,hrv_min,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_ptp,hrv_iqr_5_95,hrv_n_sign_changes,hrv_std,hrv_rms,hrv_peaks,hrv_kurtosis,hrv_svd_entropy,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_mean,hrv_pct_5,hrv_iqr,hrv_max,hrv_energy,hrv_sum,hrv_lineintegral
0,-0.00698795180722891 +/- 0.002175357841598513,0.0015662650602409455 +/- 0.0011173034331922497,0.0007228915662650826 +/- 0.0008853577383553627,-0.001927710843373487 +/- 0.0014706693512932226,-0.0010240963855421836 +/- 0.0014520446738787696,0.0006024096385542244 +/- 0.0012048192771084265,0.0 +/- 0.0,-0.00048192771084336615 +/- 0.0010364247309689884,0.0012048192771084375 +/- 0.001997966741177936,-0.001987951807228916 +/- 0.0008540630649854112,0.001927710843373509 +/- 0.0009254392467311631,-0.0013253012048192736 +/- 0.0019389731252326507,-0.006385542168674707 +/- 0.0010151987678525796,0.0013855421686747138 +/- 0.0011758567045748913,-0.0027710843373494054 +/- 0.0017501010899197656,-0.005963855421686748 +/- 0.0014866220095485806,-0.009698795180722908 +/- 0.0012182980973588305,0.002469879518072271 +/- 0.0017552773836546328,-0.008373493975903623 +/- 0.0015581345971539253,-0.003433734939759048 +/- 0.0012360412366676512,-0.0028915662650602523 +/- 0.0014706693512932245,-0.005240963855421698 +/- 0.0026812304920804664
