,hrv_lineintegral,hrv_iqr,hrv_max,hrv_svd_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_above_mean,hrv_ptp,hrv_skewness,hrv_perm_entropy,hrv_kurtosis,hrv_energy,hrv_pct_5,hrv_sum,hrv_n_below_mean,hrv_n_sign_changes,hrv_rms,hrv_std,hrv_peaks,hrv_mean,hrv_min,hrv_pct_95
0,0.0019879518072288714 +/- 0.005957767368423993,-0.014277108433734998 +/- 0.002395288596635067,0.0354819277108433 +/- 0.005563408749230785,0.004096385542168646 +/- 0.005770568681844849,0.0025301204819276777 +/- 0.002234606866384501,0.00036144578313249685 +/- 0.0003995933482355926,-0.001024096385542217 +/- 0.0025135718126536224,0.0018674698795180466 +/- 0.0014114909052843254,-0.016204819277108463 +/- 0.0033589402070965317,0.004397590361445736 +/- 0.0021728540719122263,0.000662650602409609 +/- 0.0010589395079064275,0.0 +/- 0.0,0.0131325301204819 +/- 0.003845997517954783,-0.004759036144578355 +/- 0.0013046028811872139,0.003012048192771055 +/- 0.0010434041009450942,0.0 +/- 0.0,0.0019879518072288605 +/- 0.0012360412366676577,-0.0090361445783133 +/- 0.0020160482567086013,-0.005843373493975956 +/- 0.0012360412366676516,0.021325301204819236 +/- 0.001870382493525298,0.08463855421686739 +/- 0.005735559853081216,0.022108433734939703 +/- 0.004174051132848181
