,accz_pct_5,accx_mean,bvp_ptp,accx_sum,bvp_max,scl_max,bvp_pct_5,accy_svd_entropy,bvp_iqr,accy_rms,hrv_ptp,accz_min,scl_std,scl_energy,accz_iqr_5_95,accx_pct_95,accx_pct_5,accz_sum,hrv_std,bvp_min,hrv_svd_entropy,bvp_n_sign_changes,bvp_pct_95,accz_lineintegral,accz_svd_entropy,accx_energy,accx_min,bvp_n_above_mean,accy_n_sign_changes,hrv_entropy,accy_pct_5,hrv_iqr_5_95,bvp_n_below_mean,accz_iqr,scl_rms,accy_mean,bvp_rms,accx_peaks,accx_entropy,accz_mean,scl_n_sign_changes,bvp_perm_entropy,scl_ptp,accz_energy,scr_kurtosis,accy_min,accy_peaks,accx_rms,accy_lineintegral,scr_rms,scr_std,hrv_kurtosis,hrv_perm_entropy,accy_perm_entropy,accy_kurtosis,accx_iqr,accz_perm_entropy,hrv_n_below_mean,accz_n_sign_changes,scl_entropy,accx_perm_entropy,scl_pct_95,accy_pct_95,scr_peaks,scr_min,accy_entropy,scr_n_below_mean,accx_kurtosis,scr_energy,bvp_mean,scr_skewness,scr_ptp,bvp_sum,scr_n_above_mean,bvp_entropy,scr_n_sign_changes,hrv_n_sign_changes,accy_ptp,hrv_n_above_mean,hrv_skewness,scr_perm_entropy,accz_peaks,scl_peaks,accy_max,scl_skewness,scl_pct_5,scl_kurtosis,hrv_peaks,accy_skewness,accx_n_below_mean,accx_n_sign_changes,accx_skewness,scl_n_below_mean,accz_n_below_mean,scr_entropy,accz_ptp,accz_kurtosis,accy_iqr,accx_n_above_mean,hrv_iqr,scl_n_above_mean,scl_mean,accy_iqr_5_95,bvp_peaks,bvp_std,scr_iqr,accy_std,accx_ptp,scr_pct_5,accz_skewness,accx_max,accz_entropy,scr_svd_entropy,scl_perm_entropy,hrv_rms,accy_n_below_mean,bvp_kurtosis,accy_n_above_mean,accy_sum,accz_std,scl_iqr,bvp_skewness,accy_energy,accx_std,hrv_lineintegral,accx_lineintegral,scl_lineintegral,accz_n_above_mean,accz_pct_95,scr_sum,bvp_lineintegral,scr_max,hrv_max,scr_mean,accx_iqr_5_95,scr_lineintegral,accz_max,accz_rms,bvp_energy,scr_iqr_5_95,scl_svd_entropy,scr_pct_95,hrv_pct_5,hrv_pct_95,hrv_sum,hrv_mean,scl_sum,scl_iqr_5_95,bvp_svd_entropy,hrv_min,scl_min,hrv_energy,accx_svd_entropy,bvp_iqr_5_95
0,0.008477150352064079 +/- 0.0006332925550838,0.0060334115697915245 +/- 0.0007835683348702303,0.005867734364213739 +/- 0.0009058746211417522,0.004583736020985785 +/- 0.0010383319440543071,0.004542316719591333 +/- 0.0010666754610917423,0.004293800911224633 +/- 0.0006832441271107885,0.0035896727875189714 +/- 0.0004187698712716662,0.003465414883335627 +/- 0.0007446520259650329,0.0033963827143449034 +/- 0.0007205847494518843,0.0033549634129504515 +/- 0.000659392734295703,0.003272124810161525 +/- 0.0006849160157289922,0.0031754797735744854 +/- 0.0008947591741554424,0.0031616733397763163 +/- 0.000747207462528508,0.0031478669059781805 +/- 0.0007115338244774368,0.002940770399005932 +/- 0.0005277237292176207,0.0027336738920336725 +/- 0.0006980104740999341,0.0025679966864558756 +/- 0.0006853333506000662,0.002388513047079954 +/- 0.00044545811969904725,0.0023885130470799433 +/- 0.0003211294587771059,0.002360900179483638 +/- 0.0009332373113969763,0.0021952229739058415 +/- 0.00034626359806667586,0.002057158635924361 +/- 0.0006370438765737554,0.0020433522021261917 +/- 0.0012174738470273905,0.002029545768328045 +/- 0.000395597094626377,0.001905287864144689 +/- 0.0005268199372729265,0.0016291591881816947 +/- 0.0006168247384699284,0.0015877398867872427 +/- 0.00046308186749270864,0.001532514151594644 +/- 0.00028596320830055657,0.0014496755488057512 +/- 0.0011186619853074656,0.0013116112108242262 +/- 0.0004987544351287735,0.0012425790418334915 +/- 0.0007174033442919557,0.0011459340052464406 +/- 0.0005859200655508378,0.0011321275714482938 +/- 0.00036423873970103254,0.001090708270053864 +/- 0.000217861850587592,0.001049288968659401 +/- 0.0008125880971731177,0.000994063233466802 +/- 0.0005818392242359759,0.0008698053292834574 +/- 0.0013386546198730892,0.0008007731602926893 +/- 0.0004931815849645583,0.0007317409913019546 +/- 0.0004863707014719954,0.0007179345575037965 +/- 0.0006229746885367134,0.0006765152561093335 +/- 0.00022644235077807148,0.0006350959547149149 +/- 0.0005960798880276939,0.0006074830871186099 +/- 0.0007592283354890074,0.0005660637857241247 +/- 0.0006280030603641729,0.0005108380505315479 +/- 0.0002549521650230351,0.0003865801463482033 +/- 0.00038952743282246637,0.0003727737125500674 +/- 0.00032112945877709533,0.0003727737125500452 +/- 0.0006082670377443309,0.0003589672787519094 +/- 0.000391479963516709,0.00034516084495374023 +/- 0.0005063404893246505,0.00033135441115560437 +/- 0.0005798702195223096,0.00033135441115560437 +/- 0.00017680862177088993,0.00033135441115559325 +/- 0.0002909196121179701,0.00031754797735746856 +/- 0.0003151377111835869,0.0003037415435592994 +/- 0.0004400766933731819,0.0002761286759629833 +/- 0.00030872124499514134,0.0002485158083667116 +/- 0.0003255509077054299,0.0002485158083667116 +/- 0.00017244230286894154,0.0002485158083667005 +/- 0.00033135441115560995,0.0002485158083666894 +/- 0.0005947993712146449,0.00019329007317409053 +/- 0.0003610850981809216,0.0001794836393759547 +/- 0.0007563355474141838,0.0001518707717796608 +/- 0.0007238838453082212,0.00013806433798146944 +/- 0.0,0.0001242579041833447 +/- 9.664503658706349e-05,0.00011045147038518666 +/- 0.0004223956520993571,9.664503658706192e-05 +/- 0.00015187077177965575,9.664503658705082e-05 +/- 0.00019573998175837447,6.903216899074582e-05 +/- 0.0004463131264737029,6.903216899073472e-05 +/- 6.903216899073472e-05,4.1419301394451935e-05 +/- 0.00010783169509742801,4.1419301394440836e-05 +/- 0.0004863707014720159,2.761286759629389e-05 +/- 0.00016100930263276034,1.3806433798146945e-05 +/- 9.664503658702861e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.0005091561207948588,-1.3806433798146945e-05 +/- 0.00016852900201206258,-5.5225735192609984e-05 +/- 0.00018727957981847112,-8.283860278889277e-05 +/- 0.00011045147038519498,-9.664503658701751e-05 +/- 0.0004003865801463521,-9.664503658702861e-05 +/- 6.326902795740503e-05,-9.66450365870397e-05 +/- 0.0008905952463272135,-0.00017948363937594358 +/- 0.00026232224216485685,-0.00017948363937594358 +/- 0.0011011442430810632,-0.0001794836393759547 +/- 0.0001639423179212839,-0.00023470937456857577 +/- 6.326902795745591e-05,-0.0002485158083667227 +/- 0.00034818501209219084,-0.00026232224216486965 +/- 0.00020892925514871328,-0.00026232224216486965 +/- 0.0004639043936603991,-0.0003037415435592994 +/- 0.00040394142864360537,-0.0003313544111556266 +/- 0.00011045147038519498,-0.00034516084495375134 +/- 0.0003102610113798679,-0.00035896727875189827 +/- 0.00015374194015823687,-0.00038658014634821434 +/- 0.0005915859529374124,-0.00038658014634821434 +/- 0.00036423873970105444,-0.00041419301394451935 +/- 0.0002761286759630055,-0.00044180588154080214 +/- 0.00016100930263274318,-0.0004694187491370849 +/- 0.0005061522236593457,-0.0004694187491371182 +/- 0.00019719531764579083,-0.00048322518293524296 +/- 0.0011637603486337948,-0.0005246444843296838 +/- 0.0006557692716850982,-0.0005660637857241247 +/- 0.0006860283445425609,-0.0005660637857241469 +/- 0.00100407995778415,-0.0006074830871186099 +/- 0.00048695822417639333,-0.0006350959547148816 +/- 0.0006797478185884972,-0.0006489023885130508 +/- 0.0005277237292176235,-0.0006765152561093446 +/- 0.0003828641343051609,-0.0006903216899074915 +/- 0.00036528390322582144,-0.0007041281237056496 +/- 0.0008587779395324355,-0.0007041281237056718 +/- 0.00046799534051299803,-0.0007317409913019546 +/- 0.000327011439523045,-0.0007593538588982374 +/- 0.0005138145538017062,-0.0007593538588982374 +/- 0.001064528870700051,-0.0007869667264945535 +/- 0.00037072267243125096,-0.0008145795940908251 +/- 0.0005033197883075681,-0.000855998895485277 +/- 0.00023753486861915313,-0.0009526439320723612 +/- 0.0008317158902017933,-0.0009802567996686328 +/- 0.00037785260757706133,-0.0010078696672649267 +/- 0.0005558697263343169,-0.0010769018362556948 +/- 0.0005480997719530297,-0.0011321275714482938 +/- 0.0010708667364166932,-0.0011459340052464074 +/- 0.00038583980705458697,-0.0011459340052464406 +/- 0.0007410596106762477,-0.0012563854756316383 +/- 0.00042531884028024225,-0.001283998343227921 +/- 0.0004979894738884837,-0.0013668369460168362 +/- 0.00031148734426835443,-0.0015049012839983278 +/- 0.0009614077237914249,-0.0015601270191909268 +/- 0.00040038658014633524,-0.0015739334529890846 +/- 0.0009015506125812169,-0.0015877398867872317 +/- 0.0003451608449537358,-0.0016567720557779774 +/- 0.0008191300275682305,-0.0016705784895761355 +/- 0.0003926953652720744,-0.0017396106585668813 +/- 0.0006087369235137059,-0.001932900731740983 +/- 0.0007460585992603152,-0.00194670716553913 +/- 0.0005538083976289347,-0.0020571586359243387 +/- 0.0002652129326563612,-0.0020847715035206436 +/- 0.0009964573008845097,-0.0021538036725113783 +/- 0.0004196792531705259,-0.0021676101063095366 +/- 0.0008601086912700567,-0.002512770951263299 +/- 0.0006074830871186043,-0.0029131575314096493 +/- 0.0006518333085248153,-0.0031478669059781693 +/- 0.0011398463311086866,-0.003410189148143028 +/- 0.0007487365380619085,-0.003479221317133774 +/- 0.0007582234001240263,-0.003493027750931943 +/- 0.0009446062948003445,-0.0036725113903078753 +/- 0.0005460091104041342,-0.0037829628606930845 +/- 0.0008951851485543086,-0.004086704404252373 +/- 0.0007790548656449429,-0.004224768742233887 +/- 0.0010111740120723712,-0.0045285102857931855 +/- 0.0004357237011751826,-0.00514979980670992 +/- 0.0009976044125086332,-0.006475217451332327 +/- 0.0009983684213608172
