,accz_energy,bvp_n_above_mean,hrv_rms,scl_pct_5,bvp_std,bvp_iqr,scl_pct_95,hrv_pct_95,hrv_std,bvp_rms,scr_rms,scl_sum,scl_mean,hrv_iqr_5_95,accy_peaks,hrv_ptp,accz_std,hrv_n_below_mean,accz_pct_95,accx_mean,accx_sum,accy_energy,accx_std,accy_rms,hrv_iqr,accx_pct_5,scr_energy,scl_perm_entropy,scr_svd_entropy,accz_mean,accz_sum,accy_perm_entropy,bvp_energy,scl_n_sign_changes,accy_mean,accy_sum,accx_peaks,scr_max,bvp_svd_entropy,scr_ptp,accz_perm_entropy,hrv_n_above_mean,scl_max,hrv_min,hrv_pct_5,accy_lineintegral,accx_lineintegral,accy_svd_entropy,accx_perm_entropy,accx_iqr_5_95,accy_n_sign_changes,hrv_lineintegral,scr_peaks,accz_iqr,scl_iqr_5_95,bvp_max,accx_entropy,accx_n_sign_changes,accx_iqr,accy_pct_5,scl_rms,accy_n_above_mean,accy_std,hrv_perm_entropy,bvp_n_sign_changes,accz_n_below_mean,bvp_ptp,accx_rms,accz_kurtosis,accx_n_above_mean,accz_n_sign_changes,accy_ptp,hrv_peaks,scl_lineintegral,accz_lineintegral,accy_max,scr_n_sign_changes,scl_energy,scl_kurtosis,accx_n_below_mean,accx_kurtosis,accy_skewness,scl_n_above_mean,scl_n_below_mean,scr_min,scl_iqr,scl_peaks,scr_kurtosis,accy_kurtosis,scl_skewness,bvp_skewness,bvp_mean,hrv_n_sign_changes,bvp_entropy,bvp_sum,bvp_min,accy_min,accy_iqr_5_95,bvp_pct_95,accy_iqr,scr_entropy,hrv_kurtosis,bvp_peaks,scr_perm_entropy,scr_n_above_mean,scr_n_below_mean,hrv_svd_entropy,accy_n_below_mean,scr_pct_5,accy_entropy,scr_skewness,accz_ptp,accx_skewness,accz_n_above_mean,accx_ptp,hrv_sum,hrv_mean,accz_peaks,accx_pct_95,hrv_skewness,hrv_entropy,bvp_iqr_5_95,bvp_pct_5,accz_skewness,accz_max,scr_iqr,accx_min,accz_entropy,accx_svd_entropy,bvp_kurtosis,bvp_lineintegral,hrv_max,scl_ptp,accz_min,accx_max,hrv_energy,accz_pct_5,scl_svd_entropy,accz_iqr_5_95,accy_pct_95,accz_rms,bvp_n_below_mean,bvp_perm_entropy,scl_std,scl_entropy,scr_lineintegral,accz_svd_entropy,accx_energy,scr_std,scr_pct_95,scr_iqr_5_95,scl_min,scr_mean,scr_sum
0,0.00940047961630699 +/- 0.001629284196783002,0.15983213429256599 +/- 0.005089359575974035,0.2148201438848921 +/- 0.0025481802699253145,0.01092326139088734 +/- 0.002346232040796936,0.1532733812949641 +/- 0.0038934868068176125,0.02300959232613914 +/- 0.002070872192274006,0.005731414868105555 +/- 0.002064858215024407,-0.014316546762589876 +/- 0.001553394219731561,0.06455635491606719 +/- 0.004373196086351976,0.23992805755395685 +/- 0.0039499249313927134,0.02844124700239812 +/- 0.0025513378675058617,0.006031175059952087 +/- 0.0016931967106667502,0.007014388489208689 +/- 0.002022970470772366,0.041486810551558805 +/- 0.003059786648966275,0.023693045563549196 +/- 0.0016564130877054339,0.03437649880095929 +/- 0.0019869737214988216,-0.010491606714628255 +/- 0.0022631398187262274,0.05545563549160677 +/- 0.004449798444607563,-0.0013908872901678081 +/- 0.002174334060920729,0.0073501199040767904 +/- 0.0009457232151900008,0.009700239808153521 +/- 0.0007925469002235176,0.09488009592326144 +/- 0.0021966021065858896,0.09326139088729021 +/- 0.0018277409124500092,-0.027925659472422017 +/- 0.0027444416633399236,0.009424460431654725 +/- 0.0018982750529653208,0.014868105515587603 +/- 0.0016343941689581354,0.0002757793764988414 +/- 0.00030827242523218514,0.0179856115107914 +/- 0.001230989234312761,0.020815347721822596 +/- 0.002624338421161532,-0.007434052757793718 +/- 0.0008376138703392119,-0.006774580335731373 +/- 0.0007492805659457091,-0.0004196642685850849 +/- 0.0011390887290167748,0.01852517985611517 +/- 0.002099691228067773,0.00529976019184657 +/- 0.0003296817046730677,-0.014760191846522741 +/- 0.001776402266490601,-0.017374100719424402 +/- 0.002038686672993961,0.003824940047961689 +/- 0.0007943588525204842,0.0005515587529976385 +/- 0.0007700045255636571,0.04709832134292573 +/- 0.0018079689999971895,0.00045563549160674286 +/- 0.0007387492470383391,-0.014196642685851269 +/- 0.0019791075025865777,0.04958033573141489 +/- 0.004636816379170419,0.030383693045563598 +/- 0.0018769488661246412,-0.018417266187050287 +/- 0.001926093945031671,0.03401678657074344 +/- 0.0018753012934914204,0.014952038369304598 +/- 0.0020405193907936424,0.005323741007194271 +/- 0.0023607404517333387,0.051558752997601966 +/- 0.0023138690950750937,0.05359712230215833 +/- 0.0029370380608911124,-0.009040767386091076 +/- 0.0015234897049658056,0.025995203836930502 +/- 0.0009096919298988444,0.021810551558753055 +/- 0.001982917634142694,9.592326139095109e-05 +/- 0.0005966357460251536,0.01377697841726624 +/- 0.0014502446409885188,0.0036450839328537542 +/- 0.001568132635421753,9.592326139093999e-05 +/- 0.0004760055933160579,0.0034772182254197205 +/- 0.001106760744289153,0.014544364508393314 +/- 0.001127417170063933,-0.004412470023980775 +/- 0.0015240558125118112,0.042553956834532426 +/- 0.0025159578451488963,0.03631894484412477 +/- 0.0026598443257466187,0.005731414868105555 +/- 0.0010071942446043067,-0.003417266187050316 +/- 0.000650693695501905,-0.0002877697841726201 +/- 0.0016633422670369355,-0.01677458033573137 +/- 0.001315069519315965,0.002206235011990465 +/- 0.001171383668280063,-0.002038369304556309 +/- 0.0015916108878700356,-0.014028776978417224 +/- 0.0011711381723812592,0.002266187050359769 +/- 0.0008963982585882709,0.0017865707434053246 +/- 0.000722316330063746,0.000695443645083993 +/- 0.0009884634937901754,-0.00029976019184648763 +/- 0.0002850087367866862,-0.0008153477218224792 +/- 0.0003784108834067058,-0.0003357314148680457 +/- 0.0004908750477328231,0.06386091127098327 +/- 0.0025391369257401876,-0.002721822541966379 +/- 0.0014177611360690768,0.0005155875299760693 +/- 0.00034772182254195187,0.024376498800959268 +/- 0.0015214594232055162,0.00029976019184658754 +/- 0.000110546096610233,0.0008992805755396293 +/- 0.0020887069906632386,0.0005755395683453623 +/- 0.0003382910306874518,0.0021462829736211496 +/- 0.00043381420899582393,5.9952038369359696e-05 +/- 0.00025855945626915647,0.00010791366906477417 +/- 0.0003493717574180766,0.00021582733812953726 +/- 0.00018420013783859452,0.0005395683453237709 +/- 0.0010633673289122696,4.7961630695492194e-05 +/- 0.00012227864540990295,-0.00031175059952034403 +/- 0.0006975078931534213,0.00021582733812952615 +/- 0.0001991996130196233,-0.0009232613908872423 +/- 0.0012240203755362357,-0.0028417266187049984 +/- 0.0007013107345750499,3.597122302160249e-05 +/- 5.494695077887718e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-9.592326139085117e-05 +/- 0.00043165467625896903,-0.005131894484412425 +/- 0.0006862871952639873,-0.001906474820143822 +/- 0.0008963982585882883,-0.0014268585131894107 +/- 0.000774194170616694,-0.0003117505995203329 +/- 0.0002744729770325853,-0.00010791366906468536 +/- 0.0007572965311577102,-8.393285371696146e-05 +/- 0.00045199224999928507,-0.004952038369304512 +/- 0.0011942951652063227,0.0005755395683453735 +/- 0.0004966982056884381,0.0004076738609113173 +/- 0.00017125727646385346,0.0003117505995204217 +/- 0.0002526535672146968,0.020335731414868174 +/- 0.00236074045173334,-0.0009232613908872645 +/- 0.0006435845036124539,5.995203836933749e-05 +/- 9.66697571738553e-05,0.007637889688249455 +/- 0.0014538091173882963,-0.003764988009592274 +/- 0.0004920451925343537,0.0016666666666667162 +/- 0.0007979704140035826,0.0014748201438849584 +/- 0.0010189024859792338,-0.00017985611510787925 +/- 0.000970038060919955,-0.0060551558752997 +/- 0.0010647184950594777,0.13468824940047966 +/- 0.003338009762454783,0.13471223021582737 +/- 0.0033406790685264003,0.0033093525179856533 +/- 0.0012370475181322762,0.0004916067146283343 +/- 0.00015587529976017584,-0.0008513189448440817 +/- 0.00040643768001626855,0.001223021582733841 +/- 0.0012423821435960441,0.0009712230215827789 +/- 0.00051558752997604,0.002290167865707482 +/- 0.0007243039957093125,-0.0013669064748200843 +/- 0.001446025269226032,-8.393285371697257e-05 +/- 0.0008273381294963912,0.0015827338129496883 +/- 0.0011510791366906481,7.194244604321609e-05 +/- 0.00015355213998640904,0.003021582733813011 +/- 0.0012400655610405498,-0.010899280575539539 +/- 0.001559167994931466,3.59712230216358e-05 +/- 0.00039785755450928007,0.0018705035971223528 +/- 0.00044606895054528207,-0.014028776978417212 +/- 0.001391094005973441,0.004424460431654731 +/- 0.001037637992149646,0.003057553956834591 +/- 0.0009166978380598445,-0.012326139088728972 +/- 0.0010071942446043085,0.00290167865707438 +/- 0.0004637668970219196,0.008561151079136752 +/- 0.0016958692765695203,-0.026762589928057502 +/- 0.0008338291918807562,0.03000000000000006 +/- 0.0019175657363744538,0.03170263788968829 +/- 0.0016950212994793564,0.0314628297362111 +/- 0.0014968332407028495,0.23594724220623506 +/- 0.0047530435790413585,-0.0009952038369303918 +/- 0.0003035728753278719,0.003800959232613954 +/- 0.0010976954642840189,-0.0017505995203836555 +/- 0.0003181414667007693,0.004400479616307007 +/- 0.0014685679802640768,0.06980815347721828 +/- 0.002895031727305067,0.0004076738609113062 +/- 0.0005705216908091283,0.006079136690647535 +/- 0.0016562828887280398,0.0008033573141487338 +/- 0.0007274729646099652,0.0009472422062350549 +/- 0.0008603900815784367,0.03116306954436455 +/- 0.0019617787376782782,0.007685851318944892 +/- 0.0012807304624311414,0.0077697841726619195 +/- 0.0012709832134292656
