,bvp_rms,accy_sum,hrv_max,bvp_iqr,hrv_mean,scl_std,hrv_min,accx_pct_95,accy_ptp,accx_n_sign_changes,accy_min,hrv_pct_5,scr_ptp,accx_min,bvp_svd_entropy,accx_mean,accz_pct_5,accy_n_sign_changes,scr_iqr,scl_max,scl_sum,hrv_lineintegral,scl_pct_95,bvp_max,accy_mean,scr_max,bvp_std,scl_mean,scl_pct_5,accz_sum,accz_mean,accz_peaks,bvp_ptp,accz_perm_entropy,accz_rms,accy_kurtosis,accy_energy,accz_max,scr_skewness,scl_energy,bvp_n_sign_changes,accx_sum,accy_skewness,scl_perm_entropy,accx_rms,scr_svd_entropy,hrv_iqr,accz_lineintegral,accx_n_above_mean,accy_peaks,hrv_rms,accx_skewness,accx_max,accx_kurtosis,bvp_pct_5,bvp_perm_entropy,bvp_skewness,accz_skewness,bvp_lineintegral,accz_entropy,accz_iqr_5_95,accy_n_below_mean,bvp_energy,scr_rms,bvp_iqr_5_95,bvp_n_above_mean,bvp_mean,scl_skewness,scr_pct_95,hrv_iqr_5_95,hrv_n_above_mean,hrv_perm_entropy,hrv_sum,hrv_kurtosis,hrv_n_below_mean,scr_pct_5,scr_entropy,scr_iqr_5_95,scr_peaks,scl_kurtosis,scl_n_below_mean,scl_n_above_mean,scr_min,hrv_peaks,hrv_n_sign_changes,accx_n_below_mean,accz_n_below_mean,accx_ptp,accz_iqr,accz_ptp,scl_ptp,bvp_n_below_mean,scl_peaks,bvp_entropy,scl_lineintegral,accz_std,scr_perm_entropy,accx_std,accx_iqr_5_95,scl_n_sign_changes,scr_std,scr_mean,scr_energy,scr_kurtosis,scr_sum,accx_lineintegral,accy_lineintegral,accy_n_above_mean,accy_iqr_5_95,accy_entropy,accy_perm_entropy,scr_n_above_mean,scr_n_sign_changes,scr_n_below_mean,accx_iqr,accx_pct_5,accx_entropy,accx_perm_entropy,hrv_entropy,bvp_sum,accz_kurtosis,hrv_svd_entropy,accy_svd_entropy,scr_lineintegral,hrv_skewness,accy_max,accy_iqr,scl_rms,accz_svd_entropy,bvp_min,bvp_pct_95,accy_rms,scl_entropy,hrv_std,accx_peaks,hrv_energy,accy_pct_5,scl_svd_entropy,scl_iqr_5_95,accy_pct_95,accz_n_sign_changes,bvp_kurtosis,accy_std,hrv_ptp,accz_n_above_mean,scl_iqr,scl_min,accz_pct_95,accx_svd_entropy,accz_min,accz_energy,hrv_pct_95,accx_energy,bvp_peaks
0,0.019946503630110864 +/- 0.0012815958454316914,0.0037956948159470817 +/- 0.0006995047875555129,-0.000140109540185962 +/- 8.916061648197583e-05,0.005617118838364588 +/- 0.001789070929908261,0.0029295631129793165 +/- 0.0004224461584964161,0.0011463507833397112 +/- 0.000512663655521566,-0.015475735575085936 +/- 0.002246415698830411,-0.05967392688829445 +/- 0.0036403754703360006,0.0 +/- 0.0,0.00035664246592790325 +/- 0.00046903458513620594,-0.0004712775442618722 +/- 0.0009429853021973959,-0.00630492930836829 +/- 0.0009381556402150089,0.0007769710864857892 +/- 0.00025121746176685514,0.0016303655585276134 +/- 0.0011303888794973584,0.007680550248376028 +/- 0.0008372731335903508,0.00645777607948036 +/- 0.0012402296105193447,-0.00140109540185962 +/- 0.0004067945337580215,0.0018341612533435692 +/- 0.0005925208686594701,0.005235001910584691 +/- 0.00033433714809340314,-0.020290408865112696 +/- 0.0018476010943988114,-0.0013374092472296373 +/- 0.0006649029747108925,-0.0009298178575977478 +/- 0.0001512462372568817,-0.023627563367723814 +/- 0.0009153984770770983,-0.03217424531906761 +/- 0.003134083607026779,0.00015284677111195854 +/- 0.000211606772714762,0.0027639791109413505 +/- 0.000725127771111476,-0.0005222264679658583 +/- 0.00023103244360230354,-0.054540822825117775 +/- 0.0016487704623904674,0.0015412049420456264 +/- 0.00048818667422591093,-0.00012737230925996545 +/- 0.00012737230925996545,0.0 +/- 0.0,0.0007132849318558065 +/- 0.0002495977320375138,-0.0044325563622467975 +/- 0.000863505349977231,-0.004419819131320802 +/- 0.0003122570544422653,0.0006878104700038135 +/- 0.0002560151731275195,0.0 +/- 0.0,0.017500955292319487 +/- 0.0018704223539198165,-0.010737485670615199 +/- 0.0005096484275568038,0.0 +/- 0.0,0.011578142911731005 +/- 0.001636573092132076,-0.0042797095911348395 +/- 0.0016658038694965362,0.003107884345943235 +/- 0.001549760404968063,-0.001821424022417506 +/- 0.0005524200341918532,-8.916061648197581e-05 +/- 9.948095371171273e-05,-0.0012482486307476615 +/- 0.000648974102807635,-0.0040249649726149085 +/- 0.0011732089099140825,-0.000980766781301734 +/- 0.0005159757763476975,0.009489237039867537 +/- 0.00017324507080289508,-0.0003948541587058929 +/- 0.00019274927971495842,8.916061648197581e-05 +/- 8.155807206002773e-05,-0.0006623360081518204 +/- 0.0003212207416359279,0.0006878104700038135 +/- 0.00029708072321208686,-0.0028913514202012157 +/- 0.0005669141022613078,0.0 +/- 0.0,0.025792892625143338 +/- 0.0022521859204376565,0.0009425550885237888 +/- 0.0013324872582470867,0.0008916061648197582 +/- 0.00036473878648009663,-0.0019997452553814576 +/- 0.00027347994591241434,0.056718889313463285 +/- 0.0012952580249658582,0.0 +/- 0.0,-0.006050184689848359 +/- 0.000845372233144564,0.0 +/- 0.0,0.0 +/- 0.0,0.0010317157050057201 +/- 0.00022390008701116736,0.0390141383263279 +/- 0.0020067102081034608,-0.0017067889440835371 +/- 0.0007539752177785543,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007769710864857892 +/- 0.00023103244360230354,-0.0008661317029677651 +/- 0.0003502159491750698,0.0 +/- 0.0,0.0014775187874156103 +/- 0.00014183580086182395,0.0015284677111196189 +/- 0.00015070894874795625,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00324799388612923 +/- 0.0007051642101982552,0.0 +/- 0.0,-0.00015284677111195854 +/- 9.531670836260092e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00034390523500190675 +/- 9.948095371171273e-05,0.00017832123296395163 +/- 0.0003181759265519464,0.004101388358170999 +/- 0.0005546182921176156,-0.004445293593172794 +/- 0.0006120501223657536,0.0002547446185199309 +/- 0.00011392525678256348,0.0 +/- 0.0,0.0007514966246338073 +/- 0.0004608343526971452,0.0 +/- 0.0,0.0 +/- 0.0,-0.00764233855559795 +/- 0.0006929802832116128,0.0 +/- 0.0,-2.5474461851993092e-05 +/- 5.0948923703986185e-05,-0.0001655840020379551 +/- 8.155807206002773e-05,-6.368615462998273e-05 +/- 0.0005197352124086853,0.0 +/- 0.0,0.005706279454846563 +/- 0.0009912152061313717,0.0 +/- 0.0,-0.006253980384664304 +/- 0.0006750732390778169,0.003986753279837029 +/- 0.0002550628505222336,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001655840020379551 +/- 0.00015124623725688174,0.0 +/- 0.0,0.009132594573939645 +/- 0.0024454488261501438,0.0005477009298178514 +/- 0.00024200738759393435,3.8211692777989635e-05 +/- 8.155807206002774e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0018341612533435026 +/- 0.00037003793265402593,0.028314864348490676 +/- 0.0009291196650025284,0.0 +/- 0.0,3.8211692777989635e-05 +/- 5.836932486251164e-05,-0.004292446822060836 +/- 0.000549475343526245,0.0 +/- 0.0,0.0 +/- 0.0,0.0004712775442618722 +/- 0.00027347994591241434,-0.004139600050948877 +/- 0.0006425677368808711,0.005527958221882612 +/- 0.000328215481511272,0.00011463507833396891 +/- 0.00012016279623049928,-0.002598395108903295 +/- 0.0004972416582841145,-0.0013628837090816303 +/- 0.00041488975862698127,0.005540695452808608 +/- 0.0003613873636252948,0.0 +/- 0.0,0.00494204559928677 +/- 0.001322220279950155,0.0 +/- 0.0,0.003553687428353136 +/- 0.0008571881981093652,0.0007897083174117858 +/- 0.00025978955616317553,0.0 +/- 0.0,-0.0005094892370398618 +/- 0.0003602632944524466,0.0007514966246337962 +/- 0.0002379511105880677,0.0023945994140874617 +/- 0.0006286568681315973,-0.0006368615462998273 +/- 0.0002671784099274334,0.00115908801426573 +/- 0.0008832881644420559,0.048860017832123334 +/- 0.0020775356849932268,0.0 +/- 0.0,-0.0022544898739013885 +/- 0.000569768672687423,-0.008266462870971814 +/- 0.0011427362026420822,0.0006241243153738308 +/- 0.00017510797458753492,0.0 +/- 0.0,-0.011972997070436853 +/- 0.0024012298549021434,-0.009068908419309652 +/- 0.0004991954640750275,-0.0005349636988918549 +/- 0.0001871982990281353,-0.0012100369379696718 +/- 0.0002973536499790758,0.005298688065214674 +/- 0.001039782531242304,0.0 +/- 0.0,-0.009973251815055406 +/- 0.00042263813585624436,0.0 +/- 0.0,-0.031180741306839878 +/- 0.0015814696925404237
