,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_sum,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,scl_mean,scl_std,scl_min,scl_max,scl_ptp,scl_sum,scl_energy,scl_skewness,scl_kurtosis,scl_peaks,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr,scl_iqr_5_95,scl_pct_5,scl_pct_95,scl_entropy,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_std,scr_min,scr_max,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_kurtosis,scr_peaks,scr_rms,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_perm_entropy,scr_svd_entropy
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.00147810288050261,0.0033593247284151107,0.00689276656951437,0.007965857905295422,0.00778606306067599,0.0007343199969718701,0.00333661380067373,0.00371702184034216,0.017998410235058087,0.00512320678299708,0.0017695597865172198,0.00821757068776258,0.00179227071425862,0.0013607630871721,0.00578750141943297,0.00604489193383547,0.00648018471554562,0.00467845111472799,0.00456111132139743,0.00040501154472156006,0.008011279760778211,0.01520307354555435,0.01897119497331465,0.00295242060638172,0.016908285703470978,0.01123055376812139,0.00120367917029409,0.0071993640940232004,0.0036318558613119304,0.00059048412127633,0.00102766948029826,-1.892577311779497e-05,0.01316666035807559,0.0009008668004088002,-0.00036337484386225,-0.0004069041220332899,3.7851546235700972e-06,0.00232408493886975,0.0028521140088572303,0.016789053332828603,0.01207275067186495,0.00174684885877581,0.0008251637079374699,0.0021518604034974605,0.00288618040046931,0.0014497142208258497,0.0002271092774139593,0.0009349331920208998,0.0008762632953556,0.00269692266929103,0.00072107195578938,0.0006926832961126498,0.00042961504977474,1.8925773117894894e-05,0.0029221393693932203,0.0055944585336311,-0.00075892350202499,-0.0016351867973805698,2.2205476932039835e-17,0.00102577690298649,0.0014326810250198101,0.0035334418410991704,0.00154623566372679,0.00031227525644418,0.0006472614406298299,0.00264960823649643
std,0.00012536489510121547,0.00013419664752754485,0.0002286461771719339,0.0001924792376507345,0.0002906337149746807,9.089626735469714e-05,6.11965848456473e-05,0.00013536301911067024,0.0002832550351469541,0.00018088172824414398,0.00017915732138692355,0.00021426932349548466,0.00020168754000376708,0.00012787935743564235,0.00019172305334523386,0.0001603921277067839,0.00018375226652285004,9.683224878232033e-05,0.0002246425402773814,7.203957971471252e-05,0.00024089402588177775,0.00013384029377385966,0.0002679777793651945,0.0001788794286782849,0.00027370852976067365,0.0002902226151672885,0.00011078719314891667,0.00021359961395265139,0.00022841107431324597,3.969903660888032e-05,0.00011599919093070245,0.0,0.00018285122200524168,0.00012206756876944233,7.869319368390427e-05,8.237483665292834e-05,1.1969709906398769e-05,0.00014407915942940108,0.00014552211705214777,0.0002852780861021814,0.00022222901792039396,8.7437162837402e-05,9.0633180645583e-05,0.0001081881979558866,0.00015015241852972145,0.0001002252273400596,0.00010327608629991037,0.00010219138615549637,0.00010781970847270108,0.00016720741739778493,0.00010722749138283267,7.148499425523329e-05,5.129004788013272e-05,8.921695007220098e-06,0.00016187406982313905,0.00020387586014246348,6.461303167705546e-05,0.00011362471254193601,1.784339001442711e-05,9.220044112921164e-05,0.0001845842423480585,7.831296987614956e-05,0.00010290934453058616,3.3678660093231796e-05,6.543927970976469e-05,0.00024676189126016156
min,0.0012491010257769,0.0031038267913244,0.0065672432718877,0.007646012339604,0.0075135319277792,0.0006245505128884,0.0032173814300314,0.0035201937999167,0.0174306370415231,0.0049207010106363,0.001457284530073,0.007873121617018,0.0015519133956621,0.0011923237064234,0.0055452515235248,0.0057723608009387,0.006302282448238,0.0045421855482796,0.0041447443128052,0.0003217381430031,0.0077027896589575,0.014970286536205,0.0184715545630039,0.0025360535977895,0.0164086452931602,0.0106173587191037,0.0010030659752451,0.0067943525493017,0.0031795298837957,0.0005299216472993,0.0008516597903024,-1.892577311779497e-05,0.0129641545857148,0.0007381051515954,-0.0004920701010635,-0.0005109958741814,0.0,0.002025057723608,0.0025739051440251,0.0162572391082176,0.0118096824255271,0.0016465422612513,0.0007191793784776,0.0020061319504901,0.0026685340096143,0.0012869525720126,5.677731935349595e-05,0.0007570309247133,0.0006813278322419,0.0024414247322003,0.0005299216472993,0.0005866989666528,0.0003406639161209,0.0,0.0027631628752035,0.0053749195654643,-0.0008516597903024,-0.0017979484461939,-1.892577311779497e-05,0.0008516597903024,0.0012112494795412,0.0034634164805632,0.0013248041182482,0.0002649608236496,0.0005488474204171,0.0021764639085506
25%,0.001414701540557825,0.0033072788523410748,0.00671864945683035,0.00785892728717965,0.007532457700897,0.0006482077292857501,0.00329781596578215,0.00360535977894695,0.017832809720277124,0.00498220977326925,0.0017033195806048,0.00812388811082935,0.001670199477648575,0.001258563912335825,0.0056871948219084255,0.00595215564555805,0.0063448654377531,0.004608425754192025,0.0044475566826904,0.0003406639161209,0.0078541958439002,0.01512642416442715,0.01883114425224265,0.002895643287028225,0.0166972633332072,0.011114160263446774,0.0011923237064234,0.007139747908702,0.003572239675990775,0.0005677731935349,0.000969945872288875,-1.892577311779497e-05,0.01302566334834775,0.0008185396873462501,-0.000421098451871625,-0.0004826072145046,0.0,0.0023089443203755,0.0028057458647185,0.01667360611680985,0.011880654074718975,0.0016796623642074751,0.00076176236799275,0.00208656648624095,0.0028057458647185,0.0013863128808811,0.000175063401339875,0.000884779893258675,0.0008327340171846,0.00259756236042245,0.000686059275521375,0.0006482077292857501,0.000406904122033325,1.8925773117906e-05,0.002791551534880225,0.00543642832809725,-0.00080907680078725,-0.0017364396835610001,-1.4194329838346228e-05,0.0009557515424505251,0.001263295355615275,0.00346814792384265,0.001499867519588075,0.0002838865967674,0.0005961618532117,0.002611756690260825
50%,0.0015329876225443,0.003368787614974,0.0068605927552141,0.0080056020288429,0.007712252545516451,0.00074756803815435,0.0033498618418562,0.00373784019077175,0.018017336008175948,0.00506264430902,0.00175063401339935,0.008194859760021201,0.0017506340133994001,0.00134372989136605,0.0057155834815852,0.0060562473977062,0.006415837086945,0.0046746659601044,0.00451379688860285,0.00039744123547445,0.007920436049812601,0.01521632158673685,0.019067716416215602,0.00299027215261735,0.01699534425981295,0.011222983458874201,0.0012017865929822998,0.00725803399068845,0.00367159998485935,0.0005866989666528,0.0010030659752451,-1.892577311779497e-05,0.0131060978840985,0.00088004844997915,-0.00035012680267975,-0.00039744123547435,0.0,0.00235625875317005,0.0028294030811158496,0.016862863847988102,0.012055717476058901,0.00173170824028155,0.0008327340171846,0.0021196865891971502,0.0028483288542336,0.0014383587569551,0.00023657216397285,0.0009462886558915999,0.0008800484499792,0.0026969226692910497,0.0007381051515954499,0.0006907907188008499,0.0004352927817101,1.8925773117906e-05,0.0028861804004693,0.00553578863696585,-0.0007664938112721,-0.0016086907150156,0.0,0.0010503804080397002,0.00144782164351405,0.0035107309133577498,0.00156137628222105,0.00031227525644419996,0.0006624020591241,0.0027158484424089
75%,0.001566107725500525,0.0034255649343275,0.00705458192967175,0.00807657367803475,0.0080245278019607,0.00077122525455165,0.0033877133880919,0.00379934895340475,0.018182936522956925,0.0052802906998750745,0.00181214277603235,0.008388848934478926,0.001930428858018825,0.0014572845300730001,0.00589537832620455,0.006165070593133725,0.0065719747151670995,0.004745637609296326,0.004745637609296275,0.00046368144138687504,0.0081191566675499,0.0152920246792082,0.01912922517884855,0.0030565123585297753,0.017099436011961074,0.0113933154169347,0.00124436958249745,0.007319542753321425,0.003785154623566375,0.00061981906960895,0.00109296339755475,-1.892577311779497e-05,0.013319012831674174,0.000984140202127275,-0.000321738143003,-0.00034539535940035,0.0,0.002408304629244125,0.0029240319467049754,0.017019001476210226,0.012221317990839925,0.001812142776032325,0.000865854120140825,0.002242704114463075,0.002952420606381675,0.0014951360763086,0.000302812369885275,0.0010030659752451,0.0009084371096559,0.002853060297513125,0.0007759566978311,0.000747568038154375,0.0004542185548279,1.8925773117906e-05,0.002980809266058475,0.00575343502782085,-0.000723910821756975,-0.001561376282221025,0.0,0.0010882319542753,0.00158030205533885,0.003567508232711275,0.0015897649418978,0.00033593247284145,0.0006813278322419,0.002829403081115775
max,0.0015897649418978,0.003595896892388,0.0072674968772474,0.0082516370793747,0.0083084143987282,0.0008895113365381,0.0034066391612097,0.0038987092622734,0.0183958514705325,0.0054127711116999,0.0021007608160793,0.0085165979030243,0.0021007608160793,0.00157083916878,0.0061698020364132,0.0062644309020023,0.0068889814148908,0.0048449979181649,0.0048828494644006,0.0005109958741814,0.0084787463567886,0.0153866535447972,0.0193042885801885,0.0031795298837957,0.0172981566296983,0.0116772020137022,0.0013815814376016,0.0074946061546614,0.0039176350353912,0.0006624020591241,0.0012491010257769,-1.892577311779497e-05,0.0134751504598963,0.0011166206139521,-0.0002460350505317,-0.0002838865967674,3.785154623570097e-05,0.0024982020515538,0.0030659752450887,0.0170710473522843,0.0124720844846512,0.0018925773117831,0.0010219917483629,0.0023089443203755,0.0031795298837957,0.0016086907150156,0.0003595896892388,0.0010787690677164,0.0010976948408342,0.002914569060146,0.0008516597903024,0.0008138082440668,0.0005109958741814,3.785154623570097e-05,0.0032363072031492,0.0059237669858813,-0.0006434762860062,-0.0014572845300729,3.785154623570097e-05,0.0011355463870699,0.0017222453537226,0.0036715999848594,0.001684393807487,0.0003595896892388,0.0007570309247133,0.0028767175139104
