,accx_pct_95,scl_perm_entropy,accz_svd_entropy,accy_energy,accx_mean,bvp_energy,accy_rms,accy_mean,accy_pct_95,accx_sum,accy_min,accz_mean,accz_pct_95,accy_sum,bvp_iqr,accx_max,accz_min,accy_std,accx_perm_entropy,bvp_pct_95,accx_n_sign_changes,bvp_std,bvp_max,scl_svd_entropy,bvp_rms,bvp_pct_5,accz_rms,bvp_peaks,scl_lineintegral,accy_max,accz_pct_5,scl_energy,accz_std,hrv_entropy,scl_pct_5,bvp_n_below_mean,accz_entropy,accz_lineintegral,accy_ptp,bvp_min,bvp_n_sign_changes,bvp_perm_entropy,scr_pct_95,accz_ptp,scl_iqr,hrv_svd_entropy,bvp_skewness,hrv_ptp,accx_std,bvp_n_above_mean,accx_iqr_5_95,accz_n_sign_changes,scl_pct_95,bvp_kurtosis,accz_perm_entropy,accx_rms,hrv_pct_95,hrv_iqr_5_95,scl_ptp,accx_min,accx_svd_entropy,accz_iqr_5_95,accz_energy,accx_entropy,scl_entropy,scl_n_above_mean,accy_svd_entropy,accz_iqr,accz_skewness,scl_iqr_5_95,accz_kurtosis,scl_skewness,accx_peaks,hrv_max,accz_max,accy_lineintegral,scl_n_below_mean,scl_n_sign_changes,accy_n_below_mean,hrv_iqr,scr_rms,scl_kurtosis,accx_lineintegral,accy_n_above_mean,accx_n_above_mean,scr_pct_5,accx_iqr,bvp_lineintegral,accz_n_below_mean,hrv_perm_entropy,accy_skewness,accx_skewness,scr_sum,scr_n_above_mean,accx_ptp,accy_iqr_5_95,hrv_n_above_mean,bvp_sum,accz_n_above_mean,bvp_mean,scr_energy,scr_min,hrv_kurtosis,scr_peaks,scl_peaks,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,hrv_peaks,scr_perm_entropy,accy_perm_entropy,accz_sum,scr_svd_entropy,scr_skewness,hrv_n_below_mean,scr_entropy,accx_pct_5,hrv_rms,accx_kurtosis,accy_iqr,hrv_skewness,scr_kurtosis,scr_std,scl_min,accy_entropy,accx_n_below_mean,accz_peaks,scr_ptp,scr_mean,scr_n_below_mean,accy_peaks,hrv_std,scr_iqr,scr_iqr_5_95,accy_kurtosis,scl_max,accy_pct_5,accy_n_sign_changes,bvp_svd_entropy,scr_max,hrv_lineintegral,scl_std,scr_lineintegral,hrv_energy,bvp_iqr_5_95,scl_mean,scl_sum,bvp_ptp,hrv_min,scl_rms,hrv_sum,hrv_pct_5,hrv_mean,accx_energy
0,0.014755684567005328 +/- 0.0016128527520578935,0.014407353652636689 +/- 0.0005599472199798901,0.013149492017416553 +/- 0.0006511644454142718,0.012539912917271422 +/- 0.0010653994859023358,0.010411223996129659 +/- 0.0010776317981481046,0.009075955491049842 +/- 0.0010703091869588683,0.00892114175133043 +/- 0.000915685973048562,0.00861151427189164 +/- 0.0007136560779713974,0.008447024673439774 +/- 0.001128430820345663,0.00725689404934689 +/- 0.0012526407224137165,0.006995645863570404 +/- 0.0014546327014752208,0.006715045960328981 +/- 0.0010131506618448632,0.006647314949201749 +/- 0.0014187923843076854,0.006627963231736827 +/- 0.001193116169034566,0.006405418480890185 +/- 0.0011131864165085381,0.006308659893565566 +/- 0.0009960026498274008,0.006269956458635706 +/- 0.0006866451862297036,0.00600870827285922 +/- 0.0009602528123009611,0.005931301402999523 +/- 0.001245181895647891,0.005408805031446551 +/- 0.00114031544848898,0.005408805031446545 +/- 0.0011750891244342804,0.005176584421867447 +/- 0.0007970112379375287,0.00505079825834544 +/- 0.0009731816902316554,0.004741170778906628 +/- 0.000649076335994133,0.004557329462989851 +/- 0.001004100555903462,0.004479922593130148 +/- 0.0009500589650922257,0.0044605708756652205 +/- 0.00047094701591244865,0.004325108853410753 +/- 0.0008567916906536136,0.004141267537493959 +/- 0.0009712557400158373,0.004102564102564104 +/- 0.0006912654513591385,0.0040832123850991775 +/- 0.001412675374939535,0.00390904692791485 +/- 0.0011384666535139145,0.0038703434929850122 +/- 0.000510166476108906,0.0038219641993226918 +/- 0.0007060725456858485,0.00369617803580069 +/- 0.001307351388799572,0.0035607160135462056 +/- 0.0006742622695765552,0.003386550556361889 +/- 0.0009848484296080824,0.003105950653120465 +/- 0.000573167033173479,0.003086598935655549 +/- 0.0007537860359385435,0.0030478955007256893 +/- 0.0009089644038730494,0.002922109337203682 +/- 0.0008477289255465772,0.0029124334784712213 +/- 0.001210410867578953,0.0028156748911466025 +/- 0.00040233426001531523,0.002776971456216748 +/- 0.0009915276927313667,0.0026511852926947464 +/- 0.0012939629746224705,0.0026415094339622856 +/- 0.0006869859700048398,0.0025737784228350323 +/- 0.0007779294143102681,0.0025544267053701107 +/- 0.0008817250701418095,0.0024770198355104135 +/- 0.0004309832114430546,0.0023705853894533226 +/- 0.0008870709925253093,0.00234155781325594 +/- 0.00029602435492555676,0.002322206095791013 +/- 0.0006590957471089093,0.002312530237058541 +/- 0.0010496857475340957,0.0022931785195936137 +/- 0.0009004788946920232,0.0022641509433962426 +/- 0.000982183070378287,0.002109337203676831 +/- 0.0008887053703496729,0.002022254475084667 +/- 0.0007794323124584871,0.0018577648766328059 +/- 0.0005621998663312531,0.0018384131591678786 +/- 0.0005264236287851203,0.001673923560716012 +/- 0.00047608764780425624,0.0014417029511369194 +/- 0.0009966134494436385,0.0013546202225447556 +/- 0.0007494887946216444,0.0013062409288824516 +/- 0.0007547790033190596,0.0012965650701499797 +/- 0.0002493294383497799,0.0012965650701499743 +/- 0.0008547677919828908,0.0012772133526850638 +/- 0.0003232374085822912,0.001025641025641033 +/- 0.0007060062446813612,0.0010159651669085722 +/- 0.0005124552559986578,0.0010159651669085612 +/- 0.00050694482428368,0.0009869375907111844 +/- 0.0006947778643837984,0.0009579100145137909 +/- 0.0002095443427934865,0.0009482341557813412 +/- 0.0002020378618076497,0.0009385582970488637 +/- 0.0008049593395565774,0.0008998548621190261 +/- 0.001154674998136157,0.0008901790033865487 +/- 0.0007882113925270057,0.0008708272859216271 +/- 0.0009290839968385318,0.0008611514271891663 +/- 0.00029491534889458936,0.0007643928398645472 +/- 0.0003631993106748616,0.0007353652636671648 +/- 0.00041096779064528604,0.0006869859700048608 +/- 0.0004669541755980112,0.0006676342525399226 +/- 0.0003392075112328556,0.0006579583938074618 +/- 0.0002478229022712265,0.0006095791001451412 +/- 0.0005576015301102691,0.0005611998064828372 +/- 0.0004575361554924918,0.0005031446540880613 +/- 0.0002111023147486369,0.0005031446540880613 +/- 0.0002589083340156689,0.0004934687953556061 +/- 0.0003808160358810661,0.00043541364296080797 +/- 0.0011277668909977008,0.0004063860667634367 +/- 0.0003483309143686488,0.00040638606676343116 +/- 0.0002695382346818413,0.00039671020803095925 +/- 0.0004506291638972466,0.00038703434929852063 +/- 0.00041051191941163934,0.000367682631833588 +/- 0.0005418480890178995,0.0002515723270440362 +/- 0.00019923812561174363,0.0002418964683115643 +/- 0.0008678657376484365,0.0002128688921141819 +/- 0.0004814651303192985,0.00020319303338171003 +/- 0.00014642231205052062,0.0001451378809869397 +/- 7.800926703724833e-05,8.708272859217492e-05 +/- 0.00036319931067485854,8.708272859215272e-05 +/- 6.77310111272343e-05,5.805515239478698e-05 +/- 0.00043315005874405285,2.9027576197387937e-05 +/- 8.708272859216383e-05,1.1102230246251566e-17 +/- 0.0003894458015964857,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.9351717464921592e-05 +/- 9.480366687112705e-05,-2.9027576197376838e-05 +/- 0.00011489445657510333,-5.8055152394770325e-05 +/- 0.0003923199793461702,-0.00011611030478952955 +/- 0.0008684588552420478,-0.00019351717464923812 +/- 0.0002997955178486639,-0.00019351717464925479 +/- 0.0002559991592708958,-0.00024189646831155877 +/- 0.0002495171157857392,-0.0002902757619738683 +/- 0.0001144863044625253,-0.00029995162070633465 +/- 0.0007995913281520703,-0.0002999516207063513 +/- 0.0008249485308967191,-0.00033865505563617225 +/- 0.0005712035662562325,-0.0003870343492984929 +/- 0.00041504810042627006,-0.00044508950169327435 +/- 0.0002603507314382817,-0.0005515239477503653 +/- 0.00029995162070635525,-0.000561199806482815 +/- 0.00031442819176143166,-0.0006773101112723778 +/- 0.0015774914256365977,-0.0007063376874697381 +/- 0.0008210808523880597,-0.0007934204160619185 +/- 0.0003346224763578251,-0.0008030962747943848 +/- 0.0005626160332890852,-0.0008514755684566943 +/- 0.00032323740858230247,-0.0008708272859216049 +/- 0.0005317322366341193,-0.0008901790033865375 +/- 0.00038412062392413745,-0.0008901790033865487 +/- 0.000496777848204884,-0.0010546686018384043 +/- 0.0006351521405815685,-0.0010643444605708651 +/- 0.00039422445645792515,-0.0010933720367682365 +/- 0.00047213828345452356,-0.001170778906627945 +/- 0.0003758669491931309,-0.0012675374939525863 +/- 0.0009122544113402546,-0.0014513788098693635 +/- 0.0007800926703723952,-0.001480406386066746 +/- 0.0007432797934052623,-0.001731978713110771 +/- 0.0010253214899642498,-0.0019835510401547962 +/- 0.0004604936249362507,-0.002302854378326058 +/- 0.0005914158409264056,-0.0023802612481857665 +/- 0.0007346009829163829,-0.0026705370101596237 +/- 0.0005743907916654479,-0.0030091920657958292 +/- 0.0012165829306327327,-0.0031156265118529093 +/- 0.001065047926913736,-0.0031640058055152354 +/- 0.0014128410477373548,-0.0038219641993226692 +/- 0.0007126714979514445,-0.0038800193517174566 +/- 0.0011549992767350174,-0.004102564102564088 +/- 0.001216390527707215,-0.004373488147073057 +/- 0.0010868018254164777,-0.0049250120948234 +/- 0.001179066017907721,-0.007256894049346874 +/- 0.0008424111798618023,-0.008137397194000962 +/- 0.001278861583274927,-0.011272375423318826 +/- 0.0010113471195145893
