,bvp_n_above_mean,accz_energy,hrv_min,scl_n_sign_changes,accz_sum,bvp_n_sign_changes,accx_pct_95,hrv_max,accx_mean,accz_peaks,bvp_lineintegral,accz_max,accz_svd_entropy,accy_rms,accy_std,bvp_peaks,accz_lineintegral,accx_sum,accz_std,accz_mean,scl_pct_5,accz_n_sign_changes,scl_pct_95,accy_ptp,bvp_iqr,accx_lineintegral,accx_peaks,accx_n_sign_changes,hrv_entropy,accx_entropy,bvp_perm_entropy,bvp_iqr_5_95,bvp_skewness,accy_sum,accx_n_below_mean,accx_std,accx_iqr,scr_kurtosis,scl_n_above_mean,scl_n_below_mean,hrv_ptp,scr_rms,scl_std,accy_kurtosis,scr_max,hrv_svd_entropy,scl_lineintegral,bvp_sum,hrv_std,accx_kurtosis,scl_kurtosis,accx_iqr_5_95,hrv_peaks,scr_n_below_mean,bvp_mean,scl_energy,bvp_entropy,hrv_n_sign_changes,scl_peaks,scr_pct_5,scr_peaks,scr_energy,accz_skewness,scr_iqr,accx_n_above_mean,hrv_kurtosis,scr_mean,scl_ptp,scl_iqr_5_95,scr_pct_95,scr_n_above_mean,accx_svd_entropy,hrv_skewness,accz_pct_95,scr_sum,scl_sum,scl_mean,bvp_kurtosis,scr_min,scr_iqr_5_95,scl_iqr,accy_n_below_mean,accy_skewness,accy_min,scl_skewness,accx_skewness,scr_entropy,scr_skewness,accz_ptp,scr_perm_entropy,accz_n_below_mean,accy_peaks,accx_perm_entropy,scr_n_sign_changes,scr_std,hrv_iqr_5_95,hrv_iqr,accy_iqr,accz_kurtosis,bvp_max,bvp_svd_entropy,scr_ptp,scr_lineintegral,accz_perm_entropy,accy_iqr_5_95,accz_n_above_mean,accy_perm_entropy,bvp_energy,scl_max,accy_n_sign_changes,accy_n_above_mean,hrv_lineintegral,scl_rms,accx_pct_5,accy_mean,hrv_perm_entropy,accx_min,hrv_n_below_mean,accy_pct_5,accx_ptp,accz_iqr,accz_entropy,scr_svd_entropy,accz_iqr_5_95,scl_min,accy_entropy,accz_pct_5,accy_lineintegral,accx_max,accy_max,accz_min,scl_perm_entropy,hrv_n_above_mean,bvp_pct_95,hrv_rms,bvp_min,accx_energy,hrv_pct_95,scl_entropy,bvp_std,hrv_pct_5,bvp_pct_5,scl_svd_entropy,bvp_ptp,accx_rms,accy_pct_95,hrv_energy,hrv_mean,hrv_sum,accy_svd_entropy,bvp_rms,accy_energy,accz_rms,bvp_n_below_mean
0,0.06963224368499263 +/- 0.0046435364017831625,0.057986627043090655 +/- 0.004002848080504348,0.02093239227340271 +/- 0.0016634479147516579,-0.011580609212481385 +/- 0.0008244334739957694,0.0008543833580980653 +/- 0.001517357969205054,0.05965824665676078 +/- 0.0025201920531633297,-0.0006222139673105476 +/- 0.0002119745952918515,0.001504457652303115 +/- 0.00035919538643784633,0.014654531946508231 +/- 0.0008427972737398505,-0.009528231797919728 +/- 0.0019503113260918783,0.02915118870728084 +/- 0.0032125935573677497,0.016771916790490393 +/- 0.0020189715069392484,-0.0312407132243685 +/- 0.0018123256260591395,-0.09184621099554235 +/- 0.0025799859460451905,0.05280460624071326 +/- 0.003135631349921058,-0.0338781575037147 +/- 0.001606263221255519,0.11174777117384849 +/- 0.0022740467396090524,0.014654531946508231 +/- 0.0008427972737398505,-0.021471025260029652 +/- 0.0027554663007709353,0.0007986627043090611 +/- 0.001498138546068032,0.007160104011887092 +/- 0.0029120965131774687,0.00011144130757800852 +/- 0.00023049170962092893,0.011775631500743011 +/- 0.0026164326378811695,0.007104383358098099 +/- 0.0007547469455156053,-0.018211367013372892 +/- 0.002078433500364355,-0.022278974739970224 +/- 0.0018224099320853805,-0.005934249628528954 +/- 0.0020692845059874436,0.002693164933135206 +/- 0.0005399124016994272,-0.006853640416047524 +/- 0.0018692966787630077,-0.0021266716196136626 +/- 0.0005043155268345251,0.0020059435364041533 +/- 0.0004496180697217742,0.0028138930163447264 +/- 0.002217595684775509,0.0002786032689450213 +/- 0.0008409533003470826,-0.05859955423476969 +/- 0.00301326891391877,0.0007336552748885561 +/- 0.0009928166902441703,0.08174219910846958 +/- 0.0026628280607651983,-0.01856426448736992 +/- 0.0010160004179662035,7.429420505200568e-05 +/- 0.00010830148393100446,-0.0011794205052005902 +/- 0.0004454749240420287,-0.0011794205052005902 +/- 0.0004216032489901978,-0.023523402674591343 +/- 0.00255210664966945,0.009184621099554303 +/- 0.002424346529865682,0.0005200594353640398 +/- 0.0006134897683846095,-1.857355126300142e-05 +/- 6.949586528183373e-05,-0.002247399702823172 +/- 0.0003074469791464857,0.004123328380386315 +/- 0.0013167586831178335,-0.004411218424962837 +/- 0.0008225483340120863,0.00013930163447251065 +/- 6.229758481147238e-05,0.03207652303120356 +/- 0.002455364468003073,0.0015880386329866214 +/- 0.00044236646968107395,-0.0006036404160475461 +/- 0.0005683172838333651,-0.028872585438335818 +/- 0.0018024241540753581,-9.28677563150071e-05 +/- 0.0001857355126300142,-1.857355126300142e-05 +/- 0.00048040554072724807,0.00013930163447251065 +/- 4.643387815750355e-05,-0.01164561664190189 +/- 0.001858376390849047,0.0 +/- 0.0,0.0 +/- 0.0,0.0010029717682020767 +/- 0.0004371694760750289,-9.28677563150071e-06 +/- 0.0003120411890120985,-0.002823179791976216 +/- 0.0005817407044340924,0.0013187221396731008 +/- 0.00047860693635680087,0.0017737741456166356 +/- 0.0014105202896090056,-0.0004550520059435348 +/- 0.00013425735786405004,0.000510772659732539 +/- 0.0007649620304684628,0.00034361069836552627 +/- 0.00032450604029821855,0.0037704309063892882 +/- 0.0010351318568419558,0.0006036404160475461 +/- 0.0006583138409527199,-0.002851040118870718 +/- 0.0007781520029165732,0.0015601783060921193 +/- 0.0006295858564887903,-1.857355126300142e-05 +/- 0.00048040554072724807,-0.03151931649331352 +/- 0.0020799889736628566,4.643387815750355e-05 +/- 0.001040160328721628,0.02745170876671621 +/- 0.00272632908381687,0.003751857355126287 +/- 0.0010376283598412608,0.003566121842496284 +/- 0.002554521730602421,0.003556835066864783 +/- 0.002534813457756702,-0.00013930163447251065 +/- 0.00030020857866353186,0.00022288261515601704 +/- 0.00016192046595619086,0.0016716196136701278 +/- 0.000639372751785232,-0.0032410846953937478 +/- 0.0006039260953896379,0.00013001485884100994 +/- 0.000350445064340883,-0.00022288261515601704 +/- 0.0007478017139374934,0.022028231797919795 +/- 0.0016950846060004192,0.0003714710252600284 +/- 0.0003243731277223796,-0.003036775631500732 +/- 0.0012179846108366062,-0.001634472511144125 +/- 0.0006064200489344149,0.000575780089153044 +/- 0.0009414060845077371,0.014310921248142705 +/- 0.0014733228807092243,-0.0015416047548291179 +/- 0.0004987266560957469,-0.00010215453194650781 +/- 0.0007065887652907575,-0.0036032689450222755 +/- 0.0005443666749536698,0.08387815750371475 +/- 0.003396929378315872,0.0014580237741456115 +/- 0.0009872414712818593,0.0194929420505201 +/- 0.0021134097941969384,-0.0020245170876671548 +/- 0.0003238409319123817,-0.008023774145616613 +/- 0.0011314631805734012,-0.010670505200594316 +/- 0.0011713492236429968,-0.0005293462109955405 +/- 0.0003645576973698078,-0.006955794947994032 +/- 0.0015380481808138376,-0.04777117384843976 +/- 0.0022714473619926292,-0.002210252600297169 +/- 0.00030178448754219654,0.013948736998514177 +/- 0.0017333213804649576,0.004299777117384829 +/- 0.0005154787922131452,-0.025241456166419006 +/- 0.0013829502577256104,-0.001281575037147098 +/- 0.0014588220999895152,-0.0007893759286775603 +/- 0.0006397098848177735,7.429420505200568e-05 +/- 0.0006444781416380911,0.039960995542347756 +/- 0.0019564263115522287,0.011255572065378971 +/- 0.0012064232867054175,-0.0007800891530460596 +/- 0.0006204789408800151,0.015768945022288317 +/- 0.0018273014284186143,-0.0020338038632986555 +/- 0.0015800896787784245,0.019010029717682064 +/- 0.002390528611875316,-0.05859955423476969 +/- 0.00301326891391877,-0.0008915304606240682 +/- 0.001213835219724699,-0.002395988112927183 +/- 0.0015156518579846415,0.051197994056463636 +/- 0.0039035511765776747,0.03537332838038633 +/- 0.002555618740193054,-0.003491827637444267 +/- 0.0006328649716716478,0.009583952451708844 +/- 0.0016402664765349394,0.010382615156017905 +/- 0.0012623184500405748,0.0026188707280832223 +/- 0.003206507249563406,0.040193164933135274 +/- 0.0023972835918609765,0.04697251114413081 +/- 0.002518000938645373,-0.0008172362555720625 +/- 0.0013978371264655803,0.013224368499257122 +/- 0.001771414415685932,0.0026095839524516995 +/- 0.0006493442090049509,-0.030014858841010406 +/- 0.0020366642142455793,0.001281575037147098 +/- 0.0005266510727621758,0.004912704309063887 +/- 0.001105438416599128,0.019186478454680578 +/- 0.0017355092905888957,0.058896731054977725 +/- 0.0030920360955003475,0.0012258543833580937 +/- 0.0014534916453576362,0.18068350668647848 +/- 0.003589840328529463,0.005182020802377419 +/- 0.0015840963640580095,0.21696693907875192 +/- 0.00370286232789082,-0.002043090638930156 +/- 0.0003596752736076712,0.007875185735512703 +/- 0.0009702791891983071,0.07958766716196142 +/- 0.0031711313296738136,-0.0011701337295690895 +/- 0.00042799846291986896,0.022557578008915335 +/- 0.0013833555544271391,0.007643016344725162 +/- 0.0007858719538648221,0.0007429420505200568 +/- 0.00030519458999173337,-0.03882800891530458 +/- 0.0011124378855408101,0.037982912332838056 +/- 0.002537516914955198,0.0034825408618127775 +/- 0.003218976484042205,0.04288632986627049 +/- 0.0036229853037591203,0.04288632986627049 +/- 0.0036229853037591203,0.05945393759286777 +/- 0.0024130610264226572,0.14898774145616644 +/- 0.003568358190096757,-0.07044019316493311 +/- 0.003117992563930067,0.04859769687964344 +/- 0.0032285539260144837,0.16131129271916794 +/- 0.004596719417074508
