,accz_sum,accz_mean,accy_mean,accy_pct_95,accx_peaks,accz_peaks,accz_pct_95,accy_lineintegral,accz_perm_entropy,accy_n_above_mean,accz_skewness,accx_n_sign_changes,accz_pct_5,accz_n_sign_changes,accy_energy,accz_min,accx_kurtosis,accx_sum,accz_rms,accy_skewness,accz_lineintegral,accy_n_sign_changes,accy_std,accy_svd_entropy,accy_pct_5,accy_max,accx_energy,accz_svd_entropy,accy_iqr,accz_ptp,accz_n_below_mean,accz_iqr,accz_kurtosis,accz_energy,accx_lineintegral,accx_rms,accx_skewness,accy_rms,accy_entropy,accz_std,accy_iqr_5_95,accy_n_below_mean,accz_iqr_5_95,accz_n_above_mean,accx_svd_entropy,accy_min,accx_iqr_5_95,accy_sum,accy_ptp,accy_kurtosis,accx_max,accx_min,accx_ptp,accx_pct_95,accx_entropy,accx_n_below_mean,accx_n_above_mean,accx_iqr,accx_mean,accz_max,accy_perm_entropy,accx_perm_entropy,accy_peaks,accz_entropy,accx_std,accx_pct_5
0,0.0 +/- 0.0,0.07452741020793956 +/- 0.0038512443727560276,0.0515122873345936 +/- 0.00379251467821152,0.16819470699432898 +/- 0.004945059989998125,-0.03955576559546311 +/- 0.001983188587746411,0.045463137996219316 +/- 0.0026633275621182275,0.0025519848771267005 +/- 0.0006052102303811841,0.0 +/- 0.0,-0.01871455576559543 +/- 0.0031716373791233522,0.0 +/- 0.0,0.0037334593572779127 +/- 0.0010450540825848633,0.038185255198487734 +/- 0.004194084637492201,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008506616257089261 +/- 0.0006269612080067029,0.0007088846880907607 +/- 0.0004357062597964574,-0.0006143667296786171 +/- 0.0005198487712665532,0.0 +/- 0.0,0.0 +/- 0.0,0.06342155009451801 +/- 0.0037079480616130415,0.01209829867674862 +/- 0.0023553753864606914,-0.0014650283553874987 +/- 0.0015306365539415497,0.0 +/- 0.0,0.0001890359168242206 +/- 0.00023152076963927118,0.0008034026465028709 +/- 0.0005198487712665582,0.010491493383742934 +/- 0.001461212177102113,0.0 +/- 0.0,0.0 +/- 0.0,4.725897920605515e-05 +/- 0.00014177693761816543,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09461247637051046 +/- 0.005167461978388147,0.030623818525519885 +/- 0.0034971644612476318,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.012807183364839292 +/- 0.0024046416319865086,0.0 +/- 0.0,0.0 +/- 0.0,0.001323251417769411 +/- 0.0006269612080067095,-0.024999999999999967 +/- 0.0022009699474848745,-0.0011814744801511901 +/- 0.002298263972738732,0.020132325141776975 +/- 0.0031004195589521355,0.0017485822306238519 +/- 0.0012864515679410396,0.0 +/- 0.0,-0.0016068052930056308 +/- 0.002136607666438044,0.008601134215500983 +/- 0.001333339884656515,0.0011814744801512678 +/- 0.0018575844997196324,0.01375236294896035 +/- 0.0013931382772196224,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.024952741020793968 +/- 0.0020578016122000985,-0.05132325141776935 +/- 0.004296150539645947,0.14253308128544426 +/- 0.003932446892762707,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.025945179584121014 +/- 0.002575072348927276
