,accx_mean,accz_rms,accz_perm_entropy,accz_lineintegral,accx_sum,accy_energy,accy_lineintegral,accz_svd_entropy,accz_peaks,accx_energy,accy_pct_5,accx_std,accx_rms,accy_perm_entropy,accx_n_above_mean,accy_peaks,accy_pct_95,accz_std,accx_max,accx_svd_entropy,accx_n_below_mean,accx_iqr_5_95,accz_max,accz_pct_5,accz_iqr_5_95,accz_n_above_mean,accx_pct_95,accy_iqr,accx_iqr,accx_ptp,accz_iqr,accy_rms,accz_n_sign_changes,accz_mean,accz_sum,accy_iqr_5_95,accz_pct_95,accy_std,accy_min,accy_sum,accy_ptp,accy_mean,accy_n_below_mean,accy_entropy,accx_skewness,accx_lineintegral,accy_n_sign_changes,accy_n_above_mean,accx_peaks,accz_kurtosis,accy_max,accx_kurtosis,accy_svd_entropy,accy_skewness,accz_ptp,accy_kurtosis,accx_perm_entropy,accz_skewness,accx_pct_5,accx_n_sign_changes,accx_min,accx_entropy,accz_n_below_mean,accz_energy,accz_min,accz_entropy
0,0.2313799621928167 +/- 0.0058118938146098946,0.21205103969754258 +/- 0.009210167619621233,0.16120037807183368 +/- 0.006627892819946084,-0.01134215500945176 +/- 0.0015674030200167378,0.1531190926275993 +/- 0.004483380425569546,0.033790170132325194 +/- 0.006376460566760963,-0.015122873345935683 +/- 0.005547648616570587,0.011105860113421606 +/- 0.0064668866651247815,0.08412098298676754 +/- 0.005189888057955519,0.14494328922495278 +/- 0.004824352519835641,-0.009215500945179523 +/- 0.004342943341931067,0.003355387523629538 +/- 0.0024506412405414413,-0.05628544423440448 +/- 0.004420420098855428,-0.04829867674858218 +/- 0.005240422032373949,-0.006663516068052877 +/- 0.002404641631986485,0.015453686200378125 +/- 0.0040875602204477595,0.06970699432892255 +/- 0.0036192480148479807,-0.013043478260869512 +/- 0.0017065661706302101,-0.024810964083175745 +/- 0.00328271360809305,-0.04796786389413984 +/- 0.0056681230489355324,-0.012381852551984818 +/- 0.002313277552083243,-0.006238185255198436 +/- 0.0013164828239304348,-0.03714555765595458 +/- 0.0021261288996601156,-0.0034971644612475706 +/- 0.0011614561179059083,-0.01124763705103965 +/- 0.0017530469745738594,4.725897920608846e-05 +/- 0.0007151581262013901,0.0007561436672968269 +/- 0.0003134806040033355,-9.45179584120659e-05 +/- 0.00035365381727541726,-0.0025992438563326335 +/- 0.001040771056027659,-0.022117202268430936 +/- 0.0019231559498464944,0.001275992438563367 +/- 0.0013207172601589865,0.22778827977315697 +/- 0.007842712676336096,-0.004584120982986717 +/- 0.0017176542386943502,-0.02424385633270316 +/- 0.004200735795588444,-0.02424385633270316 +/- 0.004200735795588444,0.0011342155009452237 +/- 0.0018927206422023604,-0.008790170132325081 +/- 0.0031996806956164155,-0.006001890359168194 +/- 0.0019831885877464256,-0.0006616257088846278 +/- 0.0004331356989561012,-0.0011342155009451127 +/- 0.0010179895665660568,-0.009877126654064206 +/- 0.0021907990522682845,-0.0011342155009451127 +/- 0.0010179895665660568,-0.0041587901701322875 +/- 0.0011918261070811612,0.0038752362948960783 +/- 0.0012645640983232173,0.004867674858223125 +/- 0.0015247888284406236,-0.03482986767485817 +/- 0.004601626971733216,-0.08388468809073721 +/- 0.004409290618827319,0.0010869565217391797 +/- 0.0010992158175437848,-0.027032136105860062 +/- 0.002453828919800968,0.004584120982986817 +/- 0.0014801946846281484,-0.026654064272211665 +/- 0.004169517013253841,-0.000189035916824154 +/- 0.0011022593373998621,-0.000708884688090694 +/- 0.0025207250194885732,0.0008034026465028821 +/- 0.0010787062580825434,-0.017816635160680473 +/- 0.001553807393456861,0.0007088846880907828 +/- 0.0007693204440500693,0.006899810964083231 +/- 0.0026750419089007454,-0.0022684310018903143 +/- 0.0011537387160428841,-0.006143667296786326 +/- 0.0010567429005197445,-0.001843100189035851 +/- 0.001471113649931324,0.0016540642722117638 +/- 0.001062013471372595,-0.011294896030245694 +/- 0.0019422233069975859,0.0004725897920605293 +/- 0.0004226971602079162,0.26181474480151234 +/- 0.007661203829549882,-0.003260869565217339 +/- 0.0011662535613660774,0.0008979206049149812 +/- 0.001811320217082867
