,accy_pct_95,accy_mean,accy_sum,accy_min,accx_iqr,accy_rms,accz_pct_95,accx_std,accx_iqr_5_95,accx_pct_95,accy_energy,accx_energy,accy_lineintegral,accz_skewness,accx_entropy,accx_n_above_mean,accz_lineintegral,accz_iqr_5_95,accz_std,accx_kurtosis,accz_n_above_mean,accy_skewness,accx_ptp,accx_skewness,accy_kurtosis,accx_lineintegral,accy_n_above_mean,accy_entropy,accx_max,accx_mean,accz_n_below_mean,accz_kurtosis,accy_pct_5,accy_n_below_mean,accz_n_sign_changes,accy_peaks,accx_n_below_mean,accz_min,accz_iqr,accx_perm_entropy,accz_peaks,accz_perm_entropy,accy_svd_entropy,accy_ptp,accz_ptp,accz_svd_entropy,accz_entropy,accy_n_sign_changes,accx_rms,accy_iqr,accy_perm_entropy,accy_std,accx_svd_entropy,accx_n_sign_changes,accy_max,accx_sum,accx_min,accz_pct_5,accx_peaks,accy_iqr_5_95,accz_rms,accz_mean,accz_energy,accx_pct_5,accz_max,accz_sum
0,-0.003554274735830987 +/- 0.0016940626405906223,0.00859750240153696 +/- 0.0029720900104524403,-0.007540826128722411 +/- 0.0015645050408167349,0.0017771373679154156 +/- 0.00037513206896768613,0.0 +/- 0.0,0.0010566762728145495 +/- 0.0004706032166730333,0.00019212295869355244 +/- 0.00023530160833650646,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00021479999783860856,-0.0013448607108549782 +/- 0.00019212295869355244,0.004322766570605152 +/- 0.0008037079985918032,0.0013448607108548893 +/- 0.00041872228083964766,0.0004803073967338811 +/- 0.0004803073967338811,0.0 +/- 0.0,0.00019212295869355244 +/- 0.00023530160833650646,0.0005283381364072692 +/- 0.00014409221902016433,0.0029298751200768193 +/- 0.0008443033540464352,0.00028818443804032865 +/- 0.00023530160833650646,0.00019212295869355244 +/- 0.00023530160833650643,0.0 +/- 0.0,0.00024015369836694056 +/- 0.00024015369836694056,0.0004803073967338811 +/- 0.0,-1.1102230246251566e-17 +/- 0.00021479999783860856,0.0 +/- 0.0,-9.606147934680953e-05 +/- 0.0002881844380403731,0.0004803073967338811 +/- 0.0005683073758981041,0.00019212295869355244 +/- 0.00023530160833650643,0.0003362151777137168 +/- 0.00022010450023801956,0.00019212295869354136 +/- 0.0003185998837997547,0.0016810758885686505 +/- 0.0004428215397355111,0.0 +/- 0.0,0.0 +/- 0.0,0.0013928914505282775 +/- 0.00033621517771375165,0.0008165225744475979 +/- 0.00022010450023801954,0.00028818443804032865 +/- 0.00044020900047603913,0.00014409221902016433 +/- 0.00022010450023801956,0.0 +/- 0.0,0.0005283381364072692 +/- 0.00033621517771371674,0.0 +/- 0.0,0.001536983669548464 +/- 0.00041872228083965785,9.606147934676512e-05 +/- 0.0002881844380403509,0.0011047070124879377 +/- 0.0006094417646709538,0.0007684918347741987 +/- 0.0005763688760806814,0.00014409221902016433 +/- 0.00022010450023801956,0.0011527377521613259 +/- 0.0004402090004760585,0.0005763688760806573 +/- 0.0003594291437822976,0.0 +/- 0.0,0.001200768491834725 +/- 0.0005369999945964891,0.0015850144092218633 +/- 0.00037513206896768613,-0.00014409221902019764 +/- 0.00022010450023807044,0.0027857829010566326 +/- 0.0008804180009521279,0.0006243996157540455 +/- 0.0005283381364072692,0.0013448607108549004 +/- 0.00047060321667305373,0.0027377521613832444 +/- 0.0006809532602669239,0.003362151777137323 +/- 0.0006792572345692166,0.00043227665706049303 +/- 0.000453121091837466,4.803073967337701e-05 +/- 0.00025865344894979137,-4.8030739673410316e-05 +/- 0.0002586534489498058,0.0 +/- 0.0,-0.00014409221902020875 +/- 0.00030754679334454746,0.001248799231508102 +/- 0.00038424591738712435,0.0003842459173871049 +/- 0.0003594291437822976,0.0005283381364072692 +/- 0.00014409221902016433,0.00043227665706049303 +/- 0.0003989732883245716,0.0019212295869356021 +/- 0.000568307375898151,0.0006243996157540455 +/- 0.00022010450023801954
