,accx_mean,accz_rms,accz_perm_entropy,accz_lineintegral,accx_sum,accy_energy,accy_lineintegral,accz_svd_entropy,accz_peaks,accx_energy,accy_pct_5,accx_std,accx_rms,accy_perm_entropy,accx_n_above_mean,accy_peaks,accy_pct_95,accz_std,accx_max,accx_svd_entropy,accx_n_below_mean,accx_iqr_5_95,accz_max,accz_pct_5,accz_iqr_5_95,accz_n_above_mean,accx_pct_95,accy_iqr,accx_iqr,accx_ptp,accz_iqr,accy_rms,accz_n_sign_changes,accz_mean,accz_sum,accy_iqr_5_95,accz_pct_95,accy_std,accy_min,accy_sum,accy_ptp,accy_mean,accy_n_below_mean,accy_entropy,accx_skewness,accx_lineintegral,accy_n_sign_changes,accy_n_above_mean,accx_peaks,accz_kurtosis,accy_max,accx_kurtosis,accy_svd_entropy,accy_skewness,accz_ptp,accy_kurtosis,accx_perm_entropy,accz_skewness,accx_pct_5,accx_n_sign_changes,accx_min,accx_entropy,accz_n_below_mean,accz_energy,accz_min,accz_entropy
0,0.39567418315692593 +/- 0.004355091823035786,0.3225034514496089 +/- 0.00935404399188339,0.2886332259549011 +/- 0.00898921346677116,0.04210768522779571 +/- 0.003756992694318599,0.11228716060745518 +/- 0.006198104797913717,0.09130234698573406 +/- 0.003364135643349656,0.0949838932351588 +/- 0.005150054241523344,0.013207547169811373 +/- 0.004787116230283805,0.021168890934192396 +/- 0.00711441547802129,0.14100322135296828 +/- 0.007457971313348503,0.019236079153244424 +/- 0.004591797398349336,0.007363092498849577 +/- 0.0015673618376370328,0.0667740450989416 +/- 0.0036610682196408246,0.041141279337321715 +/- 0.004405374300515182,-0.0069028992176713875 +/- 0.0022824844487136834,0.00450989415554538 +/- 0.002055987842033013,0.012839392544868888 +/- 0.003365709066401594,0.0036355269213069973 +/- 0.001207952576935726,-0.018315692590888156 +/- 0.0015646571560055105,0.007593189139438605 +/- 0.0016624382759492164,0.0026231017027151917 +/- 0.0016598885224916268,-0.006028531983433005 +/- 0.0008089459655428991,0.002807179015186412 +/- 0.0013565948433486895,-0.00013805798435342353 +/- 0.00021088705453086408,0.0011504832029453071 +/- 0.0006259305342261832,-0.0003681546249424628 +/- 0.0004508954887773752,0.0011504832029453071 +/- 0.0003710196846892896,1.1102230246251566e-17 +/- 0.0002058046919005964,-0.004325816843074049 +/- 0.0011121073146428478,-0.007225034514496053 +/- 0.0012356853734098003,-0.0023930050621260635 +/- 0.0008180574705306717,0.10345144960883575 +/- 0.005467591989058115,-0.0058904739990795815 +/- 0.0013145749523318685,0.0032213529682467157 +/- 0.0019306191406721427,0.0032213529682467157 +/- 0.0019306191406721427,4.601932811781895e-05 +/- 0.00013805798435345684,0.0023469857340083335 +/- 0.0009076430245428453,0.0013345605154165164 +/- 0.0018344345538881567,-0.004601932811780918 +/- 0.0013805798435342945,-0.002899217671421961 +/- 0.0009215363274045533,0.0016566958122411935 +/- 0.00077553150236319,-0.002899217671421961 +/- 0.0009215363274045533,-0.004095720202485009 +/- 0.0015462768169729726,-0.0030832949838932033 +/- 0.0009664058904739917,-0.0005522319374136941 +/- 0.00034437711797273893,-0.0013345605154164275 +/- 0.001135661544339905,-0.004878048780487765 +/- 0.0017846957597482996,0.0035895075931891896 +/- 0.0013464094651014981,0.0001840773124712758 +/- 0.000225447744388742,-0.0027151403589507185 +/- 0.0009966133376763922,0.0019788311090658704 +/- 0.0011281776964685865,-0.002162908421537002 +/- 0.0008245040435880906,0.0022549470777727064 +/- 0.0014325248427310762,0.0022089277496549096 +/- 0.0014228830956042487,-0.0057063966866083395 +/- 0.001965407869679027,-0.0014265991716520432 +/- 0.00043414547317332115,-0.003589507593189134 +/- 0.0010248991003828742,-4.601932811779674e-05 +/- 0.0005226790930327106,0.002761159687068615 +/- 0.0015262884447102515,-4.601932811780785e-05 +/- 0.00013805798435342353,0.00023009664058910585 +/- 0.0013844094759771293,0.008743672342383824 +/- 0.001512349445481371,-0.0005522319374136831 +/- 0.0010040232042922996,0.34675563736769444 +/- 0.00949437962291627,-0.005430280717901481 +/- 0.0016309291437339338,0.003543488265071393 +/- 0.0013345605154164739
