,accz_sum,accz_mean,accy_mean,accy_pct_95,accx_peaks,accz_peaks,accz_pct_95,accy_lineintegral,accz_perm_entropy,accy_n_above_mean,accz_skewness,accx_n_sign_changes,accz_pct_5,accz_n_sign_changes,accy_energy,accz_min,accx_kurtosis,accx_sum,accz_rms,accy_skewness,accz_lineintegral,accy_n_sign_changes,accy_std,accy_svd_entropy,accy_pct_5,accy_max,accx_energy,accz_svd_entropy,accy_iqr,accz_ptp,accz_n_below_mean,accz_iqr,accz_kurtosis,accz_energy,accx_lineintegral,accx_rms,accx_skewness,accy_rms,accy_entropy,accz_std,accy_iqr_5_95,accy_n_below_mean,accz_iqr_5_95,accz_n_above_mean,accx_svd_entropy,accy_min,accx_iqr_5_95,accy_sum,accy_ptp,accy_kurtosis,accx_max,accx_min,accx_ptp,accx_pct_95,accx_entropy,accx_n_below_mean,accx_n_above_mean,accx_iqr,accx_mean,accz_max,accy_perm_entropy,accx_perm_entropy,accy_peaks,accz_entropy,accx_std,accx_pct_5
0,0.0 +/- 0.0,0.0 +/- 0.0,0.01450528338136411 +/- 0.0019427231907931236,0.1976464937560039 +/- 0.008546907839089566,0.0 +/- 0.0,0.014937560038424636 +/- 0.0033514995243841507,0.011287223823246918 +/- 0.001787492225353356,0.0 +/- 0.0,0.006340057636887664 +/- 0.002409209645338012,0.0007204610951008883 +/- 0.0009901790647496894,9.606147934679843e-05 +/- 0.00019212295869359687,0.0 +/- 0.0,-0.0088856868395773 +/- 0.0023943215332592723,0.0003362151777137723 +/- 0.0009618148124159739,0.0007204610951009105 +/- 0.001887919693278914,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038904899135447256 +/- 0.0013491423540046405,0.0014889529298751647 +/- 0.0008711987102409565,0.003986551392891502 +/- 0.0006094417646709756,0.0049951969260327075 +/- 0.002128580192714735,0.0 +/- 0.0,0.0 +/- 0.0,0.013784822286263243 +/- 0.0016920187275512465,-0.01781940441882799 +/- 0.0011852990085737783,-0.00043227665706049303 +/- 0.0002586534489497686,0.0 +/- 0.0,0.0 +/- 0.0,0.01844380403458218 +/- 0.0007188582875646383,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007156580211335295 +/- 0.001349142354004604,-0.0026897214217098562 +/- 0.0006150935866890187,0.0 +/- 0.0,0.0 +/- 0.0,0.0028338136407301206 +/- 0.0005014556440399047,0.0 +/- 0.0,0.0 +/- 0.0,-0.00024015369836692945 +/- 0.0006532886891803582,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.010758885686839614 +/- 0.0032731460206341426,0.001969260326609079 +/- 0.0010401732866334025,0.0 +/- 0.0,-0.01123919308357344 +/- 0.0013275960577411585,0.0038904899135447256 +/- 0.00149513760002627,0.0 +/- 0.0,0.006340057636887675 +/- 0.0013551139269611819,0.0 +/- 0.0,0.0 +/- 0.0,-0.00288184438040342 +/- 0.0007124109977997706,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001536983669548553 +/- 0.0008263520909743285,0.014937560038424646 +/- 0.0031012388967066287,0.036263208453410245 +/- 0.0026241668356671824,0.1482228626320846 +/- 0.005383729594313941,-0.0017771373679154267 +/- 0.0010086455331411968,0.0 +/- 0.0,0.0 +/- 0.0,0.005571565802113409 +/- 0.0009412064333460938
