,accz_sum,accz_mean,accy_mean,accy_pct_95,accx_peaks,accz_peaks,accz_pct_95,accy_lineintegral,accz_perm_entropy,accy_n_above_mean,accz_skewness,accx_n_sign_changes,accz_pct_5,accz_n_sign_changes,accy_energy,accz_min,accx_kurtosis,accx_sum,accz_rms,accy_skewness,accz_lineintegral,accy_n_sign_changes,accy_std,accy_svd_entropy,accy_pct_5,accy_max,accx_energy,accz_svd_entropy,accy_iqr,accz_ptp,accz_n_below_mean,accz_iqr,accz_kurtosis,accz_energy,accx_lineintegral,accx_rms,accx_skewness,accy_rms,accy_entropy,accz_std,accy_iqr_5_95,accy_n_below_mean,accz_iqr_5_95,accz_n_above_mean,accx_svd_entropy,accy_min,accx_iqr_5_95,accy_sum,accy_ptp,accy_kurtosis,accx_max,accx_min,accx_ptp,accx_pct_95,accx_entropy,accx_n_below_mean,accx_n_above_mean,accx_iqr,accx_mean,accz_max,accy_perm_entropy,accx_perm_entropy,accy_peaks,accz_entropy,accx_std,accx_pct_5
0,0.0 +/- 0.0,0.0 +/- 0.0,0.004356955380577432 +/- 0.0006233250439390147,0.1910236220472441 +/- 0.010120348278954788,0.0025721784776903235 +/- 0.0010353324369194623,0.01233595800524936 +/- 0.0016136930340093956,-0.006036745406824117 +/- 0.0017449627442094144,0.0008398950131233817 +/- 0.0008199737192553134,0.0782677165354331 +/- 0.004325217229420375,0.0005774278215223249 +/- 0.00043604324739728576,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.012335958005249337 +/- 0.002022871272230742,0.005564304461942293 +/- 0.0017909419537251246,-0.004671916010498667 +/- 0.0012739801679277178,0.0 +/- 0.0,-0.00566929133858265 +/- 0.0015536638936429078,0.0 +/- 0.0,0.0257217847769029 +/- 0.0009679311766187013,0.05574803149606302 +/- 0.003954815370464523,0.0 +/- 0.0,-0.00351706036745405 +/- 0.000706226984098376,0.0 +/- 0.0,-0.004409448818897621 +/- 0.001663304936247213,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007874015748031704 +/- 0.0008216522751967948,-0.0031496062992125706 +/- 0.0011970345670332474,0.0 +/- 0.0,0.0 +/- 0.0,0.0012598425196850727 +/- 0.0006299212598425364,0.0 +/- 0.0,-0.0002624671916010568 +/- 0.0002624671916010568,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003779527559055129 +/- 0.0010960951715391603,-0.0008398950131233484 +/- 0.0006722440144286182,0.007926509186351727 +/- 0.0012299605788829214,0.004776902887139123 +/- 0.0012299605788829702,-0.002887139107611525 +/- 0.001291167861023519,-0.0005249343832021136 +/- 0.00046951558582673987,0.017847769028871408 +/- 0.0028751840288985288,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0023097112860892667 +/- 0.0006722440144286216,0.0 +/- 0.0,-0.005459317585301815 +/- 0.0025844690026438203,0.00047244094488190224 +/- 0.00036745406824147955,0.0 +/- 0.0,0.01244094488188977 +/- 0.0009693535597175626,0.0756955380577428 +/- 0.0048099574546793976,0.13658792650918636 +/- 0.007735616596236695,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0048293963254593345 +/- 0.0012598425196850727
