,accy_pct_95,accy_mean,accy_sum,accy_min,accx_iqr,accy_rms,accz_pct_95,accx_std,accx_iqr_5_95,accx_pct_95,accy_energy,accx_energy,accy_lineintegral,accz_skewness,accx_entropy,accx_n_above_mean,accz_lineintegral,accz_iqr_5_95,accz_std,accx_kurtosis,accz_n_above_mean,accy_skewness,accx_ptp,accx_skewness,accy_kurtosis,accx_lineintegral,accy_n_above_mean,accy_entropy,accx_max,accx_mean,accz_n_below_mean,accz_kurtosis,accy_pct_5,accy_n_below_mean,accz_n_sign_changes,accy_peaks,accx_n_below_mean,accz_min,accz_iqr,accx_perm_entropy,accz_peaks,accz_perm_entropy,accy_svd_entropy,accy_ptp,accz_ptp,accz_svd_entropy,accz_entropy,accy_n_sign_changes,accx_rms,accy_iqr,accy_perm_entropy,accy_std,accx_svd_entropy,accx_n_sign_changes,accy_max,accx_sum,accx_min,accz_pct_5,accx_peaks,accy_iqr_5_95,accz_rms,accz_mean,accz_energy,accx_pct_5,accz_max,accz_sum
0,0.0037275655775425463 +/- 0.001677655419563574,0.00432581684307407 +/- 0.001699602881971415,0.0030832949838932146 +/- 0.001722500439228062,-0.0028071790151863894 +/- 0.0015046279543738516,0.007040957202024844 +/- 0.0009215363274045488,0.004739990796134352 +/- 0.0012527066349577653,0.007869305108145408 +/- 0.00153251963233749,0.007086976530142652 +/- 0.0012382534787918678,-0.0018407731247124027 +/- 0.0006825769431289283,0.010308329498389302 +/- 0.0008779928222889354,-0.0009664058904740091 +/- 0.0010782673275527024,0.010124252185918059 +/- 0.0008731553594574137,0.0025310630464794983 +/- 0.0014588925434098072,0.002899217671421983 +/- 0.0008982614494221415,0.0062586286240220775 +/- 0.0006242365377933971,0.002116889093419194 +/- 0.0010534305699272596,0.004878048780487798 +/- 0.0014435699163698173,-0.001702715140358957 +/- 0.001200919314376427,0.001610676484123308 +/- 0.0008036930141083017,0.0008743672342383602 +/- 0.0009306833141351337,0.0007363092498849256 +/- 0.0005893349505230208,0.007132995858260461 +/- 0.001487641958144934,0.004509894155545313 +/- 0.0014954511559385215,0.0014265991716520764 +/- 0.0011356615443399037,0.004970087436723414 +/- 0.0010040232042923037,0.0014265991716520877 +/- 0.0012761550505165265,-4.601932811780785e-05 +/- 0.00043414547317332115,-0.0005982512655315131 +/- 0.0003594224425175749,0.009249884951679698 +/- 0.0009531668282194127,0.004786010124252149 +/- 0.0013836443974572503,0.0008743672342383602 +/- 0.0007261727491053571,-0.00165669581224116 +/- 0.0006242365377934151,-0.005476300046019333 +/- 0.0008840024257845705,-9.20386562356268e-05 +/- 0.0006105153778841067,-0.00027611596870685817 +/- 0.0005522319374137163,0.0018407731247123583 +/- 0.0005445080334192283,0.0019788311090657928 +/- 0.0010504106958594958,0.0007823285780027556 +/- 0.0013965937326731119,0.002254947077772651 +/- 0.0010176412511503053,0.010262310170271493 +/- 0.0014265991716520925,0.005154164749194634 +/- 0.000982703934839526,0.012701334560515398 +/- 0.0017727897178332341,0.0019328117809479628 +/- 0.0008180574705306741,0.00708697653014263 +/- 0.00135268646633219,-0.003911642890013811 +/- 0.0011504832029452339,0.004832029452369968 +/- 0.0013218045666217213,0.0016566958122411156 +/- 0.0006887542359455165,-4.601932811780785e-05 +/- 0.0007547731001774571,0.0061205706396686545 +/- 0.0007144120891053764,0.0033594109526000728 +/- 0.0010300519689645168,0.003221352968246649 +/- 0.0017463107189148832,0.002853198343304164 +/- 0.0015095462003549566,0.008467556373676932 +/- 0.0012035616042910262,0.004463874827427494 +/- 0.0010092826598923775,0.000920386562356168 +/- 0.0020373625054007,0.009802116889093404 +/- 0.001070382268717258,-0.002346985734008311 +/- 0.0005617374880687192,0.004509894155545291 +/- 0.0016309291437339632,-0.00418775885872068 +/- 0.0008089459655429061,-0.0048780487804878205 +/- 0.0012210307557682075,0.0030832949838932033 +/- 0.000988076877753522,0.0056603773584905535 +/- 0.0015814855294468176,-0.0021629084215370686 +/- 0.0006191267393959373,0.00717901518637829 +/- 0.0013048731595727435,0.006028531983433028 +/- 0.0016522156531078001,-0.003865623561896003 +/- 0.0012210307557682031
