,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,0.07457344985434869 +/- 0.00697290656896595,0.07299209321681226 +/- 0.003457774128646018,0.03886808156471074 +/- 0.0052216020445636615,0.04386183936745732 +/- 0.008575445275000435,0.0016229712858925826 +/- 0.0016588540514352673,0.013691219309196801 +/- 0.0034740131774349276,0.013816063254265465 +/- 0.0018120300505266305,0.00470245526425298 +/- 0.001842828949270463,0.009904286308780675 +/- 0.0014148980441115108,0.008489388264669129 +/- 0.003541893105443742,-0.012359550561797794 +/- 0.0010201956447882738,0.001997503121098587 +/- 0.0011887521312597452,-0.001747815230961336 +/- 0.0005826050769871226,0.0 +/- 0.0,0.00033291718684971274 +/- 0.00016645859342485637,-0.0026633374947982124 +/- 0.00616458899280604,-0.007948397836038313 +/- 0.0038251536458753193,0.021764461090303767 +/- 0.003850423308913987,0.009280066583437352 +/- 0.0023248402369477135,0.0017894298793175057 +/- 0.0035166224616434336,-0.02376196421140243 +/- 0.0020425120585614645,0.023345817727840168 +/- 0.0037612368054093593
