,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.30487804878048785 +/- 0.008503066900494488,0.08992403038784488 +/- 0.008494037292159496,-0.00011995201919227095 +/- 0.0024324608035593974,-0.0091163534586165 +/- 0.005443701695359445,0.162375049980008 +/- 0.005014606560183221,0.010475809676129589 +/- 0.003916800286688035,0.04106357457017197 +/- 0.0025291266854647735,-0.01795281887245097 +/- 0.00469858862634925,0.034666133546581414 +/- 0.0033407588477096157,-0.0077968812475009645 +/- 0.00292321099183273,0.025909636145541835 +/- 0.002751643428082398,0.016713314674130376 +/- 0.0023708863783084527,0.02027189124350265 +/- 0.005566399841609786,0.02027189124350265 +/- 0.005566399841609786,0.008036785285885705 +/- 0.0034276812747137575,0.0034386245501799697 +/- 0.004517308034385804,0.0005997600959616545 +/- 0.0012801128023656248,0.0006397441023590966 +/- 0.0012794882047181136,0.0 +/- 0.0,0.00127948820471816 +/- 0.0013827762067805472,0.012475009996001641 +/- 0.0022391043582566965,0.04142343062774893 +/- 0.005514894729969349
