,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.4404354587869362 +/- 0.00459971583862216,0.11741835147744943 +/- 0.004720388868048579,-0.021811819595645442 +/- 0.0031703499427521197,-0.008242612752721645 +/- 0.0026185782644607782,0.04490668740279935 +/- 0.0037825906516185405,0.0629082426127527 +/- 0.0047101299287426995,0.04331259720062207 +/- 0.002920939342300618,0.014269051321928428 +/- 0.0033897244974925586,0.04653965785381024 +/- 0.0024715731065805403,0.05567651632970448 +/- 0.0029702067270271043,0.05209953343701398 +/- 0.0026081663812205806,0.01695178849144633 +/- 0.0029722418123820085,-0.005754276827371729 +/- 0.0053784188073998564,-0.005754276827371729 +/- 0.0053784188073998564,0.03561430793157074 +/- 0.0032908404307152067,-0.004121306376360834 +/- 0.002788556932665793,0.0006220839813374623 +/- 0.000939583668242178,0.0006220839813374623 +/- 0.000939583668242178,0.0 +/- 0.0,0.005987558320373232 +/- 0.0017578000863852955,0.0068818040435458475 +/- 0.0030219234139693602,0.008242612752721612 +/- 0.0027863876931833492
