,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,-0.047648772367873446 +/- 0.004436402580417265,-0.005617977528089835 +/- 0.0025534580036025755,0.0016645859342488967 +/- 0.002021632592840811,-0.0017894298793174833 +/- 0.0019962022397355668,-0.011776945484810609 +/- 0.0017952271835308489,-0.0004577611319183994 +/- 0.0007315187611838303,0.00037453183520603784 +/- 0.0007074490220557767,-0.010486891385767739 +/- 0.001950124763022905,0.0 +/- 0.0,-0.002039117769454801 +/- 0.001789429879317541,0.08177278401997508 +/- 0.00459366156795848,-0.006575114440282914 +/- 0.0022317249567693534,-0.02147315855181019 +/- 0.0044556833339406444,0.01335830212234711 +/- 0.003469024643590068,-0.009030378693299989 +/- 0.0024411168333021223,-0.006866416978776491 +/- 0.0018726591760299637,0.05447357469829385 +/- 0.002867789788434461,0.009612983770287197 +/- 0.0016272338573463982,0.00903037869330009 +/- 0.002741833776118017,-0.0005409904286308498 +/- 0.002369112830210643,0.010445276737411613 +/- 0.0017102557293411892,0.006991260923845244 +/- 0.004210283768603154
