,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,0.07676929228308674 +/- 0.007150320982134127,0.08732506997201116 +/- 0.00532913461224985,0.03518592562974811 +/- 0.005006789553778016,0.004278288684526166 +/- 0.0013506074173574288,-0.0003998400639744215 +/- 0.000799680127948843,0.012315073970411806 +/- 0.0037371679953771796,-0.001039584166333507 +/- 0.0012542492716000218,0.009356257497001174 +/- 0.0024854490632419163,0.00043982407037184145 +/- 0.0006797281087564853,-0.021271491403438637 +/- 0.003296195736989182,-0.00859656137544984 +/- 0.0014987336916426517,-0.0001599360255897686 +/- 0.00019588082709182304,0.00727708916433426 +/- 0.0014170367970147565,0.0 +/- 0.0,-0.0004398240703718637 +/- 0.0004174452822435364,0.01283486605357853 +/- 0.0024086838035712156,-0.005557776889244326 +/- 0.0034183402537371356,0.01891243502598956 +/- 0.0027356191096517147,-0.005157936825269926 +/- 0.0014130825307534778,-0.00935625749700123 +/- 0.0022703030094487534,-0.00407836865253901 +/- 0.0010847389017393475,0.0035185925629747762 +/- 0.0015670466167345492
