,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.20360219263899765 +/- 0.006436085123244138,0.2300313234142522 +/- 0.006314043013408971,0.059710258418167586 +/- 0.005417598203495023,0.036530931871574024 +/- 0.0035887615185598103,0.011746280344557547 +/- 0.005743812316645982,0.006303837118245903 +/- 0.004066958151786548,-0.015113547376664049 +/- 0.0046598513850624485,0.03641346906812846 +/- 0.006222942386243951,-0.016014095536413454 +/- 0.0050490790909969545,0.008183241973375121 +/- 0.003645554612060877,-0.015544244322631151 +/- 0.004573010636656027,0.009945184025058751 +/- 0.00308400448982228,0.027055599060297596 +/- 0.008103041706452534,0.027055599060297596 +/- 0.008103041706452534,0.004541895066562251 +/- 0.004427030234957712,0.022592012529365723 +/- 0.0024202912232616377,-0.0007047768206734472 +/- 0.0005754478643969904,-0.0007047768206734472 +/- 0.0005754478643969904,0.0 +/- 0.0,-0.005716523101018001 +/- 0.003295477746671983,-0.011902897415818292 +/- 0.004546618125918498,-0.009671104150352373 +/- 0.004586400638629461
