,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.04444909928780898 +/- 0.0022595369183346,-0.001591956430666086 +/- 0.0017950804596253464,-0.0025136154168412307 +/- 0.0014988306510262425,2.2204460492503132e-17 +/- 0.002127930473263565,0.001717637201508193 +/- 0.0020304349922166207,0.000712191034771692 +/- 0.0008389184916003748,0.00016757436112274648 +/- 0.0008827527233223795,-0.0008378718056137214 +/- 0.0015220697213728515,0.0 +/- 0.0,0.003728529534981151 +/- 0.001407649569871092,0.044155844155844184 +/- 0.005674068857423374,0.004147465437788022 +/- 0.0026984805890553623,-0.0005446166736489011 +/- 0.002144771803296237,0.0063259321323837605 +/- 0.0040723069499389395,-0.005655634687892741 +/- 0.0026179304231199164,0.0025136154168412194 +/- 0.002309853163316328,0.02534562211981567 +/- 0.004169412085646277,-0.001340594888981983 +/- 0.0019542360770323595,0.008755760368663601 +/- 0.00367352086953295,-0.008169250104733971 +/- 0.0025362062618626375,0.0009216589861751224 +/- 0.0017252836432320028,0.0048177628822790195 +/- 0.0022423835259442965
