,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.46365159128978223 +/- 0.010332103113041249,0.20431323283082076 +/- 0.010167259275319742,0.09748743718592964 +/- 0.0032209186805744468,0.0911641541038526 +/- 0.003498843332546771,0.06980737018425458 +/- 0.005440825063902744,0.04664991624790619 +/- 0.004188442127319942,0.040703517587939685 +/- 0.0067074918091041755,0.03383584589614739 +/- 0.004501626348534899,0.03262144053601338 +/- 0.006115766907959457,0.027177554438860985 +/- 0.005278541739756881,0.024874371859296474 +/- 0.005447750207018226,0.023366834170854257 +/- 0.0032154696516670874,0.012562814070351747 +/- 0.002581412899065739,0.012562814070351747 +/- 0.002581412899065739,0.010510887772194288 +/- 0.0033524384521985643,0.005904522613065333 +/- 0.002710321796530052,0.00259631490787271 +/- 0.0015757862413925308,0.00259631490787271 +/- 0.0015757862413925308,0.0 +/- 0.0,-0.0009631490787269659 +/- 0.0016006293847249933,-0.0013819095477386801 +/- 0.0012981574539363625,-0.005067001675041882 +/- 0.0017107787450431802
