,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.32198772064466613 +/- 0.005997612919829155,0.1742517267843438 +/- 0.006341302740340024,0.016500383729854174 +/- 0.002585553419481657,0.03207981580966997 +/- 0.005082646412831452,0.00019186492709133418 +/- 0.0044062147066012145,0.06822716807367613 +/- 0.00551770973692054,0.03898695318495776 +/- 0.006514824383639042,0.05993860322333074 +/- 0.0057528771548457786,0.052494244052187236 +/- 0.006283803373893702,0.05617805065234074 +/- 0.004043573253206292,0.06768994627782039 +/- 0.006557627729097135,0.012739831158864134 +/- 0.003379438043945347,0.019877206446661543 +/- 0.005399012229305142,0.019877206446661543 +/- 0.005399012229305142,0.02862624712202607 +/- 0.005730822625508664,0.0009593246354566043 +/- 0.002517747460065119,-0.0009593246354566487 +/- 0.0015563545503202694,-0.0009593246354566487 +/- 0.0015563545503202694,0.0 +/- 0.0,-0.0016500383729854296 +/- 0.0018880912663303945,7.674597083651147e-05 +/- 0.0028030671324251254,0.002609363008442012 +/- 0.0037589860003863257
