,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,0.06703760552570995 +/- 0.007690026699824409,-0.010821181887950827 +/- 0.004494064764990744,0.029739063699155844 +/- 0.005601010126855817,-0.03645433614735223 +/- 0.003256055784435358,-0.005180353031465812 +/- 0.0031280456415875364,-0.06112816577129696 +/- 0.002365780912018165,0.001151189562548005 +/- 0.0006646396038253782,-0.0071757482732156316 +/- 0.0024393269493956744,0.011895625479662353 +/- 0.0024208457859689037,-0.004221028396009174 +/- 0.0021087692500435934,-0.014351496546431275 +/- 0.0018970386944448469,-0.0008442056792017927 +/- 0.00047927843425925375,0.009171143514965507 +/- 0.001077864305847128,0.0 +/- 0.0,0.0016500383729854628 +/- 0.000805832693783584,-0.0023023791250959104 +/- 0.003122155887460926,-0.002801227935533346 +/- 0.005589957568381811,0.07279355333844978 +/- 0.006356609835277903,0.005180353031465901 +/- 0.001988372434080057,-0.010092095165003812 +/- 0.0020163169079692525,0.00621642363775905 +/- 0.0012351095118519572,0.02789716039907909 +/- 0.0034108814057809533
