,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.0176708451273756 +/- 0.0031688043992664935,0.005216336433481539 +/- 0.0011920261199339667,0.00295188030731901 +/- 0.0009050962104973362,0.0020218358269308177 +/- 0.0017532942489833182,0.0034371209057824093 +/- 0.001216466555316712,0.000768297614233715 +/- 0.00045927281405581927,-0.0010513546300041422 +/- 0.0004502842185871375,0.0009704811969267757 +/- 0.001557732331925471,0.0 +/- 0.0,-0.0024262029923170945 +/- 0.0014912324233389224,0.024342903356247413 +/- 0.003218721996301215,0.003477557622321026 +/- 0.0018548071073480918,0.016740800646987398 +/- 0.0018983735696410141,0.022604124545086878 +/- 0.003833818721761842,0.005175899716942922 +/- 0.0019627434046925116,-0.005014152850788578 +/- 0.0025651033606394888,0.01609381318236953 +/- 0.002638011553627193,0.0044076021027092075 +/- 0.0016220114128694975,0.015608572583906122 +/- 0.002223651772724217,-0.0005661140315406987 +/- 0.001990866740815416,0.0017387788111604906 +/- 0.0022517841960899097,-0.0010513546300041088 +/- 0.0019990630156584486
