,bvp_rms,bvp_std,bvp_iqr,bvp_energy,bvp_lineintegral,bvp_min,bvp_pct_5,bvp_perm_entropy,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_svd_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_ptp,bvp_skewness,bvp_mean,bvp_sum,bvp_entropy,bvp_max,bvp_kurtosis,bvp_peaks
0,0.37986743993371996 +/- 0.008787573916982774,0.1760149130074565 +/- 0.007863010187901271,0.05646230323115163 +/- 0.004940009708676183,0.05020712510356258 +/- 0.00438322918522331,0.057705053852526944 +/- 0.006152835888881246,0.05144987572493789 +/- 0.0031754379282082574,0.048342999171499604 +/- 0.0041921220407459235,0.0399751449875725 +/- 0.003051143302124333,0.0542667771333886 +/- 0.004037611576142897,0.014954432477216274 +/- 0.0033266638795217828,0.05956917978458992 +/- 0.006235256908774408,0.010107705053852523 +/- 0.006208780114397739,0.0335128417564209 +/- 0.0052544499555008135,0.0335128417564209 +/- 0.0052544499555008135,0.029826014913007494 +/- 0.002553609777534791,0.03798674399337202 +/- 0.003654100114333128,-0.0036868268434134045 +/- 0.0011782487699526023,-0.0036868268434134045 +/- 0.0011782487699526023,0.0 +/- 0.0,0.0008285004142502217 +/- 0.000585838261132164,0.001201325600662806 +/- 0.0008580080852198814,0.030033140016570016 +/- 0.005040422483183082
