,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.016582914572864337 +/- 0.003783704186960311,0.010050251256281418 +/- 0.002231643650665715,0.004438860971524283 +/- 0.002161388258050901,0.002261306532663321 +/- 0.0036945971524477085,0.0013819095477387022 +/- 0.001882560032913663,0.0012562814070351646 +/- 0.000561826124999962,0.001046901172529302 +/- 0.0005995737463683665,0.0002512562814070307 +/- 0.0015121834242267755,0.0 +/- 0.0,-0.0004606365159129155 +/- 0.0011762623036170924,-0.003015075376884424 +/- 0.003905039606993231,-0.004229480737018421 +/- 0.002651451611101636,-0.004355108877721947 +/- 0.002302801856761725,-0.0056951423785594705 +/- 0.003345893526874059,-0.007328308207705192 +/- 0.0037326101123516383,-0.010594639865996647 +/- 0.0016006293847249857,-0.012060301507537707 +/- 0.0038095696534486247,-0.012437185929648242 +/- 0.0017472902885280624,-0.014028475711892797 +/- 0.003647064718559968,-0.01733668341708542 +/- 0.001453044520343165,-0.021691792294807367 +/- 0.0020412156795567835,-0.03329145728643216 +/- 0.003603530555806688
