,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,0.029080364540182313 +/- 0.003175437928208239,0.03272576636288321 +/- 0.007532066727964843,-0.004142502071250975 +/- 0.0033958411817596058,0.020256835128417604 +/- 0.0037440977810267806,-0.012510356255178068 +/- 0.001896524132934486,-0.012551781275890605 +/- 0.006266142034390138,-0.00012427506213747997 +/- 0.0015833897973170162,0.017274233637116866 +/- 0.0036305432667117538,-0.006710853355426649 +/- 0.0010609982166417016,-0.01681855840927916 +/- 0.002500644287122866,-0.007207953603976769 +/- 0.0021541010770505225,-4.142502071249332e-05 +/- 0.0005056568192101613,-0.0015741507870753457 +/- 0.0009942004971002366,0.0 +/- 0.0,-0.0007456503728251573 +/- 0.00036113495803981544,0.055758077879038984 +/- 0.004309795129623837,-0.0005799502899750952 +/- 0.004080732512352872,-0.0001657000828500066 +/- 0.003166779594634044,0.018972659486329778 +/- 0.0033233092162604076,0.017688483844241966 +/- 0.0029989540675622512,-0.012924606462303201 +/- 0.002968761038470413,0.07630488815244411 +/- 0.007828780945479043
