,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,-0.00588007736943903 +/- 0.0028258386642552725,-0.0014313346228239433 +/- 0.00492391291775489,0.01883945841392657 +/- 0.005764023210831725,0.014854932301740875 +/- 0.0034910682159159756,0.0004642166344294374 +/- 0.0003372455662314136,0.02750483558994201 +/- 0.0031780385916504355,0.015744680851063887 +/- 0.001650799867957597,-0.011721470019342328 +/- 0.0033815401820503285,0.006847195357833713 +/- 0.0020979105397224257,-0.0010831721470019096 +/- 0.0020086274639454075,-0.026576402321083114 +/- 0.002900322189203329,-0.004487427466150817 +/- 0.0006519264814836712,-0.01841392649903284 +/- 0.0022636346364917235,0.0 +/- 0.0,-3.868471953576425e-05 +/- 0.0002083235902179487,-0.01833655705996127 +/- 0.0033954519547375827,0.038800773694390764 +/- 0.006742803210394448,-0.011682785299806542 +/- 0.004543766919930672,-0.004371373307543491 +/- 0.0006711547997252506,0.007852998065764071 +/- 0.0027952219573694733,0.00305609284332693 +/- 0.0009227745022728436,0.046344294003868525 +/- 0.011304678529392646
