,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_pct_5,bvp_svd_entropy,bvp_energy,bvp_kurtosis,bvp_iqr_5_95,bvp_n_sign_changes,bvp_std,bvp_sum,bvp_rms,bvp_entropy,bvp_mean,bvp_max,bvp_iqr,bvp_skewness,bvp_lineintegral,bvp_ptp,bvp_pct_95,bvp_n_above_mean
0,0.037646583097452536 +/- 0.005852717095729822,0.06655883542256372 +/- 0.00774064803875554,-0.009866558835422534 +/- 0.00515373844443342,-0.017792155276991496 +/- 0.002459669442093909,0.0012939749292357305 +/- 0.0006469874646178654,0.014355034371209075 +/- 0.004404633270443318,0.005984634047715365 +/- 0.0012502729343906284,-0.013424989890820827 +/- 0.0030464712012676556,-0.026890416498180348 +/- 0.0010887919140991815,-0.012980186008896045 +/- 0.0051067266600559056,0.003841488071168664 +/- 0.0015582570859682915,0.001455721795390197 +/- 0.000771483381655426,0.0006469874646178652 +/- 0.0010880407640172704,0.0 +/- 0.0,0.0030731904569349265 +/- 0.0018281689535717687,0.005095026283865778 +/- 0.003488824037221667,0.0068742418115649295 +/- 0.0035895416128058385,2.2204460492503132e-17 +/- 0.003607716623242281,0.0018196522442377795 +/- 0.001736897015359062,-0.0029518803073190214 +/- 0.0025958356402270857,-0.009098261221188841 +/- 0.000706196894321584,0.030893651435503468 +/- 0.002454345476019998
