,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.0017398508699254188 +/- 0.003976801988401004,-0.008077879038939506 +/- 0.0023524889584922155,-0.019014084507042284 +/- 0.0013795216077337642,-0.03082021541010771 +/- 0.0023448171827812558,-0.017564208782104396 +/- 0.002959498110934824,0.0011184755592377527 +/- 0.0009985062794692747,0.0013670256835128347 +/- 0.0011123215892375868,-0.014498757249378625 +/- 0.001505045743544721,0.0 +/- 0.0,-0.015202982601491333 +/- 0.0025673488703141997,0.03297431648715824 +/- 0.004172221478712238,-0.012924606462303246 +/- 0.003533532412947173,-0.014415907207953615 +/- 0.0019675794676119094,0.044449047224523586 +/- 0.005170831645453009,0.0010356255178127437 +/- 0.00155274770621303,-0.016901408450704224 +/- 0.003286965107684739,0.050414250207125075 +/- 0.004991843910232406,-0.007290803645401833 +/- 0.002711361751773581,-0.017812758906379456 +/- 0.00416316305763085,0.007953603976801971 +/- 0.003276507031198868,-0.021582435791217915 +/- 0.0022873964693087903,0.0024855012427505985 +/- 0.0026974019214746794
