,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.022905246671887203 +/- 0.002592769480210377,0.005990602975724335 +/- 0.0019105517460854913,-0.002075176194205175 +/- 0.0015568438020415847,-0.003484729835552103 +/- 0.001469719998365194,-0.0018010963194988404 +/- 0.0016904489541834644,-0.000978856695379815 +/- 0.0004714798190599897,0.00011746280344555604 +/- 0.0005267667990240188,0.0002740798747063344 +/- 0.0026033907924634743,0.0 +/- 0.0,-0.005990602975724379 +/- 0.0014965947418650318,0.004855129209083753 +/- 0.0042791154556975075,-0.00826155050900551 +/- 0.0015607777155829934,-0.030579483163664857 +/- 0.00182351308100156,-0.01546593578700083 +/- 0.0056557252230036515,-0.0083398590446359 +/- 0.0020424121152302147,-0.00947533281127647 +/- 0.0021926389976507353,0.00681284259984336 +/- 0.0034677509515245843,-0.004072043852779972 +/- 0.002679708478037389,0.003249804228660891 +/- 0.003864389369513442,-0.0008613938919342257 +/- 0.0022546875565995273,-0.001487862176977306 +/- 0.0017667210920405058,0.006264682850430669 +/- 0.001604847418317882
