,bvp_perm_entropy,bvp_rms,bvp_std,bvp_skewness,bvp_pct_5,bvp_sum,bvp_mean,bvp_energy,bvp_entropy,bvp_lineintegral,bvp_n_below_mean,bvp_max,bvp_iqr,bvp_peaks,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_iqr_5_95,bvp_svd_entropy,bvp_min,bvp_pct_95,bvp_ptp
0,0.029199066874028002 +/- 0.004791744210520876,0.002721617418351463 +/- 0.0015058255622890525,0.0063763608087091805 +/- 0.002152154355069679,0.014852255054432351 +/- 0.0037446342543808607,0.025272161741835154 +/- 0.0020719926274454323,0.00011664074650077349 +/- 0.0004933350521170169,0.0006220839813374735 +/- 0.0006552215997804279,0.009525660964230154 +/- 0.0013384070356188425,0.0 +/- 0.0,0.021928460342146194 +/- 0.0018499809103219727,0.027799377916018653 +/- 0.005114637253286939,0.003810264385692075 +/- 0.002898078561988225,0.009875583203732486 +/- 0.0016236868598616602,0.013063763608087087 +/- 0.0020588183973365144,0.006726283048211501 +/- 0.0034163771774826895,0.0025660964230170835 +/- 0.0025089060349769276,0.025738724727838246 +/- 0.004483214713965647,0.02962674961119751 +/- 0.002198023954137272,0.015085536547433887 +/- 0.0026243447948190073,-0.0037713841368584577 +/- 0.0021997426376073937,0.004860031104199081 +/- 0.002347349743098537,-0.00038880248833593755 +/- 0.001703647146205795
