,bvp_ptp,bvp_iqr,bvp_n_above_mean,hrv_mean,bvp_rms,bvp_min,scl_std,scl_perm_entropy,scr_energy,scr_ptp,scr_pct_5,scl_mean,scl_skewness,scl_iqr,scl_ptp,bvp_kurtosis,hrv_skewness,hrv_pct_5,hrv_iqr,bvp_iqr_5_95,scl_kurtosis,scr_n_above_mean,scr_sum,hrv_n_below_mean,scl_sum,hrv_svd_entropy,scl_n_above_mean,hrv_rms,hrv_energy,hrv_kurtosis,hrv_n_above_mean,scl_n_sign_changes,bvp_sum,scr_kurtosis,scr_svd_entropy,bvp_n_sign_changes,bvp_mean,scr_entropy,scr_min,hrv_n_sign_changes,scr_peaks,scr_n_sign_changes,bvp_entropy,scl_peaks,scl_svd_entropy,hrv_sum,hrv_min,scr_mean,scl_n_below_mean,scr_perm_entropy,bvp_skewness,scr_skewness,scl_pct_5,scl_min,scr_n_below_mean,bvp_lineintegral,bvp_svd_entropy,hrv_perm_entropy,scr_rms,hrv_pct_95,bvp_pct_95,hrv_iqr_5_95,hrv_peaks,bvp_energy,hrv_max,hrv_ptp,scr_std,scl_iqr_5_95,bvp_pct_5,hrv_std,scl_lineintegral,scr_lineintegral,bvp_peaks,scl_max,bvp_std,scr_iqr,hrv_entropy,scr_max,scl_rms,bvp_n_below_mean,scl_pct_95,scr_pct_95,bvp_perm_entropy,bvp_max,scl_entropy,scl_energy,scr_iqr_5_95,hrv_lineintegral
0,0.002887055837563468 +/- 0.0007829291040134872,-0.007106598984771539 +/- 0.0006833965491287436,0.009010152284263972 +/- 0.0027446102479545833,-0.00450507614213197 +/- 0.0008837809820548288,0.004409898477157359 +/- 0.000966989254703588,0.0029822335025380675 +/- 0.0012385292700471436,-0.0023477157360405677 +/- 0.0007925124363449656,-0.0004441624365482344 +/- 0.0005154846703449342,-0.0014593908629441654 +/- 0.0008297396466130539,-0.00374365482233503 +/- 0.0013887099383400564,9.517766497462166e-05 +/- 0.0005318227986751468,-0.007423857868020278 +/- 0.002336542213137291,-0.0002220812182741172 +/- 0.0006027918781726038,-0.002284263959390842 +/- 0.0009173116938325343,0.0026967005076142248 +/- 0.0007673468669065634,0.0019035532994923997 +/- 0.001178564442957269,-0.00015862944162436943 +/- 0.0004542455921090327,-0.004727157360406098 +/- 0.001056524480034716,-0.002538071065989811 +/- 0.0007372430227552134,-0.0014593908629441544 +/- 0.001222167530727033,-0.0002220812182741172 +/- 0.00042682817408229835,-9.517766497462166e-05 +/- 0.0005504235905107203,0.005361675126903565 +/- 0.001056524480034686,0.0003489847715736127 +/- 0.0002635350210316714,0.0022208121827411386 +/- 0.0011350598870557157,-0.0021890862944162317 +/- 0.0012405593144680799,0.0008883248730964688 +/- 0.0005270700420633428,-0.00450507614213197 +/- 0.001021159704278617,-0.000824873096446721 +/- 0.0005710659898477299,-0.00031725888324872774 +/- 0.000723461564149188,0.00019035532994924332 +/- 0.00015542447606492634,-0.00038071065989848664 +/- 0.00044416243654823436,6.345177664974777e-05 +/- 0.0003108489521298526,-0.0007931472081218361 +/- 0.0009544168119601128,-9.517766497462166e-05 +/- 0.000512547411846571,-0.0038071065989847552 +/- 0.0016301056571910101,0.00019035532994924332 +/- 0.00021044573542864734,-0.00031725888324873885 +/- 0.0,-9.517766497462166e-05 +/- 0.0002031448044870878,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004441624365482122 +/- 0.0011802712714300836,-0.005171319796954321 +/- 0.0012614781314765962,-0.010247461928934009 +/- 0.0011443330454867513,0.0012690355329949333 +/- 0.0018661727372909639,-0.0006662436548223516 +/- 0.0001708491372821903,6.345177664974777e-05 +/- 0.00036998425728714755,0.0003489847715736127 +/- 0.0009565236949036618,-0.0009517766497461833 +/- 0.0011081376393764443,-0.001522842639593902 +/- 0.0008248730964466749,-0.008312182741116735 +/- 0.0012832327675226642,-0.0008565989847715949 +/- 0.0006192646350235921,-0.0026015228426395586 +/- 0.0006774795845197534,-0.006916243654822329 +/- 0.0023605425428601767,-0.0006027918781726038 +/- 0.0008205911901255003,-0.0005076142131979599 +/- 0.0017037717743778717,-0.0020939086294416097 +/- 0.001667949166001889,0.00282360406091372 +/- 0.0010565244800346677,0.0012690355329949444 +/- 0.0011613581990941176,-0.000539340101522856 +/- 0.0003767240509847148,-0.002284263959390853 +/- 0.0013065520483485859,-0.003870558375634503 +/- 0.001011254914372438,-0.0016180203045685238 +/- 0.0013568150241334358,-0.00025380710659899107 +/- 0.0005639717269870438,0.0022525380710660126 +/- 0.0008327667987567492,-0.003331218274111647 +/- 0.0006225068804044757,0.0005393401015228672 +/- 0.0011874979233637635,-0.0011421319796954266 +/- 0.0006532760241742795,0.006250000000000011 +/- 0.0017379880615231381,0.009612944162436566 +/- 0.001667043737997419,0.002982233502538079 +/- 0.001462147033223714,-0.00031725888324872774 +/- 0.001300374462685239,-0.0007296954314720772 +/- 0.0009200507614213066,-0.0014911167512690281 +/- 0.0008032353363687673,9.517766497463276e-05 +/- 0.0009523052677540382,-0.002093908629441621 +/- 0.001434347024804224,0.025761421319796973 +/- 0.003362944162436561,0.0032677664974619324 +/- 0.0010994748382717758,-0.0007931472081218139 +/- 0.0012945562032425793,-0.0071700507614213095 +/- 0.0019308533064343932,0.001364213197969566 +/- 0.0007379253394424456,0.0021573604060913685 +/- 0.0016411823802509554,-0.009454314720812162 +/- 0.0013142331965233399,6.345177664974777e-05 +/- 0.001078680203045712,0.0008883248730964688 +/- 0.0009911484360287878
