,bvp_n_below_mean,hrv_lineintegral,scl_iqr,bvp_peaks,hrv_rms,scl_entropy,bvp_svd_entropy,hrv_std,scl_pct_95,scl_ptp,bvp_std,scl_pct_5,scl_lineintegral,scl_rms,bvp_ptp,bvp_iqr,bvp_kurtosis,hrv_iqr,hrv_max,scl_kurtosis,scl_skewness,scr_svd_entropy,hrv_min,scr_energy,scl_max,hrv_iqr_5_95,bvp_iqr_5_95,scl_n_above_mean,hrv_n_below_mean,hrv_ptp,scr_sum,hrv_skewness,hrv_kurtosis,hrv_n_above_mean,scr_perm_entropy,hrv_energy,scl_mean,hrv_peaks,bvp_sum,hrv_n_sign_changes,bvp_mean,bvp_energy,bvp_n_above_mean,scr_min,scr_mean,scl_n_below_mean,bvp_entropy,scl_n_sign_changes,scr_std,scr_ptp,scr_entropy,scr_pct_95,scr_peaks,scr_rms,scr_pct_5,scr_n_sign_changes,scl_peaks,bvp_pct_95,scr_n_below_mean,bvp_rms,scr_iqr_5_95,hrv_perm_entropy,scr_iqr,scr_skewness,hrv_sum,scr_n_above_mean,bvp_max,scr_kurtosis,bvp_pct_5,scl_perm_entropy,hrv_mean,scr_lineintegral,bvp_lineintegral,scl_iqr_5_95,bvp_n_sign_changes,scl_energy,scl_svd_entropy,hrv_svd_entropy,scl_std,hrv_entropy,scl_min,bvp_perm_entropy,scr_max,scl_sum,bvp_min,hrv_pct_95,bvp_skewness,hrv_pct_5
0,0.06919127086007706 +/- 0.0062133456701051505,0.031899871630295305 +/- 0.005652641554891911,0.022785622593068065 +/- 0.0017577745747919347,0.0210526315789474 +/- 0.003585745243507947,0.020121951219512234 +/- 0.0012350373173872682,0.01999358151476256 +/- 0.002937991069360931,0.017297817715019294 +/- 0.0016948325964712223,0.016014120667522502 +/- 0.0016010872507402287,0.010943517329910191 +/- 0.001125067274901037,0.010718870346598252 +/- 0.0014997845244605742,0.009338896020539177 +/- 0.0003350547660112789,0.008985879332477575 +/- 0.0026619308540857278,0.008953786906290163 +/- 0.003076356606290864,0.008055198973042377 +/- 0.0023427471116816145,0.006225930680359482 +/- 0.0011765277779090767,0.004781771501925591 +/- 0.0038656389748649234,0.004749679075738167 +/- 0.005083991360285715,0.004011553273427515 +/- 0.0008521128400097335,0.003112965340179752 +/- 0.0025312360765996087,0.002535301668806189 +/- 0.00046395482332481965,0.0019255455712452242 +/- 0.0011024110421898536,0.0016688061617458505 +/- 0.0004930132058965803,0.0015083440308087726 +/- 0.0017928726217539602,0.0014441591784339458 +/- 0.0015001278424287897,0.0012836970474968345 +/- 0.0005917550999546044,0.0010590500641848744 +/- 0.0005379670928831936,0.0009627727856226342 +/- 0.00043056507910780353,0.0009627727856226121 +/- 0.00047600760507676086,0.0007702182284980985 +/- 0.0006122844681751876,0.0004492939666239093 +/- 0.001085464346937586,0.0003209242618742225 +/- 0.00043056507910779523,0.00028883183568680917 +/- 0.0006800263190121014,0.0002567394094993847 +/- 0.0005331594263747059,0.0002246469833119491 +/- 0.0002506498612293532,0.000224646983311938 +/- 0.00028883183568677214,3.2092426187424473e-05 +/- 9.627727856227341e-05,3.3306690738754695e-17 +/- 0.0007031098299167594,1.1102230246251566e-17 +/- 0.00014352169303592622,1.1102230246251566e-17 +/- 0.00014352169303592622,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-3.209242618736896e-05 +/- 0.0015015003293054484,-0.00019255455712448023 +/- 0.0001572201375341906,-0.00019255455712448023 +/- 0.0001572201375341906,-0.00019255455712450243 +/- 0.0002567394094993458,-0.00025673940949931805 +/- 0.00019255455712450243,-0.000320924261874167 +/- 0.000430565079107787,-0.00048138639281126717 +/- 0.0004122346783910373,-0.000545571245186105 +/- 0.0009195474186068092,-0.0007702182284980208 +/- 0.0006608235007052096,-0.0007702182284980541 +/- 0.0022473865725303774,-0.0008344030808728698 +/- 0.0003851091142490474,-0.0009627727856225454 +/- 0.002004171373041857,-0.000994865211809981 +/- 0.000599535997826381,-0.0012195121951219079 +/- 0.0007834759702011329,-0.0013799743260590302 +/- 0.003772873851164562,-0.001604621309370935 +/- 0.0032379969847572258,-0.0017329910141206327 +/- 0.0009099773349651867,-0.0017650834403080573 +/- 0.0015001278424287897,-0.0019255455712451574 +/- 0.00028704338607184003,-0.0024711168164312735 +/- 0.003222213837605451,-0.0030808729139922496 +/- 0.0006122844681751921,-0.005006418485237441 +/- 0.0014929015853161914,-0.005263157894736814 +/- 0.0010468232625353172,-0.005327342747111652 +/- 0.0012853006671694894,-0.007477535301668781 +/- 0.0013390658565484532,-0.00892169448010267 +/- 0.0007001740766775127,-0.009467265725288786 +/- 0.002115424069021457,-0.01566110397946081 +/- 0.00141206675224648,-0.02577021822849803 +/- 0.0016240797084570012,-0.031161745827984567 +/- 0.0030930506544395485,-0.041623876765083404 +/- 0.0017344761382376986
