,hrv_rms,bvp_rms,hrv_max,hrv_min,scr_lineintegral,bvp_std,scr_std,hrv_std,hrv_iqr_5_95,scl_std,scl_ptp,hrv_energy,scr_sum,scr_mean,hrv_n_below_mean,hrv_entropy,bvp_svd_entropy,scl_iqr,scl_svd_entropy,scl_max,hrv_svd_entropy,hrv_iqr,bvp_iqr,scr_iqr_5_95,scr_pct_95,bvp_energy,scl_min,bvp_peaks,scl_n_sign_changes,hrv_sum,hrv_mean,bvp_n_sign_changes,scl_perm_entropy,bvp_kurtosis,bvp_pct_95,scr_pct_5,scl_peaks,scr_perm_entropy,bvp_max,hrv_n_sign_changes,bvp_entropy,scr_min,bvp_sum,bvp_mean,scl_skewness,scr_n_below_mean,scr_n_above_mean,bvp_min,scl_rms,scr_skewness,hrv_perm_entropy,scl_n_below_mean,scl_n_above_mean,hrv_skewness,scr_entropy,scl_mean,scl_sum,scr_n_sign_changes,hrv_kurtosis,hrv_n_above_mean,bvp_n_above_mean,bvp_n_below_mean,scr_energy,scl_pct_95,scr_peaks,scl_kurtosis,bvp_ptp,bvp_lineintegral,bvp_iqr_5_95,scr_kurtosis,scl_energy,scl_pct_5,scl_iqr_5_95,scr_svd_entropy,scl_entropy,hrv_peaks,scr_rms,scr_iqr,scl_lineintegral,bvp_perm_entropy,bvp_pct_5,scr_ptp,scr_max,bvp_skewness,hrv_ptp,hrv_lineintegral,hrv_pct_95,hrv_pct_5
0,0.20375874125874124 +/- 0.004392041566736959,0.24965034965034966 +/- 0.004683444291454102,0.17922494172494172 +/- 0.003968377434551092,0.12438811188811187 +/- 0.005899108476897879,0.050203962703962726 +/- 0.004913886850569519,0.28988927738927744 +/- 0.004591264734001287,0.07820512820512822 +/- 0.004731059089695748,0.20763403263403263 +/- 0.008682005858491233,0.0761072261072261 +/- 0.004614045271985465,0.006293706293706314 +/- 0.002876215076748953,0.012500000000000011 +/- 0.00570001866476545,0.03773310023310024 +/- 0.0032295372730614053,0.0928030303030303 +/- 0.004548162035077059,0.0928030303030303 +/- 0.004548162035077059,0.14568764568764572 +/- 0.005463578080808485,0.01197552447552449 +/- 0.0020785905392787774,0.001515151515151525 +/- 0.0029594321504882596,0.014597902097902082 +/- 0.0034536269694297943,0.061888111888111906 +/- 0.0041375291375291305,0.010722610722610725 +/- 0.001931886300029227,-0.0020687645687645696 +/- 0.0025316136783503367,-0.0018939393939393923 +/- 0.003747883705794092,0.10903263403263404 +/- 0.0052589809662836814,0.01404428904428905 +/- 0.00427001517522668,0.012266899766899774 +/- 0.0037369946071876734,0.0534965034965035 +/- 0.003859375452167448,0.060081585081585086 +/- 0.004536105980284122,-0.031847319347319346 +/- 0.0018430494872807095,-0.0015151515151515028 +/- 0.0007348205252283587,0.3205710955710956 +/- 0.00464522036908616,0.3205710955710956 +/- 0.00464522036908616,0.056468531468531466 +/- 0.0028956312934277,0.002243589743589747 +/- 0.0011731248332865578,-2.9137529137501782e-05 +/- 0.00042123637222612375,0.001544289044289049 +/- 0.0030699674595461284,0.0018065268065267982 +/- 0.0007462848761576788,-0.0008449883449883289 +/- 0.0011614878454542297,-0.001631701631701632 +/- 0.001463852760731997,-0.0005827505827505685 +/- 0.0004120668888033551,0.0 +/- 0.0,0.0 +/- 0.0,0.0002622377622377714 +/- 0.0011091413933959262,0.0009324009324009231 +/- 0.0011640433773565293,0.0009324009324009231 +/- 0.0011640433773565293,0.005740093240093225 +/- 0.0021884204814248695,-0.0007284382284381997 +/- 0.0008469954460226716,-0.0007284382284381997 +/- 0.0008469954460226716,0.04181235431235432 +/- 0.0048743350299981,0.036013986013986 +/- 0.0025341276113238762,-0.00017482517482515504 +/- 0.000455142755006223,0.0005827505827506018 +/- 0.0012362006664100283,-0.0002622377622377603 +/- 0.0010701845962824532,-0.0002622377622377603 +/- 0.0010701845962824532,0.004632867132867124 +/- 0.0017792989091808802,0.0027972027972028024 +/- 0.0015318693972138316,0.059411421911421916 +/- 0.0029382709710848976,0.059411421911421916 +/- 0.0029382709710848976,-0.0008449883449883289 +/- 0.0012529137529137617,0.0018065268065268092 +/- 0.0006084094702162164,0.15393356643356645 +/- 0.007327436864809178,0.04076340326340326 +/- 0.004938703748375799,0.04076340326340326 +/- 0.004938703748375799,0.014189976689976702 +/- 0.002455344738669244,0.02202797202797203 +/- 0.0045218591455865546,0.018210955710955722 +/- 0.0036305174226040713,-0.0022144522144522004 +/- 0.0017296995430834267,0.020949883449883466 +/- 0.0038489120928373965,0.04061771561771564 +/- 0.006379987872222005,-0.0015151515151515138 +/- 0.003409962433176627,0.0010780885780885762 +/- 0.0009928161443706715,0.005040792540792549 +/- 0.0011803396911730202,0.07913752913752914 +/- 0.004135476689792577,0.03213869463869466 +/- 0.0032734039654643116,0.0031177156177156218 +/- 0.0016587931617121497,0.013024475524475521 +/- 0.0015475841171199807,0.00868298368298367 +/- 0.0027233849523421675,0.0706002331002331 +/- 0.005080385355906711,0.03315850815850816 +/- 0.003910946791506416,0.0679195804195804 +/- 0.005768126969352816,0.004516317016317028 +/- 0.0030034277575886345,-0.003234265734265729 +/- 0.0026463871106432338,0.06698717948717949 +/- 0.004815103421132294,0.06727855477855478 +/- 0.004928378561120525,0.03470279720279723 +/- 0.004082270779313156,0.07121212121212121 +/- 0.00404203802654076,0.12537878787878787 +/- 0.0064945323630162255,0.10055361305361306 +/- 0.0033840954043286276,0.12476689976689977 +/- 0.003505718238390454
