,bvp_n_below_mean,hrv_lineintegral,scl_iqr,bvp_peaks,hrv_rms,scl_entropy,bvp_svd_entropy,hrv_std,scl_pct_95,scl_ptp,bvp_std,scl_pct_5,scl_lineintegral,scl_rms,bvp_ptp,bvp_iqr,bvp_kurtosis,hrv_iqr,hrv_max,scl_kurtosis,scl_skewness,scr_svd_entropy,hrv_min,scr_energy,scl_max,hrv_iqr_5_95,bvp_iqr_5_95,scl_n_above_mean,hrv_n_below_mean,hrv_ptp,scr_sum,hrv_skewness,hrv_kurtosis,hrv_n_above_mean,scr_perm_entropy,hrv_energy,scl_mean,hrv_peaks,bvp_sum,hrv_n_sign_changes,bvp_mean,bvp_energy,bvp_n_above_mean,scr_min,scr_mean,scl_n_below_mean,bvp_entropy,scl_n_sign_changes,scr_std,scr_ptp,scr_entropy,scr_pct_95,scr_peaks,scr_rms,scr_pct_5,scr_n_sign_changes,scl_peaks,bvp_pct_95,scr_n_below_mean,bvp_rms,scr_iqr_5_95,hrv_perm_entropy,scr_iqr,scr_skewness,hrv_sum,scr_n_above_mean,bvp_max,scr_kurtosis,bvp_pct_5,scl_perm_entropy,hrv_mean,scr_lineintegral,bvp_lineintegral,scl_iqr_5_95,bvp_n_sign_changes,scl_energy,scl_svd_entropy,hrv_svd_entropy,scl_std,hrv_entropy,scl_min,bvp_perm_entropy,scr_max,scl_sum,bvp_min,hrv_pct_95,bvp_skewness,hrv_pct_5
0,0.020585701981050808 +/- 0.0022241206324277248,0.013092161929371227 +/- 0.004074922767547562,0.0025839793281653757 +/- 0.001352767038689623,0.02216480045937409 +/- 0.005354098283521132,0.0 +/- 0.0,0.0021820269882285247 +/- 0.0008727352370698162,-0.018949181739879407 +/- 0.0037544349212236734,0.02351421188630489 +/- 0.002161721560043755,0.03809933964972724 +/- 0.0017978147808731997,0.0009187482055698859 +/- 0.000250295661414908,0.016078093597473465 +/- 0.0010028279756860894,-0.0014929658340510853 +/- 0.0007894187243679406,-3.3306690738754695e-17 +/- 0.00022239353122064035,0.005368934826299143 +/- 0.0008618048245652357,0.0037898363479758833 +/- 0.0011030360443467612,-0.004306632213608974 +/- 0.0029081727848637795,0.009445879988515638 +/- 0.0015270842546049157,0.01607809359747344 +/- 0.0015407875813951992,-0.004766006316393923 +/- 0.00306602103341084,0.001033591731266137 +/- 0.0003445305770887401,0.00025839793281652313 +/- 0.0006083726701239416,-0.00244042492104507 +/- 0.0006451968146495612,0.000660350272753385 +/- 0.0025809469558391073,-2.8710881424065525e-05 +/- 8.613264427219657e-05,0.002497846683893179 +/- 0.0014529521595038686,-0.002957220786678161 +/- 0.0007601609127116846,0.01426930806775768 +/- 0.0013160110980609827,0.00020097616996840318 +/- 0.00022423915233725242,0.00278495549813379 +/- 0.0010591941857994122,-0.0004019523399368619 +/- 0.00019044644216796992,0.0003158196956646431 +/- 0.0002384904927625099,0.0019810508182601105 +/- 0.0008560465986721726,0.0010048808498420714 +/- 0.0003457247941082929,0.00017226528854432654 +/- 0.0001406540191089708,0.000545506747057134 +/- 8.613264427219658e-05,0.0012919896640826711 +/- 0.00046737928785815547,0.03479758828596038 +/- 0.0012827050188738863,0.0 +/- 0.0,2.8710881424043323e-05 +/- 0.0006217745572123781,0.0 +/- 0.0,8.613264427217437e-05 +/- 0.0001838393407244529,0.0 +/- 0.0,0.059718633362044214 +/- 0.0049612536021344505,0.00025839793281652313 +/- 0.00023849049276250588,0.0 +/- 0.0,-0.0025839793281653757 +/- 0.0017178610739766514,0.0 +/- 0.0,0.0 +/- 0.0,-0.005196669537754828 +/- 0.0010466681673016618,0.0 +/- 0.0,0.0 +/- 0.0,0.01340798162503588 +/- 0.0012778761460963575,0.0 +/- 0.0,-0.0001148435256962621 +/- 0.0001406540191090252,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0004593741027849152 +/- 0.00038945334384870764,0.0 +/- 0.0,0.0004880849842089918 +/- 0.0003158196956646673,0.0 +/- 0.0,-0.0008900373241458537 +/- 0.0004344744746029408,0.004507608383577377 +/- 0.0022129739503351144,0.0 +/- 0.0,-0.0013781223083548678 +/- 0.00035859879405101484,-0.0005455067470571451 +/- 0.0005662670951282146,-0.0012345679012345622 +/- 0.0014185035115745802,0.0 +/- 0.0,0.014699971289118574 +/- 0.00350413925980875,0.0003158196956646431 +/- 0.00035046097087952513,0.0 +/- 0.0,0.006000574217628463 +/- 0.000660350272753357,0.011857594028136664 +/- 0.0009083716347721186,-0.008383577375825447 +/- 0.0015662568701677862,0.0034453057708871636 +/- 0.0018957880010587495,-8.613264427218548e-05 +/- 0.0008023651227379882,0.036347975882859596 +/- 0.003179527579651367,0.04045363192650016 +/- 0.001974381997927549,0.0 +/- 0.0,-5.742176284813105e-05 +/- 0.0001148435256962621,0.014384151593453931 +/- 0.0024646247409711147,-8.613264427217437e-05 +/- 0.005273822399600906,-0.009618145277060031 +/- 0.0019440892353982434,0.0003732414585127519 +/- 0.0002583979328165367,0.0060005742176284845 +/- 0.002095894343956362,-0.0004593741027849485 +/- 0.0014538029171601472,0.0004306632213608941 +/- 0.0021224702358054984,0.0025265575653172557 +/- 0.0012891153787334985
