,bvp_rms,accz_energy,hrv_rms,hrv_sum,hrv_mean,bvp_std,accy_energy,accx_energy,hrv_pct_95,accz_perm_entropy,accz_rms,accy_perm_entropy,accz_svd_entropy,hrv_n_below_mean,hrv_pct_5,hrv_std,accy_pct_5,accz_lineintegral,accx_rms,accy_pct_95,hrv_lineintegral,hrv_min,accz_peaks,scl_pct_5,hrv_max,accx_max,accx_mean,accx_sum,accx_perm_entropy,hrv_iqr_5_95,accy_peaks,bvp_lineintegral,scl_std,accx_n_below_mean,hrv_n_above_mean,accz_ptp,accy_rms,accx_n_above_mean,accy_sum,accy_mean,accz_min,scl_pct_95,accz_n_below_mean,scl_perm_entropy,bvp_min,accx_svd_entropy,accy_svd_entropy,bvp_iqr,accx_peaks,accz_entropy,scr_rms,accx_lineintegral,bvp_pct_95,bvp_n_sign_changes,accx_pct_95,accx_ptp,accy_n_above_mean,scl_ptp,bvp_pct_5,accx_pct_5,scr_lineintegral,accz_iqr,scl_rms,bvp_skewness,bvp_svd_entropy,accz_n_sign_changes,scr_iqr_5_95,accz_std,accz_sum,accz_mean,scr_pct_95,accz_kurtosis,bvp_perm_entropy,accy_std,scl_entropy,accx_skewness,bvp_max,accy_entropy,accz_max,accy_skewness,scl_kurtosis,hrv_entropy,hrv_iqr,accz_iqr_5_95,bvp_kurtosis,scl_skewness,scr_n_sign_changes,accy_kurtosis,scr_svd_entropy,bvp_ptp,scr_perm_entropy,accz_skewness,scl_n_above_mean,scl_n_below_mean,scr_kurtosis,bvp_energy,scr_pct_5,scr_energy,hrv_n_sign_changes,accy_ptp,scr_peaks,scl_peaks,bvp_entropy,bvp_sum,bvp_mean,accx_n_sign_changes,scr_entropy,scr_min,accz_pct_5,accy_n_sign_changes,bvp_iqr_5_95,scr_n_below_mean,scr_n_above_mean,accz_pct_95,hrv_kurtosis,scl_n_sign_changes,scr_iqr,accy_max,scr_skewness,accy_min,scl_energy,hrv_ptp,accx_entropy,accx_iqr_5_95,scl_lineintegral,hrv_peaks,accy_iqr,hrv_perm_entropy,accy_lineintegral,accx_min,accy_iqr_5_95,hrv_svd_entropy,accx_std,bvp_peaks,accy_n_below_mean,bvp_n_below_mean,bvp_n_above_mean,hrv_energy,scr_ptp,scr_max,scr_std,scl_svd_entropy,accx_iqr,scr_mean,scr_sum,accx_kurtosis,scl_iqr,hrv_skewness,accz_n_above_mean,scl_max,scl_sum,scl_mean,scl_iqr_5_95,scl_min
0,0.3668142899320933 +/- 0.005717729406275856,0.30558015943312666 +/- 0.006389888007519938,0.3011809861234131 +/- 0.006806633270251992,0.29084735754354885 +/- 0.0068053524796960595,0.29084735754354885 +/- 0.0068053524796960595,0.24254502509595516 +/- 0.006145455652937295,0.19374077354591085 +/- 0.006354045581783895,0.10380868024800707 +/- 0.005230448748220505,0.09474461175081193 +/- 0.003125850750134699,0.08904635370534394 +/- 0.005141360389971124,0.08272807794508415 +/- 0.004675347910674376,0.07035724830233245 +/- 0.0060320679903961595,0.06315323294951287 +/- 0.004096272968953712,0.05355772069678183 +/- 0.0040658352489169325,0.05222911130794215 +/- 0.0036530718560321175,0.048538529672276357 +/- 0.004928406640653175,0.04753469146737528 +/- 0.0029198075736820003,0.04614703277236494 +/- 0.004987919044580092,0.04003542958370239 +/- 0.004485804437037783,0.03578387953941542 +/- 0.004330774502110151,0.035016238559196944 +/- 0.003859042706228387,0.033717153823442605 +/- 0.0060863767235784395,0.032772364924712125 +/- 0.001853245329374109,0.03091231178033659 +/- 0.0028717942697435057,0.030528491290227344 +/- 0.005906701830608166,0.030380868024800712 +/- 0.004130181337534682,0.028550339533510494 +/- 0.003921447484203789,0.028550339533510494 +/- 0.003921447484203789,0.026956008266902875 +/- 0.0034910327354047564,0.025538824918807202 +/- 0.0025372312581805377,0.023944493652199618 +/- 0.0028851191275291854,0.02364924712134634 +/- 0.002965574675426602,0.02311780336581045 +/- 0.0017167513150406575,0.02078535577206969 +/- 0.0027513428419773827,0.02066725715972838 +/- 0.0027091986411466123,0.016888101564806614 +/- 0.0030591872092090096,0.015766164747564215 +/- 0.002631506342504525,0.01570711544139356 +/- 0.0017655643800089853,0.014821375848833784 +/- 0.0019575535227931095,0.014821375848833784 +/- 0.0019575535227931095,0.013374667847652798 +/- 0.0036088982382278764,0.013197519929140844 +/- 0.001048437018279585,0.013138470622970189 +/- 0.002829595679446857,0.011898435193386491 +/- 0.0014765278712784375,0.011691762621789203 +/- 0.0026381231654784287,0.01154413935636257 +/- 0.0030695701419244273,0.011219368172423994 +/- 0.002232969636987201,0.011101269560082682 +/- 0.0025198214695425743,0.010481251845290829 +/- 0.0019639998074476106,0.010126956008266907 +/- 0.002577453175226155,0.00983170947741363 +/- 0.0019136439826511764,0.00968408621198701 +/- 0.0022399854429749726,0.009595512252731041 +/- 0.0018916526105274502,0.007322113965160937 +/- 0.0018523043568182166,0.007292589312075604 +/- 0.0012940423384004258,0.0069382934750516715 +/- 0.0031280809123733558,0.006761145556539716 +/- 0.0016725136153845407,0.0066725715972837385 +/- 0.0009447888987304393,0.00646589902568645 +/- 0.001728894711775303,0.006082078535577229 +/- 0.0015745251403570413,0.006082078535577196 +/- 0.0011141400805499487,0.004960141718334832 +/- 0.0012787958563748297,0.004782993799822865 +/- 0.0016214384668138244,0.004635370534396233 +/- 0.0027381628708855275,0.004369648656628311 +/- 0.0016743368029238583,0.0043696486566282885 +/- 0.0012923571673008124,0.003985828166519057 +/- 0.0009902869696633292,0.003897254207263079 +/- 0.0026598418965586793,0.003749630941836446 +/- 0.0015057573073516373,0.003749630941836446 +/- 0.0015057573073516373,0.003631532329495135 +/- 0.0007590764766567759,0.003602007676409813 +/- 0.00111100606567623,0.0035429583702391576 +/- 0.0012029258215213215,0.0034839090640685134 +/- 0.0009410910806323811,0.0034248597578978466 +/- 0.00169194553078176,0.0031591378801299253 +/- 0.002002677045422111,0.002657218777679382 +/- 0.0017516855003473853,0.002539120165338049 +/- 0.0012883037631692634,0.002007676409802184 +/- 0.0007676409802184869,0.0018010038382049065 +/- 0.0009378435296290853,0.001712429878948929 +/- 0.0010379920774282153,0.0015943312666076403 +/- 0.0010661629811200318,0.0011809861234130747 +/- 0.000885739592559783,0.0010628875110717528 +/- 0.0021175578478938323,0.0009743135518157642 +/- 0.0011739530765911509,0.0009152642456451421 +/- 0.001131607197917725,0.0009152642456451199 +/- 0.0008080267011162733,0.000590493061706543 +/- 0.000835083296352606,0.000590493061706543 +/- 0.0008454573996620255,0.0004723944493652099 +/- 0.0006221230441601834,0.0004428697962798989 +/- 0.0004621339191762255,0.0001180986123413219 +/- 0.000725610022287834,0.0001180986123413108 +/- 0.0006495423678771792,0.0001180986123413108 +/- 0.0006495423678771792,8.857395925597756e-05 +/- 0.00045834587234306863,5.904930617066651e-05 +/- 0.0006164928555601232,2.952465308532215e-05 +/- 8.857395925596644e-05,2.952465308532215e-05 +/- 8.857395925596644e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.952465308532215e-05 +/- 0.0005189960387141023,-2.952465308532215e-05 +/- 0.0005189960387141023,-2.9524653085333254e-05 +/- 0.00042683295821673305,-5.90493061706443e-05 +/- 0.0011495673064028163,-8.857395925596646e-05 +/- 0.00013529895763080024,-8.857395925598865e-05 +/- 0.0019045117712276475,-0.0001180986123412997 +/- 0.00019584439269887174,-0.00014762326542663295 +/- 0.0002722038517063133,-0.0002361972246825994 +/- 0.0009503086471468055,-0.0002361972246825994 +/- 0.0009503086471468055,-0.00032477118393858806 +/- 0.00033533559762623244,-0.0003838204901092324 +/- 0.0007590764766567526,-0.00038382049010924344 +/- 0.0003746258500280304,-0.0004133451431945656 +/- 0.00035429583702391206,-0.0005019191024505321 +/- 0.0010892156330496977,-0.0005019191024505431 +/- 0.00039721358273024697,-0.0005019191024505431 +/- 0.0009247392833401642,-0.0005019191024505543 +/- 0.00013529895763085111,-0.0007381163271331648 +/- 0.000636665445906352,-0.0008562149394744645 +/- 0.0019957005746821556,-0.0010038382049010863 +/- 0.0012540159776554668,-0.0010924121641570418 +/- 0.00045834587234306576,-0.0012400354295836857 +/- 0.0004535663270073025,-0.0013581340419249965 +/- 0.001404827546899342,-0.0013876586950102964 +/- 0.00041858420073095665,-0.0014171833480956409 +/- 0.0024553437125824406,-0.001446708001180985 +/- 0.0008500844433946217,-0.0015352819604369516 +/- 0.0006441518815846194,-0.0017124298789488845 +/- 0.0027405494858865893,-0.0017124298789488956 +/- 0.0009503086471468033,-0.0017124298789488956 +/- 0.0017852041875206217,-0.0018600531443755397 +/- 0.0018154660926652721,-0.001919102450546184 +/- 0.001145389119649873,-0.001919102450546184 +/- 0.001145389119649873,-0.002066725715972817 +/- 0.0010312517978490225,-0.0021257750221434723 +/- 0.0007900258730593347,-0.00233244759374075 +/- 0.000786154529418041,-0.002539120165338027 +/- 0.0009071326540146042,-0.0027457927369353152 +/- 0.0015625767490285451,-0.0027753173900206484 +/- 0.0007721698748522116,-0.0027753173900206484 +/- 0.0009261521784091026,-0.0027753173900206484 +/- 0.0009261521784091026,-0.002981989961617948 +/- 0.0003838204901092503,-0.003011514614703281 +/- 0.0004905003757258924,-0.0038382049010924125 +/- 0.0007699087576265175,-0.003926778860348379 +/- 0.0017065658124143582,-0.004782993799822855 +/- 0.0005411958305232675,-0.006761145556539705 +/- 0.000786154529418019,-0.006790670209625038 +/- 0.00079222957573065,-0.007705934455270125 +/- 0.0010682050496088284,-0.010599350457632106 +/- 0.0011392844039902505
