,accy_pct_5,accy_mean,accx_pct_5,accy_pct_95,accy_sum,accy_min,accz_max,accy_std,accy_max,accz_iqr_5_95,scl_mean,accx_rms,accy_n_sign_changes,accy_perm_entropy,accy_ptp,bvp_ptp,accx_svd_entropy,accz_lineintegral,accz_pct_5,accx_energy,accx_lineintegral,bvp_iqr_5_95,accx_mean,accx_n_sign_changes,hrv_mean,hrv_pct_95,accx_iqr,accz_std,bvp_svd_entropy,accx_kurtosis,accy_rms,hrv_std,accy_peaks,accy_kurtosis,accz_min,bvp_lineintegral,hrv_svd_entropy,scl_kurtosis,scl_rms,scl_iqr_5_95,scl_std,accy_energy,scr_iqr_5_95,bvp_rms,bvp_energy,scr_energy,hrv_peaks,hrv_skewness,hrv_max,accz_n_above_mean,scr_iqr,bvp_perm_entropy,accy_entropy,accx_entropy,accz_entropy,accx_n_above_mean,bvp_kurtosis,hrv_n_below_mean,accz_skewness,scl_energy,scl_n_above_mean,bvp_n_above_mean,bvp_sum,bvp_std,scr_pct_95,accx_skewness,hrv_n_sign_changes,scl_peaks,scr_n_sign_changes,bvp_entropy,bvp_mean,scr_peaks,scr_entropy,scl_n_sign_changes,scr_perm_entropy,scl_n_below_mean,scr_min,scr_pct_5,accx_peaks,hrv_pct_5,scr_n_above_mean,scl_perm_entropy,scl_entropy,scr_rms,hrv_perm_entropy,hrv_kurtosis,scl_sum,scr_ptp,hrv_n_above_mean,accx_ptp,scr_n_below_mean,accx_max,scl_skewness,accy_skewness,bvp_n_below_mean,scr_sum,accy_svd_entropy,hrv_ptp,hrv_entropy,accy_lineintegral,scr_max,hrv_lineintegral,scl_min,scr_lineintegral,accz_peaks,scr_std,hrv_min,accx_sum,accz_pct_95,scl_max,accx_n_below_mean,hrv_energy,hrv_iqr,hrv_rms,scl_ptp,accz_n_below_mean,accy_n_above_mean,accx_std,scr_mean,accy_n_below_mean,scr_skewness,scl_pct_95,bvp_iqr,bvp_pct_95,bvp_peaks,scr_kurtosis,bvp_skewness,accz_kurtosis,hrv_sum,scl_svd_entropy,accz_ptp,bvp_min,accy_iqr_5_95,accx_pct_95,bvp_max,scr_svd_entropy,scl_iqr,hrv_iqr_5_95,bvp_pct_5,scl_pct_5,accx_min,scl_lineintegral,bvp_n_sign_changes,accx_iqr_5_95,accz_iqr,accz_svd_entropy,accz_mean,accz_rms,accz_n_sign_changes,accy_iqr,accz_energy,accz_sum,accz_perm_entropy,accx_perm_entropy
0,-0.005866008027168868 +/- 0.0011469080346407142,-0.006020376659462779 +/- 0.0014298902348761093,0.005001543686322951 +/- 0.0011452446428522056,0.008984254399506031 +/- 0.0022024460422367196,-0.0032108675517134922 +/- 0.0011650486115537667,0.00040135844396418376 +/- 0.0007312577513014633,0.00046310589688175474 +/- 0.0007074059424136704,0.0005248533497993369 +/- 0.0008516896711413317,0.011299783883914782 +/- 0.0013889746068789061,0.001821549861068239 +/- 0.0008103985642733472,-0.0008335906143871585 +/- 0.0004987803155728104,0.003766594627971609 +/- 0.0008261246162556146,0.0008335906143871585 +/- 0.0007047059098804188,0.003303488731089865 +/- 0.0012275946497110903,1.1102230246251566e-17 +/- 0.0007040292837907663,0.0024698981167027177 +/- 0.0008732408535801872,-0.0008335906143871585 +/- 0.0007181045600255213,0.00015436863229389974 +/- 0.0008650154816994008,0.00382834208088918 +/- 0.0009782636318465608,0.003704847175054049 +/- 0.0009053953873797538,-0.0008027168879283564 +/- 0.0009975606311456448,0.0008953380673047296 +/- 0.00046720425904359114,0.0 +/- 0.0008284290129668727,0.0026860142019142 +/- 0.000805680046353802,-0.0008027168879283896 +/- 0.0005383018145774032,-0.004970669959864149 +/- 0.0009308313326138599,0.0004939796233405346 +/- 0.000746097312355339,-0.0006174745291756767 +/- 0.0006327231099697096,0.0006174745291756878 +/- 0.0008511299013331217,0.0001234949058351531 +/- 0.0003704847175054038,-0.003118246372337141 +/- 0.0008781390956053085,-0.0016054337758567461 +/- 0.0008819300313112658,0.0016363075023155481 +/- 0.0009570855202222905,0.0009262117937635095 +/- 0.0008622562546322346,0.006853967273849982 +/- 0.000964526048274988,0.0 +/- 0.0006018397249033103,0.0013893176906452642 +/- 0.0008539250809471627,-3.0873726458779946e-05 +/- 9.262117937633985e-05,-0.0002469898116702507 +/- 0.0004537492576937049,-0.0011423278789749914 +/- 0.000586600802716881,0.0003704847175053927 +/- 0.0005311716744083176,-0.003920963260265508 +/- 0.0007937610455191455,0.0009262117937635205 +/- 0.0005347486284559939,0.0024390243902439046 +/- 0.0006243824765716913,0.001667181228774306 +/- 0.0007955602795137488,0.00046310589688174363 +/- 0.0006364781762299522,0.0003704847175053927 +/- 0.0002691509072887226,9.262117937635095e-05 +/- 0.00024113151206874096,-0.0030256251929607902 +/- 0.0009937312095974718,0.0006792219820932477 +/- 0.0003325202103818734,0.0006792219820932477 +/- 0.00047429118541949297,-0.0011114541525162115 +/- 0.0007332103789464803,0.0 +/- 0.0,-0.0001852423587526908 +/- 0.0006205542217425526,0.0008953380673047406 +/- 0.0006243824765716776,0.0005866008027169079 +/- 0.0004244435654482231,0.0016054337758567572 +/- 0.0006735851876897471,0.00040135844396417265 +/- 0.00024113151206876085,0.0003396109910466016 +/- 0.00048717918610866474,-0.0024698981167026847 +/- 0.0009860277507052393,0.00015436863229389974 +/- 0.00020710725324169746,0.0003087372645878217 +/- 0.0006764094566288059,-3.0873726458779946e-05 +/- 9.262117937633985e-05,0.001512812596480384 +/- 0.000576768808035487,-0.0010188329731398605 +/- 0.00045897094002220147,0.00021611608521150406 +/- 0.0003396109910466319,0.0 +/- 0.0,0.0 +/- 0.0,3.0873726458779946e-05 +/- 9.262117937633985e-05,0.0 +/- 0.0,-3.0873726458779946e-05 +/- 9.262117937633985e-05,0.0003087372645877995 +/- 0.0,0.0005866008027169189 +/- 9.262117937637316e-05,-0.0006174745291756878 +/- 0.00023914685682046473,-6.174745291755989e-05 +/- 0.00023103781332346415,0.0 +/- 0.0,0.0 +/- 0.0,0.0016671812287743283 +/- 0.0003437952678499386,0.0006483482556344566 +/- 0.0006827213457084296,0.0008953380673047184 +/- 0.0008561546541440092,-0.00043223217042296367 +/- 0.00015124975256460458,-0.00046310589688175474 +/- 0.0002489119403611968,6.1747452917571e-05 +/- 0.0005488233663053868,0.0008953380673047296 +/- 0.0010823432011706046,0.0 +/- 0.0,-0.00012349490583511978 +/- 0.00015124975256455018,-0.0024081506637851245 +/- 0.00047429118541949877,6.1747452917571e-05 +/- 0.00033252021038186725,3.0873726458779946e-05 +/- 0.00021611608521145964,0.000185242358752713 +/- 0.0006049990102582642,-0.00015436863229391086 +/- 0.0002071072532417223,0.0011423278789749914 +/- 0.0012882152544010554,-0.0006483482556344566 +/- 0.0004013584439641846,0.0005866008027168856 +/- 0.000542710584478124,-0.0027477616548317596 +/- 0.0009999465724422197,0.0006792219820932477 +/- 0.0007147784441364704,0.0006483482556344566 +/- 0.0006542025347458385,0.0006483482556344566 +/- 0.0009101205911073811,0.002006792219820941 +/- 0.0006657566734439115,0.00027786353812905287 +/- 0.001073500379790908,0.0031491200987959324 +/- 0.0008261246162556122,0.0015128125964804062 +/- 0.0006243824765716863,-0.0021302871256560717 +/- 0.0006089250670983733,0.003550478542760105 +/- 0.0008974647640474761,0.0004013584439641948 +/- 0.0005356391346988882,-0.00040135844396416154 +/- 0.000366605189473228,-3.0873726458768846e-05 +/- 0.00078652295170467,-0.0008335906143871364 +/- 0.0008516896711413197,0.003643099722136478 +/- 0.0005825243057768783,-0.0005866008027168856 +/- 0.0008672165424629864,-0.00046310589688176585 +/- 0.00020710725324174712,-0.00197591849336215 +/- 0.0007712254397528222,0.0011732016054337823 +/- 0.00038561271987640184,-0.0013584439641864843 +/- 0.0008421229822158468,-0.00015436863229392194 +/- 0.0005898417157932214,-3.0873726458779946e-05 +/- 0.00035065812570547945,-0.0007100957085520388 +/- 0.0006182458905372283,-0.0001852423587527019 +/- 0.0005557270762580994,-0.0005866008027168746 +/- 0.00037686185908409665,-3.087372645880215e-05 +/- 0.0005599986769748955,-0.00021611608521147075 +/- 0.00019768830618810827,0.002253782031491214 +/- 0.0008516896711413334,0.00194504476690337 +/- 0.0006182458905372415,0.002006792219820941 +/- 0.0008539250809471567,-0.0017906761346094592 +/- 0.001608992185340598,-0.0008644643408459496 +/- 0.00023103781332346415,0.0009879592466810693 +/- 0.0004939796233405208,-6.174745291754879e-05 +/- 0.0003024995051291253,-0.0015128125964803951 +/- 0.0010465236959974315,-0.000123494905835142 +/- 0.0002829623769654788,0.0005557270762581057 +/- 0.0005825243057768795,0.002377276937326345 +/- 0.0008846278963812458,-0.001667181228774317 +/- 0.0011062965648143879,-0.001821549861068239 +/- 0.001108448476135618,0.003118246372337141 +/- 0.0006827213457084466,-0.00033961099104662384 +/- 0.00035065812570548536,0.0008335906143871697 +/- 0.0003666051894732242,-0.0014819388700216042 +/- 0.0007147784441364926,0.0018832973139857878 +/- 0.0005599986769748913,-0.003334362457548623 +/- 0.0012334044060165535,0.00033961099104663496 +/- 0.0010735003797909084,0.003087372645878372 +/- 0.0006764094566287959,0.0002778635381290639 +/- 0.000524853349799327,0.0001852423587527019 +/- 0.0005726223214260923,0.0024698981167027177 +/- 0.0010694972569119335,0.002006792219820941 +/- 0.0008313005259547112,0.009107749305341173 +/- 0.0009389877323708339,0.0020685396727385006 +/- 0.0008404234386425498,0.0002469898116702729 +/- 0.0004939796233405458,0.004198826798394584 +/- 0.0015754678384900377,0.0007409694350108187 +/- 0.00048226302413748625,0.0077493053411547 +/- 0.0007743091203448304,0.002068539672738512 +/- 0.0016628876825557515,-0.000246989811670284 +/- 0.0008488871308964325
