,accy_pct_95,accy_perm_entropy,accx_perm_entropy,scl_rms,accz_pct_5,accz_sum,bvp_n_sign_changes,accy_max,accx_peaks,accx_sum,bvp_ptp,hrv_lineintegral,accz_perm_entropy,accy_ptp,bvp_n_above_mean,accy_n_below_mean,accy_mean,accx_energy,accx_min,scl_pct_95,accy_iqr_5_95,accx_mean,accy_energy,scr_pct_95,bvp_max,accx_rms,accy_skewness,accy_n_above_mean,accx_kurtosis,accz_ptp,bvp_pct_5,accx_pct_5,scr_max,hrv_peaks,bvp_iqr_5_95,accy_kurtosis,accz_peaks,accz_skewness,scl_svd_entropy,bvp_svd_entropy,accz_entropy,scl_iqr,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_95,hrv_n_above_mean,hrv_n_sign_changes,hrv_pct_5,hrv_entropy,accz_svd_entropy,hrv_skewness,hrv_ptp,hrv_energy,hrv_sum,hrv_kurtosis,hrv_n_below_mean,hrv_mean,accz_pct_95,bvp_mean,bvp_std,scl_lineintegral,scl_n_above_mean,scl_iqr_5_95,accx_n_below_mean,accx_n_above_mean,accx_iqr_5_95,accx_skewness,accz_std,accz_lineintegral,accy_entropy,accy_iqr,accy_svd_entropy,accx_iqr,accy_sum,scr_perm_entropy,accx_std,accx_ptp,scr_lineintegral,accx_svd_entropy,accx_entropy,accy_std,accx_lineintegral,scr_svd_entropy,accy_pct_5,accy_lineintegral,accz_energy,accz_max,accz_iqr,accz_n_above_mean,accz_n_below_mean,bvp_energy,bvp_sum,scl_mean,bvp_entropy,bvp_rms,bvp_lineintegral,scl_n_below_mean,scl_peaks,bvp_perm_entropy,scl_min,scl_ptp,scl_std,scl_max,scr_entropy,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scl_perm_entropy,scr_mean,scl_pct_5,scr_min,scl_n_sign_changes,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_energy,scl_kurtosis,bvp_n_below_mean,scl_sum,scl_entropy,scr_std,hrv_max,accy_n_sign_changes,scl_skewness,hrv_iqr,bvp_kurtosis,accz_kurtosis,accy_peaks,hrv_iqr_5_95,hrv_min,accy_rms,accz_min,accz_n_sign_changes,hrv_std,bvp_iqr,hrv_rms,accz_mean,bvp_pct_95,accx_pct_95,accx_n_sign_changes,accz_iqr_5_95,bvp_skewness,accx_max,accy_min,bvp_min,accz_rms,bvp_peaks
0,0.0971350198110332 +/- 0.0034858945266462715,0.0825053337397135 +/- 0.0041389101972896785,0.04154221274001829 +/- 0.002839740450202304,0.0 +/- 0.0,-0.004449862846693087 +/- 0.0010308768378718516,-0.0010972264553489874 +/- 0.0007108749643212942,0.005790917403230711 +/- 0.0023882399297969897,0.009113075281926264 +/- 0.0011111079630331166,0.0 +/- 0.0,0.001127704967997556 +/- 0.00043210749401882475,-0.010454129838463888 +/- 0.0014102694667795222,0.003474550441938429 +/- 0.001762490983822115,0.0 +/- 0.0,-0.0012496190185918854 +/- 0.0011601869131773344,0.005699481865284984 +/- 0.000806961432177609,9.143553794573877e-05 +/- 0.000139670091281785,0.0027125876257238835 +/- 0.0006011302323473373,0.0 +/- 0.0,0.0009143553794574877 +/- 0.0006536912706347666,0.011490399268515705 +/- 0.0009148632136424141,0.05291069795793966 +/- 0.002337922451784825,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0234989332520573 +/- 0.0030247524581318093,0.0 +/- 0.0,9.143553794573877e-05 +/- 0.000139670091281785,0.0010362694300518171 +/- 0.0005972544328639098,0.0022249314233465435 +/- 0.0017511225141387768,0.0 +/- 0.0,0.006613837244742471 +/- 0.0012041905678231207,0.0 +/- 0.0,0.00015239256324290907 +/- 0.0002044560784059582,0.0033221578786955196 +/- 0.0009871462810546543,9.143553794576098e-05 +/- 0.00041004645068803166,0.0 +/- 0.0,0.0 +/- 0.0,0.0016763181956720662 +/- 0.0008092604722555145,-0.004023163669612917 +/- 0.00074407531945954,0.0004266991770801587 +/- 0.0007490524673846144,0.0 +/- 0.0,0.0 +/- 0.0,-0.00021334958854007935 +/- 0.0002380447935357226,-0.00021334958854006824 +/- 0.00019515770306104615,0.0003657421517829884 +/- 0.000404343162493804,0.0 +/- 0.0,0.0003047851264858292 +/- 0.0004089121568119081,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0022249314233465543 +/- 0.00109085828516753,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007924413288631693 +/- 0.0004353202333765895,0.0 +/- 0.0,0.0 +/- 0.0,0.000640048765620238 +/- 0.0006600550998996564,1.1102230246251566e-17 +/- 0.00027260810454126933,0.0 +/- 0.0,0.012648582749161853 +/- 0.002396975646575036,0.0 +/- 0.0,0.0 +/- 0.0,0.0006095702529716696 +/- 0.0004721710876205264,-0.0005790917403230677 +/- 0.0009289698661461747,-0.0019506248095092938 +/- 0.0009264665744328445,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005912831453825063 +/- 0.0017572124724656618,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009875038098140831 +/- 0.0024955183773799094,0.0005790917403230677 +/- 0.00037203765972977084,0.0011277049679975781 +/- 0.0004530956643498352,0.00021334958854009046 +/- 0.0006253667945347062,0.018104236513258144 +/- 0.001066312446481914,0.0 +/- 0.0,0.0 +/- 0.0,0.0011581834806461467 +/- 0.0005586803651271896,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005760438890582142 +/- 0.0015921923665478848,0.0 +/- 0.0,0.0 +/- 0.0,0.000640048765620238 +/- 0.0006011302323473413,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0038098140810728376 +/- 0.0008859763397591421,0.0 +/- 0.0,0.005272782688204825 +/- 0.0016188078908734613,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015239256324292016 +/- 0.0003670098926788253,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0545870161536117 +/- 0.0029689575828895478,0.0 +/- 0.0,0.0 +/- 0.0,0.004023163669612928 +/- 0.0008812454919110753,-0.0022249314233465543 +/- 0.000510912972089013,0.0 +/- 0.0,-0.002346845473940884 +/- 0.0016528798369955934,0.0032612008533983603 +/- 0.0004100464506879979,0.003748857055775656 +/- 0.0006103317401554683,0.0014629686071319758 +/- 0.0007686388426039821,-0.0015239256324291461 +/- 0.0008402346084785237,-0.0007010057909173972 +/- 0.0004923954410668465,0.009143553794574821 +/- 0.0012191405059433142,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007314843035659991 +/- 0.0003903154061220802,0.00021334958854007935 +/- 0.0010650048893420417,0.0 +/- 0.0,0.0 +/- 0.0,-0.008625419079548913 +/- 0.0007218969388800281,0.0014629686071319758 +/- 0.0005063470809459287,0.0 +/- 0.0,0.036269430051813475 +/- 0.0030569811443144994,-0.0013410545565376464 +/- 0.0009364395913280693,0.001127704967997556 +/- 0.0009448338921060713,0.0 +/- 0.0,0.0 +/- 0.0,0.0038707711063700077 +/- 0.0008407872126872212,-0.0006095702529716806 +/- 0.0002726081045412817,0.0026821091130753037 +/- 0.0012022604646946622,0.00021334958854006824 +/- 0.0007218969388800342,0.0008229198415117267 +/- 0.00045309566434983896
