,accy_pct_95,accy_perm_entropy,accx_perm_entropy,scl_rms,accz_pct_5,accz_sum,bvp_n_sign_changes,accy_max,accx_peaks,accx_sum,bvp_ptp,hrv_lineintegral,accz_perm_entropy,accy_ptp,bvp_n_above_mean,accy_n_below_mean,accy_mean,accx_energy,accx_min,scl_pct_95,accy_iqr_5_95,accx_mean,accy_energy,scr_pct_95,bvp_max,accx_rms,accy_skewness,accy_n_above_mean,accx_kurtosis,accz_ptp,bvp_pct_5,accx_pct_5,scr_max,hrv_peaks,bvp_iqr_5_95,accy_kurtosis,accz_peaks,accz_skewness,scl_svd_entropy,bvp_svd_entropy,accz_entropy,scl_iqr,hrv_perm_entropy,hrv_svd_entropy,hrv_pct_95,hrv_n_above_mean,hrv_n_sign_changes,hrv_pct_5,hrv_entropy,accz_svd_entropy,hrv_skewness,hrv_ptp,hrv_energy,hrv_sum,hrv_kurtosis,hrv_n_below_mean,hrv_mean,accz_pct_95,bvp_mean,bvp_std,scl_lineintegral,scl_n_above_mean,scl_iqr_5_95,accx_n_below_mean,accx_n_above_mean,accx_iqr_5_95,accx_skewness,accz_std,accz_lineintegral,accy_entropy,accy_iqr,accy_svd_entropy,accx_iqr,accy_sum,scr_perm_entropy,accx_std,accx_ptp,scr_lineintegral,accx_svd_entropy,accx_entropy,accy_std,accx_lineintegral,scr_svd_entropy,accy_pct_5,accy_lineintegral,accz_energy,accz_max,accz_iqr,accz_n_above_mean,accz_n_below_mean,bvp_energy,bvp_sum,scl_mean,bvp_entropy,bvp_rms,bvp_lineintegral,scl_n_below_mean,scl_peaks,bvp_perm_entropy,scl_min,scl_ptp,scl_std,scl_max,scr_entropy,scr_pct_5,scr_iqr_5_95,scr_ptp,scr_sum,scr_energy,scr_skewness,scl_perm_entropy,scr_mean,scl_pct_5,scr_min,scl_n_sign_changes,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_energy,scl_kurtosis,bvp_n_below_mean,scl_sum,scl_entropy,scr_std,hrv_max,accy_n_sign_changes,scl_skewness,hrv_iqr,bvp_kurtosis,accz_kurtosis,accy_peaks,hrv_iqr_5_95,hrv_min,accy_rms,accz_min,accz_n_sign_changes,hrv_std,bvp_iqr,hrv_rms,accz_mean,bvp_pct_95,accx_pct_95,accx_n_sign_changes,accz_iqr_5_95,bvp_skewness,accx_max,accy_min,bvp_min,accz_rms,bvp_peaks
0,0.07434604475260011 +/- 0.005553333259453033,0.035802080050425525 +/- 0.001822481222162114,0.004727387330601995 +/- 0.0006303183107469356,0.0 +/- 0.0,0.004475260006303228 +/- 0.000577696274182881,0.03536085723290265 +/- 0.002999149638416704,0.0016388276079420728 +/- 0.000729646196204875,0.008855972265994383 +/- 0.0021442406168514444,-0.0011976047904191268 +/- 0.0006875960992521719,0.00416010085092976 +/- 0.0012108019358524171,0.0002836432398361399 +/- 0.00040970690198549934,0.0012291207059565324 +/- 0.001834702751695921,0.01134572959344472 +/- 0.0013664975347417974,0.0 +/- 0.0,0.0040340371887803705 +/- 0.0005042546485975602,-0.00334068704695869 +/- 0.000450137310339911,0.0038764576110936534 +/- 0.0008344281307831063,9.454774661205034e-05 +/- 0.00014442406854574174,0.0 +/- 0.0,0.0006303183107469578 +/- 0.000797296605148043,0.04629687992436184 +/- 0.0022036364458132038,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0012606366214938935 +/- 0.000880191619525313,-0.009139615505830367 +/- 0.0012606366214938324,0.00015757957768675057 +/- 0.00021141518854397,-0.00015757957768670617 +/- 0.00021141518854392037,-6.303183107466692e-05 +/- 0.0005235817121284431,0.004758903246139356 +/- 0.0024511603347432487,-0.00037819098644813475 +/- 0.0003675355748405465,0.02102111566341004 +/- 0.0016619977148988536,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002836432398360733 +/- 0.000297320552538807,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0037188780334069136 +/- 0.001574534635587364,0.0031831074692720064 +/- 0.0006527675757077822,-0.0027734005672864436 +/- 0.0007159039830822806,0.0 +/- 0.0,0.0 +/- 0.0,0.002615820989599782 +/- 0.0012371753183984101,0.0 +/- 0.0,0.0 +/- 0.0,0.00028364323983617325 +/- 0.0006527675757077983,0.0 +/- 0.0,0.0011976047904191933 +/- 0.00033943679843268144,0.0 +/- 0.0,0.0 +/- 0.0,3.1515915537350114e-05 +/- 9.454774661205034e-05,0.0 +/- 0.0,-0.0031200756381972727 +/- 0.0005887658900809611,0.0 +/- 0.0,0.0029309801449732497 +/- 0.0003998921380538845,-0.0002206114087613731 +/- 0.0001444240685456909,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.1515915537350114e-05 +/- 9.454774661205034e-05,0.0 +/- 0.0,0.0002206114087614508 +/- 0.000399892138053881,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022061140876138418 +/- 0.0017322289421571155,0.0 +/- 0.0,0.0 +/- 0.0,0.003655846202332236 +/- 0.001230332259435438,0.0027734005672865212 +/- 0.0011942827180268817,0.0008824456350457366 +/- 0.0006875960992521719,0.0 +/- 0.0,-0.0033722029624960294 +/- 0.0006311057168137649,0.0 +/- 0.0,0.0 +/- 0.0,-0.01522218720453824 +/- 0.0017886496846722675,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0028994642294358996 +/- 0.0012979048397084335,0.0 +/- 0.0,0.0 +/- 0.0,0.0032146233848093673 +/- 0.002209712971063104,0.00037819098644817915 +/- 0.0003394367984326856,3.1515915537350114e-05 +/- 9.454774661205034e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001890954932240563 +/- 0.001111578448695151,0.001008509297195126 +/- 0.0010528391483447953,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0033406870469587457 +/- 0.0014178659790988867,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016388276079420394 +/- 0.0008194138039710049,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004916482823826074 +/- 0.0008596395648903809,-0.0002836432398360844 +/- 0.0009708743650015302,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001355184368105844 +/- 0.000346675070910828,0.0 +/- 0.0,0.0 +/- 0.0,0.0008824456350457477 +/- 0.0005776962741828943,0.0 +/- 0.0,0.0020485345099275575 +/- 0.0006796047479624312,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006618342262842414 +/- 0.0012952236109697146,0.0 +/- 0.0,-0.0055783170501102815 +/- 0.0011880287945143862,0.0 +/- 0.0,0.0 +/- 0.0,0.002143082256539597 +/- 0.0006271588005714457,-0.00018909549322404517 +/- 0.002355063560323917,-0.002899464229435833 +/- 0.0008779318170302079,0.0 +/- 0.0,0.0005357705641349075 +/- 0.0004892585785143473,-0.009549322407815908 +/- 0.0009460025855533344,0.003025527891585289 +/- 0.0005311156491128862,-0.001386700283643205 +/- 0.001767140973069791,0.0 +/- 0.0,-0.005231641979199464 +/- 0.0010183103952980355
