,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,accz_rms,hrv_rms,accy_perm_entropy,accx_energy,hrv_min,accz_perm_entropy,hrv_max,hrv_std,hrv_n_below_mean,accz_lineintegral,hrv_n_above_mean,hrv_lineintegral,scr_rms,hrv_energy,scl_std,accy_energy,accx_rms,hrv_iqr_5_95,accz_peaks,accz_svd_entropy,accz_min,bvp_lineintegral,hrv_pct_5,accy_peaks,accx_max,bvp_pct_95,accy_svd_entropy,accz_ptp,hrv_pct_95,accy_pct_95,accz_sum,accz_mean,bvp_energy,scl_iqr_5_95,scl_svd_entropy,scr_iqr_5_95,accy_pct_5,scr_pct_95,accz_n_sign_changes,accx_pct_5,accx_mean,accx_sum,scl_rms,bvp_min,accx_n_below_mean,scr_sum,scr_mean,bvp_iqr_5_95,accy_std,scr_std,bvp_skewness,accx_iqr_5_95,accx_ptp,accx_iqr,bvp_peaks,bvp_svd_entropy,accz_skewness,bvp_n_sign_changes,accy_skewness,bvp_iqr,hrv_svd_entropy,accz_std,accy_min,accx_lineintegral,accx_n_sign_changes,bvp_n_above_mean,bvp_n_below_mean,scl_ptp,hrv_peaks,scr_energy,scr_lineintegral,scr_max,scr_ptp,accy_n_above_mean,scr_kurtosis,accx_svd_entropy,scl_n_sign_changes,accy_lineintegral,scr_n_sign_changes,hrv_iqr,bvp_kurtosis,accy_n_below_mean,scr_peaks,scr_perm_entropy,hrv_perm_entropy,accy_kurtosis,hrv_entropy,accx_n_above_mean,accz_max,scl_max,scl_min,accz_n_above_mean,accx_skewness,scr_iqr,scl_peaks,scr_pct_5,accy_iqr,scl_sum,scl_energy,scl_mean,hrv_n_sign_changes,scl_lineintegral,scl_n_below_mean,bvp_entropy,scl_n_above_mean,scl_pct_95,scr_skewness,accx_pct_95,scr_min,accx_peaks,scl_entropy,hrv_kurtosis,bvp_ptp,bvp_pct_5,accx_perm_entropy,scl_skewness,accx_kurtosis,bvp_mean,bvp_sum,accy_entropy,scr_entropy,hrv_skewness,bvp_perm_entropy,scl_iqr,scr_n_above_mean,scr_n_below_mean,scl_kurtosis,hrv_ptp,accy_n_sign_changes,scl_perm_entropy,accz_pct_95,accy_rms,accy_sum,accy_mean,scr_svd_entropy,accz_iqr,scl_pct_5,accx_min,accy_ptp,accy_iqr_5_95,accz_kurtosis,accz_n_below_mean,accy_max,accz_entropy,bvp_max,accx_std,accz_iqr_5_95,accz_pct_5,accx_entropy
0,0.3218390804597702 +/- 0.005270543111204683,0.10666077217801359 +/- 0.006248505515027171,0.10666077217801359 +/- 0.006248505515027171,0.3931329207191277 +/- 0.0064334367513666744,0.24417919245505457 +/- 0.004884340611505541,0.16038903625110526 +/- 0.004072746164485638,0.4513409961685825 +/- 0.005654102162390787,0.133097553787209 +/- 0.0035469935474990435,0.10898909519599176 +/- 0.005334105137585013,-0.0016504568228705829 +/- 0.00311405339036187,0.11258473327438848 +/- 0.003695237964905983,0.009401709401709424 +/- 0.005024943538798825,0.04924845269672858 +/- 0.005149587356254463,0.03793103448275866 +/- 0.0016465048892971735,0.028087238432066064 +/- 0.0037211221053391613,0.04190981432360745 +/- 0.0032574717075503938,0.012997347480106137 +/- 0.00296326327480721,0.027969348659003877 +/- 0.0032324432039773946,-0.006984969053934542 +/- 0.00239090370909014,0.007102858826996794 +/- 0.0025093150434698785,0.02708517536103746 +/- 0.005717122249452602,0.024756852343059278 +/- 0.0033474260806367795,0.0486884762746832 +/- 0.003154515333983996,0.019599174771588613 +/- 0.003188613271539576,0.02676097848511646 +/- 0.004711536718748622,-0.004391394046566443 +/- 0.0016953701170963377,-0.005422929560860568 +/- 0.0014269046197359673,0.05487768936044801 +/- 0.0036759120135971433,0.018066607721780183 +/- 0.0023726689728946373,0.003684055408193376 +/- 0.0030917983693976307,-0.0009136457412319387 +/- 0.0006382672510376513,0.026731506041850917 +/- 0.001964068032012521,-0.007515473032714393 +/- 0.0018698169084069415,0.1464780430297672 +/- 0.005421647998852656,0.00999115826702036 +/- 0.0022655473081022778,0.004509283819628685 +/- 0.0015146083298001219,0.004509283819628673 +/- 0.001473916858243454,0.003271441202475711 +/- 0.0012255009069432137,0.012614205717654037 +/- 0.0017722718984229794,-0.0011199528440907324 +/- 0.0004126142057176525,-0.002740937223695805 +/- 0.0018218166178043675,0.0188918361332155 +/- 0.00281288185386096,-0.004273504273504258 +/- 0.001620984379605079,0.0015325670498084643 +/- 0.0008103582130779471,0.000854700854700885 +/- 0.0020008728644260116,0.012673150604185123 +/- 0.0024015972634793365,0.012319481284998556 +/- 0.0024188959067118375,0.07824933687002657 +/- 0.0037817865059721466,-0.008163866784556406 +/- 0.001964068032012494,0.010079575596817002 +/- 0.002934839795933881,0.025434718538166857 +/- 0.0015203324935489373,0.025434718538166857 +/- 0.0015203324935489373,0.001267315060418528 +/- 0.0008022786671863473,0.0005010315355143292 +/- 0.0007344495015842669,0.037371058060713266 +/- 0.0016868951395525094,-0.009431181844974924 +/- 0.002232914462113247,0.0011788977306219084 +/- 0.0007219244747371487,-0.00627763041556142 +/- 0.0017881298334356127,0.0008547008547008961 +/- 0.0006245098762280277,-0.0003536693191865337 +/- 0.0008419013767807645,0.0025051576775715232 +/- 0.0014809719453464246,0.0015030946065429096 +/- 0.0007957559681697592,0.012437371058060743 +/- 0.0027037653854829996,-0.00017683465959326128 +/- 0.0009613620059121831,0.011376363100501075 +/- 0.0027274353790178074,0.0046271735926908695 +/- 0.0015373771123778376,0.0017388741526672801 +/- 0.0010247768140709634,-0.00041261420571763184 +/- 0.000915070715959925,-0.0007073386383730674 +/- 0.0009968484836597549,0.0007368110816386997 +/- 0.0002376144340789179,-0.003241968759210112 +/- 0.0010626440540713385,-0.002623047450633631 +/- 0.0008278556973290928,-0.010138520483348035 +/- 0.0009522837855233505,0.00047155909224878557 +/- 0.0003005611266485604,0.007957559681697635 +/- 0.0008017371357934403,-0.008900677866195084 +/- 0.0011011813552767242,0.007603890362511079 +/- 0.0011245967597016855,0.0076923076923077205 +/- 0.00126731506041851,0.0008252284114353414 +/- 0.0008419013767807775,0.00011788977306221859 +/- 0.0003774314316199797,0.02142646625405249 +/- 0.00271098420887652,-0.0002652519893898808 +/- 0.0003597570178524672,0.006366047745358117 +/- 0.001072408216838226,0.0003241968759210456 +/- 0.0008485811994628876,0.004509283819628685 +/- 0.0011494252873563262,2.9472443265599056e-05 +/- 0.0005345817019515914,0.0006189213085765144 +/- 0.0006245098762280168,0.0006483937518420579 +/- 0.0007775364549527229,-0.00011788977306216308 +/- 0.00019549807193371298,0.00038314176245214383 +/- 0.0005442435989572539,0.0002947244326555021 +/- 0.0006848776916370255,0.003684055408193376 +/- 0.001709655763309528,0.0178308281756558 +/- 0.002498213360186373,-0.0003536693191865337 +/- 0.0004331546848422998,0.020306513409961723 +/- 0.002026752873204157,0.0029472443265546877 +/- 0.0008017371357934198,0.006218685529030388 +/- 0.0017997506207806605,0.005305039787798438 +/- 0.0017535484563092746,0.001679929266136182 +/- 0.0007461826643779472,-2.9472443265543545e-05 +/- 8.841732979663064e-05,-0.0019746536987916064 +/- 0.0004575353579799539,-0.00047155909224871895 +/- 0.0004966784422739034,0.05319776009431184 +/- 0.0032345922564570983,0.012231063955201927 +/- 0.0010564956279949952,0.05278514588859421 +/- 0.0030442337601708667,0.0 +/- 0.0,0.003006189213085808 +/- 0.0009845737157966458,0.0005599764220454051 +/- 0.0004650673102876335,0.0 +/- 0.0,0.0006189213085765032 +/- 0.0004650673102876229,0.0 +/- 0.0,0.00011788977306221859 +/- 0.0003774314316199797,0.002740937223695894 +/- 0.0013573332083311944,-0.00011788977306217418 +/- 0.00019549807193368956,0.010256410256410286 +/- 0.0005070630867693918,0.0021809608016505 +/- 0.0008460182784796594,5.89448865311315e-05 +/- 0.0002887697898948799,-8.841732979659733e-05 +/- 0.00037396338168139146,0.0038608900677866596 +/- 0.0022229725874604285,0.006719717064544684 +/- 0.0023899952764766517,0.00026525198938994745 +/- 0.0011822087309243617,0.00017683465959332788 +/- 0.00014438489494747052,0.0002357795461244261 +/- 0.00017683465959330565,0.0002357795461244261 +/- 0.00017683465959330565,-0.0008547008547008294 +/- 0.0009814810377451774,0.00038314176245214383 +/- 0.0005442435989572479,-5.894488653106489e-05 +/- 0.0013873978539274627,0.0011788977306219194 +/- 0.001110606759883121,0.0005010315355143402 +/- 0.0003739633816813635,0.0003831417624521327 +/- 0.000604723976677945,0.0003536693191865892 +/- 0.0005714918782689344,-0.0002652519893898808 +/- 0.00063826725103766,0.001620984379605095 +/- 0.0006752985108983015,0.0 +/- 0.0,0.002092543471853836 +/- 0.0011599568909020997,0.00014736221632777324 +/- 0.00014736221632777324,-0.0035661656351311244 +/- 0.0011296061241813555,0.009725906277630458 +/- 0.001977071598143033,0.009637488947833828 +/- 0.001919332762176816,0.0003536693191865781 +/- 0.0009577410438710201,0.0006189213085765255 +/- 0.0006649286279209167,0.07656940760389039 +/- 0.003642679529733079,0.004715590922487511 +/- 0.0014558313038878252,-0.00020630710285879372 +/- 0.00029619438906927344,0.0026525198938992522 +/- 0.000632113486281374,0.00020630710285886035 +/- 0.0006727210262607307,-0.003743000294724419 +/- 0.0010630526847551635,0.005835543766578277 +/- 0.0008822062804064488,0.005717653993516092 +/- 0.000876278735474122,0.01889183613321547 +/- 0.001956979110054126,0.00203359858532276 +/- 0.0008485811994628987,0.0006483937518420802 +/- 0.00039099614386740254,0.0003831417624521327 +/- 0.0003965111714433752,0.005098732684939611 +/- 0.0010042278241910274
