,accy_iqr_5_95,accy_pct_95,accx_energy,scl_sum,accx_perm_entropy,bvp_pct_95,accy_svd_entropy,accy_sum,accz_iqr_5_95,accz_energy,accy_max,accy_rms,accy_min,bvp_skewness,accz_min,accx_mean,accz_perm_entropy,accy_mean,bvp_min,accx_svd_entropy,bvp_n_below_mean,scr_energy,scr_max,accy_iqr,bvp_lineintegral,hrv_max,accx_kurtosis,scl_std,bvp_iqr,bvp_sum,accx_pct_5,scl_perm_entropy,accz_pct_5,hrv_svd_entropy,bvp_ptp,bvp_std,scr_entropy,bvp_svd_entropy,accx_skewness,accz_iqr,scl_n_above_mean,accz_lineintegral,hrv_perm_entropy,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_pct_95,accz_pct_95,hrv_skewness,hrv_energy,hrv_mean,hrv_sum,hrv_peaks,hrv_rms,hrv_n_above_mean,accz_entropy,bvp_rms,bvp_energy,bvp_mean,bvp_iqr_5_95,bvp_perm_entropy,hrv_min,accz_svd_entropy,accy_lineintegral,accz_std,accy_entropy,accz_mean,accx_entropy,accx_iqr,accy_skewness,accy_energy,accy_kurtosis,scr_perm_entropy,scr_svd_entropy,accx_iqr_5_95,accx_n_sign_changes,accx_n_above_mean,accy_n_sign_changes,accz_peaks,accz_ptp,accy_n_above_mean,accy_pct_5,accy_n_below_mean,accz_skewness,accz_rms,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_entropy,scl_ptp,bvp_pct_5,scl_entropy,scl_max,scl_iqr_5_95,scl_n_below_mean,scl_n_sign_changes,scr_min,scl_pct_5,scl_svd_entropy,accx_lineintegral,accx_n_below_mean,accx_sum,accx_ptp,accx_min,accy_ptp,scr_sum,scr_skewness,scr_mean,scl_lineintegral,scr_iqr,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_kurtosis,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scl_energy,scl_peaks,scl_skewness,hrv_std,scr_ptp,scl_kurtosis,accx_std,hrv_pct_5,scr_std,scl_mean,hrv_kurtosis,accx_max,accy_std,accz_kurtosis,bvp_n_sign_changes,bvp_kurtosis,bvp_max,scl_min,accz_sum,accx_pct_95,accz_max,hrv_ptp,scl_pct_95,scl_iqr,scl_rms,accy_perm_entropy,accy_peaks,bvp_n_above_mean,accx_rms,hrv_lineintegral,accx_peaks,bvp_peaks
0,0.0015361890694239322 +/- 0.001469997672629222,0.015391432791728244 +/- 0.005112490216090597,0.0 +/- 0.0,-0.0005612998522895096 +/- 0.0003084285527004578,-0.012319054652880291 +/- 0.002359857067479045,-0.010753323485967447 +/- 0.003350652142690163,0.002008862629246677 +/- 0.0008643272578037216,0.0 +/- 0.0,0.0 +/- 0.0,0.000265878877400294 +/- 8.862629246676469e-05,-0.0075627769571639195 +/- 0.0011608202484129039,0.000265878877400294 +/- 0.00020679468242245093,0.014564254062038439 +/- 0.0007361852758863838,0.00047267355982274497 +/- 0.0004800022691069966,-0.020945347119645474 +/- 0.0025497072221357052,0.0 +/- 0.0,0.018788774002954235 +/- 0.0037396141562060095,0.008567208271787363 +/- 0.002050996154529949,-0.017311669128508067 +/- 0.0020897771561391577,0.004076809453471275 +/- 0.0005573991806237538,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0035745937961595086 +/- 0.000360607256003948,0.0 +/- 0.0,0.0 +/- 0.0,-0.0009453471196454899 +/- 0.0009038143894108287,-0.0004431314623338234 +/- 0.0010083337173338804,-2.954209748892156e-05 +/- 8.862629246676468e-05,-0.013766617429837447 +/- 0.0018411150902077165,0.0 +/- 0.0,0.004963072378138933 +/- 0.00074502335083713,-0.001004431314623333 +/- 0.0003289668752041355,-0.015391432791728133 +/- 0.0013437595764306174,-8.862629246676468e-05 +/- 0.0003249630723781372,-0.0006794682422451958 +/- 0.00018916172045591774,0.0013589364844903916 +/- 0.0006632184437413155,-0.0012407680945347055 +/- 0.0010216612387468533,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006794682422451958 +/- 0.0003507929715520785,0.0 +/- 0.0,0.0032200886262925277 +/- 0.0006397757113060247,2.954209748892156e-05 +/- 8.862629246676468e-05,0.0 +/- 0.0,-0.0024519940915804896 +/- 0.0009346701340949065,-0.026942392909896574 +/- 0.002751700093871777,0.0 +/- 0.0,-0.0038109305760708812 +/- 0.0005826612385026859,8.862629246676468e-05 +/- 0.0001353788979307479,0.0028360413589365143 +/- 0.0010335512959844368,0.0018316100443131367 +/- 0.0004538343130202994,0.0 +/- 0.0,-0.0015361890694239211 +/- 0.0005251518119536509,0.0 +/- 0.0,-0.0005612998522895096 +/- 0.00042708514903399956,0.0028064992614476036 +/- 0.0008063423376045395,0.0 +/- 0.0,0.000738552437223039 +/- 0.000579657810054608,-0.0011816838995568624 +/- 0.0011053640729021925,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002570162481536209 +/- 0.00032496307237817653,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0012998522895125487 +/- 0.0014484668445649866,0.0 +/- 0.0,-0.00047267355982274497 +/- 0.0002707577958614958,-0.000738552437223039 +/- 0.00035573396096875135,0.0 +/- 0.0,2.954209748892156e-05 +/- 8.862629246676468e-05,0.00017725258493352935 +/- 0.0009266993879679787,-0.0001477104874446078 +/- 0.0007731906840946725,-0.000265878877400294 +/- 0.0004845264244270794,0.0 +/- 0.0,0.000531757754800588 +/- 0.0002210728145804385,2.954209748892156e-05 +/- 0.00027869959031186274,-0.0007976366322008821 +/- 0.00045861668231196286,0.0012112259970457838 +/- 0.000245395091962128,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005908419497784312 +/- 0.00034954681140913357,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007680945347119606 +/- 0.00032896687520413544,0.002717872968980828 +/- 0.0005251518119536959,0.0 +/- 0.0,8.862629246676468e-05 +/- 0.00018916172045591774,0.0 +/- 0.0,0.0 +/- 0.0,0.0033677991137371134 +/- 0.0019335974206149333,0.0 +/- 0.0,5.908419497784312e-05 +/- 0.0002210728145804385,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0031019202363368305 +/- 0.0008381838085147274,-0.01666174298375176 +/- 0.001050303623907302,0.0 +/- 0.0,0.0 +/- 0.0,0.003663220088626373 +/- 0.0008683567773529927,0.0 +/- 0.0,0.001890694239291013 +/- 0.0018971455666768199,0.01344165435745942 +/- 0.001682862672806622,0.0 +/- 0.0,0.002215657311669139 +/- 0.0008887213563658381,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.014002954209748819 +/- 0.0010079008631747055,0.022717872968980823 +/- 0.002819529728257118,-0.00047267355982274497 +/- 0.0011532774768651718,0.0007976366322008821 +/- 0.0005125362355361117,0.0 +/- 0.0,0.0 +/- 0.0,0.0007090103397341174 +/- 0.00019596010578170652,0.04865583456425412 +/- 0.0039036950425653198,0.0 +/- 0.0,0.0 +/- 0.0,0.02319054652880359 +/- 0.0019383308363160533,0.0051994091580502945 +/- 0.001355077688765711,0.00531757754800598 +/- 0.0014652403861314467,0.013500738552437264 +/- 0.0016714144945129171
