,accy_pct_95,bvp_perm_entropy,accy_max,hrv_max,accz_pct_5,bvp_n_above_mean,scl_max,hrv_pct_95,hrv_ptp,hrv_iqr_5_95,hrv_sum,accx_entropy,bvp_svd_entropy,hrv_rms,accz_energy,accx_std,bvp_energy,hrv_iqr,bvp_max,scl_pct_95,scl_iqr_5_95,bvp_peaks,accz_n_below_mean,scr_kurtosis,accx_n_below_mean,accx_kurtosis,scr_entropy,scl_peaks,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,scr_peaks,scr_pct_5,scl_kurtosis,scl_entropy,accy_lineintegral,scr_n_below_mean,scl_svd_entropy,scl_n_below_mean,bvp_sum,bvp_mean,accx_perm_entropy,scr_min,hrv_n_below_mean,scr_n_above_mean,scr_skewness,hrv_kurtosis,scr_energy,hrv_n_above_mean,hrv_entropy,scl_n_sign_changes,bvp_lineintegral,scr_perm_entropy,accy_entropy,scr_max,accy_svd_entropy,accx_n_above_mean,bvp_kurtosis,scl_skewness,hrv_pct_5,scl_rms,accy_n_below_mean,accy_n_above_mean,scl_n_above_mean,scl_lineintegral,scl_perm_entropy,accx_peaks,accy_n_sign_changes,bvp_n_sign_changes,scr_iqr,accx_iqr_5_95,hrv_std,accy_perm_entropy,hrv_mean,hrv_energy,accz_sum,hrv_perm_entropy,hrv_skewness,accz_n_above_mean,scr_iqr_5_95,bvp_rms,accx_lineintegral,scl_pct_5,scr_mean,accz_n_sign_changes,accx_skewness,accz_skewness,bvp_iqr_5_95,scr_ptp,hrv_peaks,scl_std,hrv_min,accy_rms,accy_iqr_5_95,accz_kurtosis,accy_ptp,scr_sum,accx_n_sign_changes,accz_iqr,scr_rms,accz_mean,scl_ptp,accy_kurtosis,accy_peaks,scl_mean,scr_svd_entropy,accz_peaks,accz_perm_entropy,scl_iqr,scr_lineintegral,bvp_pct_95,accz_min,accx_iqr,scl_min,bvp_skewness,hrv_svd_entropy,bvp_std,hrv_lineintegral,scr_std,accz_iqr_5_95,accy_skewness,scr_pct_95,accz_lineintegral,scl_energy,bvp_ptp,accx_min,accy_std,accz_entropy,accz_ptp,accz_svd_entropy,accz_rms,accy_sum,accx_ptp,accy_iqr,accz_std,accx_pct_5,accy_mean,accy_min,accx_svd_entropy,bvp_min,bvp_pct_5,bvp_n_below_mean,scl_sum,bvp_iqr,accy_energy,accz_max,accx_mean,accx_max,accy_pct_5,accz_pct_95,accx_pct_95,accx_energy,accx_sum,accx_rms
0,-0.0012975523444411108 +/- 0.0022774089739083106,-0.00356826894721316 +/- 0.0009996137573977258,-0.006841639634326113 +/- 0.0017235787904691816,-0.00023591860808018782 +/- 0.0011018308282081748,-0.006428782070185757 +/- 0.0010283453715224094,-0.002831023296962498 +/- 0.0012315312897564835,-0.0005897965202004918 +/- 0.0009041409446626874,-0.0030669419050427084 +/- 0.0010970849447206274,0.0011795930404010946 +/- 0.0008748096121611104,-0.0011501032143910073 +/- 0.00048366910842984924,-0.0067826599823060715 +/- 0.00045685442007753686,-0.00044234739015035495 +/- 0.0006756967996100987,0.0003243880861103166 +/- 0.0005013270421704446,-0.007519905632556723 +/- 0.000826241564501438,-0.0010321439103508911 +/- 0.00044234739015041046,0.0011795930404010836 +/- 0.0006460897169037833,2.2204460492503132e-17 +/- 0.0006978566538601614,0.0011795930404011057 +/- 0.0008022099975662435,-0.0015629607785313747 +/- 0.0010134379402795305,-0.001179593040401028 +/- 0.0010043872819773592,0.0007667354762607159 +/- 0.0004413633013003737,0.001887348864641747 +/- 0.0005469547918310811,-0.0012385726924210693 +/- 0.0003912267520324872,0.00029489826010029583 +/- 0.00018651003598751687,0.0012090828664111154 +/- 0.0003833677381303682,-0.0017693895606015419 +/- 0.0010632707978366158,2.9489826010031805e-05 +/- 8.84694780300954e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000265408434090264 +/- 0.0002782064621662345,0.0007962253022707477 +/- 0.00039674503235250115,8.846947803009542e-05 +/- 0.0002303229040373519,-0.00047183721616038675 +/- 0.0005308168681804713,0.0005013270421704962 +/- 0.0013772096052887812,8.846947803009542e-05 +/- 0.00039674503235250115,-0.002948982601002581 +/- 0.0008129783988257163,8.846947803010652e-05 +/- 0.00026540843409023323,5.897965202007471e-05 +/- 0.0001769389560601686,1.1102230246251566e-17 +/- 0.0001318825112061202,-0.0011206133883809644 +/- 0.0014006891285211242,0.0 +/- 0.0,-0.00047183721616038675 +/- 0.00042119896364155844,0.0004128575641404009 +/- 0.0003007383965551685,-5.8979652020030306e-05 +/- 0.0003683278088114655,-0.0005308168681804393 +/- 0.0003912267520324772,0.00023591860808025444 +/- 0.0004334101579681178,-0.000589796520200514 +/- 0.00013188251120612018,0.0014155116484813267 +/- 0.0005073621508135001,0.0005013270421704741 +/- 0.00018882701968246375,0.0019758183426718313 +/- 0.0006859158566566474,2.948982601005401e-05 +/- 0.0003349400380890746,-0.00029489826010022926 +/- 0.00041704911895400416,-0.00041285756414033425 +/- 0.0005469547918310667,-0.0030669419050427193 +/- 0.0012029535862206567,0.0009141846063108305 +/- 0.00040541807976607547,-0.000914184606310775 +/- 0.0005509154141040782,5.897965202006361e-05 +/- 0.00011795930404012722,-5.8979652020030306e-05 +/- 0.0007199384025793798,-0.005249189029784695 +/- 0.0005242226138198368,0.00023591860808025444 +/- 0.0007890939640377387,-0.00020642878207015601 +/- 0.0007918443870302401,5.897965202007471e-05 +/- 0.0001769389560601686,0.00011795930404013832 +/- 0.00042119896364157394,0.0005013270421704741 +/- 0.00041809044172096783,-0.00011795930404009391 +/- 0.0007934900647050114,0.00011795930404013832 +/- 0.0006487761722205767,0.0008846947803008321 +/- 0.0006460897169037783,-0.0018578590386316262 +/- 0.0005283536675661692,-0.0015039811265113 +/- 0.000785227187006439,-0.0007667354762606604 +/- 0.0007247540977554807,-0.004158065467413696 +/- 0.002422656962375809,-0.003568268947213149 +/- 0.0006521186784870608,-0.001651430256561448 +/- 0.0007824535040649736,-0.0014744913005012906 +/- 0.0009231775784428379,0.00017693895606019083 +/- 0.00040001946228989033,0.0008552049542908003 +/- 0.00033494003808910494,-2.94898260099985e-05 +/- 0.00038336773813033064,0.0008257151282807685 +/- 0.0006698800761781716,-0.000943674432320829 +/- 0.0006953598420850191,0.0017988793866116736 +/- 0.0005183838345988423,-0.0066057210262459145 +/- 0.0009528454391862917,-0.0011206133883809866 +/- 0.0005405574396880964,-0.005308168681804726 +/- 0.0007460401439500807,0.00029489826010029583 +/- 0.000527530044824487,0.0003243880861103166 +/- 0.0005348969963791517,-0.002005308168681752 +/- 0.0005242226138198493,0.0007077558242406523 +/- 0.0005469547918310667,0.00020642878207022264 +/- 0.00013513935992204832,0.001120613388381031 +/- 0.000601476793110323,-0.014066647006782618 +/- 0.0012514948495383562,-0.003066941905042686 +/- 0.000906062606649206,0.00011795930404013832 +/- 0.0016216723190643023,0.0007962253022707477 +/- 0.0004578052107419678,-0.001887348864641658 +/- 0.0009798435697927442,-0.0009141846063107862 +/- 0.0005348969963791425,0.0014744913005013682 +/- 0.0010632707978366499,5.897965202007471e-05 +/- 0.000743705114297758,-0.0005897965202005029 +/- 0.00018651003598751687,-0.006782659982306061 +/- 0.0013957133077203534,5.897965202007471e-05 +/- 0.0005242226138198443,-0.003568268947213138 +/- 0.000785227187006441,0.0016514302565615257 +/- 0.0010649053426875711,-0.0049837805956944314 +/- 0.0007962253022707374,0.00035387791212032615 +/- 0.00041285756414035805,-0.0010321439103509022 +/- 0.0007009651621353427,-0.0037746977292833495 +/- 0.001608750421348972,5.897965202008582e-05 +/- 0.000707755824240618,-0.0007077558242406079 +/- 0.0006878150274072823,0.001002654084340937 +/- 0.0007712590286418163,-0.002506635210852215 +/- 0.002246846080660607,-0.0012090828664110486 +/- 0.0006248782099798538,-0.003184901209082813 +/- 0.001011290368592277,0.0009436744323208845 +/- 0.000976286957077387,-0.0008846947803007766 +/- 0.0005275300448244684,0.0014450014744913364 +/- 0.0006248782099798784,-0.001061633736360923 +/- 0.0009436744323208478,-0.0001474491300500924 +/- 0.0005634023348434818,-0.003922146859333486 +/- 0.001426832250475136,-0.0052491890297846735 +/- 0.0017830983730853487,0.0003833677381303802 +/- 0.00043839778081151135,-0.0012385726924210693 +/- 0.0010451220965301774,-0.004600412857564085 +/- 0.0010484452276397112,-0.0012680625184311011 +/- 0.0008949567033614537,0.003627248599233335 +/- 0.0011651280604623,-0.0005013270421703964 +/- 0.0015607335443702838,0.0009731642583308941 +/- 0.00043839778081152854,0.0015629607785314415 +/- 0.0012992268222890373,-0.002329696254792035 +/- 0.0010168646210301686,0.0022707166027720826 +/- 0.0009422910827879934,0.0032438808611029548 +/- 0.001318825112061217,5.897965202008582e-05 +/- 0.0008214914937884996,0.0033323503391330276 +/- 0.001960796250059484,-0.00020642878207016713 +/- 0.0007581810753277882,-5.89796520200192e-05 +/- 0.0013819374242241107,0.004747861987614311 +/- 0.0013348829605138448,-0.00026540843409018634 +/- 0.0015573867209095597,-5.8979652020030306e-05 +/- 0.0006433920445081477,0.0010616337363610006 +/- 0.0009344134189180218,-0.0025361250368622244 +/- 0.000712653846864899,-0.0007667354762606494 +/- 0.0010317225411109274,-0.002595104688882288 +/- 0.0011096955306532925,-0.0009141846063107972 +/- 0.0008070735584431705,-0.00029489826010022926 +/- 0.0008340982379080437,-0.000530816868180417 +/- 0.0016195258292829276,0.0017104099085815672 +/- 0.000524222613819858,-0.00023591860808016562 +/- 0.0012427783842940275,0.0008552049542908224 +/- 0.001562960778531422,0.0019463285166617882 +/- 0.001064905342687602,-0.0013270421704511537 +/- 0.0007132637347359342,0.0005603066941905377 +/- 0.0011147778337620793,0.001356531996461252 +/- 0.0007598996594942823,0.0012385726924211472 +/- 0.0009399809761432874
