,accz_mean,hrv_iqr_5_95,accy_iqr_5_95,accy_n_sign_changes,accz_perm_entropy,bvp_perm_entropy,bvp_lineintegral,hrv_ptp,hrv_energy,scl_pct_95,hrv_pct_5,scl_rms,accz_pct_5,accx_perm_entropy,scr_energy,bvp_svd_entropy,hrv_std,scr_pct_95,hrv_pct_95,hrv_iqr,hrv_sum,accz_iqr,accx_ptp,accz_entropy,hrv_entropy,scr_ptp,bvp_peaks,accy_svd_entropy,bvp_pct_95,hrv_mean,accy_pct_95,scl_svd_entropy,scl_n_below_mean,accx_min,accz_n_above_mean,bvp_n_sign_changes,scl_kurtosis,accy_kurtosis,scr_kurtosis,scr_iqr,accy_entropy,scr_lineintegral,scr_skewness,scl_n_above_mean,scl_std,accx_svd_entropy,accy_lineintegral,scl_max,scr_pct_5,scr_iqr_5_95,hrv_max,hrv_peaks,accz_ptp,accz_skewness,scl_entropy,bvp_mean,scr_n_above_mean,hrv_n_sign_changes,scr_n_below_mean,scr_perm_entropy,scl_peaks,bvp_entropy,scr_entropy,scr_n_sign_changes,scl_skewness,scr_min,hrv_n_below_mean,scr_peaks,bvp_sum,accy_n_below_mean,accx_kurtosis,accx_n_below_mean,hrv_kurtosis,hrv_skewness,accy_ptp,accx_peaks,scl_perm_entropy,scl_n_sign_changes,scl_energy,hrv_min,accz_kurtosis,scr_rms,bvp_iqr_5_95,accz_n_below_mean,scr_svd_entropy,hrv_perm_entropy,scl_mean,scl_iqr,bvp_skewness,hrv_rms,hrv_n_above_mean,bvp_rms,accx_skewness,accx_lineintegral,scr_std,accz_energy,bvp_ptp,scr_mean,bvp_pct_5,scl_iqr_5_95,bvp_n_below_mean,bvp_energy,bvp_kurtosis,accz_lineintegral,accx_n_above_mean,bvp_max,scl_ptp,accz_svd_entropy,accx_iqr,scr_max,accz_peaks,accy_iqr,scr_sum,accz_iqr_5_95,accx_std,accx_n_sign_changes,accy_n_above_mean,accx_pct_5,accx_iqr_5_95,accz_n_sign_changes,accx_max,hrv_svd_entropy,accx_entropy,hrv_lineintegral,bvp_n_above_mean,bvp_min,scl_pct_5,bvp_std,scl_lineintegral,bvp_iqr,accy_peaks,accz_std,accy_std,accy_perm_entropy,accy_energy,accz_min,accy_skewness,scl_min,scl_sum,accy_min,accx_mean,accy_sum,accy_rms,accy_max,accy_mean,accx_energy,accz_rms,accz_max,accz_sum,accx_sum,accx_rms,accy_pct_5,accx_pct_95,accz_pct_95
0,0.004587155963302736 +/- 0.0013185362184046034,-0.0024267534773601885 +/- 0.0009617091926174824,0.00109499852027225 +/- 0.0013304389933701459,-0.0011541876294761666 +/- 0.0009943946502759056,0.003640130216040227 +/- 0.002238451979562085,0.002308375258952311 +/- 0.0007345175286173798,-0.00026635099141757433 +/- 0.0004278435127197602,-0.002989050014797312 +/- 0.0007422276533876703,0.0005622965374371014 +/- 0.0004478468763072294,0.0008286475288546757 +/- 0.000697829305862763,-0.0008582420834566285 +/- 0.00044784687630722937,0.00408404853506954 +/- 0.0004735128736312863,0.0008582420834566285 +/- 0.0013461456543999945,0.001982835158330831 +/- 0.001663887871781041,0.0009174311926605338 +/- 0.00044784687630722937,-0.0016868896123113264 +/- 0.0005302300345418694,-0.0031074282332051338 +/- 0.0007279297943917751,0.0005918910920390541 +/- 0.0009635288899733301,-0.0039064812074578684 +/- 0.0009339883893494652,-0.0012429712932820359 +/- 0.0008658620206172325,0.0008582420834566285 +/- 0.0006806747558449122,0.004735128736312521 +/- 0.0010421318059579204,0.0006510802012429595 +/- 0.0003187431078505124,-0.0026339153595738795 +/- 0.0005684928296034132,-0.0028114826871856067 +/- 0.00051684667643011,0.0007398638650488176 +/- 0.0006908918336743736,0.0031666173424089506 +/- 0.0008164021440742092,-0.0006214856466410179 +/- 0.0010625228216049945,0.0023675643681562164 +/- 0.0008158655668594242,0.00014797277300976353 +/- 0.0006780964331097599,0.02414915655519383 +/- 0.003413523730167808,-5.918910920390541e-05 +/- 0.000659102025786318,0.0004735128736312433 +/- 0.00044293073533872434,0.003847292098253907 +/- 0.0005769040748629511,0.00023675643681562165 +/- 0.0005583889394528815,-0.0009470257472624866 +/- 0.0006591020257863179,0.00011837821840781082 +/- 0.00019630806690472565,0.0012725658478839664 +/- 0.0006354220347316809,0.000710269310446865 +/- 0.0004014400700281234,0.00017756732761171624 +/- 0.0004987362990929984,0.0 +/- 0.0,0.0009470257472624866 +/- 0.0009245634419540116,-0.00011837821840781082 +/- 0.0001449831158794397,-0.0007398638650488176 +/- 0.0003032539439467125,0.0007398638650488176 +/- 0.0008704019632940205,0.0008286475288546757 +/- 0.0012259434848894705,-0.0010062148564664141 +/- 0.0013248315646995782,0.0012133767386800609 +/- 0.0008099397563423356,0.0004439183190292906 +/- 0.0006101073728348012,0.0016572950577093514 +/- 0.0009653451571648296,0.0024563480319620746 +/- 0.0008883297436995184,0.0 +/- 0.0002647017434151819,0.0026635099141757435 +/- 0.0009358619888038835,-0.0021899970405445555 +/- 0.0004987362990930444,0.002012429712932784 +/- 0.0006456769526271391,-2.9594554601952706e-05 +/- 8.878366380585811e-05,0.00020716188221366893 +/- 0.00026635099141757433,0.0 +/- 0.0,0.0 +/- 0.0,-0.00026635099141757433 +/- 8.878366380585812e-05,0.0 +/- 0.0,0.0 +/- 0.0,8.878366380585812e-05 +/- 0.00013561928662195197,0.0 +/- 0.0,-0.00011837821840781082 +/- 0.00035513465522343243,0.00011837821840781082 +/- 0.0001449831158794397,-0.00020716188221366893 +/- 0.0002663509914175744,0.0 +/- 0.0,-2.9594554601952706e-05 +/- 8.878366380585811e-05,-0.0008878366380585812 +/- 0.0003970526151227729,2.9594554601952706e-05 +/- 0.0007422276533876427,0.0012429712932820135 +/- 0.0004735128736312433,-0.000710269310446865 +/- 0.0003551346552234325,0.00017756732761171624 +/- 0.00027123857324390393,-0.0004735128736312433 +/- 0.0008072318258055998,0.00038472920982538514 +/- 0.0003514158652571087,0.00038472920982538514 +/- 0.00045943103569871986,0.00020716188221366893 +/- 0.0005622965374371014,0.0013317549570878717 +/- 0.0006101073728348012,0.0007398638650488176 +/- 0.0008804069121422461,0.0011245930748742029 +/- 0.0005889242007141769,-0.0004439183190292906 +/- 0.0005496944546021418,0.0007398638650488176 +/- 0.00038014893692408695,-0.0008582420834566285 +/- 0.0004278435127197602,0.0007694584196507703 +/- 0.000301806422822888,0.0005918910920390541 +/- 0.000495211616770678,0.0012133767386800609 +/- 0.0009116852205237695,0.0013613495116898244 +/- 0.0004622817209770058,0.0005622965374371014 +/- 0.0005528719056605228,-0.0021012133767386977 +/- 0.00042784351271981015,-0.0006806747558449122 +/- 0.00026635099141757433,0.0013613495116898244 +/- 0.0005159986911560337,-0.00014797277300976353 +/- 0.0005496944546021418,-0.00038472920982538514 +/- 0.0007946565008640018,0.0009174311926605338 +/- 0.0005836958544929169,0.00017756732761171624 +/- 0.0006093891767378997,-0.0007694584196507703 +/- 0.0009092803489634176,0.0009470257472624866 +/- 0.0007694584196507703,-0.000917431192660545 +/- 0.000831285700218302,0.0017460787215152096 +/- 0.000640911743939252,-0.0016868896123113375 +/- 0.001515114026181748,0.0011245930748742029 +/- 0.0011823015303603324,0.0006510802012429595 +/- 0.001006214856466392,-0.00029594554601952705 +/- 0.0011308063435656974,0.00011837821840781082 +/- 0.0004014400700281234,0.0005327019828351487 +/- 0.0008028801400562468,0.00011837821840781082 +/- 0.00042269478712889737,-0.00014797277300976353 +/- 0.0006381727923304953,0.00023675643681562165 +/- 0.0005260843099920348,-2.9594554601952706e-05 +/- 0.0005528719056605228,0.0014501331754956826 +/- 0.0008520970730327144,-0.0025155371411660354 +/- 0.00102731902679551,-0.0005327019828351487 +/- 0.0006978293058627631,-8.878366380585812e-05 +/- 0.0008582420834566285,0.0011837821840781082 +/- 0.0007602978738481738,0.0024859425865640383 +/- 0.000947025747262506,-0.00041432376442733786 +/- 0.0005646281156655391,0.004261615862681256 +/- 0.0012639335012762979,0.002485942586564027 +/- 0.0009743757107519401,-0.0007990529742527341 +/- 0.0009996653302192676,0.001006214856466392 +/- 0.0008495235332587786,-0.0005327019828351487 +/- 0.0008759188272831295,0.0023675643681562164 +/- 0.0007003349846818003,-0.0019532406037289117 +/- 0.0007273279507218105,0.00023675643681562165 +/- 0.0013677679796734105,-2.9594554601952706e-05 +/- 0.0007768218258896981,0.0008582420834566285 +/- 0.0005836958544929169,8.878366380585812e-05 +/- 0.00041957522576968246,-0.0013317549570878828 +/- 0.0006101073728348253,0.0017460787215152096 +/- 0.000930700514561474,-0.0014797277300976574 +/- 0.0009358619888039149,-0.0012133767386800943 +/- 0.0011419817331503436,0.0007694584196507703 +/- 0.0010096905658024075,0.0027226990233796934 +/- 0.0024325211705279143,0.0003551346552234325 +/- 0.0013155436975964762,0.002012429712932795 +/- 0.0012115708487989776,0.002545131695767933 +/- 0.0005159986911560337,0.000503107428233196 +/- 0.0005302300345418347,-0.0003551346552234325 +/- 0.0008244088947726468,0.004853506954720333 +/- 0.0010183279392770234,0.00109499852027225 +/- 0.0010917944211717302,0.01062444510210121 +/- 0.0026352451162454855,0.0010654039656702973 +/- 0.0012777172622031672,0.016158626812666454 +/- 0.001994945196372046,0.003995264871263671 +/- 0.0016490833638064684,0.000503107428233196 +/- 0.0008582420834566285,0.0013317549570878717 +/- 0.0007968577696262809,0.00032554010062147977 +/- 0.000930700514561474,0.004587155963302747 +/- 0.0009657986902681909,-8.878366380585812e-05 +/- 0.001234841435041414,0.002101213376738653 +/- 0.0014220791685982809,0.0022491861497484058 +/- 0.0012359048841563021,-0.0009174311926605338 +/- 0.0006676835852428691,0.00017756732761171624 +/- 0.001000978663822874
