,bvp_rms,hrv_mean,hrv_sum,accz_energy,bvp_std,hrv_rms,accz_perm_entropy,hrv_energy,hrv_std,accy_perm_entropy,hrv_min,accy_energy,hrv_n_above_mean,accy_rms,scr_rms,accz_mean,accz_sum,hrv_n_below_mean,hrv_lineintegral,accy_pct_95,accy_pct_5,accx_lineintegral,accz_rms,accx_svd_entropy,hrv_max,scl_iqr,accy_peaks,accz_kurtosis,bvp_pct_5,bvp_max,accx_energy,accx_pct_95,accy_std,scl_mean,scl_sum,scl_max,scl_min,bvp_iqr_5_95,scr_iqr_5_95,scl_std,scr_pct_95,bvp_ptp,bvp_pct_95,scl_perm_entropy,accz_peaks,bvp_kurtosis,accz_pct_95,accz_ptp,accx_perm_entropy,accz_svd_entropy,accz_entropy,scl_rms,accz_iqr,scr_lineintegral,accz_pct_5,accx_kurtosis,bvp_min,bvp_iqr,accx_max,bvp_skewness,accz_skewness,accy_entropy,scr_perm_entropy,bvp_peaks,accx_ptp,accx_skewness,accx_mean,accx_sum,accz_max,bvp_n_sign_changes,scr_kurtosis,scl_entropy,accx_entropy,accx_peaks,hrv_pct_5,accy_lineintegral,accx_min,accy_n_below_mean,accx_pct_5,scl_energy,accx_iqr_5_95,accx_n_below_mean,accz_iqr_5_95,accy_iqr_5_95,accz_lineintegral,bvp_perm_entropy,accy_kurtosis,bvp_n_above_mean,scr_peaks,bvp_n_below_mean,scr_n_sign_changes,scr_pct_5,hrv_skewness,scr_min,scl_skewness,scl_kurtosis,bvp_sum,bvp_mean,accz_n_below_mean,scr_n_above_mean,scr_n_below_mean,accy_n_above_mean,accz_n_above_mean,bvp_lineintegral,scl_pct_5,scr_skewness,accy_ptp,accy_max,hrv_peaks,scl_n_below_mean,scl_n_above_mean,accz_n_sign_changes,accy_skewness,hrv_perm_entropy,scl_peaks,accx_n_sign_changes,bvp_entropy,hrv_n_sign_changes,scr_entropy,accy_mean,accy_sum,accx_iqr,accx_n_above_mean,accy_iqr,accz_std,accy_svd_entropy,hrv_kurtosis,scl_iqr_5_95,accy_n_sign_changes,hrv_entropy,accx_std,scr_svd_entropy,accz_min,scl_ptp,scl_n_sign_changes,accy_min,hrv_iqr_5_95,bvp_energy,scr_max,scr_ptp,accx_rms,scl_svd_entropy,hrv_pct_95,scl_lineintegral,hrv_svd_entropy,scr_iqr,scr_std,bvp_svd_entropy,scr_energy,hrv_ptp,scl_pct_95,hrv_iqr,scr_mean,scr_sum
0,0.34436525612472163 +/- 0.00755782696341919,0.2503340757238308 +/- 0.006402488591120141,0.2503340757238308 +/- 0.006402488591120141,0.08547884187082408 +/- 0.006043642318350785,0.310423162583519 +/- 0.006753730005247831,0.3584409799554566 +/- 0.009574350948774405,0.006636971046770634 +/- 0.0038289217234461774,0.03683741648106907 +/- 0.0036408634453308584,0.06285077951002231 +/- 0.005446151591709964,0.005657015590200498 +/- 0.003994281655196844,0.023563474387527882 +/- 0.0026536073066559347,0.08485523385300675 +/- 0.003250449781587168,0.008997772828507822 +/- 0.002009891166624244,0.008685968819599144 +/- 0.0030227238445119887,0.014298440979955496 +/- 0.0034985738023802166,0.0005345211581291975 +/- 0.002557273958914435,0.0005345211581291975 +/- 0.002557273958914435,0.01790645879732745 +/- 0.0036612423319437883,0.021826280623608075 +/- 0.004919982635718141,0.026636971046770652 +/- 0.0025338908959158827,0.02806236080178177 +/- 0.0021730620788686806,0.006815144766147007 +/- 0.0029348002512301374,0.006102449888641437 +/- 0.0013518031987076523,0.034877505567928756 +/- 0.002173518556571191,0.014610244988864197 +/- 0.002029538663678329,0.0018708240534521582 +/- 0.00038832061857826554,0.030244988864142563 +/- 0.0028622403254195826,0.001425389755011186 +/- 0.0014611331373591621,0.00267260579064591 +/- 0.0017251596196914778,0.0017817371937639658 +/- 0.0008908685968819441,0.026191536748329657 +/- 0.0037680687719477126,0.01198218262806242 +/- 0.0011860603078569741,0.025300668151447703 +/- 0.0021712352083659322,0.017683741648106953 +/- 0.003439087420393345,0.017639198218262854 +/- 0.0034686721307673643,0.04819599109131406 +/- 0.005598313529929606,0.016080178173719428 +/- 0.004255937663058331,0.0027171492204900115 +/- 0.0014833697822135095,0.010423162583518964 +/- 0.0034109914866951893,0.025657015590200494 +/- 0.004748421548770209,0.010289532293986681 +/- 0.0033001240876599576,0.0 +/- 0.0,0.002004454342984441 +/- 0.001795603061981869,0.002806236080178215 +/- 0.0009769136837176524,0.028418708240534562 +/- 0.003579030632801909,0.003118040089086893 +/- 0.0004879488262852254,0.0014253897550111749 +/- 0.0005194611933047026,-0.003429844097995516 +/- 0.0011960553747971147,-0.0011581291759464984 +/- 0.003586783454645409,0.034654788418708296 +/- 0.0023553325730783638,0.006191536748329651 +/- 0.0008079446390742596,0.011046770601336376 +/- 0.0013481288151823327,0.00890868596881963 +/- 0.001450229006334049,0.00044543429844101645 +/- 0.0016183431736823868,0.005345211581291798 +/- 0.001306269781613822,0.0012472160356347794 +/- 0.0010690423162583553,-0.000534521158129142 +/- 0.0007400110345583995,0.011091314031180455 +/- 0.0025467781485831336,-0.0057461024498886015 +/- 0.0019461961937597783,-0.001336302895322905 +/- 0.00048794882628522545,0.0009354120267261012 +/- 0.0005437218537075164,0.0005345211581292197 +/- 0.0013032284043053833,-0.000534521158129142 +/- 0.001050318585527985,-0.0024498886414253463 +/- 0.0016335965096563225,-0.0009799554565701253 +/- 0.0005194611933047083,0.0040979955456570405 +/- 0.0009718229055354616,0.007037861915367516 +/- 0.0011751363882648441,0.007037861915367516 +/- 0.0011751363882648441,0.0024498886414254352 +/- 0.0005363739233315032,0.007349665924276205 +/- 0.00148069221724674,0.0014253897550111638 +/- 0.0013032284043053856,0.020979955456570186 +/- 0.001599226999645114,0.00547884187082408 +/- 0.0009970168946814768,0.008329621380846353 +/- 0.0026205017514624165,0.015991091314031213 +/- 0.00272006853287697,-0.0008908685968819108 +/- 0.0017251596196914921,0.005567928730512273 +/- 0.0015967437264084615,0.0033407572383073792 +/- 0.000498010685411991,0.004008908685968859 +/- 0.0012279776171127187,0.10717149220489981 +/- 0.0038120432775651933,-0.00044543429844090543 +/- 0.0,0.0020489977728285536 +/- 0.0005345211581291698,0.004409799554565741 +/- 0.001134765185109774,0.0006681514476614914 +/- 0.0006377648580523851,-0.0012026726057906111 +/- 0.001879817180045362,-0.000534521158129142 +/- 0.0007400110345584195,0.00044543429844101645 +/- 0.00028171738620656024,-0.0003118040089086671 +/- 0.0010736722310195096,-0.00035634743875274656 +/- 0.0008164945558941354,-0.0003118040089086671 +/- 0.0010736722310195096,0.0003118040089087226 +/- 0.0002852171152531275,-0.00013363028953226053 +/- 0.0005992705588896988,0.0005790645879733214 +/- 0.0004899777282850777,-4.454342984409054e-05 +/- 0.00013363028953227162,0.000489977728285107 +/- 0.0011171435371033088,-4.454342984409054e-05 +/- 0.00013363028953227162,0.0001781737193764288 +/- 0.0004082472779470677,0.0001781737193764288 +/- 0.0004082472779470677,-0.00035634743875274656 +/- 0.0007126948775055556,0.0002672605790646432 +/- 0.0006362074323868978,0.0002672605790646432 +/- 0.0006362074323868978,-0.002494432071269448 +/- 0.0005704342305062549,0.0007126948775056152 +/- 0.0004960146425683629,0.03478841870824058 +/- 0.00301746807206057,0.009665924276169292 +/- 0.0014233002502156479,0.0 +/- 0.0,-0.0025389755011135497 +/- 0.0009970168946814915,-0.0007572383073496392 +/- 0.0012606656301189223,-0.00026726057906454324 +/- 0.00021821734902296376,0.0006681514476615025 +/- 0.0005363739233315124,0.0006681514476615025 +/- 0.0005363739233315124,0.0057015590200445885 +/- 0.002068273811357481,0.004677060133630317 +/- 0.0015203606383853887,-4.454342984409054e-05 +/- 0.00013363028953227162,-4.4543429844068336e-05 +/- 0.0004202218767062984,-8.908685968818108e-05 +/- 0.00017817371937636217,0.0 +/- 0.0,0.0 +/- 0.0,0.0004008908685969148 +/- 0.00031180400890871155,0.0008908685968819996 +/- 0.00044543429844097205,0.0008908685968819996 +/- 0.00044543429844097205,-0.004810690423162544 +/- 0.0007400110345583916,-0.0010690423162583174 +/- 0.0003563474387527909,-0.0033853006681514143 +/- 0.0008953118593426298,-0.0037861915367482847 +/- 0.002264716938777062,0.009086859688196025 +/- 0.002922266274718371,-0.0005790645879732326 +/- 0.0006315121104123675,0.0012026726057906667 +/- 0.002717149220489969,0.006146993318485561 +/- 0.0023804702389109127,-0.0004008908685968482 +/- 0.0015488052250078907,-0.004543429844097957 +/- 0.0016402630413828003,0.002360801781737232 +/- 0.00208974683398486,-0.0025389755011135384 +/- 0.001530765280840949,0.0003563474387528132 +/- 0.0004797474215710007,-0.0033853006681514143 +/- 0.000849834477877022,-0.0020489977728284647 +/- 0.0007237450694553062,0.014877505567928773 +/- 0.004004947312782015,0.0033407572383073792 +/- 0.0016814776025101917,0.0042316258351893345 +/- 0.001657709939058203,0.004231625835189356 +/- 0.001480692217246743,0.02004454342984415 +/- 0.0038575741816678703,8.90868596882366e-05 +/- 0.0009511873721186147,0.02957683741648113 +/- 0.004760940477821773,0.003919821826280668 +/- 0.00215288124251128,0.00579064587973277 +/- 0.0019002876621560336,0.0008908685968819996 +/- 0.0005634347724130766,8.90868596882144e-05 +/- 0.0002672605790645877,-0.0033407572383073124 +/- 0.001182709848316407,0.00369710467706017 +/- 0.001869232539720023,0.002583518930957729 +/- 0.0015144766146993156,0.12289532293986641 +/- 0.006861568018249828,-4.4543429844057236e-05 +/- 0.002026114105219453,0.0052115812917595036 +/- 0.0016672576634488155,0.0052115812917595036 +/- 0.0016672576634488155
