,accz_min,accz_pct_5,accz_mean,accz_sum,scl_mean,accz_perm_entropy,hrv_energy,hrv_pct_95,accx_energy,accy_rms,scl_pct_95,bvp_n_above_mean,accx_max,accz_pct_95,scl_iqr_5_95,accx_pct_5,scl_lineintegral,accx_rms,bvp_n_below_mean,accy_peaks,hrv_lineintegral,scl_ptp,scr_lineintegral,accz_max,scl_pct_5,hrv_mean,accx_mean,accx_pct_95,bvp_skewness,bvp_peaks,accx_ptp,hrv_ptp,scl_entropy,scr_mean,accy_lineintegral,scr_energy,hrv_iqr_5_95,accx_min,bvp_iqr,scr_pct_95,accy_n_below_mean,scl_svd_entropy,bvp_perm_entropy,bvp_lineintegral,accz_skewness,accx_lineintegral,scl_max,accz_entropy,bvp_ptp,accx_sum,hrv_std,accx_entropy,hrv_iqr,bvp_energy,hrv_max,hrv_svd_entropy,accy_perm_entropy,accx_n_sign_changes,accz_n_above_mean,scr_pct_5,accy_iqr_5_95,scr_perm_entropy,accy_energy,bvp_rms,accz_lineintegral,accy_svd_entropy,accy_kurtosis,scl_energy,scr_n_above_mean,bvp_mean,scr_iqr,hrv_perm_entropy,accx_iqr_5_95,accx_n_below_mean,bvp_std,hrv_n_below_mean,hrv_entropy,scl_n_below_mean,scr_kurtosis,scr_n_below_mean,accz_peaks,accz_std,accz_n_below_mean,scr_max,accz_n_sign_changes,accz_svd_entropy,hrv_skewness,scl_n_above_mean,bvp_max,scl_n_sign_changes,accy_n_sign_changes,hrv_n_above_mean,scl_skewness,scr_n_sign_changes,hrv_peaks,hrv_kurtosis,hrv_n_sign_changes,scr_skewness,scr_peaks,bvp_sum,bvp_entropy,scl_peaks,scr_min,accx_n_above_mean,hrv_pct_5,scr_entropy,hrv_rms,scl_sum,bvp_svd_entropy,scl_iqr,accz_ptp,accx_iqr,accx_std,bvp_n_sign_changes,scr_rms,scl_kurtosis,accx_kurtosis,bvp_kurtosis,bvp_iqr_5_95,accz_iqr,scl_rms,accy_iqr,bvp_min,bvp_pct_5,scl_perm_entropy,scl_std,accx_skewness,accy_n_above_mean,accy_std,accx_perm_entropy,scr_iqr_5_95,accy_entropy,accx_peaks,accz_kurtosis,scr_ptp,hrv_min,scr_sum,accz_iqr_5_95,accx_svd_entropy,scl_min,accy_skewness,accy_ptp,hrv_sum,bvp_pct_95,accy_pct_95,accy_sum,scr_svd_entropy,accz_energy,accz_rms,accy_min,scr_std,accy_pct_5,accy_mean,accy_max
0,0.0007209499575911771 +/- 0.0012002520524244974,0.001781170483460548 +/- 0.0007773665301027848,0.0007633587786259333 +/- 0.0004945675907417507,-0.0007633587786259555 +/- 0.0011813730514999455,-0.0011450381679389387 +/- 0.0007598164913981855,0.0014843087362171326 +/- 0.00099004389566825,-0.001441899915182343 +/- 0.0005089058524173167,0.0016115351993214566 +/- 0.0008001680349496749,-0.0031806615776081236 +/- 0.0007877088897797547,0.0014843087362171215 +/- 0.000764535893864294,-0.0005089058524172851 +/- 0.00036971153041055104,0.0012722646310432517 +/- 0.0006838216919676421,-0.0018235793044953374 +/- 0.0006304524489957097,-0.0019083969465649054 +/- 0.000764535893864294,8.481764206955678e-05 +/- 0.00016963528413911356,-0.004495335029686165 +/- 0.0011091345912317323,0.0005089058524172963 +/- 0.000415519888512821,-0.004707379134860046 +/- 0.0012925997162110358,0.0021628498727735423 +/- 0.000583024897577077,-0.0017387616624257806 +/- 0.0006691999083146401,-0.00012722646310431296 +/- 0.0006304524489957023,8.481764206955678e-05 +/- 0.00016963528413911356,0.0019083969465649054 +/- 0.000390990010911499,-0.001187446988973706 +/- 0.0008223375500282386,0.00016963528413912465 +/- 0.00038868326505138575,0.001399491094147587 +/- 0.00046649703138253905,0.0015691263782866781 +/- 0.0004262033766378727,-0.0018659881255301159 +/- 0.0008310397770256794,0.0007209499575911771 +/- 0.0004664970313825169,0.0026717557251908384 +/- 0.0008277871626778271,-0.000720949957591166 +/- 0.000759816491398181,-0.00025445292620864814 +/- 0.0005089058524172777,-0.0006785411365563987 +/- 0.000575261236906293,0.0 +/- 0.0,-0.00046649703138252897 +/- 0.0006417619147761533,0.0003392705682782049 +/- 0.0003173585569782697,-0.0003816793893129611 +/- 0.0004427610902845727,-0.0014843087362171326 +/- 0.0003909900109115171,-0.00025445292620864814 +/- 0.0004324868120095678,0.0013570822731127975 +/- 0.00031735855697830533,0.0002544529262086592 +/- 0.00028130829434735966,1.1102230246251566e-17 +/- 0.0008481764206955121,0.0010178117048346147 +/- 0.0007394230608211366,0.0005937234944868419 +/- 0.0004324868120095548,0.0009754028837998141 +/- 0.00033122348074242423,0.0010178117048345926 +/- 0.0006347171139565825,0.0030958439355386115 +/- 0.0003816793893129771,-0.0012722646310432627 +/- 0.0005997512987163385,-0.0006785411365563987 +/- 0.0005089058524172944,-0.004113655640373193 +/- 0.0005035768484748961,0.00046649703138251786 +/- 0.00035227412480566404,0.0012298558100084622 +/- 0.00012722646310433519,-0.0009754028837998252 +/- 0.0004664970313825229,-0.0009329940627650579 +/- 0.0007045482496113789,-0.001314673452078019 +/- 0.0005513146734520763,-0.0006361323155216203 +/- 0.0003419108459838004,0.0005513146734520636 +/- 0.0011066996056573266,-0.0012722646310432627 +/- 0.0005364338694093991,-0.0011450381679389055 +/- 0.0002715489498487415,0.00012722646310433516 +/- 0.0001943416325257074,-0.0019508057675996725 +/- 0.0007146861554857111,0.0 +/- 0.0,0.0025021204410517472 +/- 0.000583024897577077,-0.0008057675996607117 +/- 0.0004816716154198604,0.0010602205258693708 +/- 0.0005447511695786798,0.0011026293469041382 +/- 0.0002813082943473563,-0.00025445292620864814 +/- 0.00033927056827818826,-0.0030110262934690433 +/- 0.0008986268066334684,0.0 +/- 0.0,0.0 +/- 0.0,0.00012722646310433516 +/- 0.0001943416325257074,-0.00021204410517389194 +/- 0.00021204410517389194,-8.481764206954567e-05 +/- 0.0007773665301027583,-0.0007209499575911548 +/- 0.00019434163252565653,-4.240882103477839e-05 +/- 0.0002968617472434487,0.0 +/- 0.0,-0.0002544529262086259 +/- 0.0005089058524172888,0.0 +/- 0.0,-4.240882103477839e-05 +/- 0.0003522741248057121,-0.00021204410517389194 +/- 0.00021204410517389194,0.00046649703138251786 +/- 0.00035227412480566404,-0.0004240882103477506 +/- 0.0004240882103477394,-0.0014418999151823541 +/- 0.0003886832650514148,0.00016963528413911356 +/- 0.0002077599442564343,-0.00016963528413910245 +/- 0.0006624469614848684,-0.00025445292620863703 +/- 0.000662446961484857,-0.0004240882103477839 +/- 0.0,8.481764206955678e-05 +/- 0.00016963528413911356,0.001993214588634451 +/- 0.0003816793893129734,8.481764206954567e-05 +/- 0.00025445292620863703,0.0011450381679389277 +/- 0.0006012488074112835,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002968617472434487 +/- 0.0001943416325257074,0.0 +/- 0.0,0.00012722646310433516 +/- 0.0001943416325257074,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.481764206955678e-05 +/- 0.00016963528413911356,0.00012722646310432407 +/- 0.0003816793893129845,0.0 +/- 0.0,-0.00046649703138252897 +/- 0.00029686174724340587,-4.2408821034767284e-05 +/- 0.00040008401747484214,-2.2204460492503132e-17 +/- 0.0005689740400762833,4.240882103477839e-05 +/- 0.00012722646310433516,0.001060220525869382 +/- 0.0005106698294653186,0.0012298558100084732 +/- 0.0006130972135199962,0.0020356234096692073 +/- 0.0006232798327692515,0.0002544529262086592 +/- 0.00033927056827820766,0.00042408821034777277 +/- 0.00018965801335875008,-0.0003816793893129611 +/- 0.0004427610902845727,0.0015267175572519 +/- 0.0005089058524173184,0.00021204410517388083 +/- 0.0003419108459838279,0.00025445292620864814 +/- 0.0005430978996974241,0.0011026293469041603 +/- 0.0007394230608211416,-0.0011450381679389277 +/- 0.000759816491398196,-0.0002544529262086592 +/- 0.0008524067532757223,-0.0011026293469041492 +/- 0.0004324868120095635,-0.00038167938931297216 +/- 0.0006130972135199547,0.0 +/- 0.0,8.481764206955678e-05 +/- 0.00016963528413911356,0.0002968617472434265 +/- 0.0003312234807424243,0.0003392705682782049 +/- 0.0003173585569782697,-0.0008481764206955012 +/- 0.00075863205343505,0.0011450381679389498 +/- 0.0013683007468109913,-4.240882103477839e-05 +/- 0.0002968617472434487,0.0019932145886344286 +/- 0.0005705523344814887,-0.0013994910941475646 +/- 0.0007357655459244297,0.00012722646310433516 +/- 0.0001943416325257074,-0.00046649703138252897 +/- 0.0002968617472434059,4.240882103477839e-05 +/- 0.0005176656325586833,-0.0008057675996607228 +/- 0.0004816716154198614,-0.0013994910941475757 +/- 0.0006012488074112789,0.0009329940627650579 +/- 0.0005937234944868514,-0.0008905852417302573 +/- 0.00044276109028458543,-8.481764206953457e-05 +/- 0.0007538756927324276,0.0010602205258693708 +/- 0.0007159433000905263,-0.00025445292620864814 +/- 0.0004722446448541128,4.240882103477839e-05 +/- 0.0004816716154198673,0.005682782018659882 +/- 0.0008936093089781839,0.002926208651399487 +/- 0.0010292333417736665,0.0 +/- 0.0001896580133587749,-0.004240882103477539 +/- 0.0008046508041141045,-0.002714164546225606 +/- 0.0005089058524172908,0.002968617472434265 +/- 0.0004240882103477394,0.00021204410517388083 +/- 0.00028448702003813753,-0.0005089058524172963 +/- 0.0007045482496113828,0.004792196776929591 +/- 0.0009300980576531542,0.0024597116200169578 +/- 0.001746502144357413
