,accy_pct_95,accz_mean,accy_mean,accy_energy,bvp_n_below_mean,accz_iqr,accx_min,accy_max,accx_energy,accy_sum,bvp_pct_95,accz_ptp,accy_pct_5,accy_iqr,hrv_lineintegral,accy_skewness,scl_max,hrv_pct_5,bvp_std,bvp_kurtosis,accx_peaks,scl_svd_entropy,scl_sum,hrv_iqr,accx_n_sign_changes,bvp_perm_entropy,accz_kurtosis,bvp_skewness,accx_iqr,bvp_sum,scl_n_sign_changes,accz_perm_entropy,accz_svd_entropy,bvp_iqr_5_95,bvp_peaks,bvp_rms,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_svd_entropy,hrv_pct_95,hrv_perm_entropy,accz_entropy,hrv_min,hrv_mean,accy_peaks,accy_kurtosis,accy_entropy,accy_n_above_mean,accy_n_below_mean,accz_min,scr_perm_entropy,accx_pct_5,accx_entropy,accx_n_below_mean,accx_kurtosis,accx_lineintegral,accx_skewness,accx_n_above_mean,scr_svd_entropy,accz_std,accy_std,accx_perm_entropy,accx_iqr_5_95,accy_min,accx_svd_entropy,accy_ptp,accx_ptp,accx_sum,accx_std,scr_n_below_mean,scr_pct_95,scr_pct_5,scr_entropy,accz_iqr_5_95,accz_energy,accz_sum,accz_skewness,accz_peaks,accz_rms,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_ptp,bvp_max,bvp_min,bvp_energy,bvp_n_above_mean,scl_iqr,scl_n_above_mean,scl_lineintegral,bvp_pct_5,bvp_entropy,scl_mean,scl_std,scl_ptp,scr_n_sign_changes,scr_n_above_mean,scr_iqr,scl_n_below_mean,scr_max,scr_std,scr_min,scl_pct_95,scl_perm_entropy,scl_iqr_5_95,scl_pct_5,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_sum,scr_energy,scr_ptp,scr_lineintegral,bvp_mean,scl_energy,scl_peaks,scl_kurtosis,bvp_n_sign_changes,bvp_lineintegral,bvp_iqr,scr_iqr_5_95,scl_min,accy_perm_entropy,accx_pct_95,accz_lineintegral,hrv_ptp,accx_mean,accx_max,accy_lineintegral,scl_skewness,accz_max,hrv_sum,scr_mean,accy_svd_entropy,accy_n_sign_changes,accz_pct_95,accy_iqr_5_95,accz_pct_5,scl_rms,accx_rms,hrv_std,scl_entropy,hrv_max,accy_rms,bvp_svd_entropy
0,0.1118811881188119 +/- 0.004953244560991311,0.07095709570957094 +/- 0.005429268606060108,0.06489273927392739 +/- 0.003944248226943138,0.05259900990099011 +/- 0.003681800688278095,0.03671617161716171 +/- 0.005331207913910925,0.03391089108910892 +/- 0.003330104962146959,0.025041254125412526 +/- 0.002529991436709898,0.023844884488448837 +/- 0.002069296403297784,0.018028052805280526 +/- 0.0023046992943008813,0.012623762376237635 +/- 0.0017424679935596403,0.00606435643564357 +/- 0.0015441392138789388,0.005899339933993409 +/- 0.0012519794476479953,0.004125412541254148 +/- 0.0007145424123634053,0.0033415841584158446 +/- 0.0008136585364404042,0.0032590759075907805 +/- 0.0008934161645093958,0.0014026402640264003 +/- 0.0006952268789749552,0.0013613861386138626 +/- 0.0010113573161824332,0.0013613861386138515 +/- 0.0004537953795379539,0.0012376237623762498 +/- 0.0031418205882276957,0.0012376237623762387 +/- 0.0007145424123633988,0.0011138613861386149 +/- 0.0009771220529972932,0.0009488448844884645 +/- 0.0005234561691604674,0.0004950495049504844 +/- 0.00024752475247526997,0.0004537953795379468 +/- 0.0007482820605287554,0.00020627062706271015 +/- 0.0005299188357534994,0.00012376237623763499 +/- 0.000613286664493346,0.00012376237623763499 +/- 0.0005848781715658993,8.250825082507518e-05 +/- 0.00016501650165015038,4.1254125412548695e-05 +/- 0.00028877887788779323,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0007145424123633988,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.125412541253759e-05 +/- 0.00012376237623761279,-0.00016501650165015035 +/- 0.00020210311409100333,-0.00016501650165017255 +/- 0.0016210299261046539,-0.00020627062706269906 +/- 0.00027674108632423167,-0.0002475247524752255 +/- 0.00020210311409100335,-0.00033003300330032294 +/- 0.001288820078532452,-0.0004125412541254092 +/- 0.0007827419950911955,-0.0004537953795379579 +/- 0.0004685567942079467,-0.0006188118811881194 +/- 0.0004227289919950442,-0.0007425742574257543 +/- 0.00024752475247526997,-0.0008663366336633782 +/- 0.000288778877887798,-0.001072607260726055 +/- 0.000589226768031581,-0.0010726072607260661 +/- 0.0005283105806462902,-0.0011551155115511525 +/- 0.0004042062281820271,-0.0013613861386138626 +/- 0.0006664807929621847,-0.0015676567656765727 +/- 0.0014026402640264076,-0.0016501650165016257 +/- 0.00018449405754949604,-0.002722772277227725 +/- 0.0031965958131700604,-0.0037953795379537915 +/- 0.0009727579309036048,-0.004455445544554437 +/- 0.0032051030692335047,-0.004909240924092428 +/- 0.0017054477399830504,-0.0053217821782178265 +/- 0.0008544684479046096,-0.007013201320132034 +/- 0.0020461380804681984,-0.009158415841584156 +/- 0.002514810338965053,-0.01093234323432345 +/- 0.0017233167140433489
