,accy_pct_95,accz_mean,accy_mean,accy_energy,bvp_n_below_mean,accz_iqr,accx_min,accy_max,accx_energy,accy_sum,bvp_pct_95,accz_ptp,accy_pct_5,accy_iqr,hrv_lineintegral,accy_skewness,scl_max,hrv_pct_5,bvp_std,bvp_kurtosis,accx_peaks,scl_svd_entropy,scl_sum,hrv_iqr,accx_n_sign_changes,bvp_perm_entropy,accz_kurtosis,bvp_skewness,accx_iqr,bvp_sum,scl_n_sign_changes,accz_perm_entropy,accz_svd_entropy,bvp_iqr_5_95,bvp_peaks,bvp_rms,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_n_above_mean,hrv_entropy,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_svd_entropy,hrv_pct_95,hrv_perm_entropy,accz_entropy,hrv_min,hrv_mean,accy_peaks,accy_kurtosis,accy_entropy,accy_n_above_mean,accy_n_below_mean,accz_min,scr_perm_entropy,accx_pct_5,accx_entropy,accx_n_below_mean,accx_kurtosis,accx_lineintegral,accx_skewness,accx_n_above_mean,scr_svd_entropy,accz_std,accy_std,accx_perm_entropy,accx_iqr_5_95,accy_min,accx_svd_entropy,accy_ptp,accx_ptp,accx_sum,accx_std,scr_n_below_mean,scr_pct_95,scr_pct_5,scr_entropy,accz_iqr_5_95,accz_energy,accz_sum,accz_skewness,accz_peaks,accz_rms,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_ptp,bvp_max,bvp_min,bvp_energy,bvp_n_above_mean,scl_iqr,scl_n_above_mean,scl_lineintegral,bvp_pct_5,bvp_entropy,scl_mean,scl_std,scl_ptp,scr_n_sign_changes,scr_n_above_mean,scr_iqr,scl_n_below_mean,scr_max,scr_std,scr_min,scl_pct_95,scl_perm_entropy,scl_iqr_5_95,scl_pct_5,scr_skewness,scr_rms,scr_peaks,scr_kurtosis,scr_sum,scr_energy,scr_ptp,scr_lineintegral,bvp_mean,scl_energy,scl_peaks,scl_kurtosis,bvp_n_sign_changes,bvp_lineintegral,bvp_iqr,scr_iqr_5_95,scl_min,accy_perm_entropy,accx_pct_95,accz_lineintegral,hrv_ptp,accx_mean,accx_max,accy_lineintegral,scl_skewness,accz_max,hrv_sum,scr_mean,accy_svd_entropy,accy_n_sign_changes,accz_pct_95,accy_iqr_5_95,accz_pct_5,scl_rms,accx_rms,hrv_std,scl_entropy,hrv_max,accy_rms,bvp_svd_entropy
0,0.12424377224199286 +/- 0.00564806494797684,0.0 +/- 0.0,0.0 +/- 0.0,0.0015569395017793308 +/- 0.0006962845125666676,0.007740213523131656 +/- 0.0017136441534037392,-0.007873665480427061 +/- 0.0010722393944122659,0.0 +/- 0.0,-0.009875444839857684 +/- 0.0023097428800261752,0.032028469750889674 +/- 0.00261662654267842,-0.002891459074733127 +/- 0.0032093276664462295,0.03678825622775802 +/- 0.003195733995669371,0.005427046263345181 +/- 0.0014455584349886215,-0.0048042704626334535 +/- 0.0020072089275228544,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00329181494661922 +/- 0.0011969416411987549,0.0 +/- 0.0,0.0 +/- 0.0,0.0008896797153024827 +/- 0.0006891429441650186,0.0 +/- 0.0,0.004626334519572939 +/- 0.001618630373546295,0.0008451957295373513 +/- 0.00036951173767430396,0.0012900355871885982 +/- 0.0008545094622908587,0.0 +/- 0.0,-0.006316725978647697 +/- 0.0014179161432837403,0.0 +/- 0.0,0.0 +/- 0.0,0.008140569395017793 +/- 0.003263136109447206,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000978647686832723 +/- 0.0004358522673991406,-0.000489323843416345 +/- 0.0003695117376742933,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00013345195729537186 +/- 0.0004003558718861032,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001868327402135228 +/- 0.0005901467598497066,0.0 +/- 0.0,0.0 +/- 0.0,0.008941281138790025 +/- 0.0008773613400051565,0.0 +/- 0.0,0.0 +/- 0.0,-0.0031583629893238594 +/- 0.0007562277580071298,-0.0034697508896797125 +/- 0.0014860581039581931,0.010186832740213503 +/- 0.0016815888052878834,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0032028469750889576 +/- 0.0007390234753485758,0.0 +/- 0.0,0.0 +/- 0.0,-0.0001779359430604921 +/- 0.00029507337992485587,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09968861209964412 +/- 0.0044236410706202005,0.1112544483985765 +/- 0.0051893958495002465,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.006094306049822096 +/- 0.000975609973285636,0.0 +/- 0.0,0.0 +/- 0.0,0.061076512455516006 +/- 0.004824205706861884,0.0028469750889679513 +/- 0.0016668144123839152,0.0 +/- 0.0,0.021307829181494643 +/- 0.004254911259874818,-0.004092526690391484 +/- 0.0006833759562160629,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005827402135231319 +/- 0.0012174316889149428,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0030249110320284657 +/- 0.0006227758007117485,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000177935943060481 +/- 0.0002179261336995499,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007117437722419905 +/- 0.0005338078291815114,0.0003558718861209731 +/- 0.0002669039145907437,-0.004270462633451965 +/- 0.0008717045347982914,0.008807829181494642 +/- 0.0022665016375190347,-0.013434163701067625 +/- 0.0030418720635727375,-0.0011120996441280951 +/- 0.000696284512566657,0.00022241992882560124 +/- 0.0004558252120088781,0.0 +/- 0.0,0.0048487544483985625 +/- 0.0017954124617980927,0.0 +/- 0.0,0.0 +/- 0.0,0.0023576512455515952 +/- 0.0006306693451404742,0.0 +/- 0.0,0.0 +/- 0.0,0.0012010676156583467 +/- 0.0009341637010676136,0.011032028469750866 +/- 0.0022665016375190412,-0.00653914590747331 +/- 0.002086958025932361,-0.004314946619217108 +/- 0.0010905383160259253,-0.0016459074733096378 +/- 0.0004893238434163642,-0.0157473309608541 +/- 0.0016668144123839063,0.0019128113879003372 +/- 0.0006905771662037388,0.0 +/- 0.0,0.0 +/- 0.0,0.0005782918149466187 +/- 0.0003474310354051164,0.11503558718861209 +/- 0.0031278284397236525,0.0003558718861209842 +/- 0.00043585226739913834
