,accy_pct_95,accz_pct_5,accz_sum,accx_pct_5,accz_pct_95,accy_mean,accz_mean,accx_energy,accy_n_above_mean,accx_sum,scl_iqr_5_95,bvp_svd_entropy,accx_iqr_5_95,accz_perm_entropy,accz_min,accy_sum,bvp_rms,accz_iqr,scl_ptp,accz_max,bvp_iqr,accx_iqr,accy_ptp,bvp_skewness,accy_std,accy_rms,scr_lineintegral,accx_peaks,bvp_energy,scl_entropy,accx_svd_entropy,bvp_n_above_mean,scl_pct_95,accy_n_sign_changes,accx_rms,accz_rms,hrv_rms,accz_peaks,scr_pct_5,accy_iqr_5_95,hrv_ptp,hrv_mean,accy_kurtosis,bvp_n_sign_changes,scr_svd_entropy,hrv_skewness,accy_perm_entropy,hrv_pct_5,scr_mean,scr_rms,scl_svd_entropy,scr_ptp,hrv_kurtosis,accx_entropy,accz_lineintegral,accx_kurtosis,accx_n_above_mean,scr_skewness,bvp_n_below_mean,scl_n_above_mean,scl_kurtosis,hrv_n_above_mean,scr_peaks,scl_perm_entropy,hrv_std,accx_n_below_mean,bvp_sum,accx_std,accz_ptp,hrv_peaks,scl_std,scl_peaks,hrv_n_sign_changes,bvp_entropy,scl_n_sign_changes,scr_n_sign_changes,scl_n_below_mean,accy_svd_entropy,bvp_min,accx_pct_95,accz_svd_entropy,scr_min,hrv_n_below_mean,bvp_mean,accy_peaks,scr_entropy,scr_kurtosis,scr_perm_entropy,scl_iqr,hrv_perm_entropy,scl_min,scr_n_below_mean,scr_iqr_5_95,accz_std,accy_iqr,accx_skewness,hrv_entropy,accz_energy,accz_skewness,accx_n_sign_changes,bvp_lineintegral,hrv_energy,hrv_iqr,accz_n_sign_changes,bvp_pct_5,accz_n_above_mean,scr_iqr,accz_n_below_mean,bvp_kurtosis,bvp_peaks,hrv_svd_entropy,hrv_min,bvp_perm_entropy,bvp_max,accz_kurtosis,accy_n_below_mean,bvp_pct_95,accy_energy,hrv_iqr_5_95,scr_max,hrv_pct_95,scl_lineintegral,scr_n_above_mean,scl_skewness,scl_pct_5,scr_energy,scr_std,scr_pct_95,bvp_std,bvp_ptp,accx_ptp,accy_skewness,hrv_max,scr_sum,accy_entropy,accx_min,accz_entropy,bvp_iqr_5_95,scl_max,accy_min,hrv_sum,accy_max,accy_lineintegral,accx_lineintegral,scl_mean,hrv_lineintegral,accx_mean,accx_max,scl_energy,accx_perm_entropy,scl_rms,scl_sum,accz_iqr_5_95,accy_pct_5
0,-0.02375441980070714 +/- 0.0030169165251950647,-0.0006428801028607767 +/- 0.001253204030190809,-0.006589521054323344 +/- 0.0017205302077881782,-0.009450337512053975 +/- 0.001796616986497217,0.0010928961748634335 +/- 0.0005961824812276497,-0.02484731597557053 +/- 0.002259474351756998,0.0012536162005786112 +/- 0.0017157192086252077,-0.0033108325297331654 +/- 0.0012202026934170626,-0.0018643522982963122 +/- 0.0009294009832723242,-0.003696560591449627 +/- 0.0006626656421758008,0.0013500482160077488 +/- 0.0005530263752518434,0.000578592092574759 +/- 0.0006396576259123507,-0.00257152041144324 +/- 0.0013096463379918507,0.006139504982320831 +/- 0.0008913805608397262,-0.009996785599485669 +/- 0.00181521155943368,0.0024108003857280956 +/- 0.0015297980114806512,-0.0005143040822886303 +/- 0.0007071681131468892,-0.0011571841851494291 +/- 0.0005961824812276186,0.0006428801028608433 +/- 0.00028750472227578053,0.00012857602057217977 +/- 0.0005417004032900331,0.0008678881388621273 +/- 0.000851057685302085,0.0036322725811636534 +/- 0.000538831713733234,-0.009225329476052691 +/- 0.0015351917629391751,0.0010607521697203804 +/- 0.0006750241080038659,0.0045001607200257365 +/- 0.0006428801028607988,-0.00967534554805526 +/- 0.0016544017013767603,-0.0027000964320153865 +/- 0.000977093163199656,0.0005464480874317168 +/- 0.0005193022957699835,0.008775313404050189 +/- 0.0010665805222138834,0.0009321761491482228 +/- 0.000507223845646421,0.0007071681131469276 +/- 0.0004014784955576123,0.0010928961748634114 +/- 0.0011784186936562842,-0.00028929604628734616 +/- 0.0003355932661173116,-0.0012857602057215977 +/- 0.0006587560762429725,-0.005528768884602997 +/- 0.0010738214778842862,0.0015107682417229596 +/- 0.0007476504885639942,-0.0018322082931532923 +/- 0.0012536162005785789,-0.00022500803600125074 +/- 0.0005759071959874084,0.0005464480874317168 +/- 0.0004324533605616931,0.0035358405657345384 +/- 0.0012776989337416776,0.00578592092574739 +/- 0.0009749759490905353,-0.0015750562520089662 +/- 0.0007531581172523375,0.00016072002571521082 +/- 0.0002591532545258401,0.0021536483445837697 +/- 0.0006750241080038406,-0.0004178720668594926 +/- 0.00025105270575073713,0.00022500803600129516 +/- 0.00014730233670704057,-0.0005785920925746923 +/- 0.0011923649624552507,-0.002796528447444524 +/- 0.0005759071959874103,0.003278688524590201 +/- 0.0010445565290435096,0.0019607843137255275 +/- 0.0006004995722362192,3.214400514306437e-05 +/- 0.00041787206685951224,0.0004500160720026014 +/- 0.0006924030610266271,0.0 +/- 0.0,-0.0003535840565734305 +/- 0.000335593266117318,-0.0022179363548697874 +/- 0.0007252018111654588,9.64320154291265e-05 +/- 0.0003230432536522439,-0.00016072002571521082 +/- 0.00016072002571521082,0.0 +/- 0.00020329653874435945,-0.0033751205400192495 +/- 0.0011341869986742112,0.0 +/- 0.0,0.0 +/- 0.00014375236113789026,3.214400514305327e-05 +/- 0.0003032459380281655,0.000578592092574759 +/- 0.00037486029539347755,-0.00022500803600129516 +/- 0.00014730233670704057,0.0006107360977178122 +/- 0.0005830394454264567,0.003342976534876274 +/- 0.0005785920925747589,-3.214400514304216e-05 +/- 9.643201542912648e-05,-0.0014786242365798286 +/- 0.0002946046734140811,-0.0021536483445836916 +/- 0.000921025315454483,-0.00022500803600129516 +/- 0.00014730233670704057,-0.0004500160720025348 +/- 0.0005785920925747096,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002892960462873795 +/- 0.00022500803600129516,0.00028929604628739056 +/- 0.0005272008828947862,-0.0017036322725811238 +/- 0.0004557199253859986,-0.0023786563805849757 +/- 0.0009448369306781773,-0.004660880745740892 +/- 0.0008412891242881998,0.0 +/- 0.0,0.0005143040822886746 +/- 0.00021321920863745023,3.214400514304216e-05 +/- 9.643201542912648e-05,0.0020250723240116007 +/- 0.0004557199253859477,0.00032144005143042165 +/- 0.0002489863931988157,-9.64320154291265e-05 +/- 0.00014730233670704057,0.0006428801028608433 +/- 0.0,0.00041787206685954813 +/- 0.0003535840565734638,0.0 +/- 0.0,0.00022500803600129516 +/- 0.0003230432536522439,0.0 +/- 0.0,9.64320154291265e-05 +/- 0.0003230432536522439,-0.0014786242365798286 +/- 0.0005961824812276497,-0.0012214721954355245 +/- 0.0015199730527209105,1.1102230246251566e-17 +/- 0.0003214400514303994,-0.0003214400514303994 +/- 0.00020329653874432435,-0.006010928961748607 +/- 0.0010568487446334634,0.0 +/- 0.0002489863931988157,-0.002796528447444502 +/- 0.0008510576853020633,0.00678238508518163 +/- 0.0011718242451660692,-0.00019286403085820857 +/- 0.0009557099805412018,-0.0006428801028607545 +/- 0.00020329653874432435,-6.428801028606213e-05 +/- 0.0003462015305132852,0.007682417229186789 +/- 0.0014831593693422594,-6.428801028607323e-05 +/- 0.00024054370856789985,-0.001157184185149407 +/- 0.0006132685319299168,0.003696560591449738 +/- 0.0004372057379857284,0.001671488267438148 +/- 0.0006864081164918683,0.00022500803600131736 +/- 0.0006750241080038464,-0.00070716811314685 +/- 0.0006556116378775539,-0.005303760848601713 +/- 0.0008289165514771775,-0.0016072002571519972 +/- 0.0005750094445515611,0.0002571520411443484 +/- 0.0006556116378775746,0.0005464480874317168 +/- 0.00035358405657346384,-9.643201542909318e-05 +/- 0.0004557199253859587,0.0024108003857280847 +/- 0.0008289165514771795,-0.0033751205400192386 +/- 0.0011341869986742188,0.0010928961748634225 +/- 0.0005417004032900252,0.0009321761491482228 +/- 0.0006174661752587383,0.004114432658309253 +/- 0.0009513756725778646,-0.0006750241080037966 +/- 0.0003032459380281526,-0.00038572806171648376 +/- 0.00024054370856788798,-3.214400514304216e-05 +/- 9.643201542912648e-05,-0.0010928961748633448 +/- 0.000987611153695748,3.214400514305327e-05 +/- 0.0003032459380281655,-0.001542912246865913 +/- 0.00042643841727490046,0.00022500803600129516 +/- 0.0004990091512780672,0.00707168113146901 +/- 0.0007741301561422149,-0.0003535840565734305 +/- 0.0005272008828947673,0.0009321761491482228 +/- 0.0005272008828948059,-0.00048216007714557696 +/- 0.0005232664929636454,0.0016072002571520638 +/- 0.001423075771210451,-0.00032144005143038836 +/- 0.000406593077488675,-0.003921568627450922 +/- 0.00049380557684789,0.003728704596592769 +/- 0.0006618855764054738,-0.0039215686274509335 +/- 0.0009294009832723479,0.006493089038894273 +/- 0.0018676745800493655,0.0006107360977178012 +/- 0.000925501771063197,-0.002796528447444524 +/- 0.0012117053567965873,-0.002025072324011523 +/- 0.001245346874176173,-0.025136612021857897 +/- 0.001699685511591431,-0.003696560591449638 +/- 0.000614110355980166,0.0010286081645773492 +/- 0.0005143040822886746,6.428801028609543e-05 +/- 0.0005340163203418893,0.0037608486017358 +/- 0.0008138212086899456,-0.010928961748633836 +/- 0.0017369663884418299,-0.01115396978463513 +/- 0.0012117053567965825,-0.0031179684988749123 +/- 0.0009210253154544745,0.00912889746062362 +/- 0.0013346537764080102,-0.002635808421729324 +/- 0.001218083916521805,-0.0034072645451622917 +/- 0.0014389604169462973,-0.00041787206685951485 +/- 0.0007747972223203986,-0.022950819672131105 +/- 0.0019929283188685086
