,accy_iqr_5_95,accy_perm_entropy,accy_pct_5,accz_sum,accy_pct_95,accy_std,accx_lineintegral,bvp_pct_95,accx_mean,accz_pct_5,bvp_lineintegral,accx_svd_entropy,accy_max,accz_n_sign_changes,accy_n_sign_changes,accz_mean,hrv_rms,accx_pct_5,scl_energy,bvp_iqr,accy_skewness,accz_entropy,hrv_pct_95,accz_iqr,accz_max,scr_entropy,accx_kurtosis,scl_iqr_5_95,bvp_ptp,scl_mean,hrv_svd_entropy,accy_svd_entropy,accy_energy,scr_pct_5,bvp_iqr_5_95,hrv_iqr,bvp_perm_entropy,accz_peaks,accx_peaks,accx_iqr,accx_n_above_mean,hrv_energy,scl_pct_5,scl_sum,hrv_peaks,accz_skewness,bvp_rms,accz_energy,accx_pct_95,scr_n_above_mean,scl_std,scl_max,hrv_perm_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_sign_changes,hrv_n_above_mean,accz_pct_95,bvp_max,bvp_skewness,bvp_energy,bvp_entropy,scl_n_below_mean,hrv_std,hrv_min,accz_svd_entropy,hrv_kurtosis,hrv_ptp,hrv_skewness,hrv_sum,hrv_n_below_mean,accz_kurtosis,accy_sum,accx_n_sign_changes,accx_energy,accx_sum,accx_min,accx_max,accy_ptp,accy_lineintegral,accy_rms,accy_kurtosis,accy_entropy,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accy_peaks,accy_n_below_mean,accy_n_above_mean,accz_iqr_5_95,bvp_mean,bvp_std,bvp_sum,bvp_n_sign_changes,bvp_n_above_mean,scl_n_sign_changes,scl_n_above_mean,scl_rms,scl_svd_entropy,scl_perm_entropy,scl_pct_95,accx_rms,accx_n_below_mean,accx_skewness,scr_svd_entropy,scr_perm_entropy,accx_entropy,scr_sum,scr_max,scr_min,scr_ptp,scr_iqr,scr_iqr_5_95,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_sign_changes,scr_n_below_mean,scl_peaks,scl_ptp,scl_kurtosis,scl_entropy,bvp_kurtosis,bvp_n_below_mean,scl_skewness,bvp_pct_5,hrv_lineintegral,accx_std,accz_perm_entropy,accy_iqr,scr_mean,hrv_mean,hrv_max,bvp_svd_entropy,bvp_min,accz_rms,scr_std,accx_ptp,accz_ptp,accz_std,scl_lineintegral,hrv_pct_5,scl_min,accz_min,accy_min,bvp_peaks,accx_iqr_5_95,accy_mean,scl_iqr,accx_perm_entropy
0,0.0009288917360666616 +/- 0.0008033271110816585,0.06409352978859709 +/- 0.002786675208199871,0.003939782190903296 +/- 0.0013054249758049081,0.010217809096732899 +/- 0.0013847512057153823,0.13456117873158235 +/- 0.003882068699708166,-0.0018257527226136939 +/- 0.0004761713243856273,0.0622037155669443 +/- 0.0028606167279649013,0.03331197950032035 +/- 0.0021629651526116713,0.0 +/- 0.0,-0.005797565663036508 +/- 0.0011229050700165546,0.021428571428571474 +/- 0.0028449725427016643,0.0 +/- 0.0,0.015278667520820022 +/- 0.0011641756467255864,0.0007367072389494189 +/- 0.000573878054681907,0.0020179372197309696 +/- 0.0014328167358324928,0.04016655989750163 +/- 0.0027672788041582285,0.0 +/- 0.0,0.016591928251121137 +/- 0.0018555731400333427,0.00012812299807816175 +/- 0.000156917984803543,0.025336322869955186 +/- 0.0014356780801419017,0.01418962203715569 +/- 0.0017012519826892422,0.0 +/- 0.0,0.0 +/- 0.0,0.03920563741191545 +/- 0.003119341146429166,-0.0038757206918641485 +/- 0.0007505044531620863,0.0 +/- 0.0,0.0008648302370275918 +/- 0.0005369332035311047,0.005509288917360711 +/- 0.0005510778518284827,0.00048046124279310654 +/- 0.0003282175133235149,0.0 +/- 0.0,0.0 +/- 0.0,-0.004676489429852626 +/- 0.0008001278665468686,-0.00044843049327351057 +/- 0.00045749061041271594,0.000576553491351739 +/- 0.0005693910581240028,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.013613068545803918 +/- 0.0012426114504337585,0.002498398462524032 +/- 0.0008570844433222013,-0.00012812299807812844 +/- 0.0008253746782014824,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.60922485586213e-05 +/- 0.00020509686859170994,0.0006406149903907865 +/- 0.0008594751995514965,0.005765534913517001 +/- 0.0005906178383915836,0.004548366431774542 +/- 0.0009694263901615511,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006406149903907199 +/- 0.00020258024728814843,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004516335682255001 +/- 0.001897399515646375,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003843689942344852 +/- 0.00034498173011753914,0.01258808456117878 +/- 0.0007982021649184564,0.0 +/- 0.0,3.203074951956264e-05 +/- 0.0008766132084179546,0.029051889814221687 +/- 0.0023539877036096277,0.018321588725176217 +/- 0.0028677808181421195,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00038436899423445193 +/- 0.00019218449711719818,-0.0004484304932735328 +/- 0.0003843689942344408,0.0022421524663677416 +/- 0.001320661635367598,0.0 +/- 0.0,0.00016015374759770218 +/- 0.00021486879988788342,0.0 +/- 0.0,0.002530429212043572 +/- 0.001498614678448382,0.004836643177450384 +/- 0.001987197612971963,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022421524663678304 +/- 0.00014678333423946444,0.004740550928891774 +/- 0.0006839896381826753,0.034785393978219135 +/- 0.0010545853704775267,0.0 +/- 0.0,0.0 +/- 0.0,0.019378603459320985 +/- 0.0030090157315912744,0.0 +/- 0.0,0.0 +/- 0.0002864917331838446,9.60922485586213e-05 +/- 0.00014678333423946444,0.032671364509929565 +/- 0.0027776404085430913,0.0 +/- 0.0,0.006213965406790534 +/- 0.0015240713969724815,0.007463164638052566 +/- 0.0009614561832033197,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.000512491992312647 +/- 0.00038436899423448527,0.0 +/- 0.0,0.000512491992312647 +/- 0.0004101937371834199,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00012812299807816175 +/- 0.00021246795582034427,0.0 +/- 0.0,0.012491992312620149 +/- 0.0007017585618259516,0.0001601537475977355 +/- 0.0010354407351213831,0.0 +/- 0.0,0.001569506726457437 +/- 0.0008528844942789475,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.09343369634849459 +/- 0.0031710442024343367,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00022421524663680527 +/- 0.0007311154523070652,0.01947469570787962 +/- 0.0030006504621730703,-0.00044843049327351057 +/- 0.0006276719392141267,0.0 +/- 0.0,0.0 +/- 0.0,0.0016015374759769773 +/- 0.0013739660851715112,0.0 +/- 0.0,0.008231902626521504 +/- 0.001013407560509703,0.0014093529788597348 +/- 0.0009736504902992118,0.0020499679692505103 +/- 0.0010349451903525723,0.002402306213965466 +/- 0.0011210762331838424,0.013164638052530464 +/- 0.001449900102210928,0.0077514413837284305 +/- 0.001438177086524254,9.60922485586213e-05 +/- 0.00032190504872265914,0.007591287636130717 +/- 0.001439959435809669,0.0029147982062780577 +/- 0.0006787194138506586,0.0725176169122358 +/- 0.00420860159017471
