,bvp_rms,accz_energy,hrv_rms,hrv_sum,hrv_mean,accy_perm_entropy,hrv_std,bvp_std,scr_rms,hrv_pct_95,scl_std,accz_perm_entropy,scr_iqr_5_95,hrv_iqr_5_95,scr_pct_95,accz_lineintegral,accx_n_below_mean,bvp_lineintegral,accz_mean,accz_sum,accx_sum,accx_mean,accz_min,accy_pct_95,accx_pct_5,scl_svd_entropy,accz_n_sign_changes,accx_perm_entropy,bvp_pct_5,accx_max,hrv_pct_5,accy_pct_5,hrv_lineintegral,hrv_max,accx_ptp,accz_ptp,accx_lineintegral,bvp_min,scr_lineintegral,accy_mean,accy_sum,hrv_n_above_mean,scl_ptp,accx_pct_95,scl_n_sign_changes,scl_min,hrv_perm_entropy,scl_lineintegral,accz_max,hrv_skewness,accz_std,accy_energy,bvp_peaks,bvp_energy,bvp_kurtosis,hrv_energy,hrv_entropy,hrv_ptp,accy_lineintegral,scl_n_above_mean,scl_n_below_mean,bvp_perm_entropy,scr_entropy,accy_entropy,accx_iqr_5_95,accy_n_above_mean,bvp_iqr_5_95,scr_perm_entropy,accy_iqr,hrv_min,accy_iqr_5_95,scr_n_sign_changes,hrv_svd_entropy,hrv_peaks,accz_n_above_mean,bvp_svd_entropy,accx_iqr,bvp_ptp,bvp_n_below_mean,bvp_n_above_mean,accy_skewness,scr_svd_entropy,scr_min,scr_skewness,bvp_sum,bvp_mean,scr_kurtosis,scr_n_below_mean,scr_n_above_mean,hrv_n_sign_changes,scr_pct_5,bvp_entropy,scl_kurtosis,accy_n_sign_changes,scl_max,scl_pct_95,accy_ptp,accy_rms,accx_std,accy_kurtosis,accz_n_below_mean,hrv_kurtosis,accx_kurtosis,accz_skewness,scl_energy,scl_iqr,scl_sum,scl_mean,accx_peaks,accy_min,accy_std,accy_n_below_mean,accz_iqr_5_95,bvp_skewness,hrv_n_below_mean,accz_iqr,scr_iqr,scl_skewness,accz_entropy,hrv_iqr,accx_n_sign_changes,scl_peaks,bvp_max,accx_entropy,scl_perm_entropy,accy_peaks,accx_min,bvp_n_sign_changes,accz_peaks,accx_svd_entropy,accy_max,accx_n_above_mean,accz_kurtosis,accy_svd_entropy,accz_pct_5,bvp_pct_95,scl_entropy,scr_energy,accx_skewness,scr_std,accx_energy,scl_iqr_5_95,accz_pct_95,scr_mean,scr_sum,scr_peaks,scl_rms,accx_rms,bvp_iqr,scr_ptp,scr_max,scl_pct_5,accz_rms,accz_svd_entropy
0,0.34819987585350715 +/- 0.008146093755447552,0.29733085040347607 +/- 0.007355090375467976,0.24475481067659843 +/- 0.005978398077136933,0.15372439478584732 +/- 0.006662472224234,0.15372439478584732 +/- 0.006662472224234,0.08929236499068906 +/- 0.005546879332814341,0.0862818125387958 +/- 0.006714248185221576,0.06154562383612666 +/- 0.007178858839317555,0.05626939788950965 +/- 0.003258254210209921,0.050713842333954096 +/- 0.003252780262339903,0.049782743637492265 +/- 0.0036146675013136536,0.04733085040347611 +/- 0.00488420214568503,0.0372749844816884 +/- 0.0019503745925965282,0.037057728119180657 +/- 0.004635171869048898,0.03339540657976418 +/- 0.0018837977536304885,0.028553693358162657 +/- 0.0034783179953127028,0.027932960893854764 +/- 0.00417785690141871,0.025884543761638734 +/- 0.002552561787082815,0.02206703910614529 +/- 0.0025193251239702917,0.02206703910614529 +/- 0.0025193251239702917,0.017473618870266928 +/- 0.0025216181994971495,0.017473618870266928 +/- 0.0025216181994971495,0.016232153941651162 +/- 0.0042714557922113915,0.014680322780881461 +/- 0.003219591555367083,0.013531967721911864 +/- 0.0031290088544080946,0.01256983240223467 +/- 0.0012890477751269463,0.011421477343265086 +/- 0.0015381144249986178,0.009807572936064601 +/- 0.0034398885170694856,0.009031657355679734 +/- 0.0017249774340894113,0.009031657355679734 +/- 0.002065510010176884,0.008752327746741173 +/- 0.002733338157207217,0.008721291123525798 +/- 0.0022184130699575938,0.008504034761018043 +/- 0.00257510471914234,0.006952203600248341 +/- 0.0055088039062281295,0.00695220360024833 +/- 0.001403184923085937,0.00676598386095596 +/- 0.0024072898112557886,0.006548727498448215 +/- 0.0018332637399903404,0.006176288019863463 +/- 0.002685878601653625,0.005679702048417157 +/- 0.0007734286650761586,0.005493482309124798 +/- 0.0009418988768152527,0.005493482309124798 +/- 0.0009418988768152527,0.004655493482309148 +/- 0.0011940027350509678,0.004314090626939837 +/- 0.000545574048145471,0.004127870887647445 +/- 0.003371583106380441,0.0039106145251397 +/- 0.0006238284060286243,0.003786468032278123 +/- 0.0007050165544134424,0.003538175046555003 +/- 0.0010123840118125517,0.0031657355679702514 +/- 0.00043451272501550273,0.0030726256983240607 +/- 0.0011229082877173,0.003010552451893267 +/- 0.0011194716819907897,0.002948479205462473 +/- 0.0010223258281813093,0.0026070763500931405 +/- 0.0021954983468438706,0.002545003103662358 +/- 0.0009696151056370823,0.0025450031036623466 +/- 0.0006176210037905682,0.00251396648044695 +/- 0.0008146744102052519,0.0023587833643699983 +/- 0.0012811773706114425,0.002234636871508389 +/- 0.0012399121263462663,0.0022036002482930138 +/- 0.0009149225929847059,0.0020794537554314485 +/- 0.0006368182659430107,0.0018932340161390893 +/- 0.0006428403220734924,0.0018932340161390893 +/- 0.0006428403220734924,0.0018311607697082844 +/- 0.0008146744102052729,0.0017690875232774905 +/- 0.0009621353196772268,0.001334574798261956 +/- 0.0005384652877994341,0.0013035381750465924 +/- 0.0011428896734650444,0.0012725015518311844 +/- 0.00052762259466172,0.0012414649286157874 +/- 0.0006510297009125965,0.0011173184357542109 +/- 0.000890918689907339,0.0010242085661080313 +/- 0.0007857845376270943,0.0009000620732464659 +/- 0.004515695357043607,0.0008069522036002641 +/- 0.0006967704630864072,0.0007448789571694814 +/- 0.0007238922277896234,0.0006828057107387097 +/- 0.0012931512511483454,0.0005896958410925079 +/- 0.0007659194710895837,0.0005586592178771221 +/- 0.00033427466214367357,0.0004965859714463394 +/- 0.0010497538501109914,0.0003414028553693438 +/- 0.0008827723558862913,0.0003103662321539802 +/- 0.0007602389021673555,0.00027932960893854996 +/- 0.0011399359200625265,0.00027932960893854996 +/- 0.0011399359200625265,0.00015518311607698454 +/- 0.0015779917838468448,0.00012414649286158764 +/- 0.0002058736679302106,6.207324643079382e-05 +/- 0.00012414649286158762,6.207324643079382e-05 +/- 0.00012414649286158762,3.103662321539691e-05 +/- 0.00016713733107184917,3.103662321539691e-05 +/- 0.00016713733107184917,1.1102230246251566e-17 +/- 0.0005722870550771464,1.1102230246251566e-17 +/- 0.00043892413481475613,1.1102230246251566e-17 +/- 0.00043892413481475613,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.207324643076051e-05 +/- 0.001278166373803472,-6.207324643079382e-05 +/- 0.00012414649286158762,-6.207324643079382e-05 +/- 0.00018621973929238144,-9.310986964616852e-05 +/- 0.0010013821107946255,-0.00012414649286157653 +/- 0.00024829298572315306,-0.00021725636250772285 +/- 0.002030706120789025,-0.00021725636250774505 +/- 0.000589695841092501,-0.0004345127250155123 +/- 0.0007238922277896235,-0.0005276225946616808 +/- 0.0004400200769322661,-0.0005896958410924857 +/- 0.0009858708984648286,-0.0009000620732464215 +/- 0.000727211329227816,-0.0009621353196772153 +/- 0.0005798119705856332,-0.0010242085661079869 +/- 0.0007481049530225886,-0.0012104283054003683 +/- 0.00025780955502541306,-0.0013966480446927277 +/- 0.0005239585045354971,-0.0013966480446927277 +/- 0.0005239585045354971,-0.0017070142768466634 +/- 0.001773438190833244,-0.001986343885785213 +/- 0.0015343522153082791,-0.0022346368715083554 +/- 0.0011842820625908668,-0.0022346368715083775 +/- 0.0009596291020323015,-0.002607076350093096 +/- 0.001040537220002511,-0.0027001862197392756 +/- 0.0014560774805387844,-0.0027622594661700474 +/- 0.002725043797548204,-0.002824332712600852 +/- 0.0018121242181247494,-0.0029484792054624174 +/- 0.0006835107245668863,-0.002948479205462451 +/- 0.0009439420438079186,-0.0034761018001241207 +/- 0.0012630037212523694,-0.003693358162631899 +/- 0.0016507866104248372,-0.0037864680322780677 +/- 0.0006912184187250414,-0.004345127250155167 +/- 0.0007851713619288507,-0.004624456859093695 +/- 0.0017471716877762273,-0.0053382991930477795 +/- 0.0015192102111136617,-0.005679702048417112 +/- 0.0013024292525361406,-0.005679702048417124 +/- 0.004075263453786984,-0.006455617628801968 +/- 0.0023050831319214216,-0.006486654252017376 +/- 0.0028120276828052836,-0.007572936064556157 +/- 0.00286210847508342,-0.007883302296710092 +/- 0.0040184936833369414,-0.008286778398510209 +/- 0.0016888600695732733,-0.008441961514587181 +/- 0.004582082069263948,-0.008441961514587181 +/- 0.0009186001605803054,-0.009124767225325858 +/- 0.001382436837450029,-0.009466170080695202 +/- 0.0015840844388795802,-0.00955927995034137 +/- 0.0019521024448809917,-0.009900682805710714 +/- 0.0012755259210449614,-0.01058348851644938 +/- 0.0011314541361612702,-0.01114214773432648 +/- 0.0018332637399903653,-0.011390440720049633 +/- 0.0028311457310940197,-0.01142147734326503 +/- 0.005364579544832383,-0.012445685909373016 +/- 0.0018489597776047714,-0.013159528243327102 +/- 0.001546857330152342,-0.013531967721911842 +/- 0.0026196086711370754,-0.013531967721911842 +/- 0.0026196086711370754,-0.013594040968342602 +/- 0.0010733467700676997,-0.013842333954065778 +/- 0.002376684012299998,-0.013935443823711934 +/- 0.005836948404975737,-0.017411545623836077 +/- 0.00204205886400945,-0.018094351334574776 +/- 0.001777778211250118,-0.018156424581005547 +/- 0.0018216673607485028,-0.020949720670391036 +/- 0.0019295196824791626,-0.022067039106145193 +/- 0.002120734985208761,-0.027901924270639346 +/- 0.0027982919666135735
