,accy_iqr_5_95,accy_perm_entropy,accy_pct_5,accz_sum,accy_pct_95,accy_std,accx_lineintegral,bvp_pct_95,accx_mean,accz_pct_5,bvp_lineintegral,accx_svd_entropy,accy_max,accz_n_sign_changes,accy_n_sign_changes,accz_mean,hrv_rms,accx_pct_5,scl_energy,bvp_iqr,accy_skewness,accz_entropy,hrv_pct_95,accz_iqr,accz_max,scr_entropy,accx_kurtosis,scl_iqr_5_95,bvp_ptp,scl_mean,hrv_svd_entropy,accy_svd_entropy,accy_energy,scr_pct_5,bvp_iqr_5_95,hrv_iqr,bvp_perm_entropy,accz_peaks,accx_peaks,accx_iqr,accx_n_above_mean,hrv_energy,scl_pct_5,scl_sum,hrv_peaks,accz_skewness,bvp_rms,accz_energy,accx_pct_95,scr_n_above_mean,scl_std,scl_max,hrv_perm_entropy,hrv_iqr_5_95,hrv_entropy,hrv_n_sign_changes,hrv_n_above_mean,accz_pct_95,bvp_max,bvp_skewness,bvp_energy,bvp_entropy,scl_n_below_mean,hrv_std,hrv_min,accz_svd_entropy,hrv_kurtosis,hrv_ptp,hrv_skewness,hrv_sum,hrv_n_below_mean,accz_kurtosis,accy_sum,accx_n_sign_changes,accx_energy,accx_sum,accx_min,accx_max,accy_ptp,accy_lineintegral,accy_rms,accy_kurtosis,accy_entropy,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accy_peaks,accy_n_below_mean,accy_n_above_mean,accz_iqr_5_95,bvp_mean,bvp_std,bvp_sum,bvp_n_sign_changes,bvp_n_above_mean,scl_n_sign_changes,scl_n_above_mean,scl_rms,scl_svd_entropy,scl_perm_entropy,scl_pct_95,accx_rms,accx_n_below_mean,accx_skewness,scr_svd_entropy,scr_perm_entropy,accx_entropy,scr_sum,scr_max,scr_min,scr_ptp,scr_iqr,scr_iqr_5_95,scr_pct_95,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_sign_changes,scr_n_below_mean,scl_peaks,scl_ptp,scl_kurtosis,scl_entropy,bvp_kurtosis,bvp_n_below_mean,scl_skewness,bvp_pct_5,hrv_lineintegral,accx_std,accz_perm_entropy,accy_iqr,scr_mean,hrv_mean,hrv_max,bvp_svd_entropy,bvp_min,accz_rms,scr_std,accx_ptp,accz_ptp,accz_std,scl_lineintegral,hrv_pct_5,scl_min,accz_min,accy_min,bvp_peaks,accx_iqr_5_95,accy_mean,scl_iqr,accx_perm_entropy
0,0.02942352549150278 +/- 0.002628234460074787,0.0008663778740419015 +/- 0.000452004663987009,0.0054315228257247 +/- 0.0021443053039914874,0.0 +/- 0.0,0.04051982672442513 +/- 0.005420779582182678,0.0036321226257913564 +/- 0.0006739003137673123,-0.000733088970343232 +/- 0.00024936070554975063,0.0 +/- 0.0,0.009163612129290177 +/- 0.0010458083856364874,0.01132955681439517 +/- 0.003752266114031115,0.0074975008330555705 +/- 0.0006869552858409844,-0.00933022325891375 +/- 0.003689599609641162,-0.007830723092302616 +/- 0.0015432903934567632,-0.00973008997001006 +/- 0.001388381649850052,0.009263578807064254 +/- 0.0008270358977668161,-0.0010663112295901556 +/- 0.00038860059279209624,0.0 +/- 0.0,-0.0059980006664445695 +/- 0.0026025490422881027,0.006597800733088921 +/- 0.0015827180389254,-0.0025991336221260265 +/- 0.002434119609163576,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0036654448517160487 +/- 0.0005960860986337432,-0.0004998333888704299 +/- 0.0025256840468693333,0.0 +/- 0.0,-0.0036321226257914675 +/- 0.0007368658576306688,-9.996667777407708e-05 +/- 0.0002133663524636109,0.0 +/- 0.0,-0.007730756414528528 +/- 0.0017745454122885,0.00046651116294561535 +/- 0.00037106060398730374,0.0005998000666443737 +/- 0.00041619446840373403,0.024725091636121233 +/- 0.0013395369038481492,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00023325558147277992 +/- 0.0006153343989542922,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009563478840386486 +/- 0.001192637798612036,-0.0005998000666444625 +/- 0.000416194468403766,0.0 +/- 0.0,6.664445184932921e-05 +/- 0.00032648980243690524,0.0 +/- 0.0,0.010029990003332167 +/- 0.0012858234842768844,0.0056981006331222606 +/- 0.0013029799930701096,0.0 +/- 0.0,0.007064311896034592 +/- 0.0013395369038481555,0.0038320559813395105 +/- 0.0007779151969296207,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010329890036653634 +/- 0.0005258158559833097,-0.007864045318227287 +/- 0.0013428484958087467,0.00156614461846043 +/- 0.0006504239018974836,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00019993335554810976 +/- 0.000266577807397489,0.0 +/- 0.0,-0.00029990003332225346 +/- 0.00048173383188271715,0.0 +/- 0.0,0.013662112629123568 +/- 0.0020649028170382786,0.0 +/- 0.0,0.0 +/- 0.0,0.030956347884038594 +/- 0.0029671753574786806,-0.00946351216261252 +/- 0.0012032969067156355,-0.006964345218260626 +/- 0.0013531449852880236,0.0 +/- 0.0,0.0 +/- 0.0,0.0008663778740419015 +/- 0.0004987214110994819,0.00013328890369872503 +/- 0.00033982136045265955,0.0 +/- 0.0,0.008297234255248188 +/- 0.001158636364592715,0.0 +/- 0.0,-0.0004331889370210118 +/- 0.0005173000565231524,0.0030323225591468938 +/- 0.0009709298423414678,0.0013328890369875834 +/- 0.00042149652251495306,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003598800399866664 +/- 0.0008134992079796015,0.0 +/- 0.0,-6.664445184938473e-05 +/- 0.00013328890369876945,-0.0005331556147951 +/- 0.0007627806159453082,0.0 +/- 0.0,3.332222592464795e-05 +/- 0.00043318893702095284,-0.013628790403198986 +/- 0.0014710923062075203,9.996667777403267e-05 +/- 0.0002999000333221844,0.0 +/- 0.0,-0.017394201932689157 +/- 0.0012179718015659271,-0.0002999000333222757 +/- 0.00122388321707475,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002665778073975833 +/- 0.0013560139919610492,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.996667777404378e-05 +/- 0.00015270162262427173,0.0 +/- 0.0,0.00029990003332216466 +/- 0.0003143612506516328,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0041319560146617414 +/- 0.0008189407349180091,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.332222592467016e-05 +/- 0.0001794456783450012,0.0004998333888703077 +/- 0.0004998333888703448,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005664778407198145 +/- 0.0012383141736795544,0.0022659113628789697 +/- 0.0006287225013033502,0.0 +/- 0.0,0.0011329556814394515 +/- 0.0008189407349179784,0.0 +/- 0.0,-0.00033322225924694584 +/- 0.0006144314866572875,-0.007730756414528539 +/- 0.0020638270666047368,0.0012329223592135174 +/- 0.0005970167566534004,-0.03848717094301903 +/- 0.0013266264070239465,-0.0004331889370210007 +/- 0.00021336635246361089,0.0 +/- 0.0,0.0 +/- 0.0,3.3322225924681256e-05 +/- 9.996667777404378e-05,0.0 +/- 0.0,0.0001666111296234174 +/- 0.0002235322869876041,0.0 +/- 0.0,-0.0006664445184938472 +/- 0.0003332222592469236,0.02395868043985333 +/- 0.0047836837889366265,0.00013328890369871394 +/- 0.0003998667110962621,0.0 +/- 0.0,0.0003332222592468348 +/- 0.0006144314866572755,0.0 +/- 0.0,0.0 +/- 0.0,-0.001166277907364266 +/- 0.0029776350285924944
