,accz_pct_5,accz_min,accy_pct_95,accz_mean,accy_max,accz_sum,accz_perm_entropy,accz_n_sign_changes,accy_sum,accy_iqr,bvp_max,accz_rms,accx_rms,accy_lineintegral,hrv_mean,accy_n_above_mean,bvp_n_above_mean,accz_energy,accy_peaks,accz_pct_95,scr_iqr,accy_ptp,accx_energy,accy_kurtosis,accx_max,accx_entropy,scl_entropy,hrv_max,accx_pct_5,hrv_iqr_5_95,scl_energy,bvp_perm_entropy,hrv_entropy,accx_min,accy_perm_entropy,accz_ptp,scr_entropy,bvp_n_sign_changes,hrv_iqr,hrv_ptp,accx_iqr_5_95,accy_entropy,scl_min,accx_perm_entropy,accy_n_sign_changes,accz_skewness,hrv_skewness,scl_iqr,bvp_iqr,accz_n_above_mean,hrv_pct_5,hrv_n_below_mean,scl_n_below_mean,scr_kurtosis,hrv_perm_entropy,scl_svd_entropy,scl_iqr_5_95,accy_min,scr_iqr_5_95,scl_skewness,scr_pct_5,accz_std,scl_kurtosis,bvp_sum,scr_perm_entropy,accz_iqr,bvp_entropy,scr_min,scr_n_sign_changes,scr_peaks,bvp_mean,hrv_n_sign_changes,scl_peaks,scr_pct_95,scl_n_sign_changes,bvp_n_below_mean,scr_n_below_mean,accx_iqr,bvp_pct_95,accz_n_below_mean,bvp_lineintegral,accx_n_above_mean,accy_n_below_mean,accx_kurtosis,hrv_std,scr_ptp,scr_skewness,hrv_rms,scr_n_above_mean,bvp_iqr_5_95,bvp_pct_5,accy_skewness,hrv_kurtosis,accx_n_below_mean,accy_std,accx_skewness,accz_peaks,bvp_skewness,hrv_peaks,hrv_n_above_mean,hrv_energy,accz_kurtosis,scl_n_above_mean,scr_svd_entropy,hrv_pct_95,accz_lineintegral,scl_perm_entropy,bvp_svd_entropy,hrv_sum,scl_pct_5,accx_sum,accx_ptp,accz_svd_entropy,bvp_rms,scl_lineintegral,hrv_lineintegral,accx_mean,accx_svd_entropy,bvp_ptp,accx_n_sign_changes,accy_svd_entropy,scl_ptp,accx_pct_95,accz_max,bvp_min,bvp_peaks,accx_std,bvp_energy,accz_entropy,bvp_kurtosis,scr_sum,scr_rms,scl_std,hrv_min,scr_max,scl_mean,scr_std,accy_iqr_5_95,scr_lineintegral,scl_pct_95,accy_rms,accz_iqr_5_95,hrv_svd_entropy,scl_rms,accx_peaks,scr_energy,scl_max,bvp_std,accx_lineintegral,scr_mean,scl_sum,accy_mean,accy_energy,accy_pct_5
0,0.0028053369825521866 +/- 0.002503752920086459,0.005029079712624007 +/- 0.0020700033537332744,0.011768730756072543 +/- 0.0028956693765992345,-0.0007184399589462709 +/- 0.0014470260679135577,0.0004447485460143619 +/- 0.0020415366059303047,0.002873759835785139 +/- 0.0011054050237019142,0.005542251111871366 +/- 0.001934080605556298,0.0025658569962367485 +/- 0.001017754004833618,0.012350325008552866 +/- 0.0022561391849192747,0.008073896681491633 +/- 0.0011672064392221847,-0.0037290455011974146 +/- 0.0011080489045981236,-0.0003421142661648835 +/- 0.001070987057304044,-0.0010605542251111767 +/- 0.0012187145487893886,-0.003215874101950045 +/- 0.0011771912784184254,-0.0018132056106739403 +/- 0.0007345504807931682,-0.00023947998631541624 +/- 0.000838703432920377,-0.0018474170372904442 +/- 0.0013442957717679726,-0.0008894970920287348 +/- 0.0013090062586184773,0.00246322271638727 +/- 0.0008627793508667981,-0.0023605884365378027 +/- 0.0008580182144361517,-0.00020526855969893454 +/- 0.0008681886787854743,-0.0015053027711255495 +/- 0.0007979407314191403,0.002052685596989423 +/- 0.0008654882408945036,0.0011631885049606771 +/- 0.0008124763658596114,0.0012658227848101444 +/- 0.0009186261773587283,-0.0022237427300718315 +/- 0.0007838822605124484,-0.0024290112897707994 +/- 0.0010867177676543748,-0.0008210742387957492 +/- 0.0009205353436246109,0.005063291139240511 +/- 0.0015053027711255476,-0.000992131371878202 +/- 0.0007868628121792772,-0.004721176873075605 +/- 0.001101161610635051,-0.003147451248717059 +/- 0.0007464052079805604,0.0007526513855627748 +/- 0.0006271058084099735,-0.00047895997263085465 +/- 0.00122589619344297,-0.008860759493670888 +/- 0.0018578411197243214,0.002634279849469734 +/- 0.0006850832841087734,-3.421142661649279e-05 +/- 0.00010263427984947838,-0.0022921655833048173 +/- 0.00043409433939273754,-3.4211426616459487e-05 +/- 0.0004703293563074695,-0.0010605542251111767 +/- 0.0007408966071743902,-0.003010605542251099 +/- 0.0008894970920287451,0.00017105713308246395 +/- 0.00027582133931916623,-0.002907971262401654 +/- 0.0008688624768525699,0.007287033869312354 +/- 0.0033800127695607,0.0007526513855627859 +/- 0.0008210742387957622,0.004823811152925073 +/- 0.0011392970102871492,-0.00047895997263085465 +/- 0.0001676010771661026,-0.0036948340745809106 +/- 0.0009281327380260395,0.01642148477591515 +/- 0.0014912415133563773,0.0003421142661649279 +/- 0.000305996302086894,-0.0014026684912760822 +/- 0.0006205390744856993,0.0009237085186452499 +/- 0.0004340943393927192,0.0003763256927814096 +/- 0.00028418145271700423,0.00020526855969895674 +/- 0.0002269329312593691,0.0011631885049606771 +/- 0.0004886369092400179,0.00023947998631546064 +/- 0.0005085894200245963,-0.0021211084502223755 +/- 0.001090480838214776,-0.002429011289770766 +/- 0.0010200514208604458,-0.005576462538487837 +/- 0.0010824010961037484,-0.00010263427984947837 +/- 0.00021906001496522026,-0.001573725624358524 +/- 0.0005765412092491599,0.0029763941156346176 +/- 0.0008661641396628003,0.00047895997263086576 +/- 0.0004640663690130185,0.0003421142661649279 +/- 0.000152998151043447,-6.842285323298558e-05 +/- 0.00013684570646597117,-0.005508039685254884 +/- 0.0011697106395674808,0.0 +/- 0.0,0.0 +/- 0.00021637206022365006,0.0 +/- 0.0,-6.842285323298558e-05 +/- 0.00020526855969895676,-0.00013684570646597117 +/- 0.000167601077166157,0.0 +/- 0.0,-0.00017105713308245284 +/- 0.0002758213393191456,-0.0012658227848101 +/- 0.0007503151624858515,-6.842285323297448e-05 +/- 0.00020526855969892345,0.0029763941156346284 +/- 0.0022695871762739594,0.0002736914129319312 +/- 0.00042730058148468276,-0.0019500513171399115 +/- 0.0006850832841088281,0.005234348272322964 +/- 0.0006500171057133087,-0.0008894970920287348 +/- 0.0007208794904449504,0.002052685596989401 +/- 0.0015452055820234399,0.0009237085186452499 +/- 0.00040623818292977816,-0.0008894970920287348 +/- 0.0010399373351741895,-0.0004447485460143619 +/- 0.00040623818292978466,3.4211426616515e-05 +/- 0.0005815942524803434,-0.000273691412931909 +/- 0.0005028032314984286,1.1102230246251566e-17 +/- 0.00045899445313031626,0.0009921313718782242 +/- 0.0007408966071744134,-0.00047895997263082136 +/- 0.0003488894638106429,0.0008210742387957714 +/- 0.0009205353436246197,0.00030790283954842403 +/- 0.0008848797233238209,3.421142661650389e-05 +/- 0.0008715524599970566,3.421142661649279e-05 +/- 0.00023947998631544952,0.00013684570646598225 +/- 0.0003488894638106625,0.0032842969551830302 +/- 0.0010840218623164252,-0.00041053711939785796 +/- 0.0007771342245364697,0.003318508381799523 +/- 0.0005935460681798484,-0.002429011289770788 +/- 0.0011495242980781176,-0.0003421142661648613 +/- 0.0006308275372762888,-3.4211426616470586e-05 +/- 0.0006013819990163309,-0.0003079028395483907 +/- 0.0008848797233238239,-0.00010263427984945617 +/- 0.000531104163402654,0.0008210742387957714 +/- 0.00031355290420496186,0.0014026684912760933 +/- 0.0005398472062285185,-0.0018132056106739513 +/- 0.0009682498596021276,0.0006842285323298114 +/- 0.0010489024780537927,-6.842285323296337e-05 +/- 0.0003989703657095649,-0.004618542593226138 +/- 0.000671276663371496,-0.002736914129319179 +/- 0.0009179889062606035,-0.002257954156688324 +/- 0.0011159429647827788,-0.00047895997263084353 +/- 0.0007680446226699998,-0.004036948340745794 +/- 0.0010009400505185011,0.001881628463906959 +/- 0.0011059343055247722,-0.0005815942524803108 +/- 0.0006850832841088115,0.00044474854601437295 +/- 0.0011856122785606359,-0.004584331166609635 +/- 0.0011054050237019252,-0.0015053027711255606 +/- 0.000993899353153204,-0.002155319876838868 +/- 0.0015379929382818335,-0.0029421826890181357 +/- 0.0006876411646336548,-0.001744782757440977 +/- 0.0007565290587579832,0.0013000342114266373 +/- 0.000663384174808958,-0.0036948340745809327 +/- 0.000627105808409971,-0.0003079028395484018 +/- 0.0014710913445090627,0.0004789599726308769 +/- 0.00102862103170529,-0.005371193978788913 +/- 0.0014518710348219506,-0.005542251111871355 +/- 0.0011929932106850914,0.0004105371193978913 +/- 0.0005885956392092251,6.842285323299668e-05 +/- 0.00042730058148468276,-0.00037632569278137626 +/- 0.0007249271330967139,0.004892234006158069 +/- 0.0005527025118509623,-0.00010263427984946727 +/- 0.001003859100316195,-0.0023605884365377914 +/- 0.0008302881354438288,-0.0038658912076633633 +/- 0.0007019597854493086,-0.002018474170372886 +/- 0.0011697106395674717,-0.001163188504960644 +/- 0.0003809623238337661,-0.0019842627437564155 +/- 0.0006977789276213065,-0.0012316113581936293 +/- 0.0005558698874194968,0.0014368799178925862 +/- 0.0013667454228832102,0.0006158056790968369 +/- 0.0008627793508668228,-0.005986999657885739 +/- 0.001187585012501527,0.005508039685254873 +/- 0.001302283018178186,-0.0018474170372904553 +/- 0.0010286210317053005,-0.0010263427984946838 +/- 0.0005925592909917459,-0.0025658569962367485 +/- 0.0009826484171293313,-0.0038316797810468706 +/- 0.0007619246476674813,-0.0022579541566883354 +/- 0.0006704043086645894,-0.0031816626753335743 +/- 0.0016122985518916323,0.0029421826890181357 +/- 0.0012727386409673845,0.001744782757440999 +/- 0.0014631135669068217,-0.0008210742387957492 +/- 0.0009938993531531982,-0.0024974341430037627 +/- 0.0011454443409362667,0.009442353746151233 +/- 0.0012258961934429743,0.013889839206294918 +/- 0.00166339319618793,0.004413274033527192 +/- 0.0007565290587579842
