,accy_rms,accz_lineintegral,bvp_n_sign_changes,accy_mean,accy_sum,accy_perm_entropy,hrv_n_below_mean,hrv_rms,hrv_lineintegral,accx_perm_entropy,bvp_rms,scl_perm_entropy,accz_svd_entropy,hrv_pct_5,hrv_std,accz_std,hrv_pct_95,accz_pct_95,bvp_iqr,accy_peaks,accz_sum,accx_pct_5,scl_max,accy_std,accz_mean,scl_n_sign_changes,bvp_peaks,accx_n_sign_changes,accx_energy,hrv_min,scr_svd_entropy,bvp_n_below_mean,accx_std,bvp_n_above_mean,scl_lineintegral,scl_std,scr_ptp,scr_max,scr_iqr,accz_max,scr_energy,accz_n_above_mean,accx_mean,accx_sum,scr_peaks,scl_iqr_5_95,bvp_lineintegral,accx_svd_entropy,scr_n_sign_changes,accy_ptp,hrv_n_above_mean,accz_kurtosis,hrv_svd_entropy,accx_pct_95,scl_n_above_mean,accz_iqr_5_95,scl_pct_5,scl_n_below_mean,bvp_skewness,scr_skewness,accx_rms,accz_n_below_mean,accx_n_above_mean,accx_skewness,scr_kurtosis,accy_skewness,bvp_min,hrv_perm_entropy,accx_entropy,hrv_skewness,accx_n_below_mean,scr_n_above_mean,scr_n_below_mean,accz_perm_entropy,accz_ptp,hrv_kurtosis,bvp_pct_95,accy_n_below_mean,accy_lineintegral,accx_iqr,bvp_sum,bvp_mean,accx_ptp,accy_n_above_mean,hrv_peaks,accz_iqr,scr_min,scr_rms,accz_peaks,accz_skewness,bvp_entropy,hrv_n_sign_changes,accy_iqr,bvp_perm_entropy,accy_n_sign_changes,bvp_ptp,accx_kurtosis,bvp_iqr_5_95,bvp_pct_5,scl_kurtosis,scr_pct_5,accy_kurtosis,accx_min,accx_iqr_5_95,scr_entropy,scl_peaks,accy_iqr_5_95,accx_lineintegral,scl_skewness,bvp_max,hrv_iqr,scl_energy,accx_peaks,bvp_kurtosis,scl_sum,scr_perm_entropy,hrv_energy,hrv_max,scl_ptp,scl_mean,hrv_entropy,hrv_iqr_5_95,accz_min,accx_max,scl_pct_95,accy_max,hrv_ptp,scl_svd_entropy,scl_iqr,accy_min,scr_iqr_5_95,bvp_std,accy_svd_entropy,accz_entropy,accz_n_sign_changes,scr_pct_95,accy_pct_5,accy_entropy,bvp_energy,scl_entropy,hrv_mean,hrv_sum,accz_pct_5,bvp_svd_entropy,accy_energy,accz_energy,accy_pct_95,scl_rms,accz_rms,scl_min,scr_mean,scr_sum,scr_lineintegral,scr_std
0,0.014799522892008398 +/- 0.0042735045066276635,-0.0065235342691990494 +/- 0.003206962317690124,0.017093311312964467 +/- 0.001621200586031069,0.011624919717405225 +/- 0.004479890344693778,0.010432149738508067 +/- 0.004327532020128697,-0.008211762547022706 +/- 0.0012741576586803652,-0.0006514359115515677 +/- 0.001683059340874005,0.09327461234975681 +/- 0.004655737340501469,-0.021671713001192826 +/- 0.0019505781157709659,0.007009817414441633 +/- 0.0034631070335511154,0.03764565556473067 +/- 0.004157681181230012,-0.021368932929626615 +/- 0.0014994851235533846,0.048050279842187314 +/- 0.00311416394261375,0.028819157720891796 +/- 0.0037066825996951223,-0.01857968620974405 +/- 0.0022040430351408734,0.0473254427011652 +/- 0.0019227584809249076,0.044930727589687094 +/- 0.0026209641938384886,0.0025323424167354447 +/- 0.0008490859933028281,0.0025323424167354447 +/- 0.0005111804120445686,0.003046151023029575 +/- 0.0016671534494884226,0.014542618588861333 +/- 0.0013189582606897917,0.015111478117258437 +/- 0.0013315357816108858,0.052913111294614144 +/- 0.0019302962116047495,0.0008624644462794206 +/- 0.0027772691579749853,0.028663180108266774 +/- 0.001980728471158042,-0.006624460959721112 +/- 0.0006912490394288419,0.0016790531241397955 +/- 0.0009303171498457741,0.0023488393430589395 +/- 0.00034133544798124743,0.15555555555555553 +/- 0.0031937443455506763,0.03210386273970086 +/- 0.00289168764227788,0.02309386182218549 +/- 0.002095091647660171,0.10360583539774286 +/- 0.0031735422859307926,-0.004578401688228329 +/- 0.002026629246815313,0.06394164602257082 +/- 0.003273215983891898,0.008909074226993264 +/- 0.0008523021459294615,0.011735021561611103 +/- 0.000997056820569059,0.0058262225892283135 +/- 0.0010741201587318794,0.0021102853472795167 +/- 0.0005108509370428284,3.6700614735252215e-05 +/- 0.00011010184420587693,-0.0022937884209560887 +/- 0.0006603561506724136,0.0012202954399485933 +/- 0.00019699890406076393,0.0012294705936324092 +/- 0.0014327348414308308,-0.0010551426736398195 +/- 0.0011321187888111855,-0.0012845215157354152 +/- 0.0014378961757342702,0.0035416093219561074 +/- 0.0006184897530545041,-0.000532158913661851 +/- 0.00023138857166561484,0.05583081016607022 +/- 0.004284560999738914,0.002018533810441281 +/- 0.0014095138540909627,0.0009450408294338408 +/- 0.0016191221895019959,-0.0028259473346178956 +/- 0.0010256492237806865,0.009101752454353584 +/- 0.0018188107816664127,0.0008165886778603193 +/- 0.0003419514662553321,-0.0014588494357280712 +/- 0.0003587708009178411,0.0007064868336544072 +/- 0.00123237718797543,-0.0017341040462428125 +/- 0.001435229848729865,-0.013551701991008391 +/- 0.0010770942657090997,-0.008698045692265377 +/- 0.0014985585013835674,-0.0014221488209927968 +/- 0.0013041957325056004,-0.005523442517662225 +/- 0.001525284789600229,0.0010367923662720768 +/- 0.0005319215722776626,-0.017386916230846917 +/- 0.0023640046540584886,-0.0008991650610148061 +/- 0.0003642432010510869,0.0011560693641617936 +/- 0.000870624913425194,0.002890173410404573 +/- 0.00046104576663553195,-0.0006422607578677186 +/- 0.0005042162276918671,0.0005688595283970699 +/- 0.0006677091622592894,0.0048169556840076625 +/- 0.0011050252809287238,-0.004119644004037104 +/- 0.0008804801792923097,-0.002348839343059039 +/- 0.0007545971261566001,1.8350307367620555e-05 +/- 0.0003548780549740891,-0.0013579227452060415 +/- 0.0009846098486317083,-0.0005046334526103812 +/- 0.00047365481233655577,-0.00033948068630154096 +/- 0.00028737425017645547,0.002000183503073627 +/- 0.00038228583642534067,-0.013992109367831962 +/- 0.001733715636450677,0.00025690430314702085 +/- 0.0003711119995624727,-0.00016515276630888476 +/- 0.00029245577485105203,-0.0006697862189191994 +/- 0.0009745119006040438,0.004890356913478266 +/- 0.0010645155493389873,0.0013854482062574114 +/- 0.0010898367892594619,-7.340122947062655e-05 +/- 7.998713539849014e-05,-6.422607578678851e-05 +/- 5.874964893508351e-05,-0.001082668134691278 +/- 0.0004565503368978603,-0.0011835948252133632 +/- 0.0008937654674246032,-0.00011010184420593428 +/- 0.00012845215157355165,-0.008817322690155116 +/- 0.0011051776351664606,-6.422607578679962e-05 +/- 7.166024108547887e-05,0.031149646756583115 +/- 0.002182549024012228,0.015579410955133455 +/- 0.003087217666914493,-0.0007523626020736196 +/- 0.0004509847041909945,0.0 +/- 0.0,0.0 +/- 0.0,-0.004037067620882684 +/- 0.0016253235086966151,-0.0022295623451693116 +/- 0.0003334761325880633,0.004174694926139988 +/- 0.0004555350614664394,0.009991742361684508 +/- 0.0013869057421425066,0.00011010184420586766 +/- 0.000195927667713215,-0.009615561060647804 +/- 0.002205016792782836,-0.013138820075236302 +/- 0.0018748770451700477,-0.00011927699788977231 +/- 0.00040422774147922357,-0.0002660794568309366 +/- 0.00016128448326678665,0.0009266905220661981 +/- 0.0003703172047088688,-0.00921185429855954 +/- 0.0007365311401188832,0.005220662446095914 +/- 0.001108979688625663,0.0011652445178456205 +/- 0.0011906861044356338,-0.0005229837599780129 +/- 0.00018373230933570696,-0.0014955500504634013 +/- 0.001396342641498071,0.0034498577851178715 +/- 0.0007841402190740781,0.001697403431507416 +/- 0.0007546529044858464,-0.006184053582897542 +/- 0.002491928499368281,0.008358565005963815 +/- 0.0013158910603504295,-0.008688870538581573 +/- 0.0011267522069566994,0.010505550967978672 +/- 0.002051729312876149,0.00047710799155878945 +/- 0.0005105212494079677,-0.002587393338838473 +/- 0.0012652400532847442,-0.0005229837599780129 +/- 0.0006604198885375914,0.027112579135700487 +/- 0.0030848853388404933,0.0017708046609780314 +/- 0.002884575514574563,-0.005541792825029845 +/- 0.001177283415531361,-0.006752913111294656 +/- 0.0008063702190190001,0.010679878887971339 +/- 0.0010865489562776234,0.027782365354619643 +/- 0.0014906730753035283,-0.005872098357647548 +/- 0.0009329827557674012,0.007312597486007844 +/- 0.0019162896596438045,-0.004862831452426874 +/- 0.0015992163902361605,-0.004018717313515052 +/- 0.0007563799924956336,0.02193779245802363 +/- 0.0018167962736037081,-8.257638315445348e-05 +/- 0.00035641663638048897,-0.0004495825305074419 +/- 0.0003540468186361054,-0.001211120286264844 +/- 0.0010978024414090184,-0.0033672814019635178 +/- 0.0006654991395830294,0.125938159464171 +/- 0.004309627408088828,0.0782181851546013 +/- 0.0022139514656415475,-0.007165795027066757 +/- 0.000693255572065811,0.001412973667308881 +/- 0.0004858501622120675,-0.0012478209010001406 +/- 0.00038096228079689516,0.006385906963941601 +/- 0.0016998566322958995,0.008046609780713787 +/- 0.0017706144921412637,0.007560326635471093 +/- 0.0014132119628949612,0.0032204789430222425 +/- 0.0007040996437452825,0.03717772272685564 +/- 0.004403653220279234,0.0367464905037159 +/- 0.004304750963462897,-0.011202862647949407 +/- 0.0016162079441347013,-0.0012478209010001184 +/- 0.0008706249134251974,0.02180016515276627 +/- 0.0038777807701616154,0.02047894302229558 +/- 0.004465161856961609,0.011753371868978757 +/- 0.0028911053392600044,0.05113313147995224 +/- 0.002025216440230259,-0.0006422607578677519 +/- 0.0007998713539848746,0.05510597302504815 +/- 0.0016754142156914541,-0.006615285806037286 +/- 0.001231967260969547,-0.00644095788604464 +/- 0.0012315230194008704,-0.0032663547114414548 +/- 0.0017366023546117673,-0.00111019359574277 +/- 0.0014181178796258572
