,scl_perm_entropy,accz_pct_5,scl_ptp,accz_std,bvp_rms,accz_iqr_5_95,bvp_n_sign_changes,bvp_svd_entropy,accy_max,scl_kurtosis,bvp_skewness,accy_min,accx_sum,bvp_lineintegral,scr_ptp,accx_min,scl_svd_entropy,hrv_entropy,bvp_kurtosis,scl_entropy,bvp_min,scr_max,accy_skewness,accy_pct_5,hrv_iqr,scr_pct_95,accz_kurtosis,hrv_pct_5,accx_max,bvp_n_below_mean,bvp_pct_95,accy_n_below_mean,hrv_n_below_mean,scl_iqr_5_95,bvp_std,scl_energy,hrv_mean,scl_n_above_mean,accy_n_above_mean,accz_lineintegral,hrv_iqr_5_95,accx_iqr_5_95,accx_n_below_mean,accy_peaks,scl_skewness,accx_kurtosis,accx_iqr,scr_n_below_mean,accz_skewness,scr_rms,scr_n_above_mean,hrv_std,accx_n_above_mean,hrv_n_above_mean,bvp_mean,hrv_perm_entropy,scl_max,scr_iqr,scr_svd_entropy,scr_peaks,scr_kurtosis,scr_iqr_5_95,scr_sum,scl_lineintegral,accx_entropy,scr_perm_entropy,accz_n_above_mean,accz_n_below_mean,accy_entropy,scr_energy,hrv_peaks,hrv_rms,hrv_min,hrv_kurtosis,hrv_n_sign_changes,scr_lineintegral,scr_entropy,scr_n_sign_changes,scl_n_sign_changes,bvp_iqr_5_95,bvp_entropy,scl_peaks,scr_min,accx_lineintegral,bvp_sum,accz_mean,accy_mean,accz_rms,scr_pct_5,bvp_iqr,scr_skewness,accx_mean,accy_rms,accy_iqr,bvp_ptp,hrv_lineintegral,scr_std,accx_skewness,hrv_skewness,accy_kurtosis,accy_std,bvp_energy,accx_energy,hrv_ptp,bvp_pct_5,scl_n_below_mean,hrv_svd_entropy,accz_peaks,accx_svd_entropy,bvp_n_above_mean,accz_energy,accx_pct_5,scl_std,accy_svd_entropy,accy_lineintegral,accx_peaks,accx_ptp,accz_iqr,scl_sum,accz_max,accz_ptp,scl_pct_95,accy_sum,accz_pct_95,accz_n_sign_changes,accy_perm_entropy,accy_n_sign_changes,accx_std,accz_entropy,accx_perm_entropy,accy_pct_95,accx_rms,accz_perm_entropy,accz_min,scl_iqr,scr_mean,bvp_peaks,scl_pct_5,scl_rms,accz_svd_entropy,bvp_perm_entropy,accy_ptp,hrv_energy,bvp_max,hrv_max,accy_iqr_5_95,accy_energy,scl_mean,scl_min,hrv_pct_95,accz_sum,accx_pct_95,hrv_sum,accx_n_sign_changes
0,0.007198595396020269 +/- 0.0008111831012989475,0.006428014046039765 +/- 0.0008339123073153264,0.0001170503316425986 +/- 7.299370633583123e-05,0.0025068279360124677 +/- 0.0003177233217889551,4.877097151774201e-05 +/- 6.543312458543627e-05,0.0034920015606710432 +/- 0.00046124035963858255,0.012514631291455303 +/- 0.0021928721794472156,-0.0037553648068669896 +/- 0.0007951313833376026,-0.002506827936012501 +/- 0.00026908143238652904,0.0 +/- 0.0,0.0017557549746390565 +/- 0.000887578085530817,0.0016679672259071077 +/- 0.0014718494199334564,-0.016299258681232963 +/- 0.00037639058489223414,0.008213031603589516 +/- 0.0008787440990679103,0.0 +/- 0.0,0.0032383925087787423 +/- 0.000596203932498493,0.0012582910651579792 +/- 0.00030048618417380217,-0.0002633632461958912 +/- 0.0004799420444846834,0.006145142411236815 +/- 0.0008514690925788263,-0.0037358564182598864 +/- 0.0007286977251509777,0.00788138899726879 +/- 0.0008005573362732244,0.0 +/- 0.0,-0.00021459227467812703 +/- 0.0001989473083727119,-0.011022239563012137 +/- 0.0015079618448829684,0.00030238002341004266 +/- 0.0003335021653780524,0.00010729613733905241 +/- 8.102442316542439e-05,-0.00043893874365981135 +/- 0.0002801679012162411,0.00048770971517752003 +/- 0.0003084547073906085,0.008398361295356982 +/- 0.0009123691893462906,-0.0013460788138900171 +/- 0.000539222589195675,0.008252048380803711 +/- 0.0008093042728322836,0.0 +/- 0.0,0.0 +/- 0.0,-0.0015606710885681108 +/- 0.0004229317867475135,-0.0015801794771752252 +/- 0.00043139571571392123,0.004877097151775223 +/- 0.001162346399513547,-0.0005852516582130707 +/- 7.555566418665423e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005940304330862289 +/- 0.0008486149044088751,0.0009168942645337186 +/- 0.0003090710011266871,0.0013753413968005889 +/- 0.0004982283569692333,0.0 +/- 0.0,0.0 +/- 0.0,0.000536480686695251 +/- 0.0003413968006242734,0.0 +/- 0.0,0.0008973858759266151 +/- 0.0004465674265415356,-0.0017362465860320197 +/- 0.00035652881159766494,-0.0002926258291065409 +/- 0.0002990579343885495,9.754194303523978e-06 +/- 6.827936012485816e-05,-0.0004486929379633242 +/- 0.0002660589484390411,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005374561061256311 +/- 0.0008037006264188424,0.002214202106905949 +/- 0.00044922274442721506,-9.754194303557284e-05 +/- 0.0,0.0 +/- 0.0,9.754194303546182e-06 +/- 2.9262582910638543e-05,0.0 +/- 0.0,0.0 +/- 0.0,-0.007510729613733924 +/- 0.0005142967743450695,0.0 +/- 0.0,0.0 +/- 0.0,-0.00037065938353493256 +/- 9.557119558264952e-05,0.0 +/- 0.0,0.00039992196644556 +/- 0.00015391858991474174,9.754194303546182e-06 +/- 2.9262582910638543e-05,0.0 +/- 0.0,-0.0017557549746391233 +/- 0.0004973682709317847,0.01085641825985172 +/- 0.0009880666622822856,0.0 +/- 0.0,0.0 +/- 0.0,0.0023702692157627657 +/- 0.000357195345758876,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00015606710885683882 +/- 8.939866747863425e-05,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015606710885680554 +/- 4.778559779135535e-05,0.0 +/- 0.0,-8.778774873199335e-05 +/- 8.102442316541235e-05,-0.003433476394849799 +/- 0.0015197773471371356,0.0 +/- 0.0,0.0 +/- 0.0,0.009490831057354644 +/- 0.002066899733095238,0.0 +/- 0.0,-0.007471712836519729 +/- 0.0023909518005246254,0.0 +/- 0.0,-0.0019801014436207965 +/- 0.0007048038197229808,0.0049843932891142865 +/- 0.0013497845477657235,0.009461568474443993 +/- 0.00042067613446835456,0.0 +/- 0.0,-0.003384705423332068 +/- 0.0008265780453523165,7.803355442836946e-05 +/- 7.299370633582826e-05,-9.754194303553953e-05 +/- 8.724416611391916e-05,0.0007218103784627172 +/- 0.00031516766331258036,0.0010046820132656674 +/- 0.0003380359627616778,0.0027701911822083035 +/- 0.0010333923244751505,0.0038138899726882225 +/- 0.0007226666579005958,0.0 +/- 0.0,-9.754194303557285e-06 +/- 2.926258291067185e-05,-0.00010729613733906351 +/- 0.00032774673461591895,-0.018376902067889212 +/- 0.000997792575305841,-0.0005754974639095245 +/- 0.00023672768434473363,0.0026726492391728196 +/- 0.00021459227467812705,-0.0006047600468201631 +/- 0.00028869778749411287,0.010827155676941069 +/- 0.00072601615551807,0.0 +/- 0.0,0.0015899336714787049 +/- 0.0003999219664455795,0.0027896995708154293 +/- 0.00042785236440619705,0.00880803745610611 +/- 0.0014382393291329256,0.001999609832227822 +/- 0.00037334489287952624,0.0 +/- 0.0,0.0035505267264923533 +/- 0.0005072181037846244,-0.0029555208739758367 +/- 0.0004974639094810658,-0.00193133047210301 +/- 0.0003822847823305623,0.015938353492001532 +/- 0.0017902069211492237,-0.0027214202106906173 +/- 0.0011013604149932275,-0.0026628950448693177 +/- 0.0010658884388400273,-0.008964104564962948 +/- 0.0007759950488957805,0.0006047600468201076 +/- 0.00031091255268258985,0.0054233320327740754 +/- 0.0011208413907314227,0.0 +/- 0.0,0.001248536870854422 +/- 0.0002215727017479623,0.0 +/- 0.0,-0.005423332032774108 +/- 0.0014966888629587675,0.00014631291455324824 +/- 0.00021919825452832714,0.0023995317986733934 +/- 0.0005920402226099623,0.01385095591104173 +/- 0.0009695492500810877,-0.004818571985954001 +/- 0.0007494878155403418,0.0 +/- 0.0,-0.015655481857198627 +/- 0.0012286026301468061,0.002721420210690562 +/- 0.0007160535369579676,-0.019752243464689845 +/- 0.0017192026878111706,-0.0030725712056184464 +/- 0.00030300867278596134,0.025555989075302366 +/- 0.0017034968002899971,-0.0001170503316426319 +/- 0.0005176160421935864,0.0001170503316425986 +/- 0.00011375247551397224,-0.0020678891923527455 +/- 0.0009455029899377754,0.012621927428794366 +/- 0.0006802807559174081,-0.004662504877097184 +/- 0.0005356820217614648,0.005403823644166949 +/- 0.0008449632394735888,0.001277799453765105 +/- 0.0007611397259032005,-0.005003901677721423 +/- 0.000875761528493082,-0.0004584471322669037 +/- 0.00025454522728637945,-0.006018337885290692 +/- 0.0005088100411917441,-0.0032774092859930047 +/- 0.001884958615556958,-0.00628170113148655 +/- 0.0006546219951448348,-0.007442450253609079 +/- 0.0011181642687309022
