,bvp_pct_5,bvp_rms,scl_perm_entropy,accz_pct_5,bvp_iqr,bvp_energy,accz_min,bvp_lineintegral,hrv_sum,accx_iqr,accy_min,accx_iqr_5_95,bvp_iqr_5_95,bvp_n_sign_changes,hrv_pct_95,accx_n_sign_changes,hrv_max,accz_sum,scl_skewness,accx_max,accy_pct_5,hrv_ptp,accx_pct_95,hrv_rms,accz_iqr_5_95,bvp_ptp,accz_n_above_mean,accz_skewness,accz_energy,accz_n_below_mean,bvp_max,accz_kurtosis,scr_svd_entropy,accy_sum,scl_n_below_mean,accz_n_sign_changes,accx_std,hrv_std,scl_n_above_mean,hrv_perm_entropy,accx_n_below_mean,scr_skewness,hrv_n_above_mean,hrv_mean,accx_skewness,hrv_skewness,scr_kurtosis,bvp_mean,accy_n_above_mean,hrv_iqr,hrv_entropy,scr_iqr,scl_n_sign_changes,scr_perm_entropy,accy_perm_entropy,scr_entropy,hrv_peaks,hrv_lineintegral,accy_iqr,scr_n_sign_changes,scr_peaks,hrv_n_sign_changes,bvp_entropy,scl_peaks,accz_pct_95,bvp_sum,scr_min,hrv_n_below_mean,accy_kurtosis,accx_entropy,hrv_kurtosis,scr_lineintegral,bvp_skewness,scr_pct_5,scl_kurtosis,accy_iqr_5_95,scr_std,accz_iqr,hrv_iqr_5_95,accz_entropy,accx_kurtosis,accy_entropy,accz_lineintegral,scr_n_below_mean,bvp_n_below_mean,scr_energy,accx_perm_entropy,accz_ptp,hrv_energy,scl_svd_entropy,scr_n_above_mean,accz_max,accz_std,accy_n_below_mean,accx_n_above_mean,accy_std,accy_skewness,bvp_kurtosis,bvp_perm_entropy,accy_lineintegral,accx_lineintegral,accz_mean,accx_svd_entropy,accy_max,scr_ptp,accy_peaks,bvp_n_above_mean,accy_mean,accx_energy,bvp_std,scr_iqr_5_95,scr_sum,scl_max,scr_mean,scr_rms,hrv_min,accz_rms,hrv_pct_5,accx_ptp,scl_ptp,bvp_peaks,accx_rms,bvp_svd_entropy,scr_pct_95,scr_max,accx_pct_5,hrv_svd_entropy,accx_min,bvp_pct_95,scl_iqr,accy_ptp,bvp_min,scl_iqr_5_95,accx_mean,scl_min,accx_peaks,accz_peaks,scl_entropy,scl_lineintegral,scl_pct_95,accz_perm_entropy,accx_sum,accy_energy,scl_std,accy_pct_95,accz_svd_entropy,accy_rms,scl_rms,scl_mean,accy_n_sign_changes,accy_svd_entropy,scl_energy,scl_pct_5,scl_sum
0,0.004754910960161585 +/- 0.0007500164573458888,-0.00022030475491093826 +/- 0.000832442375528144,1.8358729575951305e-05 +/- 0.00043984389758439633,-0.0020102808885624933 +/- 0.0005941112952188117,0.006893702955755499 +/- 0.001018413188710191,0.0016431062970442667 +/- 0.0006561159272446697,-0.003010831650449769 +/- 0.0007178709306413451,0.006021663300899599 +/- 0.0008494756968062594,-0.004323480815127567 +/- 0.000800712154747315,-0.0014411602717091742 +/- 0.0003895556301436108,-0.003111804663117279 +/- 0.0009463653539988789,-0.0012575729759500443 +/- 0.0007680556139437843,0.004837525243253188 +/- 0.0010846032278980186,-0.0036533871856067324 +/- 0.0006141262597274775,-0.0009087571140076855 +/- 0.0011125223499622694,-0.00736185055994123 +/- 0.0008259388198422601,0.004295942720763751 +/- 0.0010936934832830127,-0.006040022030475467 +/- 0.0010342989550947914,-0.00031209840279050605 +/- 0.00013110755330536088,-0.0026344776941435387 +/- 0.0005353230516549782,0.0021571507251698374 +/- 0.0007538824027694879,0.0006884523590967751 +/- 0.000676102435407387,-0.015907839177528894 +/- 0.0009486774697550006,0.0003763539563062468 +/- 0.0008556527050756452,-0.000514044428125543 +/- 0.0004289818779345689,-0.0023590967505048356 +/- 0.0007321082937980627,-0.00039471268588211485 +/- 0.0003310939746075199,-0.00037635395630620236 +/- 0.0005018519160211641,0.0032770332293005633 +/- 0.0007854125427072546,0.0006058380760051551 +/- 0.0002729221359889518,0.0019735634294107073 +/- 0.0005780084997771635,0.0002294841196989361 +/- 0.0005372085510703043,-0.00011015237745546358 +/- 0.0004038920506700945,-0.0013952634477693792 +/- 0.0014691572626210879,-0.00025702221406276315 +/- 0.0002490299241096107,-0.0012208555167982139 +/- 0.0005462300549591261,0.00013769047181937387 +/- 0.00032127776757848566,0.0012759317055260067 +/- 0.00038607932522145616,-5.5076188727726236e-05 +/- 0.00011015237745548486,-0.00023866348448685072 +/- 0.0002879454220921338,-0.00048650633376168815 +/- 0.0004187440693209901,0.0003947126858821648 +/- 0.00020131918670333255,0.0004681476041858146 +/- 0.00011204842680130957,1.8358729575934652e-05 +/- 0.0010351132997253887,-0.00015604920139523638 +/- 0.0003830116769786098,-0.00019276666054706125 +/- 0.00016135850772210422,7.343491830367754e-05 +/- 0.0003996978347177804,-0.00032127776757845947 +/- 0.00016031071412312035,0.0007618872774004359 +/- 0.00047173362061793503,-5.5076188727709587e-05 +/- 0.00041296940992113383,0.001514595190012885 +/- 0.0003366462423516077,0.0006609142647329147 +/- 0.00038901450523990045,-0.00010097301266749903 +/- 0.0002478428492748229,-5.5076188727720686e-05 +/- 0.00010221708027960782,-0.0009087571140076855 +/- 0.0003838906492808289,-7.343491830363869e-05 +/- 6.869207612949508e-05,0.000321277767578515 +/- 0.0001847311529052556,-0.00011015237745545247 +/- 0.000739836301803191,0.00033045713236646846 +/- 0.00035361410472293874,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006976317238846785 +/- 0.0008098676335639025,-0.00010097301266749903 +/- 9.583538194336553e-05,-9.179364787942345e-06 +/- 9.583538194337299e-05,9.17936478796455e-06 +/- 0.00011204842680130138,-0.00011933174224341702 +/- 0.0005128135753061661,-0.0016339269322562632 +/- 0.00043211317407526183,-7.343491830363313e-05 +/- 0.000141016077618291,0.0012116761520103048 +/- 0.0005107555624469799,-0.0014044428125573494 +/- 0.00043064821390636045,0.00033045713236646846 +/- 0.00022182937348255933,4.5896823939800545e-05 +/- 0.00021819101017082776,0.00021112539012303478 +/- 0.0008148980767382428,-0.001588030108316485 +/- 0.0002395444896401633,0.0007159904534606354 +/- 0.0005041134649438577,0.0012116761520102992 +/- 0.0003667153360645813,-0.0023499173857168707 +/- 0.0007682201561559632,0.0018542316871672736 +/- 0.00045675987900219053,-0.0025610427758398944 +/- 0.0004579573961177264,0.000660914264732898 +/- 0.0008451000026791862,-0.00018358729575909671 +/- 0.0002563657066966977,0.001349366623829662 +/- 0.0005963762023418684,-0.0002937396732145825 +/- 0.00028677252344066795,-0.001092344409766821 +/- 0.0007954331404769664,-0.0021387919955938805 +/- 0.0005462300549591266,0.0019735634294107073 +/- 0.001240573406910315,-0.003249495134936625 +/- 0.000537130120739039,-0.00013769047181931836 +/- 0.00022201921465849113,-0.0007710666421883339 +/- 0.0006362299780122359,-0.00038553332109415585 +/- 0.00023149477167098395,0.0008720396548559106 +/- 0.00026683388752980574,5.507618872775399e-05 +/- 9.361152035235709e-05,-0.002212226913897536 +/- 0.00039895931360566363,0.00022030475491098268 +/- 0.00038771272410396344,0.0009087571140077355 +/- 0.0005620440431371982,-0.003607490361666943 +/- 0.0006770987187776767,-0.0019368459702588325 +/- 0.00045611375982393377,-0.001331007894253694 +/- 0.0005372085510702881,-0.0009454745731595105 +/- 0.0009188998066165402,0.0015054158252249094 +/- 0.0006710360522304744,-0.0016706443914080882 +/- 0.0008667576011832535,0.0011474205984946084 +/- 0.00032648098483162264,0.0005415825224894643 +/- 0.00036360018946830617,0.0005966587112172129 +/- 0.00048442352861973755,0.0010097301266752512 +/- 0.0014095631237822357,-0.00014686983660728293 +/- 0.0007459610667857472,0.005828896640352521 +/- 0.001028129834741557,0.0010372682210391282 +/- 0.0004978060166314006,0.0021846888195337145 +/- 0.0006642207642785222,-0.00392876812924543 +/- 0.0007786785408646401,0.002652836423719507 +/- 0.0004899580005537894,-0.001946025335046786 +/- 0.0005411934265828423,0.004103176060216656 +/- 0.0008128274392239096,-0.003607490361666954 +/- 0.0005849639789372087,-0.003093445933541372 +/- 0.0011996906535633144,-0.0029924729208738567 +/- 0.0006871660463452512,-0.0023866348448687126 +/- 0.0006185012127014029,-0.0004681476041857646 +/- 0.0013279657313825155,-0.0034147237011198537 +/- 0.0012204068187714565,-0.0024876078575362336 +/- 0.0012748746501336139,0.001477877730861049 +/- 0.0004742276979287409,0.0007343491830365589 +/- 0.0005273143607984259,-0.008674499724619028 +/- 0.0007505218404089683,-0.0008077841013401643 +/- 0.0004990738835714423,-0.004167431613732309 +/- 0.0006908348713870688,-0.00300165228566181 +/- 0.0011538647753189743,-0.006517348999449219 +/- 0.0005920512390892912,0.0009730126675234263 +/- 0.0006596381209187402,-0.0008995777492197321 +/- 0.0006383454617482516,-0.004332660179915532 +/- 0.0005960228779419101,-0.005186341105195497 +/- 0.0010215523672431424,-0.005076188727740016 +/- 0.0006658045825514432,-0.0012300348815861728 +/- 0.00035834810530462866,-0.00044978887460985216 +/- 0.0005001701019212542,-0.0028731411786304117 +/- 0.000540024456768233,-0.000982192032311352 +/- 0.0005806265687853307,-0.005737102992472887 +/- 0.0008119977057533539,-0.0026436570589315036 +/- 0.000622304066703806,-0.012401321828529443 +/- 0.0007673970922903225,0.007196621993758062 +/- 0.000861296427812739,-0.005810537910776547 +/- 0.0006594464863470405,0.0011749586928584798 +/- 0.0006829842202217094,-0.0011933174224343479 +/- 0.0005805540040698298,0.008573526711951551 +/- 0.0007527079126124452,0.0011382412337066494 +/- 0.0007758599819759665,-0.00541582522489441 +/- 0.0006171373715429197,-0.0021112539012300034 +/- 0.0006005297313675834,-0.004011382412337033 +/- 0.0004403225612341269,-0.004442812557371001 +/- 0.0007470897723288288,-0.006168533137506854 +/- 0.0008136045458476397,-0.002157150725169782 +/- 0.000611995898688571
