,accy_pct_95,accy_iqr,bvp_n_below_mean,accy_lineintegral,bvp_n_above_mean,accz_n_sign_changes,accz_iqr_5_95,accz_skewness,scl_pct_5,accy_energy,accy_svd_entropy,scl_min,accy_ptp,accx_perm_entropy,accz_pct_5,accy_max,hrv_max,accy_std,hrv_std,accz_peaks,accx_ptp,scr_mean,hrv_iqr_5_95,accx_lineintegral,hrv_ptp,accy_rms,bvp_ptp,accx_pct_95,scr_pct_95,accz_min,accy_peaks,bvp_svd_entropy,accy_skewness,hrv_n_above_mean,accz_max,hrv_lineintegral,accz_iqr,accz_svd_entropy,accx_iqr,accy_kurtosis,scl_ptp,accx_rms,accx_n_below_mean,scr_pct_5,accx_svd_entropy,hrv_perm_entropy,accx_min,accz_n_above_mean,scl_n_above_mean,hrv_svd_entropy,accx_peaks,bvp_sum,scr_n_below_mean,scr_kurtosis,scr_entropy,scl_n_sign_changes,hrv_n_sign_changes,hrv_peaks,scr_min,scr_peaks,scr_n_sign_changes,bvp_entropy,scl_peaks,accx_skewness,scr_max,scl_perm_entropy,accz_kurtosis,scr_n_above_mean,scr_skewness,scl_n_below_mean,accz_mean,scr_iqr_5_95,scr_svd_entropy,accx_std,scl_lineintegral,scl_iqr_5_95,accy_n_above_mean,hrv_entropy,accz_n_below_mean,accx_kurtosis,accz_perm_entropy,hrv_skewness,hrv_n_below_mean,scl_max,accx_pct_5,accy_entropy,hrv_iqr,hrv_sum,accy_iqr_5_95,scl_kurtosis,bvp_n_sign_changes,accx_n_above_mean,bvp_std,hrv_kurtosis,accx_energy,accz_rms,scr_iqr,scr_ptp,accx_max,bvp_mean,scr_perm_entropy,scl_svd_entropy,scl_entropy,accy_n_below_mean,accx_entropy,scl_skewness,accx_iqr_5_95,hrv_mean,accz_sum,scr_energy,scl_std,accz_entropy,bvp_peaks,bvp_pct_5,bvp_pct_95,bvp_kurtosis,accz_pct_95,scl_iqr,bvp_energy,bvp_skewness,hrv_pct_95,accy_sum,accz_std,bvp_max,accz_ptp,scr_sum,scl_mean,bvp_iqr_5_95,scr_std,hrv_energy,bvp_rms,hrv_min,accy_mean,accz_energy,scl_sum,hrv_pct_5,scl_pct_95,accy_perm_entropy,accx_n_sign_changes,accx_mean,scr_lineintegral,bvp_perm_entropy,accy_min,accx_sum,accz_lineintegral,scr_rms,bvp_iqr,hrv_rms,accy_n_sign_changes,bvp_lineintegral,bvp_min,scl_rms,accy_pct_5,scl_energy
0,-0.003656154060842842 +/- 0.002152658688057357,0.00047446274072008297 +/- 0.0011645350848465252,-0.0006698297516047669 +/- 0.001185417838771723,-0.001228021211275443 +/- 0.0010078409201935655,-0.0013675690761930982 +/- 0.001055040925003402,2.7909572983553233e-05 +/- 0.0008506698662644893,-0.0028188668713368336 +/- 0.0005913932486859456,0.0007256488975718844 +/- 0.0005023723137036067,-0.0031816913201227924 +/- 0.0005609754742462085,-0.000641920178621247 +/- 0.0011167317345097732,0.0006140106056377714 +/- 0.0009323635550371401,0.0013396595032096337 +/- 0.0006926973846492277,-0.0009768350544236526 +/- 0.0007918649712035233,0.0010605637733743123 +/- 0.0015174186122320144,-0.006223834775327908 +/- 0.0010143891624552722,-0.008428691041027036 +/- 0.002007938124320949,-0.0030142338822215843 +/- 0.0007972568717323907,-0.004967903991068922 +/- 0.0012469052695332592,0.003377058331007565 +/- 0.0007325930643821753,-0.0006140106056376826 +/- 0.00034859045483661056,-0.0010047446274071947 +/- 0.0009273372997954759,0.0005581914596706871 +/- 0.00048340798425032565,0.0017862126709461857 +/- 0.0005023723137035943,0.00047446274072008297 +/- 0.0015641815539159498,0.0025676807144850875 +/- 0.0011219509484924324,-0.002288584984649711 +/- 0.0008354244793243492,-0.00016745743790117507 +/- 0.0006265683594932395,-0.002400223276583846 +/- 0.0007405246531633673,0.0015071169411108199 +/- 0.00048662003277038216,0.0010326542003907702 +/- 0.0010594615068993758,-0.0007814680435389021 +/- 0.0006813595096697624,0.00016745743790119727 +/- 0.00048662003277036693,0.00041864359475304316 +/- 0.0003585049561447238,-0.0001953670108847172 +/- 0.00017870846322724855,0.0018699413898967787 +/- 0.0009509754416634371,0.00027909572983534357 +/- 0.0008184693440477317,-0.0015629360870778263 +/- 0.0006140106056377392,-0.0010605637733742458 +/- 0.0011958853075985762,-0.0003628244487859034 +/- 0.0005588887634524228,-0.000753558470555371 +/- 0.0004678496961830994,0.0007814680435389465 +/- 0.0004287549956945949,-0.0022048562656991066 +/- 0.0010326542003907333,-0.0002790957298353214 +/- 0.0004500283420763813,0.00025118615685180143 +/- 0.0002632983849304261,0.00027909572983534357 +/- 0.0007277926212897213,0.0008372871895060419 +/- 0.00021618662272995223,-0.0008093776165224442 +/- 0.0008414632113693159,-0.00011163829193410191 +/- 0.0005324807152759847,-0.0002790957298353103 +/- 0.000249630809656668,0.0011722020653084143 +/- 0.00016745743790118616,0.0006140106056377714 +/- 0.0008629430551906301,0.00033491487580239454 +/- 0.00011163829193416852,0.00013954786491766625 +/- 0.00018722310724252582,-0.00013954786491765514 +/- 0.000187223107242501,2.7909572983531027e-05 +/- 0.00015029765021306324,-0.0005861010326541516 +/- 0.0001953670108847172,0.0 +/- 0.0,0.00011163829193413521 +/- 0.00018513116329085144,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002790957298353103 +/- 0.000374446214485002,0.00033491487580240565 +/- 0.0004101852764917473,0.0005861010326542515 +/- 0.0001502976502130859,0.0001953670108847505 +/- 0.00043327308669439697,-0.0002511861568517904 +/- 0.0003836931924328013,-0.0003628244487859034 +/- 0.00028048773712308273,-0.00011163829193412411 +/- 0.0002557954616218509,-0.001814122243929639 +/- 0.0018011948423402157,-0.00022327658386824822 +/- 0.0002088561198310706,2.790957298354213e-05 +/- 0.00031699181388781096,0.002651409433435692 +/- 0.0006750425131145674,-0.0018978509628802321 +/- 0.0004465531677365187,-0.0009489254814400994 +/- 0.00048662003277038596,0.0004744627407200941 +/- 0.0006247007894389922,0.003767792352777033 +/- 0.0009277571944512734,-0.0003349148758023723 +/- 0.00024331001638516945,-0.0003349148758023723 +/- 0.00034859045483661056,0.00106056377337429 +/- 0.0013604306566513055,-2.7909572983531027e-05 +/- 0.0001953670108847172,0.00022327658386827042 +/- 0.00024331001638520003,-0.0014233882221601824 +/- 0.0010476318380755359,0.006028467764443235 +/- 0.0013684231841620095,-0.0004186435947529654 +/- 0.0002250141710381769,0.0024839519955344946 +/- 0.0009294348761008588,-0.0004186435947529654 +/- 0.0003360757627348952,0.001562936087077893 +/- 0.0006628156342192426,-0.00016745743790117507 +/- 0.0003349148758023964,-0.00047446274072003857 +/- 0.00069550297484663,0.00027909572983534357 +/- 0.0005295469149039898,0.00025118615685182366 +/- 0.00040348401604245725,2.7909572983531027e-05 +/- 8.372871895059309e-05,-0.0026793190064191784 +/- 0.0007082655618447992,-0.00036282444878591444 +/- 0.0008741534894426889,0.0006698297516048224 +/- 0.0006971809096732887,-0.00016745743790118616 +/- 0.00018513116329082466,-0.0022606754116661575 +/- 0.0008414632113693096,0.00033491487580239454 +/- 0.00011163829193416852,5.5819145967062055e-05 +/- 0.0001116382919341241,-2.7909572983519924e-05 +/- 0.00038369319243279333,-0.000641920178621247 +/- 0.0007898951547912324,0.0012838403572425605 +/- 0.0005023723137035942,0.001507116941110842 +/- 0.0007913729767657179,-0.0003907340217694344 +/- 0.00025579546162185084,0.0011722020653084253 +/- 0.0007874259547678502,-0.0004744627407200497 +/- 0.0006370478487587518,0.0035166061959252424 +/- 0.0013627190193394967,-0.0008931063354730373 +/- 0.0005265967698608252,-0.0017024839519955038 +/- 0.0008035824755170304,0.00016745743790121947 +/- 0.0005324807152759928,0.0017862126709461746 +/- 0.0006509575098906177,0.00044655316773655195 +/- 0.0006265683594932613,-0.0003628244487859034 +/- 0.0006610504762672174,5.581914596708426e-05 +/- 0.000757167734649782,-0.0005581914596706206 +/- 0.0006240770241417097,5.581914596707316e-05 +/- 0.0005553934898725287,-0.00016745743790116396 +/- 0.00060119060085229,0.0011442924923248943 +/- 0.0008132181012745451,-0.0037398827797934463 +/- 0.0008483775692755055,-0.0114150153502651 +/- 0.0011264547067044914,-0.000697739324588309 +/- 0.0008113001313842531,-0.0030700530281886464 +/- 0.000432373245459926,-0.0024002232765838348 +/- 0.0009017859012784653,-0.00013954786491763294 +/- 0.0005183973101034394,-0.0007814680435389131 +/- 0.0003485904548366533,0.0006977393245883534 +/- 0.0006634029765004105,0.0003628244487859478 +/- 0.00039568648838287116,-0.0009489254814401104 +/- 0.0007714359453578189,-0.0005581914596706428 +/- 0.0004139658658719275,-0.0002790957298353214 +/- 0.0007992085438613487,-0.013173318448227722 +/- 0.0012469052695332577,0.0018141222439297055 +/- 0.0008016414522101601,-0.0006140106056377048 +/- 0.0008446969550891236,-0.0013954786491766514 +/- 0.0006604610419312962,-0.0021211275467485024 +/- 0.0008665461733887888,-0.005693552888640785 +/- 0.0010457713645099192,0.0003349148758024278 +/- 0.0007038526493395608,0.0007535584705554377 +/- 0.001074065386820756,-0.0003349148758023723 +/- 0.0006698297516047817,0.0005581914596706761 +/- 0.0007277926212897255,-0.0028188668713368336 +/- 0.001257170597773397,0.003125872174155775 +/- 0.0009489254814401222,-0.0009768350544236415 +/- 0.0007617830903687348,0.0018420318169132365 +/- 0.000719179387481172,0.001535026514094373 +/- 0.0006394886540546975,-0.0007814680435389131 +/- 0.0005692458290363093,-0.0003907340217694344 +/- 0.0010382961338396969,0.0001953670108847505 +/- 0.0007066139492700128,0.0007256488975718956 +/- 0.0006509575098906319,-0.00016745743790116396 +/- 0.0008298112613630115,-0.014485068378453769 +/- 0.001025083319687814,-0.002930505163270958 +/- 0.0009768350544236653
