,bvp_rms,accz_energy,hrv_rms,hrv_sum,hrv_mean,bvp_std,accy_perm_entropy,hrv_std,scr_rms,accz_rms,hrv_pct_95,bvp_lineintegral,accx_energy,accz_perm_entropy,hrv_iqr_5_95,scl_std,hrv_max,accy_energy,accx_perm_entropy,hrv_lineintegral,accz_lineintegral,hrv_n_below_mean,scl_pct_5,hrv_n_above_mean,accx_rms,hrv_min,bvp_min,accx_lineintegral,scr_iqr_5_95,bvp_n_sign_changes,hrv_pct_5,scr_pct_95,hrv_entropy,accz_min,scl_iqr_5_95,accz_ptp,accz_sum,accz_mean,scl_pct_95,accx_sum,accx_mean,scl_ptp,accz_n_sign_changes,scr_lineintegral,accx_svd_entropy,bvp_pct_95,accy_pct_95,accy_std,scl_entropy,accx_n_below_mean,accy_svd_entropy,accx_pct_5,bvp_skewness,accx_ptp,hrv_ptp,scl_sum,scl_mean,accx_max,accy_skewness,accz_svd_entropy,accx_pct_95,accy_min,accx_n_above_mean,accz_std,bvp_n_above_mean,bvp_n_below_mean,scr_pct_5,accx_skewness,hrv_energy,scr_kurtosis,accz_peaks,scl_rms,accy_max,scr_min,scr_perm_entropy,accy_peaks,hrv_peaks,accy_n_below_mean,accx_entropy,accx_kurtosis,hrv_kurtosis,bvp_energy,accx_min,accy_kurtosis,accy_ptp,bvp_entropy,hrv_n_sign_changes,scr_skewness,accz_n_below_mean,accx_std,hrv_perm_entropy,scl_iqr,accy_lineintegral,scl_n_sign_changes,scl_skewness,accy_iqr,scr_n_sign_changes,bvp_sum,bvp_mean,accz_pct_95,accz_skewness,hrv_skewness,bvp_peaks,accy_n_sign_changes,accx_n_sign_changes,accz_iqr_5_95,scl_perm_entropy,scl_n_below_mean,scl_n_above_mean,scr_entropy,accy_entropy,accy_n_above_mean,bvp_kurtosis,accz_n_above_mean,accz_pct_5,scl_kurtosis,scr_n_above_mean,scr_n_below_mean,accx_iqr_5_95,accy_pct_5,accz_max,bvp_iqr,accz_iqr,bvp_perm_entropy,accz_kurtosis,bvp_ptp,accy_mean,accy_sum,hrv_svd_entropy,accx_peaks,accy_iqr_5_95,hrv_iqr,scl_peaks,scr_energy,scr_peaks,scr_max,accz_entropy,scr_ptp,scr_sum,scr_mean,scr_std,scl_max,accy_rms,scr_iqr,accx_iqr,bvp_iqr_5_95,bvp_svd_entropy,scl_lineintegral,scr_svd_entropy,scl_energy,scl_svd_entropy,bvp_pct_5,scl_min,bvp_max
0,0.428115107913669 +/- 0.008867839634525145,0.41677697841726624 +/- 0.006606244134931142,0.413294964028777 +/- 0.0047264380242066795,0.30561151079136695 +/- 0.0058736061768939135,0.30561151079136695 +/- 0.0058736061768939135,0.3275971223021583 +/- 0.008501831853681776,0.19341007194244608 +/- 0.005531546092531487,0.147021582733813 +/- 0.004623073305771684,0.13421582733812953 +/- 0.003089205617339772,0.2704748201438849 +/- 0.0041551605186650785,0.10995683453237415 +/- 0.004023532043242191,-0.00011510791366906581 +/- 0.0011160126290454962,0.08897841726618708 +/- 0.0045931519315634784,0.025755395683453253 +/- 0.002092028934523857,0.03769784172661874 +/- 0.003918321398990586,0.06233093525179858 +/- 0.0027487663738151743,0.06385611510791371 +/- 0.003757462426415878,0.12233093525179858 +/- 0.004695940871618545,0.05663309352517991 +/- 0.0025924847492501185,0.12172661870503601 +/- 0.004020546577628323,0.12057553956834537 +/- 0.0043356889707393854,0.10782733812949644 +/- 0.005071692427125133,0.012489208633093541 +/- 0.002233508824395084,0.0842877697841727 +/- 0.004781570125683495,0.0015827338129496549 +/- 0.000990613782909851,0.040517985611510834 +/- 0.004842405374296549,0.007079136690647536 +/- 0.0029911450843594454,0.0008633093525179936 +/- 0.0007048891346138706,0.03801438848920866 +/- 0.0023359037552323067,0.014100719424460461 +/- 0.003263365180393646,0.09838848920863312 +/- 0.0034011661627297266,0.033812949640287804 +/- 0.002442655292421392,0.022705035971223052 +/- 0.002450102429494457,0.06261870503597126 +/- 0.0032460635746080152,-0.03338129496402875 +/- 0.0024587061137604635,0.03847482014388494 +/- 0.0036515026156932226,0.025467625899280588 +/- 0.001524093545538473,0.025496402877697853 +/- 0.0015666943987126705,0.006992805755395748 +/- 0.0013683445672482129,0.015798561151079173 +/- 0.002682440451537913,0.015798561151079173 +/- 0.002682440451537913,0.022388489208633122 +/- 0.0019036357304795426,0.023021582733812995 +/- 0.004582682989903744,0.033726618705036016 +/- 0.0022870004588552953,-0.0009208633093525153 +/- 0.0008613887509119729,-0.0013812949640287565 +/- 0.001477467355740223,0.019712230215827388 +/- 0.0017844047191858793,0.0010071942446043258 +/- 0.0007640816142360791,-0.012748201438848916 +/- 0.001013750500938606,-0.000316546762589931 +/- 0.0009140938229794957,-0.011309352517985583 +/- 0.0030401621317760427,0.0036546762589928393 +/- 0.0011586084684430261,0.0019280575539568523 +/- 0.0011657340489513255,0.010215827338129545 +/- 0.001866071117913461,-0.008949640287769756 +/- 0.0016752552032032251,0.0003741007194244639 +/- 0.0012743361050638695,0.0003741007194244639 +/- 0.0012743361050638695,0.027079136690647522 +/- 0.0031324636557225533,-0.0030791366906474326 +/- 0.002203083976451573,-0.002964028776978378 +/- 0.0018607382055052626,0.003194244604316576 +/- 0.0013525179856115233,0.003769784172661905 +/- 0.001056942024299691,0.001208633093525191 +/- 0.001127822615382193,-0.019107913669064704 +/- 0.001874704745312516,-0.005323741007194183 +/- 0.0015827338129496549,-0.005323741007194183 +/- 0.0015827338129496549,0.00178417266187052 +/- 0.0004028776978417303,-0.0023884892086330376 +/- 0.0019772527638908374,0.0012374100719424797 +/- 0.0034341197426581895,0.006417266187050419 +/- 0.0009104628500464185,0.004805755395683497 +/- 0.0025055809555154466,-0.013496402877697811 +/- 0.002398867976560257,-0.0001726618705035765 +/- 0.0014457388992322648,-2.8776978417266454e-05 +/- 8.633093525179935e-05,-0.0005467625899280626 +/- 0.0005675707316062217,0.027510791366906505 +/- 0.0021885644134482553,-0.0076834532374100315 +/- 0.001362279180264142,0.00025899280575539805 +/- 0.00045409306008804736,-0.00834532374100716 +/- 0.0017314082252076503,0.0016978417266187208 +/- 0.0006492382257656737,0.0005179856115107961 +/- 0.0007257277820384811,0.006302158273381342 +/- 0.001932347851994183,-0.007999999999999962 +/- 0.0014319257904604136,0.0018705035971223194 +/- 0.0005791255193524688,-0.00014388489208633226 +/- 0.00014388489208633226,0.0 +/- 0.0,0.0 +/- 0.0,0.00046043165467626326 +/- 0.00046757055566250564,0.0007769784172661943 +/- 0.000427800539491184,0.013410071942446066 +/- 0.002161915392344512,0.0011798561151079245 +/- 0.0006983977611229761,0.004287769784172701 +/- 0.000636355234172552,0.0004892086330935297 +/- 0.00034170768595792887,0.0010647482014388588 +/- 0.0004649063142849974,-0.0012661870503597017 +/- 0.0009386766290819935,0.00025899280575539805 +/- 0.00041602395092952784,0.00023021582733813163 +/- 0.0007257277820384811,0.0004892086330935297 +/- 0.00048239006084144936,0.0004892086330935297 +/- 0.00048239006084144936,-0.011625899280575525 +/- 0.001381294964028763,0.0011223021582733917 +/- 0.0010251230578737865,-0.0011223021582733804 +/- 0.0006983977611229572,-0.006215827338129443 +/- 0.0022446043165467834,0.00025899280575539805 +/- 0.0004160239509295279,-0.0012949640287769793 +/- 0.000921312839918378,0.0021870503597122503 +/- 0.0009208633093525265,-0.005956834532374044 +/- 0.0006178679295995421,0.0013237410071942567 +/- 0.0007954115085516766,0.0013237410071942567 +/- 0.0007954115085516766,0.0020143884892086517 +/- 0.0006809876009323362,8.633093525179935e-05 +/- 0.0006936386068025358,0.00023021582733813163 +/- 0.0005429629428521836,-0.0016402877697841655 +/- 0.0008541480333614586,0.00089208633093526 +/- 0.00047197753861458636,-0.0033956834532373305 +/- 0.00038176976004091287,-0.0007482014388489056 +/- 0.0010549814549538395,-0.0004028776978417303 +/- 0.00039034992708635,-0.0004028776978417303 +/- 0.00039034992708635,-0.00103597122302157 +/- 0.0010391637459146723,0.01556834532374104 +/- 0.0028208778959622686,0.0016978417266187208 +/- 0.0005819783716879675,0.0059280575539568895 +/- 0.0018435243025090205,0.000316546762589931 +/- 0.00020143884892086515,0.0007482014388489278 +/- 0.000501743763285262,0.0018129496402877864 +/- 0.0007398538205572697,-0.0001726618705035987 +/- 0.00044951077271405623,0.005899280575539623 +/- 0.0016593615244130796,0.005899280575539623 +/- 0.0016593615244130796,-0.0008633093525179603 +/- 0.0020061496469563384,0.0036546762589928505 +/- 0.003001785090770717,-0.000258992805755387 +/- 0.001189641819199669,-0.00874820143884889 +/- 0.0010471024689876502,-0.01070503597122301 +/- 0.0008118984736498425,-0.020316546762589892 +/- 0.0011085674983745842,-0.025928057553956795 +/- 0.001000595030256864,-0.02843165467625892 +/- 0.001336194160143195,-0.009870503597122281 +/- 0.0007285749007868938,-0.027683453237410015 +/- 0.0013546592570865788,-0.0011798561151078802 +/- 0.002820877895962217,-0.0011798561151078802 +/- 0.002820877895962217,-0.014071942446043128 +/- 0.003430259282231616,0.01953956834532381 +/- 0.0018266015623088917,0.0016978417266187208 +/- 0.0016801911455533967,-0.015280575539568275 +/- 0.0007769784172661773,-5.755395683453291e-05 +/- 0.0006785511437439831,-0.0018417266187050196 +/- 0.0013812949640287485,-0.0012949640287769682 +/- 0.0009565910871133338,-0.002647482014388425 +/- 0.0003355943536601224,-0.01694964028776972 +/- 0.0012103447968237861,-0.0030215827338128665 +/- 0.00046845526895251385,0.0119136690647482 +/- 0.0009985238315336766,-0.0003741007194244639 +/- 0.00040798408284195553,-0.005899280575539523 +/- 0.001821153074221199,0.0026762589928057802 +/- 0.001726858496538433
