,accy_pct_95,accz_perm_entropy,accz_mean,accy_energy,bvp_pct_95,accz_sum,accy_n_sign_changes,accx_lineintegral,accy_pct_5,accy_perm_entropy,accz_rms,accy_min,accx_pct_5,accy_sum,accx_perm_entropy,accx_mean,bvp_skewness,accz_pct_95,bvp_peaks,hrv_min,accy_kurtosis,accy_n_above_mean,scl_iqr_5_95,accx_n_sign_changes,accx_iqr_5_95,scl_svd_entropy,accx_n_below_mean,bvp_kurtosis,accx_min,accy_skewness,accy_svd_entropy,accx_pct_95,bvp_rms,accx_energy,scl_entropy,bvp_ptp,accy_rms,bvp_lineintegral,bvp_perm_entropy,accx_iqr,accy_max,hrv_ptp,hrv_pct_95,bvp_n_below_mean,accx_std,scr_iqr_5_95,hrv_iqr_5_95,hrv_pct_5,hrv_entropy,hrv_iqr,hrv_perm_entropy,hrv_peaks,hrv_lineintegral,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_sum,bvp_iqr_5_95,scl_rms,hrv_std,accz_entropy,hrv_max,hrv_skewness,hrv_energy,hrv_mean,hrv_rms,accz_pct_5,accy_std,accx_skewness,accz_min,accz_std,accy_iqr_5_95,accz_iqr,scr_svd_entropy,accx_kurtosis,accx_peaks,accy_peaks,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accz_max,accz_ptp,accz_energy,accz_kurtosis,accz_n_above_mean,accz_n_below_mean,accz_peaks,accz_n_sign_changes,bvp_n_sign_changes,bvp_pct_5,scl_n_above_mean,scl_lineintegral,scl_n_sign_changes,accx_sum,accx_max,scr_perm_entropy,accx_n_above_mean,accx_rms,accx_svd_entropy,accy_ptp,accx_entropy,scr_iqr,scr_pct_95,scr_entropy,scr_ptp,scr_sum,scr_energy,scr_max,scr_mean,scr_std,scl_perm_entropy,scr_pct_5,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_mean,bvp_iqr,bvp_entropy,bvp_svd_entropy,scl_std,scl_iqr,scl_pct_5,scl_n_below_mean,scr_min,scl_min,scl_peaks,scl_kurtosis,scl_sum,scl_ptp,scl_skewness,scl_energy,scl_max,scl_mean,bvp_sum,bvp_max,bvp_n_above_mean,scl_pct_95,accy_mean,bvp_energy,accz_svd_entropy,accz_skewness,accz_lineintegral,bvp_min,accx_ptp,bvp_std,accz_iqr_5_95,hrv_svd_entropy
0,0.07958786936236392 +/- 0.005087373218354253,0.014891135303265957 +/- 0.001526266440621336,0.029315707620528774 +/- 0.0036728975672222375,0.0 +/- 0.0,0.0 +/- 0.0,0.024533437013996885 +/- 0.0025991671715953715,0.009797822706065329 +/- 0.0014422423787707138,-0.0006220839813374845 +/- 0.00043295212774726417,0.018390357698289284 +/- 0.0019051321928460544,0.08149300155520996 +/- 0.003564282001980037,0.04416796267496113 +/- 0.003164384128985345,0.001982892690513216 +/- 0.001395903815786657,-0.015746500777604967 +/- 0.0006563741452618181,0.058670295489891146 +/- 0.004086867168957359,0.06835147744945569 +/- 0.0038481626848082804,0.008514774494556777 +/- 0.0014280223695339654,0.003693623639191268 +/- 0.0009720062208397916,0.00377138413685848 +/- 0.001413124560294438,0.0002721617418351641 +/- 0.00024895506366381156,-7.776049766718973e-05 +/- 0.0002909531404956583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00377138413685848 +/- 0.0008702577482736662,0.0 +/- 0.0,0.0 +/- 0.0,-0.002760497667185069 +/- 0.00036679553390574676,0.00579315707620528 +/- 0.0014173970554866202,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013608087091757314 +/- 0.0005832037325038934,0.0 +/- 0.0,0.0 +/- 0.0,0.055637636080870925 +/- 0.0024184014836833396,0.0 +/- 0.0,0.0004665629860031273 +/- 0.0008659042554945634,-0.001749611197511658 +/- 0.0005288285578824363,0.0036936236391912902 +/- 0.0009241729645415742,0.0 +/- 0.0,0.0 +/- 0.0,0.04307931570762054 +/- 0.0026415688571482135,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.002566096423017117 +/- 0.0011818572436680004,0.0 +/- 0.0,0.019167962674961125 +/- 0.0014759139110499407,0.0 +/- 0.0,0.0 +/- 0.0,0.006454121306376348 +/- 0.0007417878704641951,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00789269051321928 +/- 0.0007589121810242328,0.0 +/- 0.0,0.0 +/- 0.0,0.0051321928460342 +/- 0.0025125185725355307,0.0 +/- 0.0,0.0 +/- 0.0,-0.008514774494556765 +/- 0.0008420065251830384,0.0 +/- 0.0,0.003499222395023338 +/- 0.0009988516779677388,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00042768273716954354 +/- 0.00032296360275733174,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0038880248833592645 +/- 0.0010286746932599484,0.0 +/- 0.0,-0.016485225505443225 +/- 0.0020734512637594557,0.0 +/- 0.0,-0.0028771384136858425 +/- 0.00039650229499163655,0.0008553654743390316 +/- 0.0005714206242884366,0.0 +/- 0.0,0.0 +/- 0.0,0.013608087091757393 +/- 0.003647290637498789,0.0 +/- 0.0,-0.004821150855365474 +/- 0.0019142354004807584,0.0004665629860031273 +/- 0.0004856141522860383,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.027138413685847584 +/- 0.0026012019725781777,3.8880248833572664e-05 +/- 0.0006834524040142712,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018662519440124426 +/- 0.0007539159964877702,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002721617418351641 +/- 0.00017817168331866698,0.0 +/- 0.0,0.001710730948678052 +/- 0.0004979101273275919,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00031104199066873673 +/- 0.0005714206242884563,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.007115085536547439 +/- 0.0013915653318952855,0.00427682737169518 +/- 0.0021786820724917534,0.0008553654743390426 +/- 0.0008118434299308356,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005054432348367222 +/- 0.0007589121810242179,0.001749611197511658 +/- 0.0003584581826319378,0.0 +/- 0.0,0.0006609642301710683 +/- 0.0015361389008661356,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
