,bvp_rms,hrv_mean,hrv_sum,hrv_rms,accx_energy,accz_energy,bvp_std,accz_perm_entropy,hrv_energy,hrv_iqr_5_95,hrv_std,accz_sum,accz_mean,accy_rms,hrv_min,hrv_pct_95,bvp_pct_5,accz_peaks,hrv_max,accz_std,accy_energy,bvp_lineintegral,accy_pct_95,accz_svd_entropy,accy_peaks,accy_svd_entropy,accx_svd_entropy,hrv_iqr,accx_rms,accy_perm_entropy,accz_min,hrv_svd_entropy,accz_lineintegral,scl_pct_95,bvp_n_sign_changes,accx_max,scl_rms,accx_peaks,bvp_iqr_5_95,accy_pct_5,bvp_skewness,bvp_energy,scl_energy,accx_iqr_5_95,accz_max,accz_ptp,accy_lineintegral,bvp_n_above_mean,bvp_n_below_mean,scl_max,bvp_peaks,bvp_iqr,scl_perm_entropy,accx_min,accx_iqr,scr_sum,scr_mean,scl_pct_5,scr_n_below_mean,scr_n_above_mean,accx_pct_5,accx_n_below_mean,scr_iqr_5_95,accz_entropy,accx_perm_entropy,accy_iqr,scl_sum,accy_n_below_mean,scl_svd_entropy,scl_mean,scl_kurtosis,scl_lineintegral,accz_kurtosis,scl_iqr,scr_kurtosis,scr_pct_95,hrv_perm_entropy,accy_std,accz_n_above_mean,scl_ptp,accz_n_below_mean,scl_n_above_mean,scl_n_below_mean,scr_n_sign_changes,scr_max,scr_iqr,accz_iqr,scr_skewness,bvp_max,scr_ptp,bvp_ptp,bvp_sum,bvp_mean,accx_ptp,scr_energy,bvp_entropy,accx_n_sign_changes,scl_peaks,hrv_n_sign_changes,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,scl_n_sign_changes,accy_skewness,bvp_min,hrv_skewness,scr_min,scr_entropy,bvp_perm_entropy,scr_std,bvp_pct_95,accy_ptp,scr_peaks,hrv_n_below_mean,accy_min,bvp_kurtosis,scr_pct_5,accy_max,accz_iqr_5_95,accy_kurtosis,scr_perm_entropy,accx_entropy,accx_skewness,scl_min,scl_iqr_5_95,accy_n_above_mean,scr_lineintegral,accx_lineintegral,accz_skewness,accz_n_sign_changes,scl_skewness,accx_kurtosis,accy_mean,accy_sum,scr_rms,scr_svd_entropy,bvp_svd_entropy,accx_n_above_mean,accy_iqr_5_95,scl_std,accx_sum,accx_mean,scl_entropy,accy_entropy,hrv_ptp,accz_pct_95,accz_pct_5,accx_std,hrv_lineintegral,hrv_pct_5,accx_pct_95,accz_rms,accy_n_sign_changes,hrv_entropy
0,0.552099533437014 +/- 0.0038685359141003984,0.41259720062208405 +/- 0.006169108388895388,0.41259720062208405 +/- 0.006169108388895388,0.36547433903576987 +/- 0.005663719357583246,0.11897356143079316 +/- 0.0033355537464272427,-0.010342146189735602 +/- 0.003082102827777035,0.22951010886469675 +/- 0.004840708087548924,0.19062986003110421 +/- 0.005387545606442817,0.020217729393468144 +/- 0.001781716833186573,0.07255054432348366 +/- 0.004988807132922387,0.28145412130637637 +/- 0.0064673411052069245,0.01912908242612753 +/- 0.0030106470735001426,0.019167962674961125 +/- 0.0029968072585603587,0.027488335925349938 +/- 0.003081367037492157,0.08608087091757391 +/- 0.006642039348075469,0.13950233281493002 +/- 0.006139633263810841,0.0484059097978227 +/- 0.002863709149038915,0.018312597200622116 +/- 0.002361475060507034,0.11131415241057545 +/- 0.0035037554878400512,0.016251944012441677 +/- 0.0029240428735557026,-0.00046656298600309396 +/- 0.0002909531404956108,0.001321928460342159 +/- 0.00270042851542541,0.03153188180404357 +/- 0.003245744037860097,0.0005443234836703059 +/- 0.003087003614506891,0.011897356143079352 +/- 0.002772246262826739,0.0011664074650077794 +/- 0.002157766240359503,0.018157076205287725 +/- 0.002050357212042814,0.008553654743390381 +/- 0.0018565064364406431,-0.004082426127527206 +/- 0.003689528711503056,0.022278382581648548 +/- 0.002254048684391261,0.0050544323483670325 +/- 0.001444337140047172,0.002604976671850734 +/- 0.0032016651440187082,-0.00027216174183513074 +/- 0.0008874581812218862,0.02391135303265942 +/- 0.002124228363864348,0.018157076205287736 +/- 0.00309116317423032,-0.0002332814930015359 +/- 0.0016049585879121522,0.00276049766718508 +/- 0.0013630286269796323,0.001049766718507017 +/- 0.0015459483166462792,0.015279937791601883 +/- 0.0016951966840273443,0.034331259720062235 +/- 0.0027931609728867423,0.002760497667185102 +/- 0.001340664047400211,-0.0010497667185069726 +/- 0.0008164852255054583,3.888024883359486e-05 +/- 0.0005054432348366905,-0.002449455676516299 +/- 0.0012900979800184434,-0.0017884914463452417 +/- 0.0009395836682421947,0.002721617418351463 +/- 0.0021153142315296224,-0.0012830482115085307 +/- 0.000816485225505443,0.0009331259720062213 +/- 0.0008900095756033756,0.0009331259720062213 +/- 0.0008900095756033756,0.014968895800933146 +/- 0.003610842850117928,0.0010497667185069947 +/- 0.0017217410439723543,-0.004082426127527195 +/- 0.0016518387081063894,0.008825816485225523 +/- 0.0016500074007716027,-0.0014385692068429102 +/- 0.003394181144825396,-0.006687402799377895 +/- 0.0018385055081705836,-0.00038880248833590426 +/- 0.0003888024883359042,-0.00038880248833590426 +/- 0.0003888024883359042,0.02037325038880251 +/- 0.001808663040375289,-0.0011275272161741623 +/- 0.0008771783960092075,-0.0011275272161741623 +/- 0.0008771783960092075,0.00956454121306376 +/- 0.0016329704510108923,-0.0021384136858475624 +/- 0.0012447753183189745,-0.0003888024883359154 +/- 0.0004259117865514361,-0.004082426127527206 +/- 0.0010468827385564732,0.003654743390357695 +/- 0.0016513810716637272,0.00034992223950234267 +/- 0.0005620852369673571,-0.00034992223950229827 +/- 0.0006609642301710637,0.0 +/- 0.0,0.0009331259720062213 +/- 0.0009712283045720775,-0.00034992223950229827 +/- 0.0006609642301710637,-0.0009331259720061879 +/- 0.0007814833297916749,-0.0003499222395023205 +/- 0.00032296360275728766,0.002021772939346833 +/- 0.0010108864696734144,0.0002332814930015692 +/- 0.0006317292694118203,-0.0008164852255054256 +/- 0.0008771783960092192,-0.0003888024883359154 +/- 0.0004259117865514361,-0.00019440124416796322 +/- 0.00026081663812205024,0.007192846034214629 +/- 0.0025921785848807533,0.0 +/- 0.0,-0.0009331259720061991 +/- 0.0006552215997804307,-0.00015552099533435725 +/- 0.00039650229499165184,0.0 +/- 0.0,0.0 +/- 0.0,-0.00038880248833590426 +/- 0.0005216332762441088,-0.000738724727838247 +/- 0.0005054432348366862,-0.0003499222395023205 +/- 0.00036679553390576086,0.00653188180404356 +/- 0.0017884914463452653,7.776049766718973e-05 +/- 0.0005158047885467076,-0.0019051321928460264 +/- 0.0010781823191183674,-0.0006220839813374735 +/- 0.0005819062809912677,0.0001166407465007957 +/- 0.0005779964520730467,-0.0005443234836702615 +/- 0.0004665629860030866,-0.0005443234836702615 +/- 0.0004665629860030866,-0.0009331259720062101 +/- 0.0010461605013276749,-3.888024883359486e-05 +/- 0.0001166407465007846,0.0 +/- 0.0,-0.00011664074650077349 +/- 0.0008527104276617897,0.0 +/- 0.0,0.0 +/- 0.0,3.888024883361707e-05 +/- 0.0007052238393163505,-0.0035769828926905055 +/- 0.0011106420573161553,-0.0008164852255054256 +/- 0.0006376834940457463,-7.776049766717863e-05 +/- 0.0004534177212165964,-0.001166407465007757 +/- 0.0006023302249156173,0.006104199066874027 +/- 0.0013017627560484562,3.888024883359486e-05 +/- 0.0009594838786355318,3.888024883359486e-05 +/- 0.0001166407465007846,0.0006220839813375068 +/- 0.000527397354830871,0.002721617418351474 +/- 0.0015158311578241056,-0.0004665629860030829 +/- 0.0005714206242884442,0.00081648522550547 +/- 0.001924081342404128,-0.000427682737169488 +/- 0.0006135199781516045,0.0 +/- 0.0,0.0033048211508553637 +/- 0.0014881539042771843,-7.776049766716753e-05 +/- 0.001675012381690342,-0.0003499222395023316 +/- 0.0009594838786355352,-3.888024883359486e-05 +/- 0.0001166407465007846,-0.0019828926905132273 +/- 0.0008771783960092211,0.001555209953343717 +/- 0.00147540170769908,-0.00019440124416794102 +/- 0.0004681801935766699,-0.001477449455676494 +/- 0.0014835757409283835,0.0018662519440124537 +/- 0.0009958202546551905,-0.0008164852255054256 +/- 0.0011328773160445794,0.013063763608087097 +/- 0.0036770110163411892,3.888024883359486e-05 +/- 0.0002721617418351641,-0.0004665629860031051 +/- 0.00033895015113066703,-0.00027216174183513074 +/- 0.0006281296431338817,0.023794712286158648 +/- 0.002026254155644708,0.002021772939346822 +/- 0.0007539159964877702,0.02270606531881806 +/- 0.0017405154965473902,0.0008164852255054589 +/- 0.0009904929395689688,0.004821150855365508 +/- 0.0008900095756033959,0.0 +/- 0.0,0.0 +/- 0.0,0.00015552099533439057 +/- 0.0012800993493898908,-7.776049766716753e-05 +/- 0.0006220839813374859,0.007037325038880282 +/- 0.0006609642301710637,0.0008164852255054589 +/- 0.000805299968009627,-0.0010886469673405785 +/- 0.0012634585388236255,0.0 +/- 0.0,0.007348367029548997 +/- 0.0015788445182151533,0.007348367029548997 +/- 0.0015788445182151533,0.0018273716951788476 +/- 0.0014656358339790606,0.003071539657853817 +/- 0.0015883902189592265,-0.0004665629860031051 +/- 0.0017800191512067696,-0.004160186625194395 +/- 0.0006965969232958356,-0.0010497667185069947 +/- 0.0022607452193011738,0.008825816485225502 +/- 0.002028118406803249,0.14148522550544324 +/- 0.005343594806092637,0.05268273716951789 +/- 0.004656711278853246,0.0037325038880248853 +/- 0.0011818572436679902,-0.012791601866251934 +/- 0.0032176782793469113,-0.0008164852255054366 +/- 0.0011722249946875271,0.03864696734059099 +/- 0.0037583346729687687
