,accz_mean,accz_sum,accz_pct_5,accz_max,accz_perm_entropy,accz_min,hrv_max,hrv_pct_95,bvp_n_above_mean,hrv_energy,accz_svd_entropy,hrv_pct_5,accy_ptp,accx_svd_entropy,scl_iqr,accx_pct_95,accx_ptp,accy_std,accx_n_sign_changes,bvp_min,scr_energy,accz_skewness,bvp_ptp,scr_pct_95,scl_ptp,bvp_n_sign_changes,accy_kurtosis,scl_rms,bvp_skewness,hrv_iqr,scr_lineintegral,accx_iqr,hrv_mean,hrv_sum,scl_pct_95,hrv_rms,accy_n_sign_changes,scr_pct_5,bvp_perm_entropy,accx_std,accy_perm_entropy,bvp_svd_entropy,scr_rms,scr_min,scl_entropy,accy_svd_entropy,hrv_n_below_mean,accz_lineintegral,scl_kurtosis,accy_iqr_5_95,scr_max,accz_n_below_mean,accx_n_above_mean,accx_max,accx_kurtosis,bvp_pct_95,scr_sum,scl_skewness,hrv_perm_entropy,hrv_skewness,accx_skewness,accz_n_above_mean,accz_pct_95,hrv_ptp,scr_peaks,scr_n_sign_changes,bvp_sum,scr_entropy,hrv_n_sign_changes,scr_skewness,bvp_entropy,scl_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_mean,scl_peaks,scr_perm_entropy,accy_peaks,accz_entropy,accx_n_below_mean,accx_entropy,accz_std,accy_lineintegral,scr_kurtosis,hrv_peaks,scl_svd_entropy,accz_peaks,hrv_n_above_mean,scr_svd_entropy,accz_rms,scl_n_below_mean,scl_n_above_mean,accz_iqr,hrv_kurtosis,accy_skewness,scl_perm_entropy,scl_iqr_5_95,scl_max,bvp_lineintegral,accy_energy,accy_entropy,hrv_min,accx_lineintegral,bvp_energy,accx_mean,scr_iqr,accx_iqr_5_95,scl_std,bvp_std,scl_mean,hrv_svd_entropy,bvp_pct_5,accy_pct_5,accz_kurtosis,accz_ptp,hrv_iqr_5_95,hrv_std,accx_min,bvp_iqr_5_95,scr_std,scr_iqr_5_95,scl_sum,accx_rms,scl_min,accy_min,scl_lineintegral,accz_iqr_5_95,bvp_iqr,accx_peaks,accx_sum,scr_ptp,bvp_rms,scl_pct_5,hrv_entropy,accy_n_below_mean,bvp_max,accx_energy,accz_n_sign_changes,hrv_lineintegral,accy_n_above_mean,bvp_kurtosis,scr_mean,accy_iqr,bvp_peaks,accx_perm_entropy,accx_pct_5,accz_energy,scl_energy,accy_mean,accy_max,accy_rms,bvp_n_below_mean,accy_pct_95,accy_sum
0,-0.0003069838833461125 +/- 0.0016620420435692733,-0.006676899462778186 +/- 0.002024697767962082,0.0021488871834229204 +/- 0.0006234872144770382,0.0003069838833461458 +/- 0.0007826584057701953,-0.010322333077513401 +/- 0.001567666785557606,0.005065234075211067 +/- 0.0016708780550328014,-0.00019186492709131198 +/- 0.0009895469653282982,0.0008825786646201372 +/- 0.0005957089292502129,-0.005372217958557135 +/- 0.00197163968974139,-0.00023023791250960103 +/- 0.0005205164990886797,0.002916346891788191 +/- 0.0009585568685185484,0.0008058326937836035 +/- 0.000737120978983085,0.001381427475057606 +/- 0.000391329202885108,0.004528012279355354 +/- 0.0010267911097666695,-0.00011511895625480051 +/- 0.0002457069929943617,0.0034535686876439155 +/- 0.0006187457980275106,0.00038372985418266836 +/- 0.0006864368311588228,-7.674597083653367e-05 +/- 0.0005372217958557357,-0.000613967766692225 +/- 0.0008085689756602075,-0.0016500383729853962 +/- 0.001249923060238093,-0.0016116653875671073 +/- 0.0008012514588572941,0.0003453568687644015 +/- 0.00036201002041661253,0.0004604758250192131 +/- 0.0009209516500383846,0.0007290867229470699 +/- 0.0006523407521105362,-0.00026861089792785676 +/- 0.00042210283960091195,-0.00034535686876437934 +/- 0.0008825786646201025,0.0012663085188028057 +/- 0.0005162557193812036,-0.0015732924021488516 +/- 0.000716866526948161,-0.0005372217958557024 +/- 0.0008614713860569225,-0.0006523407521104918 +/- 0.0007086026597321077,0.00019186492709133418 +/- 0.0005219290294986915,-0.00019186492709132307 +/- 0.0003932060923238388,-0.00038372985418265725 +/- 0.0004853841381685912,-0.0004221028396009352 +/- 0.0002686108979278679,0.0008825786646201372 +/- 0.0007086026597321569,0.0004221028396009352 +/- 0.0006745355269089616,0.0003453568687644015 +/- 0.0004988488104374688,-0.00015349194167306733 +/- 0.00035169422064128893,-0.003607060629316927 +/- 0.001546388463515734,0.0009593246354566709 +/- 0.0007529323434516211,-0.0062164236377589945 +/- 0.002014490368136096,0.00015349194167306733 +/- 0.0005205164990886797,-0.00019186492709133418 +/- 0.00030937289901376906,0.0 +/- 0.0,0.0018419033000767748 +/- 0.0008012514588572761,0.0009976976208749377 +/- 0.0007321099013177113,0.0002686108979278679 +/- 0.0003453568687644015,0.0008058326937835925 +/- 0.0009153384836436428,0.00019186492709133418 +/- 0.00025741381168455855,-0.002532617037605489 +/- 0.001018150357745338,0.0004988488104374688 +/- 0.0003453568687644015,-0.00038372985418266836 +/- 0.0001716092077897057,-0.0010744435917114047 +/- 0.0003759769367280047,0.0009209516500384041 +/- 0.0004914139859887233,-7.674597083653367e-05 +/- 0.000230237912509601,-0.0014965464313123288 +/- 0.0006293637554434487,0.0012663085188028057 +/- 0.0007490107941651494,0.0007674597083653367 +/- 0.00024269206908430438,0.0 +/- 0.0,-0.00011511895625480051 +/- 0.00017584711032064446,0.0003453568687644015 +/- 0.00031874995636678265,0.00023023791250960103 +/- 0.0005205164990886797,-0.0033000767459708037 +/- 0.0008085689756602096,0.00019186492709133418 +/- 0.00030937289901376906,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.8372985418266833e-05 +/- 0.0001151189562548005,0.0009209516500384041 +/- 0.000623487214477071,-0.00011511895625480051 +/- 0.00017584711032064446,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00399079048349964 +/- 0.000623487214477071,-0.00015349194167306733 +/- 0.0006466730447564577,-0.00015349194167306733 +/- 0.00042730348141444436,0.0006523407521105362 +/- 0.0005162557193812034,-0.00038372985418264614 +/- 0.0007075628900454895,0.0004988488104374578 +/- 0.0011389732985154263,0.00046047582501920206 +/- 0.0005090751788726802,0.00011511895625480051 +/- 0.00017584711032064446,0.0009209516500384041 +/- 0.0005743142573713073,-7.674597083653367e-05 +/- 0.0004475020640710282,-7.674597083653367e-05 +/- 0.00015349194167306733,-0.00038372985418265725 +/- 0.0005148276233691005,0.0003453568687644015 +/- 0.0004358333342901355,0.0003453568687644015 +/- 0.00020664485061913608,-0.0003453568687644015 +/- 0.00036201002041661253,-0.00099769762087486 +/- 0.0010880619246936112,0.0005755947812740025 +/- 0.00025741381168455855,0.0011128165771297383 +/- 0.0005275413309619334,0.0008825786646201372 +/- 0.0007290867229470699,-0.0004221028396009241 +/- 0.0004988488104374527,0.00023023791250960103 +/- 0.0005994051938531786,0.0005755947812740025 +/- 0.0005494175388824573,0.006139677666922516 +/- 0.0014861793346920293,-0.00026861089792785676 +/- 0.00045565395575739666,-7.674597083653367e-05 +/- 0.0002871571286856537,0.005794320798158126 +/- 0.0014301339335060852,-0.000652340752110514 +/- 0.0003453568687643695,0.003069838833461258 +/- 0.0014762382242264902,0.00030698388334613467 +/- 0.0004475020640710282,0.0016884113584037185 +/- 0.0006234872144770354,-0.00019186492709133418 +/- 0.00042902301947426427,-0.0010744435917113937 +/- 0.00044750206407098627,-0.00038372985418265725 +/- 0.00038372985418264614,-3.8372985418266833e-05 +/- 0.0002686108979278679,0.0019953952417498533 +/- 0.0006601938040708005,0.004259401381427497 +/- 0.0019144235891429572,0.00019186492709133418 +/- 0.00039320609232386584,0.001151189562547983 +/- 0.001151189562547972,0.0017651573292402634 +/- 0.0006466730447564353,0.00023023791250960103 +/- 0.00035169422064128893,-0.006331542594013795 +/- 0.0009438506428433654,-0.0005755947812739803 +/- 0.0006701553797610415,-0.00015349194167306733 +/- 0.00046047582501920206,-0.00015349194167306733 +/- 0.0002545375894363401,-0.00046047582501917983 +/- 0.00047927843425926264,0.0009976976208749266 +/- 0.0009585568685185697,-0.0012663085188027168 +/- 0.0004868986009381861,0.002609363008442078 +/- 0.001748393821933152,-0.0024558710667689663 +/- 0.0006466730447564577,-0.0011128165771296604 +/- 0.000696022914321435,0.006600153491941707 +/- 0.0009368039612995768,-0.001381427475057506 +/- 0.00042730348141442837,-0.000422102839600913 +/- 0.0008310210217846331,-0.0005755947812739803 +/- 0.00039320609232383337,-0.00011511895625480051 +/- 0.0003856437306646673,0.0009209516500384041 +/- 0.000623487214477071,-7.674597083652257e-05 +/- 0.00047927843425926974,0.00034535686876441263 +/- 0.0008310210217846479,0.0001918649270913453 +/- 0.0008274696336472787,0.00026861089792789005 +/- 0.0011518289347508548,0.002839600920951668 +/- 0.0006234872144770286,0.0005372217958557357 +/- 0.000623487214477071,0.0009209516500383929 +/- 0.0008614713860569383,-7.674597083653367e-05 +/- 0.000230237912509601,-0.0004988488104374356 +/- 0.0006432484502778097,0.00034535686876441263 +/- 0.0010360706062931884,-0.0001151189562547894 +/- 0.0006875085520786294,-0.0015732924021488626 +/- 0.0017705712962485668,0.006753645433614763 +/- 0.0012749998254670697,-0.0001151189562547672 +/- 0.0010159786872504782,-0.00015349194167306733 +/- 0.0004914139859887233,0.00295471987720648 +/- 0.002009000784759546,0.0030314658480429914 +/- 0.002173754265275304,0.0073292402148887326 +/- 0.0015955965377046689,-0.0023791250959324327 +/- 0.0019247791564059027,0.001151189562547994 +/- 0.002498667781442778,0.0008058326937836147 +/- 0.0015199771542853723
