,accy_pct_95,accz_perm_entropy,accz_mean,accy_energy,bvp_pct_95,accz_sum,accy_n_sign_changes,accx_lineintegral,accy_pct_5,accy_perm_entropy,accz_rms,accy_min,accx_pct_5,accy_sum,accx_perm_entropy,accx_mean,bvp_skewness,accz_pct_95,bvp_peaks,hrv_min,accy_kurtosis,accy_n_above_mean,scl_iqr_5_95,accx_n_sign_changes,accx_iqr_5_95,scl_svd_entropy,accx_n_below_mean,bvp_kurtosis,accx_min,accy_skewness,accy_svd_entropy,accx_pct_95,bvp_rms,accx_energy,scl_entropy,bvp_ptp,accy_rms,bvp_lineintegral,bvp_perm_entropy,accx_iqr,accy_max,hrv_ptp,hrv_pct_95,bvp_n_below_mean,accx_std,scr_iqr_5_95,hrv_iqr_5_95,hrv_pct_5,hrv_entropy,hrv_iqr,hrv_perm_entropy,hrv_peaks,hrv_lineintegral,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_sum,bvp_iqr_5_95,scl_rms,hrv_std,accz_entropy,hrv_max,hrv_skewness,hrv_energy,hrv_mean,hrv_rms,accz_pct_5,accy_std,accx_skewness,accz_min,accz_std,accy_iqr_5_95,accz_iqr,scr_svd_entropy,accx_kurtosis,accx_peaks,accy_peaks,accy_entropy,accy_lineintegral,accy_iqr,accy_n_below_mean,accz_max,accz_ptp,accz_energy,accz_kurtosis,accz_n_above_mean,accz_n_below_mean,accz_peaks,accz_n_sign_changes,bvp_n_sign_changes,bvp_pct_5,scl_n_above_mean,scl_lineintegral,scl_n_sign_changes,accx_sum,accx_max,scr_perm_entropy,accx_n_above_mean,accx_rms,accx_svd_entropy,accy_ptp,accx_entropy,scr_iqr,scr_pct_95,scr_entropy,scr_ptp,scr_sum,scr_energy,scr_max,scr_mean,scr_std,scl_perm_entropy,scr_pct_5,scr_lineintegral,scr_rms,scr_peaks,scr_kurtosis,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,bvp_mean,bvp_iqr,bvp_entropy,bvp_svd_entropy,scl_std,scl_iqr,scl_pct_5,scl_n_below_mean,scr_min,scl_min,scl_peaks,scl_kurtosis,scl_sum,scl_ptp,scl_skewness,scl_energy,scl_max,scl_mean,bvp_sum,bvp_max,bvp_n_above_mean,scl_pct_95,accy_mean,bvp_energy,accz_svd_entropy,accz_skewness,accz_lineintegral,bvp_min,accx_ptp,bvp_std,accz_iqr_5_95,hrv_svd_entropy
0,0.11013539651837523 +/- 0.0063754718179751734,-0.0030560928433268964 +/- 0.002258670882320324,0.03613152804642165 +/- 0.00310539763874499,0.0 +/- 0.0,-0.0028626692456479863 +/- 0.0007580625896427703,-0.01075435203094779 +/- 0.0020086274639454006,-0.015435203094777583 +/- 0.002042978093077135,0.0 +/- 0.0,0.017524177949709875 +/- 0.0014887335709782268,0.029245647969052213 +/- 0.001816122954631398,0.0 +/- 0.0,0.0 +/- 0.0,0.00034816247582205586 +/- 0.0003649509141994732,0.0 +/- 0.0,0.12398452611218569 +/- 0.004584588116343878,0.0 +/- 0.0,0.00700193423597677 +/- 0.0025569985098121144,0.0 +/- 0.0,0.006228239845261119 +/- 0.001522527555447144,0.0020116054158607287 +/- 0.0006655570806222357,0.0 +/- 0.0,0.005338491295938108 +/- 0.0009444143609851946,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005029013539651683 +/- 0.0003887766197725496,0.0033268858800773573 +/- 0.0015493218100194046,0.0033268858800773573 +/- 0.0009187111866180098,0.007543520309477758 +/- 0.0007590490085241157,0.0 +/- 0.0,0.0 +/- 0.0,-0.007775628626692477 +/- 0.0011003065882652019,0.0 +/- 0.0,0.10680851063829785 +/- 0.004452777583281465,0.001044487427466123 +/- 0.00017727565551087834,0.012533849129593821 +/- 0.0017574958130136145,0.0013539651837524036 +/- 0.0009356585394543669,0.0020502901353965154 +/- 0.0007350096711798754,-0.0002321083172147298 +/- 0.0006963249516441091,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,7.736943907157289e-05 +/- 0.00015473887814314579,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.013462282398452596 +/- 0.0017196217230864821,0.0 +/- 0.0,0.0 +/- 0.0,0.00015473887814314579 +/- 0.00018951564741070587,0.0 +/- 0.0,0.00019342359767892113 +/- 0.00025950498771757296,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0036363636363636264 +/- 0.0004954061305557274,0.0 +/- 0.0,0.00042553191489360655 +/- 0.0006344765751201819,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003017408123791099 +/- 0.0012085492728675592,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007466150870406208 +/- 0.0015381737216302732,0.0 +/- 0.0,0.003210831721469998 +/- 0.0007937440823474917,0.0006576402321083141 +/- 0.0006711547997252462,0.0 +/- 0.0,0.0 +/- 0.0,0.0037524177949709745 +/- 0.00042553191489361664,0.0005029013539651572 +/- 0.001271898044315188,0.004951644100580244 +/- 0.0012689531502403733,0.0019729206963249534 +/- 0.00065764023210832,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0015087040618955605 +/- 0.001179090959700449,0.004564796905222435 +/- 0.0007698161989219296,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.014816247582205067 +/- 0.0006484740663149064,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014313346228239988 +/- 0.0006484740663148826,0.0 +/- 0.0,-0.00015473887814314579 +/- 0.00046421663442943736,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.019110251450676984 +/- 0.0027200612504830945,-0.0068471953578336684 +/- 0.0011992263056092997,-0.00019342359767893225 +/- 0.0005802707930367598,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.011373307543520339 +/- 0.0030223636339844575,0.0010831721470019207 +/- 0.0004831719921391636,0.0 +/- 0.0,0.0 +/- 0.0,0.0095164410058027 +/- 0.0020116054158607383,0.03288201160541586 +/- 0.005756099079754241,0.0 +/- 0.0,0.05574468085106381 +/- 0.0031968187142946427,0.0 +/- 0.0,0.0 +/- 0.0,0.00499032882011603 +/- 0.0007431091958335962,-0.0004642166344294041 +/- 0.0006876746164267466,0.0 +/- 0.0,0.00920696324951643 +/- 0.0016302752422209265,0.0 +/- 0.0,0.0 +/- 0.0,0.006073500967117995 +/- 0.001384567130999869
